time,open,volume
1577836800000,7195.23,3453949.34
1577840400000,7177.02,6030300.92
1577844000000,7216.27,4530216.13
1577847600000,7242.85,5414508.65
1577851200000,7225.01,3193315.81
1577854800000,7217.27,2394229.94
1577858400000,7224.21,4285931.3
1577862000000,7225.62,4331917.06
1577865600000,7209.83,6263611.59
1577869200000,7200.64,4301877.48
1577872800000,7188.77,3738322.72
1577876400000,7202,7241553.14
1577880000000,7197.2,5908385.02
1577883600000,7225.59,4127101.71
1577887200000,7221.2,4169391.31
1577890800000,7221.43,9089369.24
1577894400000,7234.19,6041104
1577898000000,7245.37,7400245.93
1577901600000,7236.83,4154254.4
1577905200000,7240.67,2908575.96
1577908800000,7229.48,2738914.5
1577912400000,7236.73,1988698.53
1577916000000,7233.17,5235445.26
1577919600000,7197.99,5568967.05
1577923200000,7200.85,2692786.87
1577926800000,7211.02,2681968.7
1577930400000,7190.99,9067293.07
1577934000000,7169.02,10068819.13
1577937600000,7129.61,8450673.23
1577941200000,7142.21,3830795.55
1577944800000,7138.93,4566438.96
1577948400000,7135.97,10215873.25
1577952000000,7110.57,7381955.83
1577955600000,7154.36,5616156.02
1577959200000,7162.01,9403671.93
1577962800000,7161.83,5079856.66
1577966400000,7139.79,5418206.81
1577970000000,7158.29,10052740.13
1577973600000,7131.15,6250745.67
1577977200000,7135.59,5781838.4
1577980800000,7130.98,21223627.77
1577984400000,7052.32,36590597.62
1577988000000,6970.04,9706564.77
1577991600000,6974.02,8975453.34
1577995200000,6983.27,7306956.32
1577998800000,6948.49,4230589.2
1578002400000,6977.73,3637613.22
1578006000000,6974.8,4882371.13
1578009600000,6965.71,7131051.14
1578013200000,6937,13902724.81
1578016800000,6888.85,18117820.19
1578020400000,6956.88,8312684.09
1578024000000,6952.04,60038013.12
1578027600000,7210.19,23442376.24
1578031200000,7220.47,13807326.71
1578034800000,7202.22,14522295.01
1578038400000,7203.21,25645359
1578042000000,7260.6,35803518.46
1578045600000,7348.42,26028236.47
1578049200000,7312.25,12113394.78
1578052800000,7340.46,11445236.12
1578056400000,7322.78,12615069.4
1578060000000,7348.87,29880068.78
1578063600000,7254.73,15621950.74
1578067200000,7320.18,39090239.86
1578070800000,7386.03,14750344.29
1578074400000,7355.26,9832598.9
1578078000000,7342.96,15109308.27
1578081600000,7343.08,10504088.58
1578085200000,7316.99,8169603.18
1578088800000,7283,9261502.21
1578092400000,7300.56,11564081.81
1578096000000,7344.96,8238013.51
1578099600000,7302.24,5511388.91
1578103200000,7309.16,6033604.91
1578106800000,7327.83,5280272.61
1578110400000,7333.11,4757240.24
1578114000000,7334.86,9086709.94
1578117600000,7344.69,7917093.54
1578121200000,7354.96,9142304.6
1578124800000,7348.11,8900062.6
1578128400000,7346.59,7393204.52
1578132000000,7363.88,12284752.2
1578135600000,7318.3,10455261.36
1578139200000,7336.45,7862507.77
1578142800000,7312.89,10517775.52
1578146400000,7303.88,5989110.41
1578150000000,7316.72,6033159.85
1578153600000,7318.99,7263631.61
1578157200000,7307.11,8435516.58
1578160800000,7351.99,26997370.16
1578164400000,7306.92,13352974.4
1578168000000,7334.83,9787595.62
1578171600000,7341.06,5838353.84
1578175200000,7350.68,3274551.6
1578178800000,7350.24,3632613.56
1578182400000,7354.11,9866063.13
1578186000000,7373.48,42686211.57
1578189600000,7459.18,13906915.83
1578193200000,7443.79,9856828.1
1578196800000,7475.99,12958096.34
1578200400000,7457.14,6586636.6
1578204000000,7459.12,8088315.74
1578207600000,7457.5,6196487.62
1578211200000,7463.63,10970071.4
1578214800000,7430.05,14067615.05
1578218400000,7427.74,7038415.48
1578222000000,7415.12,6945495.43
1578225600000,7422.33,7524049.3
1578229200000,7457.01,9135673.7
1578232800000,7431.15,5581922.35
1578236400000,7431.82,12823051.45
1578240000000,7468.42,12191238.86
1578243600000,7461.38,6377967.59
1578247200000,7464.65,8356484.22
1578250800000,7438.72,6484821.54
1578254400000,7444.14,4678290.46
1578258000000,7431.6,14587077.39
1578261600000,7368.52,13737201.68
1578265200000,7355.73,9464046.02
1578268800000,7358.75,9478020.08
1578272400000,7378.75,11178741.72
1578276000000,7423.5,39241392.75
1578279600000,7551.44,32492756.72
1578283200000,7540.9,11048808.6
1578286800000,7529.52,10072273.89
1578290400000,7532.85,6192283.13
1578294000000,7520,6405730
1578297600000,7507.91,11914384.5
1578301200000,7547.55,14551015.98
1578304800000,7550.78,12936292.78
1578308400000,7561.22,14853721.45
1578312000000,7544.72,10471579.19
1578315600000,7557.42,24264691.87
1578319200000,7528.64,16514655.8
1578322800000,7547.93,11255488.66
1578326400000,7519.99,11165647.64
1578330000000,7529.24,7675947.33
1578333600000,7558.48,6472629.27
1578337200000,7533,6164234.4
1578340800000,7539.9,6759671.95
1578344400000,7551.25,14658278.59
1578348000000,7578.42,44147768.71
1578351600000,7712.63,36037449.57
1578355200000,7758,88317742.26
1578358800000,7888.42,27179266.44
1578362400000,7905.67,19380739.28
1578366000000,7896.2,13051021.55
1578369600000,7894.9,22820617.27
1578373200000,7840.83,12614044.89
1578376800000,7869.33,7598453.87
1578380400000,7872.91,12452529.26
1578384000000,7883.37,15313566.13
1578387600000,7883.97,9554675.12
1578391200000,7856.26,8603636.05
1578394800000,7889.24,30213570.81
1578398400000,7895.14,22701065.08
1578402000000,7869.05,20878414.31
1578405600000,7847.99,17384982.55
1578409200000,7838.8,36312258.79
1578412800000,7764.59,45186564.18
1578416400000,7912.18,23743944.39
1578420000000,7938.33,66170231.36
1578423600000,8037.69,30475620.05
1578427200000,8073.69,32950584.51
1578430800000,8162.66,35775653.89
1578434400000,8016.44,22061843.98
1578438000000,8049.55,28945651.67
1578441600000,8145.28,91931445.54
1578445200000,8431.82,61709797.6
1578448800000,8370.92,33793089.61
1578452400000,8278.59,32732098.95
1578456000000,8300.34,19762017.68
1578459600000,8344.63,19836982.87
1578463200000,8334.77,13030463.07
1578466800000,8339.13,21109540.24
1578470400000,8297.26,18994134.26
1578474000000,8312.04,15703031.74
1578477600000,8297.21,18068181.26
1578481200000,8326.98,15702649.91
1578484800000,8332.47,18120342.57
1578488400000,8286.16,55242563.56
1578492000000,8384.99,47533819.14
1578495600000,8310.98,29900818.33
1578499200000,8305.97,90594598.57
1578502800000,8115,51249870.88
1578506400000,8077.68,21901861.64
1578510000000,8053.7,27360662.27
1578513600000,7963.35,62611504.41
1578517200000,8046.03,22724708.91
1578520800000,8016.06,15395547.54
1578524400000,8076.13,19499874.86
1578528000000,8055.98,25127566.49
1578531600000,7956.55,17722497.98
1578535200000,8004.8,11799815.53
1578538800000,7982.75,17795327.6
1578542400000,7954.72,14977211.57
1578546000000,7966.85,10445482.68
1578549600000,7941.83,15132767.21
1578553200000,7908.48,17897842.35
1578556800000,7949.84,12233791.39
1578560400000,7933.1,24900809.07
1578564000000,7872.35,21030096.82
1578567600000,7896.38,13941845.79
1578571200000,7878.56,15359456.11
1578574800000,7900.91,20780130.26
1578578400000,7897.52,13835124.31
1578582000000,7885.5,11443156.58
1578585600000,7907.05,30770865.05
1578589200000,7818.15,28284877.66
1578592800000,7798.6,11070697.6
1578596400000,7810.64,24793916.18
1578600000000,7917.54,47337087.7
1578603600000,7818.3,31952063.92
1578607200000,7789.96,13197526.09
1578610800000,7811.31,10108408.95
1578614400000,7817.76,9320129.61
1578618000000,7820.01,9110113.19
1578621600000,7804.99,7294966.34
1578625200000,7803.68,10114990.9
1578628800000,7818.02,12249080.9
1578632400000,7795.3,15267825.19
1578636000000,7748.86,21104374.98
1578639600000,7748.64,13162510.36
1578643200000,7752.98,29100811.74
1578646800000,7706.53,20459424.43
1578650400000,7716.47,26202695.1
1578654000000,7771.87,37238003.11
1578657600000,7841.69,30187891.52
1578661200000,7893.98,30160437.02
1578664800000,7870.4,30923903.19
1578668400000,7978.65,52442772.97
1578672000000,8066.6,57833817.37
1578675600000,7952.65,25327444.07
1578679200000,7966.3,44478149.67
1578682800000,8022.16,37881259.34
1578686400000,8059.49,18982412.97
1578690000000,8073.16,21461378.11
1578693600000,8049.99,14373997.08
1578697200000,8090.13,17824410.1
1578700800000,8197.02,22182637.8
1578704400000,8168.92,23112516.86
1578708000000,8204.86,15803925.15
1578711600000,8206.19,12990531.48
1578715200000,8158.49,10908333.7
1578718800000,8117.82,17112243.91
1578722400000,8083.41,13242587.08
1578726000000,8124.99,14977774.07
1578729600000,8074.18,18251978.26
1578733200000,8052.96,12340044.95
1578736800000,8114.22,10958152.16
1578740400000,8054.03,15580735.01
1578744000000,8045.95,13481132.57
1578747600000,8061.95,14441940.44
1578751200000,8090.02,15324650.4
1578754800000,8053.75,10964581.4
1578758400000,8099.73,29621928.9
1578762000000,8169.46,24122468.42
1578765600000,8160.56,12061397.16
1578769200000,8169.14,9779466.2
1578772800000,8151.78,8810071.12
1578776400000,8161.81,31443769.76
1578780000000,8105,27099478.7
1578783600000,8082.57,22518608.29
1578787200000,8020.01,28811005.53
1578790800000,8060.89,8002794.98
1578794400000,8065.53,9391410.11
1578798000000,8095,7343549.98
1578801600000,8091.33,5455203.02
1578805200000,8073.79,7718010.54
1578808800000,8106.05,18763182.8
1578812400000,8083.84,6660630.24
1578816000000,8097.51,11791273.28
1578819600000,8140.59,13129903.1
1578823200000,8137.5,10821096.89
1578826800000,8122.12,6553293.99
1578830400000,8114.08,13433277.92
1578834000000,8132.19,11318108.9
1578837600000,8165,15329364.75
1578841200000,8137.17,9490856.73
1578844800000,8152.7,14287457.43
1578848400000,8101.98,31902095.81
1578852000000,8101.47,11922490.64
1578855600000,8119.31,11889364.9
1578859200000,8132.01,6309635.68
1578862800000,8138.74,5313723.32
1578866400000,8102.32,9255854.83
1578870000000,8159.3,10622331.31
1578873600000,8184.98,11750797
1578877200000,8152.73,7507397.95
1578880800000,8155.98,8068423.79
1578884400000,8113.12,11018923.42
1578888000000,8105.77,8705296.48
1578891600000,8118.33,7738866.26
1578895200000,8096.23,11789946.14
1578898800000,8063.11,12476333.21
1578902400000,8075.26,13869382.54
1578906000000,8129.99,11312077.74
1578909600000,8113.69,11838454.75
1578913200000,8125.69,11046051.78
1578916800000,8075.01,13321026.97
1578920400000,8092.85,8604688.54
1578924000000,8086.78,8693227.74
1578927600000,8090,7024744.73
1578931200000,8084.89,8470821.69
1578934800000,8109.96,10693458.74
1578938400000,8098.22,5027650.77
1578942000000,8107.93,6965064.97
1578945600000,8111.83,12422650.57
1578949200000,8156.84,8917565.03
1578952800000,8136,10918525.21
1578956400000,8116.72,6007807.32
1578960000000,8110.34,43646829.65
1578963600000,8270,76766884.32
1578967200000,8431.83,34650905.71
1578970800000,8431.14,29785662.07
1578974400000,8461.84,54521903.88
1578978000000,8524,25947594.98
1578981600000,8477.37,20384772.28
1578985200000,8509.54,17251148.88
1578988800000,8509.99,14337659.24
1578992400000,8511.79,25273265.63
1578996000000,8504.73,24631528.94
1578999600000,8518.12,14815182.08
1579003200000,8526.87,58357514.68
1579006800000,8499.99,29944559.08
1579010400000,8587.4,77167069.79
1579014000000,8690,49049464.99
1579017600000,8675.48,77643125.92
1579021200000,8677.05,69895463.91
1579024800000,8773.35,69892104.66
1579028400000,8769.35,20160958.04
1579032000000,8767.56,19308116.17
1579035600000,8688.19,14644235.68
1579039200000,8734.93,15064898.06
1579042800000,8735.87,37536142.69
1579046400000,8810.01,69584310.23
1579050000000,8772.86,32532469.04
1579053600000,8777.99,15462239.56
1579057200000,8813.83,20310807.95
1579060800000,8727.61,45064585.17
1579064400000,8597.51,18961888.46
1579068000000,8612.29,14606163.98
1579071600000,8680.58,17132678.04
1579075200000,8627.13,14325597.62
1579078800000,8638.36,23942569.73
1579082400000,8755.04,31084288.58
1579086000000,8798.94,22834529.37
1579089600000,8730,20330191.21
1579093200000,8764.66,41671927.67
1579096800000,8889.96,51214317.82
1579100400000,8856.17,35277996.5
1579104000000,8762.74,37526743.9
1579107600000,8778.68,22587492.59
1579111200000,8797,23964988.89
1579114800000,8746.85,9462634.15
1579118400000,8761.57,29190763.12
1579122000000,8814.21,38208252.34
1579125600000,8830.73,20358095.9
1579129200000,8860.01,16583958.75
1579132800000,8821.41,25205347.88
1579136400000,8761.02,33622363.19
1579140000000,8664.43,20063256.31
1579143600000,8650,20967942.87
1579147200000,8640.01,14818666.92
1579150800000,8651.77,12733649.23
1579154400000,8700.55,11555220.44
1579158000000,8721.22,17035698.2
1579161600000,8680,19754945.71
1579165200000,8675.44,17488296.18
1579168800000,8645.41,17553391.17
1579172400000,8658,23608746.31
1579176000000,8724.91,25162143.43
1579179600000,8720,17843555.84
1579183200000,8695.29,15344745.47
1579186800000,8686.18,12185942.17
1579190400000,8710.02,20075889.92
1579194000000,8660.19,14091666.21
1579197600000,8678.13,11900077.06
1579201200000,8684.19,9761329.03
1579204800000,8705,12494942.07
1579208400000,8744,17176040.19
1579212000000,8691.15,14676334.07
1579215600000,8720.38,6929233.54
1579219200000,8720.01,16248153.12
1579222800000,8690.31,9416196.03
1579226400000,8738.51,16722139.7
1579230000000,8757.06,24810707.16
1579233600000,8786.43,17217065.13
1579237200000,8815.29,38026303.5
1579240800000,8891.25,64192253.28
1579244400000,8862.7,22388723.66
1579248000000,8933.95,38430553.87
1579251600000,8928.85,20691949.76
1579255200000,8969,49473154.7
1579258800000,8937,20455353.26
1579262400000,8903.45,38756942.74
1579266000000,8811.54,16582264.92
1579269600000,8850.99,20578816.39
1579273200000,8778.69,16138321.21
1579276800000,8850.83,26386984.78
1579280400000,8875.96,17098120.93
1579284000000,8890.97,18585098.22
1579287600000,8920.12,25886969.04
1579291200000,8879.71,15895416.35
1579294800000,8879.64,7720332.84
1579298400000,8922.34,14748243.62
1579302000000,8939.59,15295417.11
1579305600000,8913.28,20575925.35
1579309200000,8978.96,17047790.82
1579312800000,8941.33,9198512.06
1579316400000,8921.21,8909569.86
1579320000000,8925.99,23379641.53
1579323600000,8843.82,19235770.22
1579327200000,8845.19,10616463.97
1579330800000,8864.72,7038919.75
1579334400000,8843.63,8297157.42
1579338000000,8856.43,12637314.83
1579341600000,8876.68,11064057.91
1579345200000,8887.09,10026401.22
1579348800000,8879.79,15068287.51
1579352400000,8909.18,20217578.68
1579356000000,8919.97,17056043.56
1579359600000,8922.59,22134734.3
1579363200000,8903.26,20487173.32
1579366800000,8883.26,9844015.87
1579370400000,8904.96,8592994.52
1579374000000,8886.79,7428246.35
1579377600000,8907.93,7641817.39
1579381200000,8907.58,6145195.18
1579384800000,8920.27,9912396.2
1579388400000,8954.26,12115057.08
1579392000000,8915.96,18314885.04
1579395600000,8972.78,65405807.69
1579399200000,9146.02,23444138.56
1579402800000,9156.54,16833854.72
1579406400000,9157.61,12003908.88
1579410000000,9149,11750537.68
1579413600000,9131.14,18720397.79
1579417200000,9073.12,16943816.8
1579420800000,9084.36,12260145.27
1579424400000,9103.17,11777078.92
1579428000000,9061.03,11850368.47
1579431600000,9038.69,121777791.14
1579435200000,8681.44,33680942.55
1579438800000,8628.02,19980432.56
1579442400000,8629,15718539.38
1579446000000,8617.1,13198167.98
1579449600000,8631.95,14364804.07
1579453200000,8644.84,9973023.38
1579456800000,8658.74,7491644.71
1579460400000,8650.82,6304940.57
1579464000000,8645.57,8116568.76
1579467600000,8647.63,26088576.1
1579471200000,8722.13,46567557.58
1579474800000,8643.47,14252313.03
1579478400000,8701.7,20331007.09
1579482000000,8665.21,8907401.11
1579485600000,8650.49,9910945.66
1579489200000,8658.23,6166112.31
1579492800000,8667.56,8893353.27
1579496400000,8641.42,7362154.1
1579500000000,8674.21,6500937.95
1579503600000,8684.07,12238903.91
1579507200000,8665.14,15973065.06
1579510800000,8640.8,9959028
1579514400000,8660.9,12457918.16
1579518000000,8653.65,14617488.34
1579521600000,8615.25,24606262.78
1579525200000,8583.09,27688681.73
1579528800000,8606.61,21933542.66
1579532400000,8660.56,13570553.3
1579536000000,8675.38,17256652.06
1579539600000,8668.51,7813749.54
1579543200000,8641.8,8832695.41
1579546800000,8664.84,6776292.37
1579550400000,8673.67,5056114.05
1579554000000,8676.07,6132464.28
1579557600000,8692.76,19315571.37
1579561200000,8654.85,17440094.04
1579564800000,8642.35,11435165.62
1579568400000,8644.52,5096925.25
1579572000000,8656.19,5960472.83
1579575600000,8665.66,5731517.99
1579579200000,8674.1,6886319.35
1579582800000,8670.83,6666234.55
1579586400000,8660.09,8075018.15
1579590000000,8649.34,8670033.73
1579593600000,8634.7,12046979.66
1579597200000,8658.59,8882889.89
1579600800000,8630.21,14086462.97
1579604400000,8659.23,10889797.02
