ma26
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9634.43
9657.22
9678.19
9699.83
9720.21
9741.4
9763.79
9785.7
9806.05
9829.16
9851.25
9873.58
9898.3
9899.32
9896.06
9892.8
9892.17
9889.43
9886.88
9884.62
9882.68
9875.93
9870.74
9862.58
9835.79
9811.98
9787.64
9764.81
9742.43
9720.29
9698.01
9675.2
9652.31
9632.45
9613.91
9593.03
9572.61
9551.73
9528.78
9527.99
9531.5
9536.04
9537.83
9540.46
9543.32
9546.76
9552.31
9557.56
9562.33
9567.82
9574.02
9580.0
9585.79
9591.47
9596.65
9601.44
9603.59
9605.16
9608.94
9610.9
9616.43
9622.13
9631.54
9638.83
9648.82
9656.57
9666.48
9673.6
9681.4
9690.36
9698.28
9705.69
9711.73
9718.21
9724.16
9728.53
9733.34
9739.27
9744.35
9751.6
9758.33
9760.56
9765.73
9770.55
9774.02
9775.83
9773.89
9773.06
9769.02
9767.85
9764.24
9762.37
9756.66
9752.76
9746.65
9738.41
9730.3
9722.52
9715.32
9708.0
9701.17
9694.49
9687.54
9680.08
9676.21
9670.04
9665.02
9663.01
9661.34
9660.47
9658.14
9655.35
9651.62
9647.92
9645.33
9643.82
9642.61
9639.93
9639.82
9639.56
9641.24
9644.46
9648.6
9651.69
9653.05
9655.26
9656.8
9658.77
9659.55
9660.37
9656.58
9650.4
9640.9
9633.45
9627.55
9621.4
9615.49
9612.2
9618.32
9622.22
9624.12
9626.23
9628.3
9632.78
9635.74
9637.5
9639.84
9641.69
9644.22
9646.18
9648.34
9649.27
9652.61
9655.53
9659.87
9663.45
9667.92
9674.03
9683.97
9693.99
9702.49
9710.65
9718.22
9724.78
9722.32
9720.97
9723.86
9721.84
9719.98
9717.49
9715.02
9713.26
9712.15
9710.66
9707.97
9706.1
9703.88
9703.34
9702.39
9701.75
9700.36
9700.14
9701.21
9702.5
9702.42
9701.96
9702.36
9703.88
9708.32
9711.01
9713.42
9716.5
9716.75
9719.51
9721.67
9723.75
9727.3
9731.42
9733.38
9735.14
9736.77
9739.04
9741.34
9744.73
9745.83
9746.97
9748.97
9750.87
9752.94
9757.52
9763.24
9769.36
9773.83
9779.56
9782.44
9787.0
9793.06
9798.52
9802.39
9806.79
9811.89
9814.98
9815.94
9816.84
9818.73
9821.0
9823.48
9822.67
9819.05
9813.41
9804.61
9780.25
9765.8
9748.56
9729.61
9711.4
9692.27
9671.65
9649.84
9627.77
9606.79
9586.33
9564.54
9543.19
9523.75
9503.86
9486.62
9472.91
9459.77
9446.77
9435.17
9422.15
9412.68
9400.89
9392.52
9384.96
9377.8
9388.61
9390.48
9396.29
9402.39
9407.31
9411.55
9416.2
9422.43
9426.63
9429.29
9431.18
9433.11
9435.68
9437.77
9440.39
9440.55
9438.34
9436.41
9434.72
9432.16
9431.74
9427.71
9428.34
9428.82
9429.69
9432.35
9432.55
9432.21
9431.11
9432.42
9431.53
9430.74
9430.75
9430.46
9430.57
9431.51
9431.29
9431.32
9431.45
9430.71
9430.13
9429.49
9429.24
9429.34
9426.51
9426.14
9424.02
9422.46
9420.59
9419.2
9416.79
9414.56
9413.93
9410.84
9407.18
9398.66
9391.39
9380.6
9370.65
9355.5
9341.02
9329.11
9319.05
9308.78
9295.66
9284.08
9271.56
9262.4
9254.39
9250.16
9250.77
9247.49
9248.45
9249.28
9252.91
9254.48
9255.92
9259.0
9259.09
9261.67
9266.14
9278.09
9288.81
9303.27
9314.16
9331.97
9348.82
9363.6
9378.7
9392.64
9410.87
9427.01
9440.04
9450.21
9461.24
9467.89
9472.99
9479.65
9482.56
9485.84
9487.59
9491.09
9493.35
9494.53
9496.71
9498.67
9498.99
9494.54
9492.17
9491.14
9492.09
9491.31
9491.01
9489.89
9488.6
9486.05
9480.12
9474.82
9472.13
9470.19
9466.85
9460.3
9455.84
9452.36
9450.17
9448.67
9445.29
9441.35
9438.83
9437.85
9436.52
9435.19
9433.81
9433.57
9431.82
9427.91
9426.28
9424.31
9422.11
9419.2
9416.59
9414.38
9414.0
9414.22
9415.31
9415.15
9412.92
9415.63
9415.65
9414.47
9411.96
9406.51
9400.36
9394.63
9390.53
9386.51
9382.65
9377.78
9373.32
9370.36
9368.59
9367.6
9364.92
9363.27
9360.89
9360.13
9356.63
9353.83
9350.91
9347.16
