conversion_line,base_line,lagging_span,leading_line1,leading_line2
1.21467,1.21322,1.21202,1.2074,1.20217
1.21536,1.21352,1.2127,1.2074,1.20217
1.21536,1.21378,1.212,1.20836,1.20268
1.21536,1.21378,1.21278,1.20842,1.20268
1.21479,1.21378,1.2135,1.20879,1.20268
1.21432,1.21378,1.21364,1.2088,1.20268
1.21432,1.21378,1.21343,1.20911,1.20268
1.21435,1.21378,1.21326,1.20929,1.20281
1.21435,1.21378,1.21317,1.2095,1.20302
1.21463,1.21378,1.21291,1.20964,1.20328
1.21482,1.21378,1.21211,1.20979,1.20364
1.21497,1.21378,1.20969,1.20984,1.20394
1.21526,1.21378,1.2093,1.20987,1.20397
1.2156,1.21378,1.21084,1.21056,1.20466
1.21581,1.21392,1.21129,1.21049,1.20466
1.21591,1.21406,1.21184,1.21049,1.20466
1.21591,1.21442,1.21372,1.21049,1.20497
1.21544,1.2148,1.21507,1.21158,1.20606
1.21544,1.21544,1.21324,1.21158,1.20606
1.21544,1.21544,1.21383,1.21239,1.20642
1.21544,1.21544,1.2133,1.21276,1.20694
1.21544,1.21544,1.21248,1.21313,1.207
1.21544,1.21544,1.21193,1.21314,1.20749
1.21537,1.21544,1.21082,1.21353,1.20791
1.21434,1.21448,1.21091,1.21376,1.21029
1.21409,1.21437,1.21099,1.21394,1.21061
1.21409,1.21437,1.21092,1.21444,1.21072
1.21382,1.21437,1.21076,1.21457,1.21072
1.21308,1.21437,1.21069,1.21457,1.21072
1.21308,1.21437,1.21115,1.21428,1.21072
1.21308,1.21437,1.2114,1.21405,1.21072
1.21279,1.21437,1.21144,1.21405,1.21072
1.21252,1.21437,1.21183,1.21406,1.21072
1.21252,1.21437,1.21156,1.21406,1.21072
1.21294,1.21437,1.21127,1.2142,1.21072
1.21272,1.21437,1.21249,1.2143,1.21072
1.21154,1.2134,1.21289,1.21438,1.21072
1.21093,1.21278,1.21136,1.21452,1.21072
1.21093,1.21278,1.21075,1.21469,1.21072
1.21084,1.21278,1.21146,1.21486,1.21086
1.21064,1.21271,1.21181,1.21499,1.21086
1.21088,1.21264,1.21241,1.21517,1.21086
1.21223,1.21251,1.21134,1.21512,1.21086
1.21223,1.21251,1.21106,1.21544,1.21086
1.21223,1.21224,1.21152,1.21544,1.21086
1.21223,1.21223,1.21021,1.21544,1.21176
1.21256,1.21223,1.21037,1.21544,1.21187
1.21347,1.21223,1.21066,1.21544,1.21262
1.21359,1.21223,1.21022,1.21541,1.21264
1.21368,1.21223,1.21054,1.21441,1.21326
1.21367,1.21223,1.21094,1.21423,1.21336
1.213,1.21223,1.21116,1.21423,1.21336
1.2123,1.21223,1.21113,1.2141,1.21365
1.21229,1.21223,1.21196,1.21373,1.21392
1.21186,1.21223,1.21211,1.21373,1.21392
1.21168,1.21223,1.21288,1.21373,1.21392
1.21123,1.21223,1.2131,1.21358,1.21392
1.21117,1.21223,1.21384,1.21344,1.21392
1.21136,1.21223,1.21292,1.21344,1.21392
1.21136,1.21223,1.21363,1.21366,1.21392
1.21136,1.21223,1.21254,1.21354,1.21392
1.21146,1.21223,1.21211,1.21247,1.2134
1.21146,1.21223,1.21129,1.21186,1.21278
1.21146,1.21256,1.21097,1.21186,1.21278
1.21146,1.21307,1.21205,1.21182,1.21278
1.21146,1.21307,1.2099,1.21168,1.21278
1.21146,1.21307,1.2083,1.21176,1.21278
1.21146,1.21307,1.20797,1.21237,1.21278
1.21146,1.2124,1.20723,1.21237,1.21278
1.2117,1.21186,1.20617,1.21224,1.21278
1.21168,1.21185,1.20728,1.21223,1.21278
1.21168,1.21146,1.20798,1.21239,1.21278
1.21168,1.21146,1.20799,1.21285,1.21278
1.21168,1.21146,1.208,1.21291,1.21278
1.21167,1.21146,1.20784,1.21296,1.21278
1.21142,1.21146,1.20819,1.21295,1.21278
1.21085,1.21146,1.20816,1.21261,1.21278
1.21085,1.21146,1.20891,1.21226,1.21278
1.21097,1.21146,1.20936,1.21226,1.21278
1.21116,1.21146,1.20991,1.21204,1.21278
1.21146,1.21146,1.2096,1.21195,1.21278
1.21155,1.21146,1.20877,1.21173,1.21278
1.21237,1.21214,1.20901,1.2117,1.21278
1.21259,1.21214,1.20906,1.21179,1.21278
1.21272,1.21214,1.21062,1.21179,1.21278
1.21277,1.21214,1.2097,1.2118,1.21278
1.21288,1.21237,1.20895,1.21184,1.21278
1.21277,1.21237,1.21111,1.21184,1.21278
1.21243,1.21237,1.21256,1.21201,1.21278
1.21243,1.21237,1.21523,1.21227,1.21278
1.21217,1.21217,1.21325,1.21227,1.21278
1.21096,1.21126,1.21167,1.21227,1.21271
1.21047,1.21098,1.212,1.21227,1.21264
1.20976,1.21031,1.21252,1.21193,1.21251
1.20976,1.21031,1.21336,1.21178,1.21251
1.20937,1.21031,1.21427,1.21176,1.21224
1.20912,1.21031,1.21398,1.21157,1.21223
1.20912,1.21031,1.21408,1.21157,1.21223
1.20912,1.21031,1.21433,1.21157,1.21223
1.20814,1.21031,1.21447,1.21156,1.21223
1.20718,1.21031,1.21556,1.21144,1.21223
1.20718,1.21031,1.21573,1.21116,1.21223
1.2076,1.21031,1.21578,1.21116,1.21223
1.20784,1.21031,1.21553,1.21122,1.21223
1.20853,1.21031,1.21553,1.21131,1.21223
1.20875,1.21031,1.21566,1.21146,1.21223
1.20875,1.21031,1.21307,1.2115,1.21223
1.20878,1.21031,1.21257,1.21225,1.21223
1.20893,1.21001,1.21176,1.21237,1.21223
1.2094,1.2098,1.21192,1.21243,1.21223
1.20946,1.20976,1.21218,1.21245,1.21223
1.20959,1.20976,1.21263,1.21262,1.21223
1.20996,1.20937,1.21155,1.21257,1.21223
1.21083,1.20971,1.2117,1.2124,1.21223
1.2118,1.21068,1.21067,1.2124,1.21256
1.212,1.21088,1.21123,1.21217,1.21307
1.212,1.21088,1.21165,1.2111,1.21219
1.212,1.21088,1.21161,1.21073,1.21192
1.212,1.21088,1.21131,1.21004,1.21124
1.212,1.21098,1.21172,1.21004,1.21057
1.212,1.21102,1.21086,1.20984,1.21031
1.21277,1.21146,1.21332,1.20972,1.21031
1.21277,1.21168,1.21331,1.20972,1.21031
1.21347,1.21168,1.21209,1.20972,1.21031
1.21286,1.21171,1.21289,1.20922,1.21031
1.21366,1.21192,1.21318,1.20874,1.21031
1.21366,1.21198,1.21324,1.20874,1.21031
1.21401,1.21204,1.2133,1.20896,1.21031
1.2146,1.21205,1.21405,1.20908,1.21031
1.21471,1.21205,1.21433,1.20942,1.21031
1.21486,1.2122,1.21532,1.20953,1.21031
1.21443,1.2122,1.21437,1.20953,1.21031
1.21385,1.2122,1.21577,1.20955,1.21031
1.21376,1.2122,1.21505,1.20947,1.21031
1.21376,1.2122,1.21551,1.2096,1.21031
1.21366,1.2122,1.21574,1.20961,1.21031
1.21366,1.2122,1.21713,1.20967,1.21031
1.21366,1.2122,1.21642,1.20967,1.21031
1.21366,1.21297,1.21247,1.21027,1.21031
1.21324,1.21297,1.21443,1.21123,1.21068
1.21214,1.21341,1.21575,1.21144,1.21088
1.21214,1.21341,1.21504,1.21144,1.21088
1.21214,1.21341,1.21468,1.21144,1.21088
1.21193,1.21341,1.21472,1.21144,1.21088
1.21193,1.21341,1.21432,1.21149,1.21088
1.21193,1.21341,1.21457,1.2115,1.21088
1.21244,1.21341,1.21486,1.21211,1.21088
1.21244,1.21341,1.21571,1.21222,1.21088
1.21248,1.21341,1.21598,1.21258,1.21088
1.21254,1.21341,1.21588,1.21229,1.21088
1.21254,1.21341,1.21518,1.21279,1.21094
1.21254,1.21341,1.21465,1.21282,1.21094
1.21254,1.21341,1.21547,1.21303,1.21094
1.21254,1.21341,1.21483,1.21333,1.21094
1.21297,1.21341,1.21369,1.21338,1.21094
1.21354,1.21341,1.21431,1.21353,1.21108
1.2136,1.21324,1.21577,1.21332,1.21108
1.21394,1.21328,1.21586,1.21302,1.21108
1.21443,1.21328,1.21601,1.21298,1.21108
1.21454,1.21329,1.21249,1.21298,1.21108
1.21504,1.2138,1.21394,1.21293,1.21108
1.21538,1.2141,1.21435,1.21293,1.21108
1.21575,1.2141,1.21529,1.21293,1.21108
1.21499,1.2141,1.21574,1.21331,1.21108
1.21498,1.2141,1.21609,1.2131,1.21108
1.21498,1.21414,1.21515,1.21278,1.21108
1.21498,1.2142,1.21568,1.21278,1.21108
1.21498,1.2142,1.21604,1.21278,1.21108
1.21498,1.2142,1.21505,1.21267,1.21108
1.21498,1.2142,1.21517,1.21267,1.21108
1.2147,1.2142,1.21543,1.21267,1.21118
1.21444,1.21461,1.215,1.21292,1.21122
1.21418,1.21461,1.21509,1.21292,1.21166
1.21498,1.21461,1.21561,1.21294,1.21189
1.2151,1.21476,1.21615,1.21298,1.21189
1.2151,1.21498,1.21647,1.21298,1.21192
1.2151,1.21498,1.21622,1.21298,1.21206
1.21521,1.21498,1.2163,1.21298,1.21212
1.2153,1.21498,1.21545,1.21298,1.21218
1.21487,1.21498,1.22087,1.21319,1.2122
1.21472,1.21498,1.22061,1.21348,1.2122
1.21472,1.21498,1.21967,1.21341,1.2122
1.21472,1.21498,1.21951,1.21361,1.2122
1.21488,1.21498,1.21944,1.21385,1.2122
1.21436,1.21488,1.21876,1.21392,1.2122
1.21436,1.21488,1.21959,1.21442,1.21258
1.21436,1.21488,1.21873,1.21474,1.21289
1.21436,1.21461,1.21746,1.21492,1.21289
1.21436,1.21436,1.21688,1.21455,1.21289
1.21436,1.21436,1.2171,1.21454,1.21366
1.21449,1.21449,1.21622,1.21456,1.21366
1.21449,1.21449,1.21835,1.21459,1.2141
1.21449,1.21449,1.21985,1.21459,1.2141
1.21469,1.21449,1.21973,1.21459,1.2141
1.21534,1.21449,1.21961,1.21459,1.2141
1.21558,1.21449,1.21942,1.21446,1.2141
1.2157,1.21449,1.22023,1.21453,1.2141
1.2157,1.21449,1.22119,1.21439,1.2141
1.2157,1.21449,1.22106,1.2148,1.2141
1.21544,1.21449,1.2225,1.21493,1.2141
1.2155,1.21449,1.22257,1.21504,1.2141
1.21551,1.21449,1.22306,1.21504,1.2141
1.21551,1.21449,1.22331,1.2151,1.2141
1.21585,1.21465,1.22348,1.21514,1.2141
1.21786,1.21665,1.22324,1.21492,1.2141
1.21794,1.21665,1.22281,1.21485,1.2141
1.21815,1.21665,1.22377,1.21485,1.2141
1.21821,1.21665,1.22481,1.21485,1.2141
1.21821,1.21665,1.22417,1.21493,1.2141
1.21821,1.21665,1.22506,1.21462,1.2141
1.21821,1.21685,1.22451,1.21462,1.2141
1.21821,1.2175,1.22586,1.21462,1.2141
1.21821,1.21774,1.22602,1.21448,1.2141
1.21862,1.21786,1.22673,1.21436,1.2141
1.21847,1.21786,1.22624,1.21436,1.2141
1.21657,1.21685,1.22624,1.21449,1.2141
1.21657,1.21685,1.22656,1.21449,1.21414
1.21657,1.21685,1.22678,1.21449,1.2142
1.21657,1.21685,1.22614,1.21459,1.2142
1.21634,1.21685,1.22547,1.21492,1.2142
1.21634,1.21685,1.22563,1.21504,1.2142
1.21668,1.21685,1.22462,1.2151,1.2142
1.2169,1.2169,1.22465,1.2151,1.21461
1.2169,1.2169,1.22405,1.2151,1.21461
1.21987,1.21802,1.22431,1.21497,1.21461
1.22082,1.21802,1.2253,1.215,1.21476
1.22126,1.21802,1.22477,1.215,1.21488
1.22141,1.21818,1.22571,1.215,1.21488
1.22168,1.21844,1.22492,1.21525,1.21488
1.2218,1.21844,1.22543,1.21726,1.21665
1.22224,1.21844,1.22559,1.2173,1.21665
1.2226,1.21844,1.22544,1.2174,1.21665
1.22296,1.2187,1.22485,1.21743,1.21665
1.22414,1.21919,1.22377,1.21743,1.21665
1.22414,1.21919,1.22347,1.21743,1.21665
1.22426,1.21931,1.22351,1.21753,1.21665
1.22426,1.21931,1.22367,1.21786,1.21665
1.22458,1.21963,1.22419,1.21798,1.21665
1.22479,1.21979,1.2242,1.21824,1.21665
1.22502,1.21988,1.2246,1.21816,1.21665
1.22526,1.21988,1.22559,1.21671,1.21665
1.22558,1.22173,1.22296,1.21671,1.21665
1.22558,1.22268,1.22118,1.21671,1.21665
1.22558,1.22312,1.22191,1.21671,1.21665
1.22558,1.22312,1.22081,1.21659,1.21665
1.22616,1.22312,1.21892,1.21659,1.21665
1.22585,1.22324,1.21845,1.21677,1.21665
1.22585,1.22368,1.21908,1.2169,1.2167
1.22554,1.22403,1.21912,1.2169,1.2167
1.22554,1.22414,1.21987,1.21895,1.21782
1.22551,1.22482,1.21758,1.21942,1.21782
1.22534,1.22482,1.22172,1.21964,1.21782
1.22512,1.22482,1.21752,1.2198,1.21798
1.22506,1.22482,1.21474,1.22006,1.21824
1.22506,1.22482,1.21621,1.22012,1.21824
1.22506,1.22488,1.21632,1.22034,1.21824
1.22536,1.22502,1.21912,1.22052,1.21824
1.22539,1.22526,1.22089,1.22083,1.2185
1.22483,1.22502,1.2211,1.22166,1.21899
1.22476,1.22495,1.22311,1.22166,1.21899
1.22471,1.22491,1.22361,1.22179,1.21912
1.22471,1.22491,1.2244,1.22179,1.21931
1.22471,1.22491,1.22485,1.2221,1.21963
1.22471,1.22491,1.2232,1.22229,1.21979
1.22471,1.22491,1.22432,1.22245,1.21988
1.2243,1.2249,1.22382,1.22257,1.21988
1.22398,1.22466,1.22346,1.22365,1.21988
1.2235,1.22416,1.22309,1.22413,1.21988
1.22316,1.22366,1.22312,1.22435,1.21988
1.22316,1.22366,1.22325,1.22435,1.21988
1.22188,1.22238,1.2229,1.22464,1.21988
1.22188,1.22238,1.22229,1.22454,1.21988
1.22188,1.22238,1.22185,1.22476,1.21988
1.22188,1.22238,1.22169,1.22478,1.21988
1.22068,1.22238,1.22166,1.22484,1.21988
1.22014,1.22184,1.22218,1.22517,1.21988
1.21974,1.22184,1.22071,1.22508,1.21988
1.21974,1.22184,1.223,1.22498,1.21988
1.21781,1.21991,1.22436,1.22494,1.21988
1.21781,1.21991,1.22393,1.22494,1.21988
1.21781,1.21991,1.22301,1.22497,1.21988
1.21781,1.21991,1.22071,1.22519,1.21988
1.21781,1.2195,1.21734,1.22532,1.21988
1.21781,1.21942,1.21719,1.22493,1.21988
1.21822,1.21942,1.21744,1.22485,1.21988
1.21842,1.21942,1.21628,1.22481,1.21988
1.21884,1.21942,1.21605,1.22481,1.21988
1.22003,1.21942,1.21567,1.22481,1.21988
1.22046,1.21942,1.2161,1.22481,1.21988
1.22077,1.21942,1.21639,1.22481,1.21988
1.22221,1.21942,1.21872,1.2246,1.21988
1.22296,1.21912,1.2163,1.22432,1.21988
1.22314,1.21912,1.21772,1.22383,1.22173
1.22398,1.21912,1.21755,1.22342,1.22268
1.22404,1.21912,1.219,1.22342,1.22312
1.22384,1.21912,1.21878,1.22213,1.22258
1.2236,1.21912,1.21888,1.22213,1.22258
1.22328,1.21912,1.2184,1.22213,1.22258
1.22328,1.21912,1.21969,1.22213,1.22258
1.22316,1.21912,1.21885,1.22153,1.22258
1.22246,1.21912,1.21937,1.22099,1.22203
1.22212,1.21912,1.21797,1.22078,1.22203
1.22198,1.21912,1.21913,1.22078,1.22203
1.2224,1.21912,1.21823,1.21886,1.22011
1.22306,1.22023,1.21762,1.21886,1.22011
1.22306,1.22066,1.22069,1.21886,1.22011
1.22306,1.22098,1.21842,1.21886,1.22011
1.22111,1.22111,1.21932,1.21866,1.22011
1.22088,1.22088,1.21867,1.21862,1.22011
1.22088,1.22088,1.21815,1.21882,1.22011
1.22066,1.22066,1.21804,1.21892,1.22011
1.22066,1.22066,1.21953,1.21913,1.22011
1.22045,1.22045,1.2185,1.21972,1.22011
1.21979,1.22045,1.21902,1.21994,1.22011
1.21955,1.22045,1.21939,1.22009,1.22011
1.21818,1.22045,1.22022,1.22082,1.22011
1.21698,1.22045,1.22081,1.22104,1.2201
1.21698,1.22045,1.2211,1.22113,1.2201
1.21698,1.22045,1.22092,1.22156,1.22007
1.21714,1.22045,1.22043,1.22158,1.21991
1.2172,1.22045,1.2205,1.22148,1.21991
1.21729,1.22045,1.22071,1.22136,1.21991
1.21729,1.22045,1.22053,1.2212,1.21991
1.21773,1.22045,1.22011,1.2212,1.21991
1.21773,1.22045,1.21913,1.22114,1.21991
1.21773,1.22045,1.21987,1.22079,1.21991
1.21836,1.22045,1.21953,1.22062,1.21991
1.21863,1.22045,1.21883,1.22055,1.21991
1.21863,1.22045,1.21881,1.22076,1.21991
1.21805,1.22045,1.21887,1.22164,1.21991
1.21906,1.21979,1.21822,1.22186,1.21991
1.21906,1.21955,1.21815,1.22202,1.21991
1.21906,1.21865,1.2183,1.22111,1.21991
1.21906,1.21865,1.21807,1.22088,1.2195
1.21906,1.21865,1.21797,1.22088,1.21942
1.21906,1.21865,1.21838,1.22066,1.21942
1.21906,1.21865,1.21844,1.22066,1.21942
1.21906,1.21865,1.21809,1.22045,1.21942
1.21968,1.21874,1.2182,1.22012,1.21942
1.21955,1.21874,1.21753,1.22,1.21942
1.21884,1.21874,1.21901,1.21931,1.21942
1.21923,1.21874,1.2193,1.21872,1.21942
1.2194,1.21874,1.22002,1.21872,1.21933
1.2194,1.21906,1.21983,1.21872,1.21933
1.21943,1.21906,1.2193,1.2188,1.21933
1.21983,1.21906,1.21957,1.21882,1.21933
1.21997,1.21906,1.21922,1.21887,1.21933
1.21997,1.21906,1.21901,1.21887,1.21933
1.22042,1.21906,1.22038,1.21909,1.21933
1.22012,1.21906,1.21923,1.21909,1.21933
1.22012,1.21906,1.22048,1.21909,1.21933
1.22012,1.21906,1.22086,1.2194,1.21933
1.21983,1.21906,1.22126,1.21954,1.21933
1.21976,1.21906,1.22102,1.21954,1.21933
1.21935,1.21906,1.22234,1.21925,1.21933
1.21935,1.21968,1.22249,1.21943,1.22023
1.21935,1.21955,1.22308,1.2193,1.22045
1.21903,1.2194,1.2239,1.21886,1.22045
1.21903,1.2194,1.22488,1.21886,1.22045
1.21903,1.2194,1.22133,1.21886,1.22045
1.21881,1.2194,1.21947,1.21886,1.22045
1.21876,1.21943,1.22082,1.21886,1.22045
1.21876,1.21964,1.22128,1.21886,1.22045
1.21876,1.21964,1.22317,1.21921,1.22045
1.218,1.21932,1.22148,1.21914,1.22045
1.21811,1.21932,1.22129,1.21879,1.22045
1.2182,1.21932,1.2206,1.21898,1.22045
1.21858,1.21932,1.22084,1.21907,1.22045
1.21858,1.21931,1.22066,1.21923,1.22045
1.21861,1.21903,1.22132,1.21925,1.22045
1.2187,1.21903,1.2216,1.21944,1.22045
1.2187,1.21903,1.22084,1.21951,1.22045
1.2187,1.21903,1.22196,1.21951,1.22045
1.21912,1.21903,1.22254,1.21974,1.22045
1.21946,1.21895,1.22272,1.21959,1.22045
1.21946,1.21895,1.22339,1.21959,1.22045
1.21974,1.21923,1.22417,1.21959,1.22045
1.21985,1.21934,1.22396,1.21944,1.22045
1.21985,1.21934,1.2236,1.21941,1.22045
1.22024,1.21972,1.22422,1.21921,1.22045
1.2204,1.21989,1.22402,1.21951,1.22045
1.2207,1.22019,1.22452,1.21945,1.21979
1.22107,1.22056,1.22495,1.21922,1.21955
1.22206,1.22105,1.22491,1.21922,1.21865
1.22272,1.22106,1.22486,1.21922,1.21865
1.22214,1.22106,1.22559,1.21911,1.21865
1.22208,1.22106,1.22534,1.21909,1.21865
1.22208,1.22106,1.22671,1.2192,1.21865
1.22208,1.22106,1.22438,1.2192,1.21865
1.22208,1.22106,1.22516,1.21866,1.21874
1.22208,1.22127,1.22416,1.21872,1.21874
1.22208,1.22156,1.22458,1.21876,1.21874
1.22208,1.22156,1.22512,1.21895,1.21874
1.22156,1.22156,1.22498,1.21894,1.21874
1.22156,1.22156,1.22478,1.21882,1.21906
1.22212,1.22156,1.22528,1.21887,1.21906
1.22212,1.22156,1.22519,1.21887,1.21906
1.22186,1.22156,1.22684,1.21887,1.21906
1.22185,1.22156,1.22906,1.21908,1.21906
1.22185,1.22156,1.22869,1.21921,1.21906
1.222,1.22206,1.22828,1.21921,1.21906
1.2223,1.22208,1.22848,1.21949,1.21906
1.2223,1.22208,1.22849,1.2196,1.21906
1.22246,1.22208,1.22816,1.2196,1.21906
1.22252,1.22208,1.22672,1.21998,1.21919
1.22297,1.22214,1.22587,1.22014,1.21936
1.22386,1.22247,1.22682,1.22044,1.22019
1.22411,1.22247,1.2279,1.22082,1.22056
1.22411,1.22247,1.22731,1.22155,1.22105
1.22448,1.22247,1.22895,1.22189,1.22106
1.22482,1.22263,1.22911,1.2216,1.22106
1.22482,1.22263,1.22966,1.22156,1.22106
1.22552,1.22388,1.23005,1.22156,1.22106
1.22557,1.22388,1.2279,1.22156,1.22106
1.22557,1.22388,1.22885,1.22156,1.22106
1.22557,1.22388,1.22908,1.22167,1.22106
1.22554,1.22388,1.22884,1.22182,1.22106
1.22554,1.22388,1.22917,1.22182,1.22106
1.22554,1.2239,1.22952,1.22156,1.22106
1.22554,1.2239,1.22962,1.22156,1.22106
1.22554,1.22406,1.22984,1.22184,1.22106
1.22518,1.22412,1.23065,1.22184,1.22106
1.22569,1.2243,1.23065,1.22171,1.22106
1.22654,1.2257,1.22896,1.22171,1.22106
1.22654,1.22595,1.2291,1.22171,1.22106
1.22694,1.22595,1.22865,1.22203,1.22106
1.227,1.22632,1.22896,1.22219,1.22106
1.227,1.22649,1.22913,1.22219,1.22106
1.227,1.22649,1.22963,1.22227,1.22106
1.22729,1.22652,1.2301,1.22229,1.22106
1.22729,1.22654,1.2279,1.22255,1.22112
1.22737,1.22654,1.22795,1.22316,1.22145
1.22723,1.22654,1.22748,1.22329,1.22145
1.22716,1.22654,1.22716,1.22329,1.22145
1.22731,1.22654,1.22843,1.22347,1.22145
1.22731,1.22654,1.22692,1.22373,1.22161
1.22814,1.2273,1.22386,1.22373,1.22161
1.22814,1.2273,1.22299,1.2247,1.22229
1.22814,1.2273,1.2225,1.22472,1.22229
1.22825,1.2273,1.22166,1.22472,1.22229
1.22882,1.2273,1.22098,1.22472,1.22229
1.22882,1.2273,1.22158,1.22471,1.22251
1.22903,1.2277,1.22141,1.22471,1.22281
1.22906,1.22777,1.22333,1.22472,1.22281
1.22906,1.22777,1.225,1.22472,1.22281
1.2291,1.22777,1.22407,1.2248,1.22281
1.22922,1.22806,1.22525,1.22465,1.22281
1.22927,1.22806,1.22538,1.22499,1.22295
1.22948,1.22814,1.22549,1.22612,1.2238
1.22948,1.22814,1.22488,1.22624,1.2238
1.22971,1.22814,1.22551,1.22645,1.2238
1.22971,1.22814,1.22562,1.22666,1.22429
1.22971,1.22814,1.22637,1.22675,1.2243
1.22971,1.22814,1.2281,1.22675,1.2243
1.22971,1.22814,1.22933,1.2269,1.2243
1.2293,1.22814,1.22922,1.22692,1.2243
1.22918,1.22825,1.2293,1.22695,1.2243
1.22853,1.22882,1.23032,1.22688,1.2243
1.22818,1.22848,1.22986,1.22685,1.2243
1.22818,1.22848,1.22892,1.22692,1.2243
1.22818,1.22848,1.22716,1.22692,1.2243
1.22644,1.22674,1.22535,1.22772,1.22507
1.22624,1.2265,1.2253,1.22772,1.22507
1.2261,1.2265,1.22509,1.22772,1.22563
1.22516,1.2262,1.2252,1.22778,1.22563
1.22484,1.22592,1.2249,1.22806,1.22563
1.2248,1.22592,1.22473,1.22806,1.22563
1.2248,1.22592,1.22504,1.22837,1.22563
1.22471,1.22592,1.22525,1.22842,1.22563
1.22397,1.22592,1.22555,1.22842,1.22566
1.22309,1.22592,1.22569,1.22844,1.22566
1.22323,1.22592,1.22704,1.22864,1.22581
1.22337,1.22592,1.22729,1.22866,1.22587
1.22337,1.2259,1.22689,1.22881,1.22591
1.2234,1.22566,1.22724,1.22881,1.22647
1.22364,1.22566,1.22694,1.22892,1.22672
1.22444,1.22566,1.22581,1.22892,1.22672
1.22496,1.22566,1.22742,1.22892,1.22708
1.22623,1.22566,1.22722,1.22892,1.22726
1.22701,1.22566,1.22771,1.22892,1.22726
1.22709,1.22552,1.2283,1.22872,1.22728
1.22709,1.22548,1.22724,1.22872,1.2273
1.22736,1.22576,1.22625,1.22868,1.2273
1.22736,1.22576,1.2264,1.22833,1.2273
1.22758,1.22594,1.22754,1.22833,1.2273
1.22817,1.22594,1.22946,1.22833,1.2273
1.2281,1.22594,1.22993,1.22659,1.22674
1.22798,1.22594,1.22932,1.22637,1.22654
1.2276,1.22594,1.23035,1.2263,1.22654
1.2276,1.22594,1.22936,1.22568,1.22625
1.22755,1.22594,1.22957,1.22538,1.22596
1.22755,1.22596,1.22962,1.22536,1.22596
1.22755,1.22615,1.22984,1.22536,1.22596
1.2266,1.22696,1.23088,1.22531,1.22596
1.22593,1.227,1.22891,1.22494,1.22596
1.22521,1.22741,1.22787,1.2245,1.22596
