high,low,open,close,Volume
1001.0,1000.0,1000.0,1000.0,4965365000
1001.0,1000.0,1000.0,1000.0,8101986686
1001.0,1000.0,1000.0,1000.0,9463724000
1001.0,1000.0,1000.0,1000.0,9906091010
1001.0,1000.0,1000.0,1000.0,8463861000
1001.0,1000.0,1000.0,1000.0,7989849970
1000.0,1000.0,1000.0,1000.0,7161080000
1000.0,950.0,1000.0,950.0,5834162350
1001.0,950.0,1000.0,950.0,6050509450
1001.0,950.0,1000.0,950.0,5857453470
1001.0,950.0,1000.0,950.0,5656914000
1000.0,950.0,1000.0,1000.0,4920712850
1000.0,950.0,1000.0,950.0,4928316450
1000.0,950.0,1000.0,950.0,4696423000
1000.0,950.0,1000.0,950.0,4467026750
1000.0,950.0,1000.0,950.0,3937282700
1000.0,949.0,1000.0,949.0,733849490
944.0,944.0,944.0,944.0,61360000
991.0,897.0,897.0,991.0,896829012
1000.0,907.0,1000.0,950.0,5068094000
1000.0,948.0,1000.0,948.0,4298744400
1000.0,949.0,1000.0,1000.0,3992465000
1000.0,950.0,1000.0,950.0,3796049450
1000.0,950.0,1000.0,950.0,3380309250
1000.0,949.0,1000.0,949.0,2882452000
1000.0,950.0,1000.0,950.0,2835196000
1000.0,950.0,1000.0,950.0,2643634500
1000.0,950.0,1000.0,950.0,2593431500
1000.0,950.0,1000.0,950.0,2727979750
1000.0,1000.0,1000.0,1000.0,2728104000
1000.0,950.0,1000.0,950.0,2489904500
1000.0,950.0,1000.0,950.0,13034204100
1000.0,949.0,1000.0,949.0,11064033290
1000.0,950.0,1000.0,950.0,2186289100
1000.0,949.0,1000.0,949.0,2522563490
1000.0,947.0,1000.0,947.0,2415579250
1000.0,946.0,1000.0,946.0,1916534280
1000.0,950.0,1000.0,950.0,1958324000
1000.0,950.0,1000.0,950.0,1942490950
1000.0,950.0,1000.0,950.0,1832656600
1000.0,949.0,1000.0,949.0,1862541007
1000.0,946.0,1000.0,946.0,2139484062
1000.0,937.0,1000.0,937.0,1584303000
1000.0,950.0,1000.0,950.0,1489003600
