date,open,Volume
986585400000,9230.0,4712203051
986671800000,9230.0,9433173281
986758200000,9200.0,1805532641
986844600000,8773.0,381800960
986931000000,8773.0,4861572340
987190200000,8694.0,2089770688
987276600000,8671.0,1599795430
987363000000,8800.0,2174808491
987449400000,9139.0,2777821528
987535800000,9139.0,18508825019
987795000000,9230.0,921422951
987881400000,9047.0,665228505
987967800000,8957.0,321368203
988054200000,9047.0,3026727567
988140600000,9025.0,727985133
988399800000,9150.0,76221185289
988486200000,9160.0,6713053205
988572600000,9121.0,2025063631
988659000000,9070.0,1474629487
988745400000,9000.0,1215386946
989004600000,9199.0,1094719720
989091000000,9555.0,3520984862
989177400000,9750.0,1046386737
989263800000,9850.0,1537894418
989350200000,9703.0,1444083150
989609400000,9750.0,721997243
989695800000,9500.0,1538074748
989868600000,9663.0,1245786728
989955000000,9650.0,1795227158
990214200000,9601.0,1994302569
990300600000,9550.0,902013586
990387000000,9571.0,579115345
990559800000,9959.0,1783193227
990819000000,9990.0,1968544168
990905400000,10050.0,1742559199
990991800000,9840.0,2165244780
991078200000,9721.0,1176386108
991164600000,9713.0,2124213129
993238200000,9900.0,2838407334
993324600000,9728.0,1127667450
993411000000,9302.0,1773479498
993497400000,9197.0,2174379864
993583800000,9400.0,1786563730
993843000000,9500.0,578123908
993929400000,9490.0,1052434061
994015800000,9402.0,1971251189
994102200000,9390.0,19096533633
994188600000,9477.0,1156954926
994447800000,9432.0,745358817
994534200000,9417.0,244454054
994620600000,9238.0,1543889790
994707000000,9240.0,1378166960
994793400000,9429.0,4163913739
995052600000,9341.0,2819993993
995139000000,9297.0,6459303894
995225400000,9300.0,7456619644
997126200000,8000.0,2498574228
997212600000,8094.0,5577928056
997471800000,8210.0,1208954531
997558200000,8437.0,806722791
997644600000,8201.0,976423800
997731000000,8100.0,8958513212
997817400000,8120.0,1075286176
998076600000,8099.0,754068455
998163000000,8063.0,2978460627
998249400000,8030.0,2619145380
998335800000,7700.0,2403884663
998422200000,7748.0,1577004682
998681400000,7604.0,1041808222
998767800000,7700.0,1305332055
998854200000,7603.0,1084905468
998940600000,7515.0,1535149502
999027000000,7600.0,1845506537
999286200000,7610.0,921670182
999372600000,7497.0,2395984980
999459000000,7460.0,1762524731
999545400000,7488.0,3561783625
999631800000,7470.0,758701754
999891000000,7484.0,793179684
999977400000,7392.0,839086182
1000063800000,7300.0,489500638
1000150200000,7100.0,2717401754
1000236600000,7000.0,451480557
1000495800000,7033.0,310271976
1000582200000,6900.0,1938681117
1000668600000,6608.0,1471075970
1000755000000,6280.0,3515951839
1000845000000,6169.0,953502402
1001104200000,6500.0,1509758069
1001190600000,6740.0,1483615251
1001277000000,6750.0,2398835031
1001363400000,6650.0,871609556
1001449800000,6630.0,1322584253
1001709000000,6011.0,3234936400
1001795400000,6200.0,1412920297
1001968200000,6297.0,729883143
1002054600000,6259.0,1257104787
1002313800000,6200.0,2884379604
1002400200000,6142.0,2800595112
1002486600000,6099.0,152883128
1002573000000,6048.0,1613699097
1002659400000,6060.0,2876875871
1002918600000,5998.0,1368899735
1003005000000,6087.0,1059426332
1003177800000,6462.0,308077408
1003264200000,6653.0,901481602
1003523400000,6480.0,582923593
1003609800000,6600.0,356351886
1003696200000,6720.0,445620106
1003782600000,6865.0,828194970
1003869000000,7100.0,669464808
1004128200000,7249.0,433326941
1004214600000,6970.0,1099179644
1004301000000,6969.0,518151130
1004733000000,6969.0,130630328
1004819400000,6800.0,548627025
1004905800000,6756.0,3618076905
1004992200000,6550.0,349790270
1005078600000,6460.0,761282030
1005337800000,6450.0,939727026
1005424200000,6428.0,367354622
1005510600000,6449.0,490340900
1005597000000,6630.0,496020699
1005683400000,6580.0,118706858
1005942600000,6521.0,96259010
1006029000000,6400.0,194854745
1006115400000,6396.0,222204569
1006201800000,6400.0,259518517
1006288200000,6398.0,83194395
1006547400000,6355.0,353893687
1006633800000,6338.0,631972140
1006720200000,6253.0,763787497
1006806600000,6252.0,412762926
1006893000000,6300.0,293729860
1007152200000,6350.0,388001876
1007238600000,6350.0,136213537
1007325000000,6272.0,620575836
1007411400000,6199.0,1376994873
1007497800000,6200.0,818235800
1007757000000,6208.0,1179262057
1007843400000,6200.0,646686956
1007929800000,6210.0,211564260
1008016200000,6350.0,543391931
1008102600000,6700.0,805979891
1008361800000,6687.0,229008319
1008534600000,6510.0,179943736
1008621000000,6474.0,256995603
1008707400000,6350.0,583679486
1008966600000,6300.0,573829164
1009053000000,6352.0,612144639
1009139400000,6350.0,491250914
1009225800000,6400.0,266163818
1009312200000,6419.0,593732853
1009571400000,6540.0,640619605
1009657800000,6598.0,303091491
1009744200000,6500.0,455973660
1009830600000,6452.0,540381054
1009917000000,6500.0,747822364
1010176200000,6450.0,368523021
1010262600000,6461.0,420265307
1010349000000,6500.0,530593830
1010435400000,6498.0,1442976360
1010781000000,6600.0,519788519
1010867400000,6752.0,896394927
1010953800000,7100.0,960333210
1011731400000,6950.0,164711609
1011990600000,6799.0,601068592
1012077000000,6799.0,175134186
1012163400000,6693.0,295747564
1012249800000,6526.0,539376725
1012336200000,6500.0,469121113
1012595400000,6471.0,718861047
1012681800000,6337.0,254092452
1012768200000,6350.0,279485551
1012854600000,6391.0,1671087591
1012941000000,6360.0,1487956558
1013200200000,6400.0,577106924
1013286600000,6399.0,622237068
1013459400000,6400.0,357884928
1013545800000,6450.0,678206073
1013805000000,6500.0,145020966
1013891400000,6595.0,220050319
1013977800000,6710.0,626289957
1014064200000,6730.0,465091744
1014150600000,6692.0,171792297
1014496200000,6624.0,1431653872
1014582600000,6550.0,1056055547
1014669000000,6604.0,638457388
1014755400000,6600.0,839722188
1015014600000,6612.0,614676602
1015187400000,6702.0,508223678
1015273800000,6808.0,313893485
1015360200000,6887.0,613963328
1015619400000,6800.0,403906565
1015705800000,6711.0,665059237
1015792200000,6600.0,1170605393
1015878600000,6700.0,1224032220
1015965000000,6697.0,524222330
1016224200000,6807.0,454959306
1016310600000,6822.0,698003348
1016397000000,6801.0,331426209
1016483400000,6811.0,262515379
1017084600000,6821.0,3342290
1017171000000,6840.0,138601013
1017430200000,6828.0,345380500
1017516600000,6803.0,150022553
1017775800000,6900.0,351574045
1018035000000,7100.0,120088474
1018121400000,7500.0,1051289762
1018207800000,7364.0,567224132
1018294200000,7500.0,761934753
1018380600000,7500.0,597560879
1018639800000,7449.0,602971423
1018726200000,7390.0,13384225934
1018812600000,7599.0,1043761659
1018899000000,7699.0,750295393
1018985400000,7954.0,827164228
1019244600000,8160.0,5456040723
1019331000000,8566.0,969197554
1019417400000,8700.0,2576299980
1019503800000,8780.0,613801373
1019590200000,8620.0,1190892459
1019849400000,8660.0,503826581
1019935800000,8522.0,394253502
1020022200000,8500.0,975143947
1020108600000,8400.0,975586349
1020195000000,8518.0,1926674187
1020454200000,8438.0,506923224
1020540600000,8436.0,1973754014
1020627000000,8406.0,574269455
1020713400000,7900.0,1059166777
1020799800000,8300.0,927907982
1021145400000,8200.0,613579042
1021318200000,8299.0,1496311041
1021404600000,8288.0,1190078161
1021663800000,8300.0,324410145
1021750200000,8301.0,591690454
1021836600000,8306.0,42544198897
1021923000000,8350.0,237681624
1022009400000,8421.0,343742043
1022268600000,8903.0,648656941
1022355000000,8917.0,809945406
1022441400000,8900.0,1528585682
1022527800000,8930.0,1850379859
1022614200000,8888.0,2571889749
1022873400000,8910.0,2495551123
1022959800000,9094.0,2219063861
1023046200000,9300.0,1933203519
1023478200000,9499.0,2201627595
1023564600000,9481.0,1229330179
1024342200000,9000.0,9000000
1024428600000,8550.0,1042838684
1024687800000,8600.0,870440562
1024774200000,8600.0,1208320645
1024860600000,8600.0,983988079
1024947000000,8600.0,971763834
1025033400000,8748.0,552059817
1025292600000,9001.0,785366207
1025379000000,9101.0,727127940
1025465400000,9000.0,3566932133
1025551800000,9097.0,2145953531
1025638200000,9020.0,5111716431
1025897400000,9000.0,7560629182
1025983800000,9020.0,2728508624
1026070200000,9005.0,1585990140
1026156600000,9050.0,1750448069
1026243000000,9100.0,3715257556
1028403000000,9499.0,2925857367
1028489400000,9278.0,21834652736
1028575800000,9300.0,1433956597
1028662200000,9200.0,3156132021
1028921400000,9150.0,2922979530
1029007800000,9099.0,1254849268
1029180600000,8999.0,1898756037
1029267000000,9000.0,2495380916
1029526200000,9000.0,1950740764
1029612600000,9100.0,2052999558
1029699000000,9100.0,448842840
