date,open,Volume
986585400000,1450.0,69383645
986671800000,1450.0,110498203
986758200000,1480.0,142641368
986844600000,1500.0,133554026
986931000000,1518.0,128850444
987190200000,1519.0,130961471
987276600000,1519.0,237913112
987363000000,1500.0,158286069
987449400000,1480.0,50395848
987535800000,1451.0,144713232
987795000000,1459.0,70351827
987881400000,1452.0,94381980
987967800000,1450.0,217427880
988054200000,1450.0,144774784
988140600000,1430.0,148754927
988399800000,1459.0,1255197465
988486200000,1510.0,567379106
988572600000,1550.0,625720478
988659000000,1562.0,333103426
988745400000,1544.0,305445339
989004600000,1562.0,244555264
989091000000,1598.0,359525745
989177400000,1614.0,233464259
989263800000,1665.0,309972994
989350200000,1711.0,596736255
989609400000,1699.0,159552150
989695800000,1651.0,92477930
989868600000,1600.0,983396043
989955000000,1604.0,145731495
990214200000,1611.0,82686344
990300600000,1607.0,106536081
990387000000,1601.0,190087088
990559800000,1604.0,138648654
990819000000,1600.0,108435236
990905400000,1580.0,223032030
990991800000,1656.0,3596557196
991078200000,1680.0,90619980
991164600000,1610.0,243922983
991423800000,1614.0,151020404
991510200000,1617.0,268223494
991769400000,1613.0,188936350
992028600000,1607.0,175630857
992201400000,1621.0,154047873
992287800000,1620.0,200446691
992374200000,1619.0,142563019
992633400000,1624.0,48088960
992719800000,1599.0,204102821
992806200000,1599.0,187447737
992892600000,1599.0,301881270
992979000000,1609.0,129446188
993238200000,1605.0,36426374924
993324600000,1599.0,130285201
993411000000,1590.0,49737084
993497400000,1570.0,72897528
993583800000,1545.0,128423792
993843000000,1566.0,205930774
993929400000,1566.0,243796808
994015800000,1557.0,287075039
994102200000,1565.0,125715657
994188600000,1580.0,154031809
994447800000,1606.0,185001873
994534200000,1610.0,142394273
994620600000,1607.0,105155789
994707000000,1593.0,197565881
994793400000,1585.0,148390630
995052600000,1599.0,185205482
995139000000,1652.0,124927519
995225400000,1632.0,130388925
995311800000,1660.0,127974385
995398200000,1674.0,259480009
995657400000,1665.0,161793523
995743800000,1610.0,164415136
995830200000,1621.0,138205191
995916600000,1648.0,344317994
996003000000,1649.0,66078068
996262200000,1662.0,407977895
996348600000,1686.0,203800259
996435000000,1670.0,641999669
996521400000,1703.0,141674843
996607800000,1711.0,439361678
996867000000,1700.0,216316570
996953400000,1720.0,224624313
997039800000,1742.0,1253210433
997126200000,1787.0,279706103
997212600000,1839.0,580855554
997471800000,1890.0,229058752
997558200000,1850.0,253223089
997644600000,1875.0,319649466
997731000000,1900.0,233645034
997817400000,1990.0,518009593
998076600000,1950.0,326918461
998163000000,2024.0,628357260
998249400000,2110.0,22092470385
998335800000,2135.0,539617045
998422200000,2000.0,430053049
998681400000,2050.0,933847097
998767800000,2110.0,513067471
998854200000,2151.0,725150796
998940600000,2151.0,371453780
999027000000,2041.0,383105405
999286200000,2000.0,251069000
999372600000,2016.0,258057331
999459000000,1980.0,137312572
999545400000,1920.0,260520220
999631800000,1950.0,257371166
999891000000,2005.0,157232618
999977400000,2073.0,222558975
1000063800000,2110.0,268131156
1000150200000,2060.0,698962051
1000236600000,2089.0,367497270
1000495800000,2031.0,160833749
1000582200000,1999.0,150353880
1000668600000,1830.0,266421368
1000755000000,1800.0,467311150
1000845000000,1899.0,442526387
1001104200000,1980.0,868985661
1001190600000,2069.0,761044950
1001277000000,2011.0,362308723
1001363400000,1995.0,496019881
1001449800000,2000.0,592987720
1001709000000,1999.0,245111687
1001795400000,1970.0,506832072
1001968200000,1999.0,178863692
1002054600000,1970.0,348134221
1002313800000,1950.0,373560420
1002400200000,1950.0,377548727
1002486600000,1902.0,464693386
1002573000000,1931.0,325096696
1002659400000,1820.0,168421628
1002918600000,1840.0,596765895
1003005000000,1850.0,187420901
1003177800000,1867.0,770699899
1003264200000,1920.0,421616888
1003523400000,1905.0,253820635
1003609800000,1900.0,364147892
1003696200000,1950.0,280139593
1003782600000,1980.0,268912283
1003869000000,1998.0,162710015
1004128200000,1980.0,343313446
1004214600000,1970.0,291164139
1004301000000,1950.0,234170248
1004387400000,1946.0,149866262
1004473800000,1942.0,197902672
1004733000000,1950.0,154016949
1004819400000,1946.0,380740142
1004905800000,1943.0,3840575248
1004992200000,1998.0,1818923091
1005078600000,2011.0,469714936
1005337800000,2011.0,1200840671
1005424200000,2045.0,891256160
1005510600000,2039.0,451857500
1005597000000,2038.0,277348312
1005683400000,2040.0,1130374692
1005942600000,2025.0,172525543
1006029000000,1963.0,213020390
1006115400000,1981.0,200035352
1006201800000,2000.0,209963971
1006288200000,2001.0,53799640
1006547400000,2007.0,209273454
1006633800000,2000.0,951538383
1006720200000,2080.0,620075413
1006806600000,2095.0,685708967
1006893000000,2089.0,374968196
1007152200000,2091.0,115305138
1007238600000,2082.0,288315409
1007325000000,2075.0,343406806
1007411400000,2080.0,512006580
1007497800000,2090.0,375169981
1007757000000,2080.0,423196517
1007843400000,2098.0,442198817
1007929800000,2150.0,811971948
1008016200000,2175.0,587356792
1008102600000,2136.0,666608651
1008361800000,2150.0,437013643
1008534600000,2095.0,641898040
1008621000000,2084.0,581890919
1008707400000,2066.0,976565034
1008966600000,2075.0,726895365
1009053000000,2069.0,540807086
1009139400000,2051.0,286314397
1009225800000,2028.0,381229509
1009312200000,1991.0,496691578
1009571400000,1992.0,245647983
1009657800000,1993.0,309310068
1009744200000,2029.0,400234208
1009830600000,2026.0,411500857
1009917000000,1990.0,622902292
1010176200000,1979.0,232538851
1010262600000,1978.0,244449552
1010349000000,1980.0,613394038
1010435400000,1980.0,357003819
1010781000000,1983.0,244688073
1010867400000,1960.0,272836928
1010953800000,1948.0,272900017
1011040200000,1941.0,430941975
1011126600000,2000.0,515281708
1011385800000,1976.0,504737879
1011472200000,1960.0,786565980
1011558600000,1960.0,513234757
1011645000000,1958.0,787761335
1011731400000,1970.0,1023110876
1011990600000,2002.0,1468272752
1012077000000,2010.0,662281397
1012163400000,2010.0,676499747
1012249800000,2010.0,287333815
1012336200000,1995.0,533584772
1012595400000,1995.0,781965173
1012681800000,1950.0,477962354
1012768200000,1960.0,409105602
1012854600000,1950.0,399236065
1012941000000,1938.0,367226609
1013200200000,1922.0,578385572
1013286600000,1925.0,396614045
1013459400000,1923.0,232226090
1013545800000,1896.0,436693989
1013805000000,1889.0,283547136
1013891400000,1880.0,284476672
