date,high,low,open,close,Volume
1601757000000,9990.0,9491.0,9990.0,9491.0,6773076302
1601843400000,9350.0,9350.0,9350.0,9350.0,161194000
1601929800000,9600.0,8883.0,8900.0,9064.0,6166861415
1602016200000,8900.0,8618.0,8618.0,8618.0,8294440975
1602275400000,8850.0,8189.0,8189.0,8746.0,60086654610
1602361800000,8787.0,8200.0,8500.0,8500.0,39683338251
1602448200000,8510.0,8094.0,8510.0,8094.0,16438349990
1602534600000,8499.0,7800.0,8148.0,8200.0,20359989078
1602621000000,8505.0,8050.0,8397.0,8489.0,21491123925
1602966600000,8390.0,7918.0,8390.0,7918.0,14817819962
1603053000000,7629.0,7629.0,7629.0,7629.0,492665562
1603139400000,7620.0,7248.0,7248.0,7390.0,7490659320
1603225800000,7640.0,7051.0,7640.0,7300.0,10631840995
1603485000000,7325.0,7038.0,7201.0,7038.0,6242691670
1603657800000,6900.0,6745.0,6747.0,6745.0,4428400302
1603744200000,6800.0,6410.0,6540.0,6410.0,5659854423
1603830600000,6590.0,6161.0,6172.0,6530.0,12521172350
1604089800000,6712.0,6620.0,6620.0,6712.0,4720728630
1604176200000,7045.0,6710.0,6710.0,7045.0,8460373772
1604262600000,7344.0,7344.0,7344.0,7344.0,2064868416
1604435400000,7711.0,7711.0,7711.0,7711.0,21533800288
1604694600000,8096.0,8096.0,8096.0,8096.0,9637899392
1604781000000,8500.0,8500.0,8500.0,8500.0,2761318500
1604867400000,8925.0,8925.0,8925.0,8925.0,2242165275
1604953800000,9371.0,9371.0,9371.0,9371.0,2086593715
1605040200000,9839.0,8923.0,9839.0,9839.0,96965085293
1605299400000,10297.0,9520.0,10297.0,9820.0,92919081760
1605385800000,9820.0,9445.0,9820.0,9445.0,11630744950
1605472200000,9009.0,9009.0,9009.0,9009.0,1265061798
1605558600000,9450.0,8559.0,8559.0,9290.0,86826850945
1605645000000,9517.0,9000.0,9517.0,9517.0,39787705842
1605904200000,9930.0,9420.0,9920.0,9930.0,59905789041
1605990600000,10357.0,9500.0,9870.0,10357.0,67920495991
1606077000000,10825.0,10380.0,10825.0,10825.0,64506573066
1606163400000,11278.0,10450.0,11270.0,11278.0,106052010342
1606249800000,11671.0,11116.0,11490.0,11671.0,56498400411
1606509000000,12153.0,11000.0,11600.0,12153.0,110228240375
1611520200000,21400.0,21400.0,21400.0,21400.0,2235700800
1611606600000,22470.0,20330.0,22470.0,20330.0,4132907320
1611693000000,21392.0,19356.0,21392.0,19356.0,4945999216
1611952200000,20457.0,19500.0,20457.0,19500.0,994633985
1612038600000,19800.0,19300.0,19800.0,19300.0,16048227300
1612125000000,20000.0,19700.0,20000.0,19700.0,351865400
1612211400000,20772.0,20772.0,20772.0,20772.0,599708412
1612297800000,21610.0,19734.0,21610.0,19734.0,3806436736
1612557000000,18925.0,18925.0,18925.0,18925.0,183818525
1612643400000,19871.0,18520.0,19871.0,18520.0,2017297810
1612729800000,19090.0,17641.0,19090.0,17641.0,1454342740
1612816200000,16815.0,16815.0,16815.0,16815.0,659349780
1613161800000,17570.0,16815.0,17570.0,17000.0,53621794055
1613248200000,17221.0,16661.0,17221.0,16661.0,36920881202
1613334600000,17748.0,16410.0,17748.0,16410.0,5212525154
1613421000000,17573.0,17500.0,17500.0,17573.0,313877396671
