date,open,Volume
1606854600000,25000.0,749998125000
1607113800000,26250.0,6465900000
1607200200000,26411.0,25646903359
1607286600000,27052.0,6975060628
1607373000000,27226.0,6739197328
1607459400000,27394.0,6155459194
1607718600000,27548.0,4206799984
1607805000000,27659.0,3117722480
1607891400000,27741.0,4508356356
1607977800000,27859.0,4313241816
1608064200000,27973.0,3287135203
1608323400000,28059.0,3997397376
1608409800000,28166.0,4738000022
1608496200000,28293.0,5009586873
1608582600000,28426.0,4829463696
1608669000000,28555.0,5545095450
1608928200000,28703.0,7635457248
1609014600000,28912.0,7770822800
1609101000000,29124.0,6907164336
1609187400000,29313.0,53743773285
1609273800000,30778.0,57067736594
1609533000000,32316.0,53921798964
1609619400000,33931.0,60662418627
1609705800000,35627.0,58262863839
1609792200000,37408.0,63532624960
1609878600000,39278.0,66086256228
1610137800000,41241.0,52735072905
1610310600000,43303.0,80655864679
1610397000000,45468.0,73465875828
1610483400000,47741.0,64963470268
1610742600000,50128.0,1095319135645
1610915400000,50000.0,1419561559361
1611001800000,49254.0,62039944368
1611088200000,46792.0,1267884996414
1611347400000,52645.0,48392494835
1611433800000,55071.0,719418005887
1611520200000,55690.0,300239096211
1611606600000,59777.0,22918143138
1611693000000,60926.0,20391018310
1611952200000,61948.0,26683977104
1612038600000,63522.0,24342837318
1612125000000,64958.0,28033534312
1612211400000,66612.0,14726914020
1612297800000,67480.0,248444257259
1612557000000,68700.0,290573828997
1612643400000,62708.0,74185131700
1612729800000,59573.0,30108611211
1612816200000,57552.0,34802269920
1613161800000,56961.0,1156307284635
1613248200000,61788.0,206506370507
1613334600000,66760.0,1080638778670
1613421000000,64626.0,190395115689
1613507400000,63334.0,30734026846
1613766600000,62620.0,35232454180
1613853000000,61720.0,25942520720
1613939400000,61057.0,25035812280
1614025800000,60417.0,927823869
1614112200000,60394.0,2243637100
1614371400000,60337.0,1575157722
1614457800000,60298.0,24259573744
1614544200000,59701.0,24617170041
1614630600000,59095.0,25395544395
1614717000000,58470.0,23986966680
1614976200000,57879.0,24279372315
1615062600000,57306.0,23261422296
1615149000000,56757.0,1279246023
1615235400000,56727.0,563979834
1615321800000,56713.0,23346870571
1615581000000,56161.0,22989393028
1615667400000,55634.0,1099212908607
1615753800000,60500.0,495535839476
1615840200000,58375.0,27623458625
1615926600000,57742.0,1926735056
1616787000000,57698.0,1170750118
1616873400000,57671.0,2697272670
1617046200000,57607.0,522495490
1617132600000,57594.0,464265234
1617391800000,57583.0,224055453
1617478200000,57578.0,23202667284
1617564600000,57034.0,23232856934
1617651000000,56488.0,22948362976
1617737400000,55949.0,22563504363
1617996600000,55419.0,22375088736
1618083000000,54913.0,22652546021
1618169400000,54400.0,22440108800
1618255800000,53893.0,683039882
1618342200000,53877.0,10866775392
1618601400000,53631.0,10908759924
1618687800000,53392.0,8142653744
1618774200000,53214.0,8165209374
1618860600000,53035.0,7518984090
1618947000000,52331.0,366578655
1619206200000,52319.0,73037324
1619292600000,52317.0,56188458
1619379000000,52316.0,53728532
1619465400000,52314.0,199525596
1619551800000,52307.0,233916904
1619811000000,52299.0,54600156
1619897400000,52297.0,49420665
1619983800000,52295.0,53706965
1620156600000,52293.0,82361475
1620415800000,52290.0,65519370
1620502200000,52288.0,10860792768
1620588600000,51937.0,176533863
1620675000000,51931.0,8860674944
1621279800000,35100.0,67053770528
1621366200000,31917.0,3215829252
1621625400000,31374.0,1126828584
1621711800000,31250.0,710062500
1621798200000,31172.0,576837860
1621884600000,31108.0,487773440
1621971000000,31054.0,573846866
1622230200000,30991.0,255415174242
1622316600000,34645.0,184610328632
1622403000000,33300.0,102138789253
1622489400000,31559.0,239144246665
1622575800000,35100.0,272782663850
1623007800000,32900.0,158383380249
1623094200000,35720.0,146280219604
1623180600000,36752.0,89388258866
1623439800000,35900.0,54619467202
1623526200000,33530.0,128333273157
1623612600000,33310.0,65872202019
1623699000000,33400.0,68425635048
1623785400000,32001.0,105847574789
1624044600000,34255.0,65283386070
1624131000000,32810.0,35925621419
1624217400000,32700.0,77798079272
1624303800000,33500.0,88806480257
1624390200000,33230.0,91477606618
1624649400000,32552.0,115718790635
1624735800000,33800.0,61472794854
1624822200000,32680.0,57966068826
1624908600000,33000.0,239183508891
1624995000000,35800.0,191681374371
1625254200000,36800.0,178890654465
1625340600000,36001.0,61590328317
1625427000000,36933.0,82829417206
1625513400000,38000.0,147915875403
1625599800000,37642.0,80079003311
1625859000000,37500.0,61776581645
1625945400000,35200.0,111719126229
1626031800000,36450.0,58992749461
1626118200000,36012.0,157928224247
1626204600000,36000.0,74365385243
1626463800000,35400.0,88290991881
1626550200000,36800.0,104917914192
1626636600000,40071.0,192276982615
1627241400000,39783.0,222377608010
1627327800000,41298.0,102059416053
1627414200000,39950.0,115602809033
1627673400000,38040.0,156229442615
1627759800000,40000.0,75618058500
1627846200000,37720.0,73982674013
1627932600000,38020.0,63000883418
1628019000000,37800.0,65948837748
1628278200000,40000.0,97678150458
1628364600000,39900.0,168148819701
1628451000000,40929.0,99047028785
1628537400000,39210.0,77493704605
1628623800000,39080.0,98813528394
1628883000000,38000.0,62146578190
1628969400000,37000.0,46801657694
1629574200000,38100.0,114057849345
1629660600000,38800.0,61235585308
1629747000000,38400.0,147776422319
1629833400000,41335.0,103905219453
1630092600000,40105.0,179997417874
1630179000000,44470.0,251282237053
1630265400000,43000.0,205052445781
1630351800000,43010.0,122792758553
1630438200000,44700.0,93854814209
1630697400000,46800.0,134481570376
1630783800000,44690.0,145213335885
1630870200000,43460.0,111988829823
1630956600000,42150.0,65605342941
1631043000000,42000.0,75603501324
1631302200000,42230.0,84181435683
1631388600000,41610.0,58398545782
1631475000000,40040.0,37810577609
1631561400000,38984.0,47865161768
1631647800000,41590.0,41712289469
1631907000000,39150.0,41140794269
1631993400000,37590.0,49750521730
1632079800000,35620.0,24688627602
1632166200000,35600.0,28648487490
1632256200000,33950.0,41192321977
1632515400000,33440.0,26530208590
