high,low,open,close,Volume
4011.0,3700.0,3739.0,3815.0,526082597214
3891.0,3891.0,3891.0,3891.0,12838420647
3968.0,3814.0,3891.0,3931.0,123145975483
3853.0,3853.0,3853.0,3853.0,65489598973
3776.0,3776.0,3776.0,3776.0,3969048000
3701.0,3701.0,3701.0,3701.0,3567534538
3627.0,3627.0,3627.0,3627.0,2469573522
3555.0,3555.0,3555.0,3555.0,2586155850
3626.0,3484.0,3484.0,3532.0,35029598436
3602.0,3465.0,3602.0,3565.0,11331649137
3560.0,3494.0,3494.0,3498.0,7119521302
3451.0,3429.0,3450.0,3429.0,10708344871
3420.0,3361.0,3361.0,3361.0,13648272699
3400.0,3294.0,3294.0,3297.0,6162819736
3362.0,3297.0,3349.0,3360.0,1693362287
3427.0,3427.0,3427.0,3427.0,1768503350
3495.0,3370.0,3495.0,3475.0,9031634663
3421.0,3406.0,3411.0,3407.0,3196178253
3475.0,3339.0,3450.0,3375.0,1324969749
3423.0,3311.0,3348.0,3387.0,2035778088
3409.0,3357.0,3361.0,3391.0,1153172729
3370.0,3334.0,3348.0,3370.0,901013133
3352.0,3303.0,3320.0,3304.0,6586770033
3300.0,3238.0,3238.0,3242.0,3312188013
3248.0,3178.0,3240.0,3187.0,1918723878
3250.0,3200.0,3250.0,3200.0,336985500
3264.0,3242.0,3264.0,3242.0,1076522468
3306.0,3282.0,3306.0,3282.0,1025596998
3347.0,3321.0,3347.0,3321.0,1004802610
3387.0,3362.0,3387.0,3362.0,1063172276
3429.0,3429.0,3429.0,3429.0,6857273052
3497.0,3447.0,3497.0,3447.0,462124553
3515.0,3467.0,3515.0,3467.0,512887230
3493.0,3398.0,3490.0,3403.0,5123491192
3379.0,3336.0,3370.0,3365.0,1123227610
3398.0,3298.0,3307.0,3303.0,2497100897
3351.0,3247.0,3349.0,3298.0,546878571
3363.0,3331.0,3363.0,3331.0,877571123
3397.0,3374.0,3397.0,3374.0,1105461701
3441.0,3383.0,3441.0,3383.0,231933143
3450.0,3409.0,3450.0,3409.0,670693390
3477.0,3469.0,3477.0,3476.0,2609092274
3545.0,3499.0,3545.0,3499.0,586473705
3568.0,3509.0,3568.0,3509.0,245980898
3579.0,3518.0,3579.0,3518.0,239158907
3588.0,3553.0,3588.0,3553.0,900045862
3624.0,3554.0,3624.0,3623.0,5735126884
3695.0,3624.0,3624.0,3688.0,2111227459
3761.0,2141.0,3761.0,3760.0,60787324528
3835.0,3784.0,3812.0,3832.0,5860979413
3908.0,3832.0,3832.0,3906.0,6673816712
3700.0,3362.0,3500.0,3592.0,6238869336
3663.0,3637.0,3663.0,3637.0,1198760034
3709.0,3642.0,3709.0,3642.0,128775810
3714.0,3570.0,3714.0,3692.0,3992385580
3700.0,3619.0,3619.0,3619.0,2208262353
3591.0,3547.0,3548.0,3591.0,699837904
3662.0,3520.0,3520.0,3554.0,4243235936
3618.0,3483.0,3599.0,3502.0,2122799754
3462.0,3432.0,3438.0,3436.0,2358819108
3504.0,3400.0,3400.0,3453.0,818911236
3522.0,3490.0,3522.0,3490.0,946054666
3474.0,3204.0,3421.0,3418.0,2150589404
3486.0,3352.0,3470.0,3445.0,1330939887
3450.0,3400.0,3400.0,3425.0,893372495
3493.0,3383.0,3400.0,3444.0,1024953239
3512.0,3460.0,3512.0,3511.0,1747443227
3581.0,3480.0,3496.0,3531.0,1575416873
3535.0,3464.0,3495.0,3515.0,1240098459
3519.0,3478.0,3500.0,3507.0,916060101
3520.0,3463.0,3463.0,3499.0,1347892863
3519.0,3446.0,3470.0,3495.0,911211571
3519.0,3435.0,3455.0,3499.0,781030762
3568.0,3500.0,3541.0,3515.0,719657603
3585.0,3500.0,3584.0,3518.0,463155789
3550.0,3487.0,3487.0,3517.0,345658180
3580.0,3500.0,3580.0,3518.0,212525112
3588.0,3518.0,3518.0,3537.0,571009512
3607.0,3551.0,3607.0,3551.0,366214543
3622.0,3607.0,3622.0,3607.0,1439393516
3679.0,3611.0,3679.0,3611.0,91735185
3683.0,3616.0,3683.0,3616.0,115634481
3688.0,3628.0,3688.0,3628.0,308139176
3700.0,3700.0,3700.0,3700.0,3383794300
3774.0,3626.0,3774.0,3718.0,4893554578
3695.0,3644.0,3645.0,3660.0,1546792921
3733.0,3622.0,3650.0,3695.0,1112794984
3768.0,3720.0,3768.0,3720.0,648570288
3794.0,3794.0,3794.0,3794.0,8229216352
3869.0,3731.0,3779.0,3843.0,4806163332
3839.0,3770.0,3800.0,3791.0,2098759449
3780.0,3738.0,3750.0,3767.0,1088831490
3800.0,3736.0,3767.0,3757.0,1934834533
3832.0,3750.0,3796.0,3809.0,2921378992
3830.0,3777.0,3830.0,3804.0,1304260161
3795.0,3728.0,3793.0,3782.0,920144344
3850.0,3707.0,3787.0,3743.0,2698274322
3817.0,3700.0,3793.0,3746.0,1274221270
3716.0,3680.0,3700.0,3707.0,1329423208
3708.0,3655.0,3707.0,3693.0,1166037019
3685.0,3636.0,3670.0,3685.0,392269934
3758.0,3662.0,3664.0,3696.0,642666033
3769.0,3703.0,3769.0,3721.0,735206466
3795.0,3791.0,3795.0,3794.0,1904720756
3907.0,3851.0,3897.0,3895.0,3352657372
4011.0,3911.0,4011.0,4010.0,32456476423
4130.0,4055.0,4130.0,4129.0,20813347278
5100.0,4787.0,4912.0,4983.0,84278552451
5132.0,4959.0,5132.0,5032.0,31380350671
4965.0,4882.0,4959.0,4884.0,11861915319
4989.0,4738.0,4738.0,4851.0,16469555056
4996.0,4929.0,4996.0,4978.0,15792846012
5780.0,5000.0,5550.0,5610.0,115607773966
5778.0,5574.0,5765.0,5718.0,47293341599
5889.0,5703.0,5889.0,5867.0,80748936966
6043.0,5945.0,6043.0,5945.0,1333924797
6123.0,6123.0,6123.0,6123.0,3075184905
6306.0,6306.0,6306.0,6306.0,22516153152
6495.0,6495.0,6495.0,6495.0,4052607210
6689.0,6689.0,6689.0,6689.0,6078648817
6889.0,6689.0,6889.0,6888.0,39541989605
7094.0,6750.0,7094.0,7080.0,253304895971
8201.0,6868.0,6868.0,6868.0,3401647336170
6790.0,6662.0,6662.0,6663.0,106876785985
6663.0,6464.0,6601.0,6468.0,27589903135
6658.0,6274.0,6275.0,6497.0,5457406110
6691.0,6691.0,6691.0,6691.0,14859586912
7100.0,6700.0,7000.0,6911.0,25538123126
7118.0,6956.0,7003.0,7071.0,15878104062
7283.0,6859.0,7283.0,6946.0,23179481634
6900.0,6738.0,6750.0,6742.0,8136946054
6790.0,6540.0,6610.0,6542.0,13546782318
6690.0,6346.0,6349.0,6384.0,5091634996
6575.0,6384.0,6575.0,6574.0,3830520840
6771.0,6771.0,6771.0,6771.0,3380624880
6974.0,6974.0,6974.0,6974.0,3522539504
7183.0,7183.0,7183.0,7183.0,4463020573
7398.0,7130.0,7398.0,7304.0,43211607516
7140.0,7085.0,7140.0,7086.0,3530023050
7200.0,6731.0,6900.0,6807.0,9832639898
6799.0,6603.0,6795.0,6613.0,7441720210
6811.0,6462.0,6501.0,6778.0,10813424854
6968.0,6882.0,6968.0,6906.0,3219669520
6890.0,6699.0,6890.0,6749.0,5452211684
6700.0,6547.0,6700.0,6602.0,2384686878
6450.0,6404.0,6411.0,6420.0,2939105402
6230.0,6228.0,6229.0,6228.0,3410653135
6220.0,6051.0,6200.0,6135.0,3588290425
6090.0,5951.0,6050.0,5957.0,5069507958
5950.0,5779.0,5950.0,5869.0,1557148504
6045.0,5860.0,5899.0,5917.0,1959002945
6002.0,5740.0,6000.0,5825.0,1812319864
5750.0,5651.0,5750.0,5692.0,2315317473
5602.0,5522.0,5600.0,5602.0,1493966022
5555.0,5434.0,5501.0,5555.0,1004786914
5555.0,5438.0,5439.0,5531.0,964149581
5496.0,5439.0,5490.0,5496.0,1134142571
5660.0,5438.0,5439.0,5546.0,1374019470
5712.0,5587.0,5712.0,5587.0,709926094
5754.0,5629.0,5754.0,5629.0,716331472
5797.0,5464.0,5797.0,5780.0,3397775859
5722.0,5607.0,5700.0,5722.0,1023735546
5632.0,5551.0,5622.0,5632.0,8519758382
5575.0,5464.0,5464.0,5466.0,25897576119
