date,high,low,open,close,Volume
985465800000,4525.0,4525.0,4525.0,4525.0,3036275
986239800000,4750.0,4700.0,4700.0,4750.0,20058200
986585400000,4801.0,4800.0,4800.0,4801.0,23750512
986671800000,4850.0,4814.0,4850.0,4850.0,44999838
986758200000,4925.0,4850.0,4850.0,4919.0,62240700
986844600000,4813.0,4813.0,4813.0,4813.0,4813000
986931000000,4811.0,4700.0,4811.0,4700.0,76686858
987190200000,4700.0,4650.0,4700.0,4700.0,13534350
987276600000,4702.0,4700.0,4700.0,4701.0,6073707
987363000000,4702.0,4700.0,4700.0,4701.0,16267429
987449400000,4708.0,4700.0,4708.0,4700.0,12837889
987535800000,4750.0,4700.0,4730.0,4700.0,38597660
987795000000,4702.0,4700.0,4700.0,4700.0,14275584
987881400000,4770.0,4700.0,4720.0,4700.0,105235316
987967800000,4703.0,4700.0,4700.0,4700.0,41062450
988054200000,4703.0,4701.0,4703.0,4701.0,25410008
988140600000,4770.0,4703.0,4704.0,4770.0,59417662
988399800000,4900.0,4777.0,4779.0,4790.0,173442747
988486200000,4801.0,4790.0,4790.0,4800.0,78518259
988572600000,4820.0,4803.0,4803.0,4820.0,25253480
988659000000,4951.0,4850.0,4850.0,4950.0,78057977
988745400000,5000.0,4950.0,4951.0,5000.0,38131420
989004600000,5061.0,5005.0,5005.0,5061.0,2696526
989091000000,5102.0,5100.0,5100.0,5102.0,30014228
989177400000,5300.0,5114.0,5151.0,5150.0,24275189
989263800000,5180.0,5172.0,5172.0,5180.0,3115972
989350200000,5300.0,5250.0,5250.0,5300.0,34722650
989609400000,5308.0,5306.0,5308.0,5306.0,31607417
989695800000,5402.0,5400.0,5401.0,5400.0,46004200
989868600000,5410.0,5400.0,5410.0,5400.0,29445770
989955000000,5500.0,5400.0,5400.0,5500.0,32802600
990214200000,5500.0,5405.0,5405.0,5500.0,96722771
990300600000,5600.0,5600.0,5600.0,5600.0,12734400
990387000000,5701.0,5600.0,5600.0,5700.0,143048280
990559800000,5700.0,5699.0,5700.0,5700.0,381759914
990819000000,5701.0,5699.0,5700.0,5701.0,51584110
990905400000,5701.0,5700.0,5701.0,5700.0,58637583
990991800000,5701.0,5700.0,5700.0,5700.0,1221188808
991078200000,5688.0,5686.0,5688.0,5686.0,6665992
991164600000,5650.0,5630.0,5648.0,5630.0,46884024
991423800000,5501.0,5501.0,5501.0,5501.0,4730860
991769400000,5499.0,5400.0,5400.0,5499.0,160537658
992028600000,5499.0,5402.0,5402.0,5499.0,26548305
992201400000,5500.0,5499.0,5499.0,5499.0,12994501
992287800000,5499.0,5499.0,5499.0,5499.0,874341
992374200000,5500.0,5403.0,5499.0,5403.0,70966293
992633400000,5404.0,5403.0,5403.0,5403.0,19807448
992719800000,5403.0,5400.0,5403.0,5403.0,77600924
992806200000,5498.0,5401.0,5402.0,5498.0,51220394
992892600000,5495.0,5495.0,5495.0,5495.0,456085
992979000000,5495.0,5400.0,5492.0,5400.0,18900679
993238200000,5401.0,5400.0,5400.0,5400.0,67843200
993324600000,5400.0,5400.0,5400.0,5400.0,39085200
993411000000,5400.0,5400.0,5400.0,5400.0,42292800
993497400000,5400.0,5390.0,5390.0,5400.0,21258800
993583800000,5412.0,5410.0,5410.0,5412.0,13957918
993843000000,5500.0,5414.0,5414.0,5500.0,29714416
993929400000,5502.0,5500.0,5500.0,5500.0,30788502
994015800000,5500.0,5490.0,5500.0,5500.0,220985000
994102200000,5490.0,5450.0,5450.0,5451.0,161196076
994188600000,5457.0,5451.0,5452.0,5457.0,48831693
994447800000,5502.0,5448.0,5500.0,5448.0,115615795
994534200000,5500.0,5499.0,5500.0,5500.0,107766800
994620600000,5490.0,5490.0,5490.0,5490.0,1663470
994707000000,5470.0,5350.0,5460.0,5350.0,37199529
994793400000,5400.0,5350.0,5350.0,5400.0,184412114
995052600000,5401.0,5390.0,5400.0,5390.0,35439785
995139000000,5392.0,5390.0,5390.0,5390.0,25231200
997558200000,4700.0,4502.0,4502.0,4700.0,10134268
997644600000,4800.0,4725.0,4730.0,4800.0,35816330
997731000000,4812.0,4803.0,4804.0,4811.0,67172492
997817400000,4866.0,4820.0,4850.0,4820.0,207940030
998076600000,4900.0,4820.0,4820.0,4900.0,8865560
998163000000,4904.0,4902.0,4902.0,4904.0,4211830
998249400000,5000.0,4952.0,4952.0,5000.0,39640977
998335800000,5150.0,5150.0,5150.0,5150.0,15599350
998422200000,5407.0,5250.0,5407.0,5407.0,155683300
998681400000,5677.0,5415.0,5677.0,5677.0,76228995
998767800000,5705.0,5699.0,5699.0,5705.0,13957887
998854200000,5750.0,5705.0,5705.0,5750.0,148688350
998940600000,5789.0,5780.0,5780.0,5780.0,69867487
999027000000,6000.0,5780.0,5780.0,5780.0,667630181
999286200000,5781.0,5780.0,5781.0,5780.0,24987455
999372600000,5780.0,5705.0,5778.0,5780.0,27673687
999459000000,5780.0,5779.0,5780.0,5780.0,148244650
999545400000,5780.0,5705.0,5706.0,5780.0,41861338
