date,high,low,open,close,Volume
1356294600000,8200.0,8000.0,9999.0,8000.0,47995420000
1356381000000,8400.0,8400.0,8400.0,8400.0,16917600
1356467400000,8820.0,8820.0,8820.0,8820.0,7523460
1356726600000,9261.0,9261.0,9261.0,9261.0,79450119
1356813000000,9724.0,9724.0,9724.0,9724.0,15954166800
1356899400000,10210.0,10210.0,10210.0,10210.0,19666471370
1356985800000,10720.0,10720.0,10720.0,10720.0,2419643360
1357072200000,11256.0,11256.0,11256.0,11256.0,5051726568
1357417800000,11818.0,10694.0,11818.0,11300.0,54753701018
1357504200000,11849.0,11301.0,11301.0,11799.0,13329769049
1357590600000,12081.0,11700.0,11979.0,11705.0,7435399938
1357677000000,11800.0,11495.0,11797.0,11600.0,4679565142
1358022600000,11700.0,11350.0,11600.0,11600.0,11651080741
1358109000000,11880.0,11651.0,11700.0,11710.0,5958880803
1358195400000,11849.0,11680.0,11800.0,11735.0,6585444545
1358281800000,11800.0,11360.0,11780.0,11500.0,1861468682
1358541000000,11500.0,10948.0,11500.0,10948.0,2343484170
1358627400000,10999.0,10516.0,10999.0,10516.0,1338732857
1358713800000,10515.0,10134.0,10250.0,10134.0,1086393404
1358800200000,10300.0,9686.0,9686.0,9686.0,2913888538
1358886600000,10231.0,10000.0,10170.0,10231.0,2235821850
1359145800000,10670.0,9918.0,10670.0,9980.0,1806520263
1359232200000,9850.0,9690.0,9842.0,9690.0,1141179752
1359318600000,10080.0,9400.0,9520.0,9870.0,951120356
1359491400000,10000.0,9500.0,10000.0,9700.0,606913235
1359750600000,10100.0,9700.0,9995.0,9700.0,1303384465
1359837000000,9909.0,9431.0,9908.0,9640.0,1013322329
1359923400000,9480.0,9060.0,9480.0,9130.0,989651682
1360009800000,9550.0,9150.0,9150.0,9288.0,368485873
1360096200000,9700.0,9300.0,9300.0,9610.0,1146862450
1360355400000,9799.0,9110.0,9621.0,9300.0,905818934
1360528200000,9770.0,9302.0,9580.0,9400.0,601005080
1360614600000,9570.0,9210.0,9450.0,9289.0,865225663
1360701000000,9380.0,9000.0,9380.0,9020.0,1420920767
1360960200000,9500.0,8900.0,9000.0,9200.0,916306238
1361046600000,9300.0,8931.0,9300.0,9200.0,936476916
1361133000000,9298.0,8650.0,9250.0,9200.0,1343779199
1361219400000,9451.0,9000.0,9000.0,9451.0,1551326718
1361305800000,9200.0,8950.0,9106.0,8950.0,852344604
1361565000000,9199.0,8700.0,8900.0,9015.0,918959232
1361651400000,8900.0,8563.0,8890.0,8563.0,2241366809
1361737800000,8650.0,8195.0,8495.0,8200.0,2155425984
1361824200000,8590.0,8230.0,8400.0,8500.0,696700748
1361910600000,8690.0,8300.0,8589.0,8600.0,705682309
1362169800000,8695.0,8075.0,8695.0,8075.0,560224913
1362256200000,8250.0,8011.0,8250.0,8150.0,1047539762
1362342600000,8190.0,8031.0,8031.0,8120.0,682810359
1362429000000,8142.0,7810.0,8087.0,7810.0,826359841
1362515400000,8180.0,7722.0,8180.0,8050.0,1552103629
1362774600000,8046.0,7601.0,7850.0,8046.0,402813799
1362861000000,8040.0,7776.0,8000.0,8015.0,496569492
1362947400000,8000.0,7703.0,7901.0,8000.0,1281492895
