date,high,low,open,close,Volume
1454445000000,10000.0,10000.0,10000.0,10000.0,687600000
1454704200000,10000.0,10000.0,10000.0,10000.0,761130000
1454790600000,10000.0,10000.0,10000.0,10000.0,475100000
1454877000000,10000.0,10000.0,10000.0,10000.0,31940810000
1454963400000,10000.0,10000.0,10000.0,10000.0,151975780000
1455049800000,10000.0,10000.0,10000.0,10000.0,122000000000
1458073800000,10220.0,10220.0,10220.0,10220.0,1022000000
1458937800000,10319.0,10317.0,10319.0,10318.0,4861696530
1459024200000,10325.0,10325.0,10325.0,10325.0,356212500
1459107000000,10332.0,10330.0,10331.0,10330.0,1725406811
1459193400000,10338.0,10000.0,10337.0,10337.0,19670385485
1459279800000,10344.0,10343.0,10343.0,10344.0,2074915744
1459539000000,10363.0,10362.0,10363.0,10362.0,1841671038
1459625400000,10363.0,10336.0,10363.0,10348.0,3376596800
1459711800000,10350.0,10340.0,10350.0,10340.0,9155731480
1459798200000,10350.0,10349.0,10349.0,10349.0,30513515909
1459884600000,10357.0,10354.0,10354.0,10357.0,1020193554
1460143800000,10375.0,10373.0,10373.0,10374.0,33455278469
1460230200000,10381.0,10381.0,10381.0,10381.0,4659231563
1460316600000,10387.0,10386.0,10387.0,10387.0,27776914400
1460403000000,10393.0,10393.0,10393.0,10393.0,7504993160
1460489400000,10400.0,10399.0,10399.0,10399.0,36257554248
1460748600000,10418.0,10418.0,10418.0,10418.0,16815277080
1460835000000,10425.0,10424.0,10424.0,10425.0,18677568049
1460921400000,10431.0,10431.0,10431.0,10431.0,13266375282
1461007800000,10438.0,10437.0,10438.0,10437.0,3443565747
1461094200000,10444.0,10443.0,10443.0,10443.0,22090767238
1461353400000,10463.0,10462.0,10462.0,10462.0,13253760725
1461439800000,10469.0,10469.0,10469.0,10469.0,4666588157
1461526200000,10476.0,10474.0,10475.0,10475.0,36292231208
1461612600000,10481.0,10481.0,10481.0,10481.0,17628853342
1461699000000,10488.0,10488.0,10488.0,10488.0,29544696000
1461958200000,10506.0,10505.0,10505.0,10505.0,3346220780
1462044600000,10512.0,10510.0,10512.0,10510.0,15775339266
