date,open,Volume
985465800000,6702.0,11259840
985721400000,6703.0,2460001
985980600000,6703.0,10991920
986671800000,6754.0,6481710
986758200000,6756.0,22974380
986844600000,6761.0,19471292
986931000000,6763.0,15395620
987190200000,6768.0,15166960
987276600000,6821.0,34181065
987363000000,6851.0,20280710
987449400000,6861.0,39594800
987535800000,6932.0,90611304
987795000000,6929.0,49618320
987967800000,6830.0,15005510
988054200000,6832.0,144916128
988140600000,6847.0,109085775
988399800000,6884.0,183929464
988486200000,7050.0,329705100
988572600000,7075.0,59417172
988659000000,7120.0,147058248
988745400000,7102.0,27230017
989004600000,7076.0,29441520
989091000000,7098.0,78023724
989177400000,7110.0,37850629
989263800000,7302.0,44679760
989350200000,7320.0,12307920
989609400000,7334.0,12189108
989695800000,7340.0,38324490
989868600000,7346.0,25958856
989955000000,7399.0,96002092
990300600000,7772.0,12699448
990387000000,7966.0,118510182
990559800000,8165.0,33933740
990819000000,8369.0,273005149
990905400000,8576.0,268021360
990991800000,8304.0,160879508
991078200000,8471.0,164989667
991164600000,8387.0,53098997
991423800000,8304.0,20552400
991510200000,8221.0,8221000
991769400000,8139.0,16278000
992028600000,8058.0,52667088
992201400000,7978.0,50624208
992287800000,7800.0,155199780
992374200000,7772.0,185510057
992633400000,7702.0,37214720
992719800000,7702.0,29558266
992806200000,7698.0,65204819
992892600000,7690.0,14377464
992979000000,7702.0,59086774
996348600000,6600.0,253355135
996435000000,8248.0,310967754
996521400000,8160.0,105212300
996607800000,7999.0,152176250
996867000000,7995.0,135724376
996953400000,7901.0,114470408
997039800000,7901.0,62724268
997126200000,7802.0,152385119
997212600000,7751.0,113762985
997471800000,7600.0,149136242
997558200000,7800.0,175097809
997644600000,7912.0,16558222
997731000000,8000.0,23208400
997817400000,8025.0,21670733
998076600000,8093.0,14713668
998163000000,8244.0,100464372
998249400000,8351.0,118631255
998335800000,8497.0,37607910
998422200000,8301.0,54591445
998681400000,8250.0,68918332
998767800000,8000.0,57588920
998854200000,7655.0,43531910
998940600000,7699.0,60653298
999027000000,7802.0,60025018
999286200000,7814.0,111476597
999372600000,7820.0,58681134
999459000000,7799.0,39630106
999545400000,7695.0,61919454
999631800000,7599.0,31313650
999891000000,7600.0,100145272
999977400000,7612.0,69495836
1000063800000,7719.0,94138088
1000150200000,7799.0,19850080
1000236600000,7837.0,63139703
1000495800000,7800.0,34999045
1000582200000,7601.0,145777459
1000668600000,7500.0,101947500
1000755000000,7500.0,59658250
1000845000000,7401.0,144852400
1001104200000,7601.0,63644230
1001190600000,7601.0,50366900
1001277000000,7633.0,144544545
1001363400000,7622.0,6646656
1001449800000,7623.0,36890239
1001709000000,7402.0,68215615
1001795400000,7550.0,121897660
1001968200000,7650.0,71411030
1002054600000,7600.0,101138895
1002313800000,7649.0,61978180
1002400200000,7656.0,132539027
1002486600000,7663.0,88506439
1002573000000,7600.0,48565043
1002659400000,7500.0,120746332
1002918600000,7450.0,132907038
1003005000000,7548.0,36739512
1003177800000,7501.0,50903586
1003264200000,7518.0,19886410
1003523400000,7523.0,43799110
1003609800000,7753.0,71376023
1003696200000,8001.0,192518160
1003782600000,8023.0,25092220
1003869000000,8103.0,76579659
1004128200000,8166.0,36728034
1004214600000,8360.0,105526534
1004301000000,8148.0,41906838
1004387400000,8141.0,57578784
1004473800000,8130.0,127462646
1004733000000,8301.0,110349790
1004819400000,8719.0,47448798
1004905800000,8723.0,200693050
1004992200000,8649.0,155373189
1005078600000,8434.0,123664635
1005337800000,8400.0,31740000
1005424200000,8408.0,43220112
1005510600000,8441.0,52203705
1005597000000,8440.0,38482615
1005683400000,8432.0,26478357
1005942600000,8434.0,31841365
1006029000000,8438.0,39843920
1006115400000,8450.0,118029200
1006201800000,8501.0,42663284
1006288200000,8501.0,112204000
1006547400000,8501.0,27606590
1006633800000,8506.0,24876040
1006720200000,8572.0,19000132
1006806600000,8690.0,44846610
1006893000000,8700.0,19330000
1007152200000,8749.0,4199520
1007325000000,8910.0,15060935
1007497800000,9191.0,23161320
1007757000000,9377.0,104656255
1007843400000,9191.0,61215563
1007929800000,9104.0,44832000
1008016200000,9073.0,218869946
1008102600000,9300.0,149160888
1008361800000,9350.0,215237220
1008534600000,9420.0,124374140
1008621000000,9547.0,7699905
1008707400000,9606.0,57675555
1008966600000,9834.0,18493150
1009053000000,9904.0,133938400
1009139400000,10069.0,9847482
1009225800000,10169.0,58095497
1009312200000,10270.0,34918000
1009571400000,10372.0,207792648
1009657800000,10475.0,25978000
1009744200000,10579.0,307362266
1009830600000,10579.0,158659900
1009917000000,10399.0,204584734
1010176200000,10370.0,17795250
1010262600000,10168.0,4067200
1010435400000,10067.0,10067000
1010781000000,9967.0,39868000
1010867400000,9891.0,440432212
1010953800000,9873.0,116940306
1011040200000,10018.0,714313454
1011126600000,10118.0,10118000
1011385800000,10219.0,48857039
1011472200000,10321.0,126907016
1011558600000,10420.0,366565336
1011645000000,10399.0,176572297
1011731400000,10322.0,58301940
1012595400000,10352.0,55517653
1012681800000,9958.0,147405156
1012768200000,10000.0,199245480
1012854600000,9959.0,64636430
1012941000000,10050.0,83216260
1013200200000,10061.0,167626055
1013286600000,10106.0,380926473
1013459400000,10103.0,168565840
1013545800000,10001.0,150283450
1013805000000,10100.0,128872250
1013891400000,10300.0,59669051
1013977800000,10450.0,70316830
1014064200000,10450.0,64740170
1014150600000,10413.0,495967101
1014496200000,10422.0,89227122
1014582600000,10630.0,22960800
1014669000000,10736.0,76225600
1014755400000,10843.0,21686000
1015014600000,10951.0,10863392
1015187400000,11060.0,796704574
1015273800000,10900.0,85194215
1015360200000,10963.0,289227029
1015619400000,11179.0,247299784
1015705800000,11077.0,199511687
1015792200000,11100.0,139416000
1015878600000,11100.0,74884534
1015965000000,11106.0,44248410
1016224200000,11100.0,66115900
1016310600000,11110.0,23651312
1016397000000,11106.0,56504257
1016483400000,11130.0,170251795
1017171000000,11212.0,4899644
1017516600000,11209.0,34627090
1017775800000,11210.0,71833680
1018035000000,11200.0,7839400
1018121400000,11197.0,92590071
1018207800000,11199.0,32936259
1018294200000,11199.0,61269729
1018380600000,11310.0,96119203
1018639800000,11423.0,75597414
1018726200000,11537.0,31253733
1018812600000,11652.0,79862808
1018899000000,11768.0,53120752
1018985400000,11885.0,63763025
1019244600000,12003.0,64336080
1019331000000,12123.0,22233582
1019417400000,12244.0,44323280
1019503800000,12366.0,40535748
1019590200000,12489.0,56400324
1019849400000,12613.0,33765001
1019935800000,12739.0,54484703
1020022200000,12866.0,41685840
1020108600000,12994.0,72766400
1020195000000,13123.0,16272520
1020454200000,13254.0,29954040
1020627000000,13386.0,30453150
1020713400000,13519.0,531292155
1020799800000,13253.0,180597056
1021145400000,13386.0,169153642
1021318200000,13510.0,53583225
1021404600000,13510.0,437546284
1021663800000,13374.0,220185675
1021750200000,13272.0,140248524
1021836600000,13233.0,345878926
1021923000000,13261.0,241711308
1022009400000,13229.0,148512475
1022268600000,13200.0,232068776
1022355000000,13150.0,228766845
1022441400000,12900.0,437454669
1022527800000,12907.0,185409934
1022614200000,12890.0,539179291
1022873400000,12860.0,157038550
1022959800000,13159.0,36568861
1023046200000,13290.0,44375310
1023651000000,13321.0,55297354
1023737400000,13837.0,112550158
1023823800000,13975.0,50170250
1024083000000,14114.0,171993204
1024169400000,14255.0,98858425
1024255800000,14397.0,47380527
1024342200000,14540.0,38589160
1024428600000,14685.0,1248286186
1024687800000,14650.0,653117189
1024774200000,14610.0,939402949
1026761400000,16000.0,463661800
1026847800000,17455.0,1291261190
1027107000000,17300.0,260669768
1027193400000,17017.0,503382537
1027279800000,16700.0,229954750
1027366200000,16830.0,543002399
1027452600000,16899.0,121889339
1027711800000,17200.0,101747980
1027798200000,17000.0,192885650
1027884600000,16740.0,136706280
1027971000000,16500.0,112120000
1028057400000,16200.0,207004919
1028316600000,16100.0,32114527
1028403000000,16178.0,142424810
1028489400000,16300.0,39611540
1028575800000,16329.0,288931036
1028662200000,16930.0,182204770
1028921400000,16798.0,91010640
1029007800000,16670.0,333400
1029180600000,16500.0,90074348
1029267000000,16326.0,234416891
1029526200000,16410.0,262101790
1029612600000,16584.0,162665177
1029699000000,16578.0,94381806
1029785400000,16600.0,94338090
1029871800000,16600.0,146504613
1030131000000,16606.0,29409226
1030217400000,16504.0,438775432
1030303800000,16600.0,131565200
1030390200000,16450.0,20978650
1030476600000,16600.0,381690412
1030735800000,16480.0,630920000
1030822200000,16450.0,362957950
1030908600000,16452.0,167604446
1030995000000,16405.0,93357307
1031081400000,16100.0,64300000
1031340600000,15900.0,120669300
1031427000000,15210.0,77278710
1031513400000,14830.0,173881750
1031599800000,14830.0,129450710
1031686200000,14900.0,137779501
1031945400000,14905.0,9255984
1032031800000,14832.0,113387112
1032118200000,14652.0,116306044
1032204600000,14647.0,62439227
1032294600000,14757.0,34683900
1032640200000,15100.0,105664600
1032726600000,15099.0,41572356
1032899400000,14918.0,14918200
1033158600000,14848.0,106864390
1033245000000,14819.0,155900132
1033417800000,14461.0,38375160
1034022600000,14199.0,4983598
1034368200000,13489.0,446857947
1034454600000,13477.0,269736538
1034541000000,13477.0,82768497
1034627400000,13444.0,16600317
1034713800000,13276.0,561743347
1034973000000,13300.0,109111404
1035059400000,14000.0,358967160
1035145800000,14316.0,33817686
1035318600000,14386.0,195723200
1035577800000,14500.0,282841951
1035664200000,14402.0,123131560
1035750600000,14363.0,307302205
1035837000000,14300.0,65651157
1035923400000,14360.0,381923960
1036182600000,14358.0,397862240
1036269000000,14359.0,653375600
1036355400000,14361.0,477167803
1036441800000,14357.0,736880332
1036528200000,14361.0,71662133
1036787400000,15000.0,39000000
1036873800000,15002.0,42032900
1036960200000,15005.0,24038850
1037046600000,15105.0,60921600
1037133000000,15126.0,344422900
1037478600000,15145.0,51680201
1037565000000,15157.0,34788437
1037651400000,15160.0,599025944
1037737800000,14781.0,276996089
1037997000000,14412.0,48656912
1038083400000,14417.0,80234015
1038169800000,14553.0,21842700
1038256200000,14707.0,49604347
1038688200000,15339.0,29098083
1038774600000,15339.0,89920000
1038861000000,16115.0,93757070
1038947400000,16516.0,304438891
1039206600000,15994.0,132939890
1039293000000,16000.0,60160800
1039379400000,16000.0,19200000
1039465800000,15999.0,89599020
1039552200000,16000.0,110512000
1039811400000,16000.0,44704000
1039897800000,16000.0,1671821400
1039984200000,16254.0,40156927
1040070600000,16771.0,37399330
1040157000000,17190.0,27504000
1040416200000,17250.0,351211405
