date,open,Volume
985465800000,3845.0,19225000
985635000000,3764.0,21868840
985980600000,3764.0,15432400
986239800000,3764.0,5239488
986671800000,3764.0,107018048
986758200000,3764.0,37640000
986844600000,3764.0,18820000
987449400000,3740.0,2973300
987795000000,3740.0,163344500
987881400000,3740.0,991100
988399800000,3703.0,5058298
988486200000,3670.0,110000000
988572600000,3618.0,71407020
988659000000,3610.0,18050000
989177400000,3593.0,17965000
989263800000,3559.0,21109000
989868600000,3475.0,196414950
989955000000,3500.0,34952478
990387000000,3475.0,17462500
990905400000,3498.0,34987200
991423800000,3499.0,29048000
991510200000,3500.0,2275000
992028600000,3500.0,4725000
992201400000,3500.0,5775000
992374200000,3501.0,875250
992806200000,3501.0,16590050
992892600000,3501.0,28010100
993324600000,3536.0,3536000
993411000000,3571.0,4899412
993843000000,3606.0,106377000
993929400000,3642.0,9105000
994015800000,3642.0,69571000
994102200000,3500.0,24476720
994447800000,3670.0,594540
994534200000,3670.0,161802960
1003177800000,2000.0,2000000
1003264200000,2012.0,15683060
1003523400000,2013.0,9560224
1003609800000,2014.0,56392000
1003696200000,2014.0,4028000
1003782600000,2014.0,5457940
1010349000000,2000.0,2000000
1011645000000,2000.0,3196000
1012336200000,2000.0,200000
1019331000000,1998.0,4932420
1022268600000,1994.0,4402653166
1022355000000,1994.0,1363896000
1023737400000,1989.0,51397749
1027884600000,1500.0,1500000
1036355400000,1000.0,100000
1036528200000,1000.0,1986000
1037478600000,1000.0,200000
1041625800000,950.0,1045000
1041971400000,949.0,4960179
1042403400000,950.0,5965050
1042835400000,950.0,5662950
1043613000000,950.0,1045000
1044649800000,997.0,1994000
1045254600000,1005.0,1005000
1047241800000,1005.0,110550
1077395400000,1000.0,2000000
1077481800000,1050.0,239098971866
1077913800000,1054.0,2107952
1078259400000,1056.0,2111952
1080329400000,1058.0,2115952
1088537400000,4000.0,859844215
1088796600000,4702.0,259550400
1088883000000,4937.0,567755000
1088969400000,5183.0,1347580000
1089055800000,5442.0,817306770
1089142200000,5714.0,2285600000
1089401400000,5999.0,1199800000
1089487800000,6298.0,1644357416
1089574200000,6612.0,1983600000
1089660600000,6942.0,1896117054
1089747000000,7289.0,1722857196
1090006200000,7653.0,2807079616
1090092600000,7438.0,305294774
1090179000000,6917.0,1415384347
1090265400000,7000.0,199128694
1090611000000,6893.0,17530308
1090697400000,6583.0,10068767
1090783800000,6574.0,730895959
1090870200000,6890.0,388521892
1090956600000,7213.0,239199932
1091215800000,7246.0,449035189
1091302200000,7304.0,2477151078
1091388600000,7296.0,406986448
1091475000000,7201.0,135690505
1091561400000,7146.0,104466867
1091820600000,7120.0,41764509
1091907000000,6821.0,27942136
1091993400000,6796.0,9993590
1092079800000,6786.0,1587674847
1092166200000,6850.0,1737321850
1092425400000,6551.0,183909078
1092684600000,6377.0,192484878
1092771000000,6374.0,5024222
1093030200000,6344.0,49302290
1093116600000,6173.0,6237910
1093203000000,6167.0,5923500
1093375800000,6161.0,824831717
1093635000000,6300.0,290747350
1093721400000,6378.0,3189000
1093894200000,6378.0,151121538
1093980600000,6376.0,15417934
1094326200000,6362.0,9384080
1094412600000,6101.0,12265650
1094499000000,6048.0,30606908
1094585400000,6024.0,132204618
1094844600000,6149.0,100537284
1094931000000,6220.0,622000
1095103800000,6340.0,285658344
1095190200000,6531.0,14592925
1095449400000,6410.0,37588240
1095535800000,6409.0,37962640
1095622200000,6389.0,39915622
1095708600000,6398.0,1471600
1095798600000,6399.0,3039930
1098045000000,6054.0,153070125
1098131400000,6436.0,19372350
1098477000000,6349.0,14032110
1098563400000,6110.0,20049920
1098649800000,6259.0,29825515
1098822600000,6190.0,4115872
1099859400000,6075.0,255133253
1100032200000,6108.0,2650872
1100291400000,6107.0,14882759
1100464200000,6000.0,198077842
1100550600000,6094.0,432056080
1100637000000,6069.0,20090380
1100896200000,6068.0,8822872
1100982600000,6067.0,6916380
1101069000000,6064.0,1030900
1101241800000,5999.0,1056484
1101501000000,5763.0,78679612
1101673800000,6000.0,11215283321
1101760200000,6020.0,118208550
1101846600000,6020.0,9980990
1102105800000,6020.0,113712446
1102192200000,6007.0,22690195
1102278600000,6114.0,1838213175
1102365000000,6612.0,13992976060
1102710600000,6936.0,416160000
1102797000000,7282.0,4226778644
1102883400000,7646.0,9091940247
1102969800000,7590.0,4833822098
1105389000000,5896.0,900087151
1105475400000,6000.0,1035281366
1105734600000,5907.0,242336001
1105821000000,5597.0,394010573
1105907400000,5225.0,344260376
1105993800000,5007.0,274852930
1106080200000,5280.0,177597678
1106339400000,5251.0,259105831
1106425800000,5421.0,335386115
1106512200000,5528.0,315131552
1106598600000,5395.0,100435611
1106685000000,5105.0,24618750
1107030600000,5082.0,9963290
1107203400000,5073.0,5126340
1107289800000,5068.0,128211704
1107549000000,4952.0,223533750
1107635400000,4750.0,95049080
1107721800000,4663.0,2380550
1107808200000,4660.0,46648600
1108153800000,4617.0,19896893
1108240200000,4599.0,5006082
1108326600000,4595.0,1036285
1108413000000,4595.0,5006315
1109017800000,4590.0,8971180
1109363400000,4581.0,1445179864
1109449800000,4812.0,270410340
1109536200000,5052.0,510252000
1109622600000,5304.0,1915085903
1109709000000,5176.0,117059569
1109968200000,5060.0,426730639
1110054600000,4579.0,165808958
1110141000000,4800.0,133963070
1110227400000,4799.0,108683287
1110313800000,5001.0,231830866
1110573000000,4812.0,82264872
1110659400000,4809.0,97259542
1110745800000,4839.0,30307575
1110832200000,5049.0,180991610
1110918600000,5080.0,426339945
1111782600000,5419.0,245630500
1111869000000,5357.0,678131580
1111951800000,5898.0,900008399
1112038200000,6100.0,220065328
1112124600000,5999.0,750896442
1112470200000,5630.0,380281582
1112556600000,5520.0,656025361
1112643000000,5700.0,877956582
1112729400000,5688.0,440236966
1113075000000,5500.0,946546376
1113161400000,5441.0,3759337404
1115148600000,5600.0,1165847884
1115407800000,5499.0,896691502
1115494200000,5466.0,1561081305
1115580600000,5600.0,786943273
1115667000000,6006.0,3137465214
1115753400000,6304.0,2603445184
1116012600000,6616.0,801744839
1116099000000,6199.0,510182286
1116185400000,6098.0,2054179203
1116271800000,6244.0,1466016358
1116358200000,6499.0,1426284130
1116617400000,6350.0,676468794
1116703800000,6202.0,1064160024
1116790200000,6520.0,2339418297
1116876600000,6460.0,1418863340
1116963000000,6350.0,298659319
1117222200000,6646.0,4974010905
1117308600000,6977.0,8420066869
1117395000000,7312.0,6291662363
1117481400000,7600.0,3067567580
1117567800000,7425.0,3893494660
1117999800000,7429.0,2673295398
1118086200000,7319.0,2889450838
1118172600000,7400.0,2592333617
1118431800000,6823.0,387220860
1118518200000,6556.0,2197100032
1118604600000,6528.0,1943413415
1118691000000,6442.0,1376652888
1118777400000,6417.0,2655888669
1119036600000,6739.0,1014115737
1119123000000,7090.0,322800900
1119209400000,6365.0,1184772004
1119295800000,6895.0,1413955616
1119382200000,6797.0,2476873461
1119641400000,6488.0,175281958
1119727800000,6750.0,2774428595
1119814200000,6748.0,1105262882
1119900600000,6503.0,365549086
1119987000000,6430.0,343789631
1120246200000,5967.0,853552581
1120332600000,5669.0,872572480
1120419000000,5386.0,2422162083
1120505400000,5810.0,306594284
1120591800000,6033.0,474146668
1120851000000,5783.0,471695304
1121023800000,5670.0,475760673
1121110200000,5453.0,296920405
1121196600000,5209.0,852261544
1121455800000,5017.0,218267840
1121542200000,5050.0,397214560
1121628600000,4683.0,1054990864
1121715000000,4452.0,868120907
1121801400000,4569.0,374102518
1122060600000,4909.0,368175000
1122147000000,5154.0,732708102
1122233400000,5411.0,2796546950
1122319800000,4961.0,1077873076
1122406200000,5076.0,738449581
1122665400000,5374.0,643454958
1122751800000,5208.0,405582814
1122838200000,5003.0,563603124
1122924600000,4900.0,849701190
1123011000000,5130.0,569903574
1123270200000,5151.0,218662366
1123356600000,5002.0,365545599
1123443000000,4981.0,210104936
1123529400000,5037.0,199412601
1123615800000,4992.0,513934070
1123875000000,5140.0,813066881
1123961400000,5144.0,218323749
1124047800000,5170.0,95668771
1124134200000,5197.0,125538463
1124220600000,5168.0,265400642
1124479800000,5190.0,1099064044
1124566200000,5400.0,2268424555
1124652600000,5850.0,1560241019
1124739000000,5633.0,429212369
1124825400000,5646.0,275195499
1125084600000,5770.0,989337152
1125171000000,6116.0,1699731500
1125257400000,5830.0,809713822
1125343800000,5784.0,495285580
1125430200000,5890.0,539220864
1125689400000,5762.0,350464560
1125775800000,5555.0,250515833
1125862200000,5629.0,353918695
1125948600000,5960.0,624098727
1126035000000,5811.0,310854152
1126294200000,5898.0,1040620788
1126380600000,5838.0,409166101
1126467000000,5610.0,638643581
1126553400000,5501.0,133855180
1126639800000,5700.0,191168472
1126899000000,5830.0,1149199472
1126985400000,5800.0,546489782
1127071800000,5736.0,137645247
1127248200000,5730.0,561952436
1127507400000,5839.0,721644107
1127593800000,5551.0,691424930
1127680200000,5276.0,791137586
1127766600000,5160.0,439892392
1127853000000,4714.0,1143944157
1128112200000,4775.0,278983130
1128198600000,5292.0,714658140
1128285000000,5540.0,580782114
1128371400000,5100.0,88145755
1128457800000,5299.0,487824067
1128717000000,5399.0,383607979
1128803400000,5501.0,469289647
1128889800000,5440.0,252516654
1128976200000,5285.0,577566319
1129062600000,5219.0,359249708
1129321800000,5299.0,144162835
1129408200000,5250.0,216239535
1129494600000,5250.0,85630896
1129581000000,5206.0,750965445
1129667400000,5251.0,213505545
1129926600000,5205.0,152339589
1130013000000,5195.0,94387603
1130099400000,5167.0,37441644
1130272200000,5165.0,163571929
1130531400000,5080.0,10429151820
1130617800000,4891.0,302353008
1130704200000,4616.0,507568104
1130790600000,4384.0,386130117
1130877000000,4370.0,817246278
1131136200000,4626.0,491335258
1131222600000,4861.0,557502013
1131309000000,4726.0,418573576
1131395400000,4550.0,147576604
1131481800000,4600.0,114675410
1131741000000,4694.0,721268658
1131827400000,4712.0,288990167
1131913800000,4661.0,273281501
1132000200000,4566.0,382844909
1132086600000,4551.0,433828359
1132345800000,4610.0,106326450
1132432200000,4571.0,455250636
1132518600000,4600.0,313737077
1132605000000,4600.0,1019291188
1132691400000,4947.0,3612347230
1132950600000,5190.0,389250000
1133037000000,5449.0,8016102542
1133209800000,5400.0,15347635239
1133296200000,5974.0,12114746472
1133555400000,6265.0,24243952425
1133641800000,6578.0,43191950557
1135110600000,6218.0,2094222400
1135369800000,5908.0,952032844
1135456200000,5613.0,30649903579
1135542600000,5628.0,15832240329
1135629000000,5649.0,1261273087
1135715400000,5570.0,1647682767
1135974600000,5750.0,1045762111
1136061000000,5789.0,510015662
1136147400000,5640.0,386981592
1136233800000,5638.0,1678497058
1136320200000,5570.0,873135223
1136579400000,5520.0,1085401235
1136665800000,5375.0,1006026441
1136752200000,5200.0,991068898
1136838600000,5270.0,1569185444
1137184200000,4962.0,1948668522
1137270600000,4724.0,614191327
1137357000000,4990.0,574810614
1137443400000,5150.0,860439457
1137529800000,5240.0,1529750977
1137789000000,5083.0,986439063
1137875400000,5021.0,2290544045
1137961800000,5085.0,412481177
1138048200000,5050.0,170090253
1138134600000,5020.0,914292257
1138393800000,5102.0,208714704
1138480200000,5150.0,1415446031
1138566600000,5231.0,534052393
1138653000000,5052.0,1346599669
1138739400000,4903.0,559819587
1138998600000,4903.0,352149187
1139085000000,4626.0,785615076
1139171400000,4494.0,611641339
1139257800000,4619.0,580498321
1139689800000,4279.0,503800832
1139776200000,4150.0,412008780
1139862600000,4003.0,328681905
1139949000000,3961.0,280361020
1140208200000,4109.0,3491850
1140294600000,4109.0,292963452
1140381000000,4188.0,145760
1140467400000,4188.0,251212832
1140553800000,4255.0,351735320
1140813000000,4340.0,344396360
1140899400000,4426.0,363511806
1140985800000,4514.0,2397656240
1141072200000,4604.0,724943216
1141158600000,4433.0,28292226
1141417800000,4425.0,24196730
1141504200000,4418.0,29848818
1141590600000,4410.0,10033610
1141677000000,4407.0,2146545695
1141763400000,4319.0,406992327
1142022600000,4233.0,20336132
1142109000000,4227.0,135810243
1142195400000,4190.0,4517650
1142281800000,4188.0,327920400
1142368200000,4105.0,21412450
1142627400000,4099.0,294931258
1142713800000,4018.0,1746981070
1143232200000,4142.0,130335844
1143318600000,4176.0,20921000
1143401400000,4182.0,342158694
1143487800000,4265.0,843278568
1144006200000,4265.0,114534502
1144092600000,4290.0,140316569
1144179000000,4280.0,291724381
1144438200000,4358.0,1855266958
1144524600000,4385.0,623541709
1144611000000,4354.0,422463349
1144697400000,4238.0,253701570
1144783800000,4169.0,1537937051
1145043000000,4250.0,1402545469
1145215800000,4338.0,307322403
1145302200000,4260.0,4450547632
1145388600000,4450.0,9507625240
1145647800000,4537.0,6766096155
1145734200000,4627.0,13395161854
1145820600000,4540.0,12278830499
1145907000000,4695.0,1743724565
1145993400000,4779.0,3937838137
1146252600000,4700.0,1269036983
1146339000000,4542.0,2459692401
1146425400000,4736.0,2089907594
1146511800000,4828.0,19631471406
1146598200000,4880.0,5597434161
1146857400000,4821.0,5576815750
1146943800000,4973.0,2199521136
1147030200000,5081.0,7980301461
1153855800000,5170.0,34190363608
1154115000000,5462.0,4654607160
1154201400000,5571.0,26088560019
1154287800000,5560.0,15298353890
1154374200000,5444.0,9613979936
1154460600000,5539.0,6471209291
1154719800000,5669.0,672496463
1154806200000,5782.0,669382140
1154892600000,5897.0,435039381
1155065400000,6014.0,1700476542
1155324600000,6134.0,3593057974
1155411000000,6256.0,42993665222
1155497400000,6200.0,19570889818
1155583800000,6150.0,5784321849
1155670200000,6090.0,14441649424
1155929400000,6100.0,4137057463
1156015800000,6100.0,5231120869
1156102200000,6080.0,2472789403
1156275000000,6023.0,1159089994
1156534200000,6169.0,3388198079
1156620600000,6329.0,528901872
1156707000000,6455.0,452243685
1156793400000,6576.0,1416864960
1156879800000,6707.0,10540777010
1159907400000,6836.0,478588290
1160166600000,6965.0,362639290
1160253000000,7063.0,47909620892
1160339400000,6889.0,1733871349
1160425800000,6749.0,609826142
1160512200000,6615.0,7992240
1160944200000,6613.0,1046194
1161030600000,6613.0,162879080
1161117000000,6568.0,697850000
1161376200000,6568.0,14163714913
1161462600000,6743.0,6540271705
1161549000000,6877.0,395640397
1161981000000,6984.0,9502797024
1162067400000,6850.0,1392642788
1162153800000,6798.0,5185750996
1162240200000,6801.0,1485638963
1162326600000,6771.0,4541471343
1162585800000,6898.0,4943807570
1162672200000,6658.0,1455299237
1162758600000,6714.0,8801047304
1162845000000,6617.0,10685912139
1162931400000,6736.0,9178278943
1163190600000,6734.0,3838143472
