time,open,volume
1625101200000,34727.83,49416382.47
1625104800000,34936.43,130550899.32
1625108400000,34299.59,61572584.68
1625112000000,34120.01,66215943.04
1625115600000,34330.34,47320757.52
1625119200000,34325.72,201247085.72
1625122800000,33511.24,200635220.92
1625126400000,33348.3,118517461.85
1625130000000,33475.72,97294846.53
1625133600000,33275,108118613.89
1625137200000,33183.12,122213218.17
1625140800000,33717.52,126120690.58
1625144400000,33655.24,77109701.84
1625148000000,33401.45,146211826.41
1625151600000,33206.48,97205885.75
1625155200000,33432.54,124496654.19
1625158800000,33151.6,78273613.31
1625162400000,33490,68547381.27
1625166000000,33325.5,153893253.97
1625169600000,33091.48,68887483.92
1625173200000,33412.79,79209980.07
1625176800000,33503.34,39701537.59
1625180400000,33546.6,64917054.42
1625184000000,33504.69,98736709.07
1625187600000,33774.68,71027652.5
1625191200000,33264.04,67134702.38
1625194800000,33265.55,89793997.83
1625198400000,32907.22,65761809.17
1625202000000,33149.07,65634229.9
1625205600000,32855.24,68502151.47
1625209200000,32957.53,103136695.18
1625212800000,33358.26,93986257.76
1625216400000,33372.83,91769084.74
1625220000000,32979.04,88523703.65
1625223600000,32997.94,78021615.42
1625227200000,33023.01,100258616.56
1625230800000,33238.22,132192256.52
1625234400000,33480.01,116486441.95
1625238000000,33667.44,82036582.31
1625241600000,33704.91,80330402.16
1625245200000,33597.07,52773524.53
1625248800000,33460.86,47964042.81
1625252400000,33290.01,53985787.13
1625256000000,33327.71,41151526.42
1625259600000,33133.21,50000066.69
1625263200000,33452.22,52396674.06
1625266800000,33703.04,78588512.19
1625270400000,33786.55,59341635.5
1625274000000,33526.82,42286792.37
1625277600000,33674.52,35996950.81
1625281200000,33526.09,46205885
1625284800000,33524.47,34537161.37
1625288400000,33665.52,50254807.7
1625292000000,33707.99,42466555.83
1625295600000,33682.16,182619321.52
1625299200000,34499.54,111168579.69
1625302800000,34515.25,111776286.4
1625306400000,34633.64,54570231.47
1625310000000,34603.39,58499076.48
1625313600000,34608.04,65883063.55
1625317200000,34543.97,50217935.71
1625320800000,34706.3,49559293.57
1625324400000,34687.99,40235055.61
1625328000000,34608.48,54806144.33
1625331600000,34533.81,69462061.65
1625335200000,34764.74,35066101.97
1625338800000,34645.85,34816857.53
1625342400000,34745.98,41593442.95
1625346000000,34726.35,64208054.02
1625349600000,34544.88,97475091.57
1625353200000,34579.43,45376636.91
1625356800000,34669.13,46802508.26
1625360400000,34499.98,48564797.37
1625364000000,34447.89,30154680.05
1625367600000,34599,31892453.86
1625371200000,34641.61,43762439.28
1625374800000,34777,110246459.59
1625378400000,35205.94,105487494.36
1625382000000,35413.45,197131769.23
1625385600000,35600.63,95382675.8
1625389200000,35538,57107971.56
1625392800000,35485.15,45282542.99
1625396400000,35578.93,37411484.79
1625400000000,35512.34,63763071.42
1625403600000,35248.11,56339981.95
1625407200000,35359.12,37264763.17
1625410800000,35449.78,43157113.27
1625414400000,35513.29,74400038.96
1625418000000,35467.71,46942467.43
1625421600000,35558.44,37420497.68
1625425200000,35510.38,32559162.62
1625428800000,35575.01,31016212.97
1625432400000,35550.39,92962276.57
1625436000000,35899.23,85684563.22
1625439600000,35364.54,93720786
1625443200000,35286.51,140245020.36
1625446800000,34841.07,104263774.49
1625450400000,34558.05,87376910.51
1625454000000,34439.97,83870492.38
1625457600000,34350.89,135672427.52
1625461200000,34200.14,67840447.18
1625464800000,34347.21,74081792.12
1625468400000,34311.99,69341523.58
1625472000000,34256.17,50694758.63
1625475600000,34262,51709594.19
1625479200000,34317.49,75905416.3
1625482800000,34477.18,281936717.89
1625486400000,33379.96,113687034.27
1625490000000,33468.11,102788945.42
1625493600000,33607.88,66662991.7
1625497200000,33690,52845001.56
1625500800000,33585.91,47370499.1
1625504400000,33646.26,115230674.33
1625508000000,33697.06,155926960.87
1625511600000,33982.02,70221763.43
1625515200000,34117.97,88389870.02
1625518800000,33842.18,50698407.59
1625522400000,34151.79,45234950.48
1625526000000,33960.48,51410283.58
1625529600000,33690.14,72775791.28
1625533200000,34042.88,45401951.73
1625536800000,33768.95,39978855.77
1625540400000,33919.83,32773309.66
1625544000000,33920.69,201727648.54
1625547600000,34654.08,87181152.38
1625551200000,34793.39,52292726.28
1625554800000,34676.02,70096783.6
1625558400000,34874.85,97952124.49
1625562000000,34985.78,195052613.67
1625565600000,34204.56,123118310.31
1625569200000,33916.6,107739382.38
1625572800000,34067.31,156707730.02
1625576400000,34387.55,104775696.11
1625580000000,34147.31,62109373.39
1625583600000,34139.48,75994425.87
1625587200000,34042.43,73843183.51
1625590800000,34063.63,97140278.98
1625594400000,33949.99,57349822.48
1625598000000,33841.37,52650542.76
1625601600000,34019.99,36263491.76
1625605200000,33953.78,54821608.29
1625608800000,33763.1,44100012.04
1625612400000,34013.95,49844285.65
1625616000000,34220.01,64771844.47
1625619600000,34162.45,129300236.75
1625623200000,34233.2,89471144.16
1625626800000,34277.61,95766707.55
1625630400000,34446.5,93642553.84
1625634000000,34704.43,95540884.48
1625637600000,34809.73,97083354.54
1625641200000,34724.94,100145927.36
1625644800000,34710.38,69943717.11
1625648400000,34790,59065723.94
1625652000000,34691.91,69613228.57
1625655600000,34614.57,87239636.9
1625659200000,34827.96,118729669.68
1625662800000,34853.85,66275133.48
1625666400000,34813.22,76850415.36
1625670000000,34616.6,74151326.82
1625673600000,34528.6,54383687.38
1625677200000,34571.38,42969587.83
1625680800000,34635.01,58979744.29
1625684400000,34681.41,44670911.61
1625688000000,34628.72,30367220.9
1625691600000,34535.45,78733115.86
1625695200000,34239.86,52695503.54
1625698800000,34164.99,108860087.88
1625702400000,33862.12,232230102.05
1625706000000,33210.45,100092779.62
1625709600000,33300.48,50710503.96
1625713200000,33379.95,88914752.64
1625716800000,33305.65,62326060.71
1625720400000,33300.76,99356734.66
1625724000000,32884.56,117571352.81
1625727600000,33096.72,258770005.26
1625731200000,32487.57,133909271.43
1625734800000,32570.53,88596750.94
1625738400000,32570.13,76772022.81
1625742000000,32486.42,187977026.8
1625745600000,32696.44,101486850.91
1625749200000,32604.72,77961163.51
1625752800000,32505.91,81445694.22
1625756400000,32772.46,82812967.07
1625760000000,32900.01,70184007.77
1625763600000,32901.88,65207825.29
1625767200000,32863.83,35924891.24
1625770800000,32840.91,81615981.22
1625774400000,33003.52,46269181.97
1625778000000,32800.27,50455793.83
1625781600000,32699.96,72129020.14
1625785200000,32557.44,42252279.45
1625788800000,32875.71,79623285.05
1625792400000,32392.49,99744389.38
1625796000000,32674.66,71736454.14
1625799600000,32952.72,80765539.34
1625803200000,32941.81,46898039.11
1625806800000,33028.97,78156340.93
1625810400000,32996.18,82123694.21
1625814000000,32868.7,45793230.18
1625817600000,32910.21,58869881.53
1625821200000,32808.17,60740581.59
1625824800000,32914.42,42061131.4
1625828400000,32898.11,41912000.62
1625832000000,32774.99,64286283.06
1625835600000,32996.5,166959907.76
1625839200000,33423.3,95262005.73
1625842800000,33534.75,69892295.57
1625846400000,33558.67,56721887.66
1625850000000,33527.25,41003060.24
1625853600000,33481.07,34854220.74
1625857200000,33382.03,33704826.87
1625860800000,33445.31,32088128.21
1625864400000,33528.02,84702029.92
1625868000000,33870.56,60450232.3
1625871600000,33977.19,34608793.83
1625875200000,33815.81,73227813.87
1625878800000,34039.95,63245588.3
1625882400000,33767.02,54010056.99
1625886000000,33729.25,38301647.26
1625889600000,33800.03,45421127.67
1625893200000,33651.69,69160871.9
1625896800000,33649.03,32724297.12
1625900400000,33813.31,27437804.02
1625904000000,33766.01,53679224.53
1625907600000,33762.79,33411826.31
1625911200000,33732.57,44250656.55
1625914800000,33624.08,56492816.28
1625918400000,33793.94,41055314.09
1625922000000,33861.02,44942120.54
1625925600000,33700.31,30396743.89
1625929200000,33820.01,30680265.86
1625932800000,33862.54,84520033.82
1625936400000,34018.16,125558669.46
1625940000000,33397.27,28189802.04
1625943600000,33466.71,38782268.74
1625947200000,33409.92,69944161.38
1625950800000,33324.49,25254578.28
1625954400000,33428.57,30453777.03
1625958000000,33646.87,30648645.15
1625961600000,33502.87,42400029.24
1625965200000,33719.99,31862335.46
1625968800000,33614.49,23582191.82
1625972400000,33519.17,41261407.76
1625976000000,33448.97,42450302.64
1625979600000,33460.69,26555496.3
1625983200000,33590.53,26267384.34
1625986800000,33463.74,27046138.35
1625990400000,33508.83,47944926.47
1625994000000,33690.69,52092720.63
1625997600000,33693.43,34747119.87
1626001200000,33750.79,37682839.07
1626004800000,33814.84,38302839.1
1626008400000,33738.01,42253954.25
1626012000000,33917.55,44316110.55
1626015600000,33929.76,44055699.89
1626019200000,33948.68,76685212.81
1626022800000,34008.2,36385877.23
1626026400000,33892.81,31670218.33
1626030000000,33960,23156966.48
1626033600000,33894.57,24939068.51
1626037200000,33843.26,143621657.7
1626040800000,34481.92,90126181.52
1626044400000,34391,40626334.86
1626048000000,34258.99,60418139.51
1626051600000,34171.26,37191146.81
1626055200000,34154.35,38348800.39
1626058800000,34271.1,83184965.6
1626062400000,34447.92,69396622.4
1626066000000,34299.94,50705009.93
1626069600000,34330.25,41823371.82
1626073200000,34380.01,66404560.32
1626076800000,34281.74,58488960.83
1626080400000,34273.62,60128015.67
1626084000000,34050.12,122558277.97
1626087600000,33775.15,81719915.91
1626091200000,33530,83368886.7
1626094800000,33566.19,72431526.93
1626098400000,33576.93,45913584.22
1626102000000,33405.52,63581423.09
1626105600000,33337.49,103146249.14
1626109200000,33151.32,67750904.52
1626112800000,33112.12,79945288.33
1626116400000,33010.24,97531072.49
1626120000000,32822.85,91664150.7
1626123600000,32848.75,42267405.59
1626127200000,32867.95,52687555.21
1626130800000,33038.1,49990907.24
1626134400000,33086.63,61994215.76
1626138000000,33059.99,34580127.7
1626141600000,33156.97,33822204.45
1626145200000,33076.13,33288260.76
1626148800000,33071.14,22993428.26
1626152400000,33118.22,73031650.5
1626156000000,32817.42,43438568.17
1626159600000,32966.31,75075765.92
1626163200000,33180.08,38767578.88
1626166800000,33223.88,44341609.91
1626170400000,33273,54888574.78
1626174000000,33093.22,53759469.3
1626177600000,33042.61,189119175.74
1626181200000,32352.61,98001658.88
1626184800000,32571.77,50727794.47
1626188400000,32569,65754742.6
1626192000000,32790.08,44280253.8
1626195600000,32817.77,43780493.21
1626199200000,32772.98,43739241.14
1626202800000,32479.99,90018789.13
1626206400000,32309.69,51933605.98
1626210000000,32507.07,36759714.3
1626213600000,32589.11,33117355.99
1626217200000,32582.69,31368737.36
1626220800000,32729.77,59528227.65
1626224400000,32421.69,61912286.56
1626228000000,32376.2,32997438.33
1626231600000,32545.43,148297997.17
1626235200000,31830.01,54715942.36
1626238800000,31930.12,71177167.48
1626242400000,31807.01,52021823.85
1626246000000,31835.47,46345747.83
1626249600000,31920.01,52189168.18
1626253200000,31751.48,167358855.16
1626256800000,32327.7,89628102.21
1626260400000,32427.58,45354209.41
1626264000000,32451.99,47785168.5
1626267600000,32313.18,108389999.78
1626271200000,32784,88626745.39
1626274800000,32863.07,59072337.4
1626278400000,32786,48161183.41
1626282000000,32833.88,34472590.3
1626285600000,32832.99,72306459.77
