ma26
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3596.74
3609.96
3622.97
3636.01
3648.17
3659.43
3667.41
3676.11
3684.64
3693.35
3701.89
3710.79
3720.89
3729.67
3738.2
3747.97
3756.36
3757.77
3761.26
3765.5
3769.97
3772.84
3773.5
3772.36
3769.1
3768.89
3770.24
3772.87
3774.18
3775.42
3776.94
3782.19
3791.16
3799.02
3807.29
3814.68
3822.49
3830.35
3837.09
3845.01
3852.95
3859.42
3865.0
3870.33
3876.2
3879.24
3883.42
3888.78
3893.94
3902.14
3908.89
3914.0
3918.58
3922.86
3927.45
3932.9
3937.9
3938.45
3935.38
3934.02
3932.31
3930.45
3928.69
3925.65
3922.22
3917.93
3913.92
3911.11
3909.02
3907.78
3905.82
3906.48
3904.72
3902.71
3899.82
3897.05
3894.9
3893.74
3891.61
3891.49
3891.93
3891.42
3891.29
3892.32
3893.96
3894.11
3894.06
3894.57
3894.91
3895.72
3897.6
3901.75
3905.33
3907.99
3910.33
3912.1
3913.7
3914.27
3914.76
3915.97
3919.29
3921.66
3924.81
3928.01
3931.31
3932.45
3931.54
3930.93
3930.6
3930.93
3930.76
3931.04
3932.01
3933.23
3933.65
3934.82
3935.78
3934.75
3933.8
3931.94
3930.71
3930.81
3930.29
3930.22
3930.87
3929.98
3928.15
3921.33
3912.46
3904.92
3896.95
3889.46
3882.73
3863.31
3845.48
3830.88
3811.6
3793.11
3773.07
3752.54
3730.87
3711.01
3691.06
3672.55
3657.0
3641.46
3622.69
3603.68
3584.34
3560.51
3534.98
3514.3
3494.66
3480.75
3468.95
3455.18
3441.99
3427.49
3415.56
3419.03
3420.03
3419.11
3422.93
3423.93
3425.75
3430.45
3435.24
3438.3
3440.55
3440.18
3438.15
3437.72
3440.64
3442.5
3445.91
3454.81
3463.99
3468.17
3472.28
3476.0
3480.05
3484.59
3489.11
3495.43
3499.09
3498.43
3497.86
3493.84
3491.37
3490.54
3489.22
3485.96
3486.04
3484.43
3483.35
3483.49
3482.94
3480.44
3476.47
3472.18
3468.4
3463.62
3459.94
3456.23
3450.28
3441.2
3433.02
3424.29
3416.98
3408.82
3401.0
3392.39
3381.65
3371.69
3362.07
3354.08
3348.22
3341.16
3331.18
3323.22
3315.56
3308.47
3300.49
3294.09
3289.3
3286.74
3282.59
3279.27
3276.26
3274.49
3273.93
3276.73
3277.45
3278.17
3276.81
3275.52
3275.0
3275.17
3278.36
3281.57
3283.24
3285.13
3287.24
3289.11
3292.46
3293.59
3295.71
3302.32
3308.74
3315.39
3321.53
3326.4
3331.44
3335.3
3338.89
3342.15
3346.31
3349.33
3352.76
3352.99
3354.46
3357.75
3361.85
3367.29
3369.65
3370.99
3371.19
3370.73
3368.9
3367.46
3362.65
3359.04
3354.71
3346.74
3340.45
3332.18
3327.38
3317.57
3309.05
3301.0
3293.45
3286.15
3279.78
3275.26
3270.24
3268.94
3266.97
3264.49
3260.65
3256.39
3254.96
3254.44
3255.61
3257.15
3258.37
3260.87
3265.54
3270.97
3275.65
3280.24
3283.64
3288.78
3291.67
3299.02
3305.87
3311.49
3316.49
3322.37
3325.91
3330.96
3337.05
3341.48
3345.88
3349.73
3353.26
3357.52
3361.43
3365.35
3369.82
3372.76
3375.53
3378.6
3381.91
3384.3
3388.18
3391.39
3397.48
3403.82
3409.64
3416.13
3422.04
3429.73
3437.91
3446.32
3456.62
3462.81
3468.85
3475.84
3481.34
3490.39
3499.38
3508.51
3517.78
3527.27
3535.19
3542.83
3551.87
3559.77
3565.48
3572.08
3579.29
3585.68
3587.55
3590.36
3591.25
3589.59
3590.52
3590.46
3590.66
3588.37
3587.41
3586.52
3585.44
3585.17
3585.87
3582.6
3578.38
3574.49
3569.58
3563.19
3557.0
3551.66
3545.16
3539.25
3535.08
3530.49
3522.55
3514.73
3510.01
3502.08
3496.1
3491.34
3485.24
3479.67
3473.58
3469.15
3463.87
3460.93
3458.93
3455.8
3453.57
3451.57
3451.47
3451.17
3450.8
3451.87
3453.12
3454.13
3455.07
3453.8
3453.96
3453.65
3454.94
3454.86
3453.48
3455.11
3456.19
3457.38
3458.01
3458.44
3458.58
3458.29
3457.25
3455.47
3452.75
3450.68
3447.63
3443.57
3436.21
3429.15
3423.6
3417.97
3413.42
3408.63
3403.6
3400.54
3396.04
