time,high,low,open,close,volume
1625101200000,35034.54,34716.13,34727.83,34936.43,49416382.47
1625104800000,34966.53,34223.15,34936.43,34299.59,130550899.32
1625108400000,34403.55,34120,34299.59,34120.01,61572584.68
1625112000000,34338.03,34061.16,34120.01,34330.34,66215943.04
1625115600000,34408,34170.46,34330.34,34325.72,47320757.52
1625119200000,34467.09,33412.52,34325.72,33511.24,201247085.72
1625122800000,33664.44,33312.52,33511.24,33348.3,200635220.92
1625126400000,33545,33186,33348.3,33475.72,118517461.85
1625130000000,33536.22,33112.14,33475.72,33275,97294846.53
1625133600000,33389.01,33001,33275,33183.12,108118613.89
1625137200000,33749,33164.51,33183.12,33717.52,122213218.17
1625140800000,33917.93,33330,33717.52,33655.24,126120690.58
1625144400000,33797.73,33380.46,33655.24,33401.45,77109701.84
1625148000000,33610,33055,33401.45,33206.48,146211826.41
1625151600000,33680.71,33160.02,33206.48,33432.54,97205885.75
1625155200000,33546.28,33134.06,33432.54,33151.6,124496654.19
1625158800000,33560,33100.64,33151.6,33490,78273613.31
1625162400000,33654.49,33223.98,33490,33325.5,68547381.27
1625166000000,33368.45,32711,33325.5,33091.48,153893253.97
1625169600000,33468,33091.48,33091.48,33412.79,68887483.92
1625173200000,33619.58,33228.42,33412.79,33503.34,79209980.07
1625176800000,33648.14,33440.54,33503.34,33546.6,39701537.59
1625180400000,33649,33280.01,33546.6,33504.69,64917054.42
1625184000000,33977.04,33406.98,33504.69,33774.68,98736709.07
1625187600000,33816.47,33230,33774.68,33264.04,71027652.5
1625191200000,33344,33133,33264.04,33265.55,67134702.38
1625194800000,33265.55,32767.74,33265.55,32907.22,89793997.83
1625198400000,33187.19,32850,32907.22,33149.07,65761809.17
1625202000000,33218.89,32700,33149.07,32855.24,65634229.9
1625205600000,32999,32699,32855.24,32957.53,68502151.47
1625209200000,33500.36,32882.83,32957.53,33358.26,103136695.18
1625212800000,33620,33233.13,33358.26,33372.83,93986257.76
1625216400000,33396.49,32864.32,33372.83,32979.04,91769084.74
1625220000000,33092.65,32770,32979.04,32997.94,88523703.65
1625223600000,33250,32832,32997.94,33023.01,78021615.42
1625227200000,33345.4,32872,33023.01,33238.22,100258616.56
1625230800000,33568,33101.02,33238.22,33480.01,132192256.52
1625234400000,33724.34,33288.58,33480.01,33667.44,116486441.95
1625238000000,33713,33372.13,33667.44,33704.91,82036582.31
1625241600000,33795.16,33420.02,33704.91,33597.07,80330402.16
1625245200000,33677.95,33360,33597.07,33460.86,52773524.53
1625248800000,33476.74,33232.52,33460.86,33290.01,47964042.81
