ma9
0
0
0
0
0
0
0
0
9139.39
9144.17
9147.01
9149.66
9152.65
9159.83
9168.04
9182.4
9199.02
9210.71
9220.75
9230.69
9239.14
9247.26
9250.41
9252.13
9247.92
9243.89
9239.38
9237.44
9237.11
9234.29
9230.55
9226.96
9224.34
9222.57
9217.87
9213.27
9213.79
9214.89
9213.26
9195.93
9177.75
9161.96
9145.97
9129.15
9115.88
9102.98
9086.64
9074.59
9080.01
9087.08
9090.44
9093.41
9097.86
9101.42
9097.99
9098.57
9100.18
9097.96
9094.47
9094.52
9096.2
9095.42
9092.88
9093.4
9091.64
9090.22
9090.39
9091.41
9090.47
9089.2
9088.73
9085.58
9082.47
9080.55
9080.51
9081.15
9081.15
9081.49
9079.5
9078.34
9080.31
9080.25
9079.2
9075.85
9074.09
9073.35
9070.85
9069.44
9069.45
9079.87
9087.42
9094.83
9102.87
9108.21
9113.82
9121.19
9128.77
9134.66
9128.91
9127.8
9127.27
9121.34
9114.88
9107.37
9099.94
9087.2
9076.61
9067.33
9057.63
9045.13
9040.52
9037.07
9033.73
9029.43
9031.89
9031.65
9029.16
9027.92
9034.65
9038.45
9042.52
9048.77
9055.53
9060.67
9067.38
9078.4
9099.91
9114.08
9127.7
9143.1
9154.7
9169.4
9189.68
9207.54
9223.82
9232.71
9245.59
9258.72
9268.85
9279.64
9285.35
9285.54
9289.81
9299.41
9301.97
9301.2
9298.34
9298.48
9297.6
9299.06
9299.01
9296.03
9287.23
9276.15
9269.46
9267.9
9264.73
9262.65
9258.95
9259.39
9259.06
9260.92
9265.55
9264.41
9262.52
9260.05
9258.32
9258.67
9255.06
9257.07
9259.33
9263.91
9266.77
9268.68
9271.26
9275.34
9278.48
9282.96
9284.61
9285.48
9283.95
9303.26
9320.41
9336.38
9350.52
9365.67
9380.16
9395.48
9409.2
9423.93
9425.14
9426.37
9426.17
9422.91
9418.52
9415.31
9410.56
9404.81
9402.81
9397.64
9393.35
9390.46
9388.46
9390.59
9394.77
9395.44
9385.92
9363.31
9343.14
9322.2
9304.54
9288.33
9269.6
9250.28
9233.53
9226.47
9227.08
9227.42
9228.11
9227.86
9219.89
9210.49
9198.75
9189.03
9182.63
9179.36
9174.9
9168.94
9164.87
9169.2
9173.76
9185.19
9192.76
9197.98
9201.86
9207.61
9215.43
9218.82
9223.54
9234.5
9238.14
9245.08
9251.31
9256.73
9259.22
9262.39
9266.83
9271.38
9268.07
9260.09
9251.8
9243.19
9236.6
9232.9
9229.67
9226.34
9220.64
9216.3
9218.38
9217.74
9219.58
9220.83
9220.13
9220.43
9223.14
9228.81
9234.44
9239.64
9246.76
9252.72
9256.65
9260.82
9263.09
9264.33
9263.17
9260.41
9259.83
9253.26
9247.25
9242.81
9238.4
9234.21
9229.37
9225.16
9223.56
9222.82
9232.65
9242.25
9248.93
9256.52
9264.0
9269.94
9275.38
9281.39
9281.35
9278.18
9276.0
9276.94
9277.43
9280.2
9285.06
9290.36
9292.37
9295.72
9299.39
9303.08
9303.75
9297.75
9291.5
9284.49
9276.17
9269.46
9262.04
9254.87
9244.96
9236.84
9231.83
9224.65
9217.58
9210.79
9205.37
9202.7
9196.65
9197.29
9195.97
9197.28
9200.04
9203.4
9208.65
9214.7
9220.24
9229.66
9233.66
9237.68
9243.63
9248.39
9253.04
9255.61
9254.85
9253.24
9250.68
9247.95
9247.22
9244.54
9240.66
9236.77
9235.88
9233.42
9234.6
9232.74
9232.53
9229.22
9227.01
9225.45
9221.08
9214.63
9214.66
9213.14
9210.6
9205.62
9206.57
9207.7
9207.05
9208.93
9210.99
9208.72
9202.64
9193.46
9185.17
9169.22
9155.71
9142.45
9128.71
9115.23
9105.41
9099.65
9098.86
9099.1
9105.24
9108.14
9111.43
9116.55
9122.71
9125.28
9124.41
9124.58
9124.43
9123.83
9122.7
9121.72
9121.22
9118.09
9115.45
9116.07
9116.03
9117.7
9122.49
9127.56
9133.09
9136.06
9140.74
9145.18
9149.48
9154.71
9156.55
9155.27
9155.41
9155.64
9155.82
9154.53
9153.68
9150.71
9148.02
9145.82
9143.83
9140.44
9140.34
9142.11
9145.05
9147.02
9150.42
9153.42
9156.54
9160.55
9164.13
9165.93
9167.84
9167.49
9168.84
9169.45
9169.14
9169.87
9170.79
9170.49
9169.15
9165.86
9164.68
9161.53
9160.01
9158.9
9157.29
9154.63
