time,open,volume
1593561600000,9138.55,15831394.8
1593565200000,9122,7226390.16
1593568800000,9125,9827405.94
1593572400000,9135.11,6137850.02
1593576000000,9138.59,10215680.88
1593579600000,9147.3,6873861.68
1593583200000,9142.62,9531274.59
1593586800000,9134.74,12575160.25
1593590400000,9135.37,23290151.11
1593594000000,9173.81,13317784.59
1593597600000,9164.99,12421472.54
1593601200000,9150.56,14516531.67
1593604800000,9158.98,12527931.93
1593608400000,9165.44,41731890.09
1593612000000,9211.96,21824928.82
1593615600000,9216.53,20750773.92
1593619200000,9263.94,34133126.94
1593622800000,9285,16354133.82
1593626400000,9279.01,15160977.14
1593630000000,9255.35,11850556.4
1593633600000,9240.01,11411741.75
1593637200000,9235.01,9270305.3
1593640800000,9238.51,9154521.17
1593644400000,9240.35,8151781.67
1593648000000,9232,9111219.4
1593651600000,9226.01,7559903.98
1593655200000,9248.72,8874820.18
1593658800000,9238.45,5669375.96
1593662400000,9237.88,7331089.29
1593666000000,9237.02,15265211.65
1593669600000,9209.68,23654962.01
1593673200000,9204.88,10903653.08
1593676800000,9208,18371385.04
1593680400000,9208.45,12517354.04
1593684000000,9210.06,12539070.57
1593687600000,9206.45,14018898.84
1593691200000,9197.01,18314535.1
1593694800000,9242.58,18872801.42
1593698400000,9246.92,15353589.81
1593702000000,9195,65132000.88
1593705600000,9048.92,53148336.94
1593709200000,9044.36,19384603.43
1593712800000,9066.34,16507016.96
1593716400000,9066.11,13563714.35
1593720000000,9055.15,11724200.71
1593723600000,9077.5,14850766.34
1593727200000,9126.55,15277061.33
1593730800000,9099.81,9778897.57
1593734400000,9086.54,12510891.87
1593738000000,9097.77,8317187.58
1593741600000,9107.92,6243667.54
1593745200000,9096.58,5987018.85
1593748800000,9092.84,6785952.95
1593752400000,9095.21,9828917.3
1593756000000,9109.56,8701892.52
1593759600000,9095.7,10736595.15
1593763200000,9105.05,16342583.72
1593766800000,9101,24081293.29
1593770400000,9077.75,15034184.88
1593774000000,9076.53,12624387.4
1593777600000,9097,11503126.44
1593781200000,9107.98,12221808.97
1593784800000,9088.24,11928965.87
1593788400000,9086.63,12997367.33
1593792000000,9100.39,14701246.21
1593795600000,9089.27,9828139.57
1593799200000,9088.23,9190240.95
1593802800000,9079.26,8598582.73
1593806400000,9085.72,8507894.46
1593810000000,9088.49,5561409.31
1593813600000,9096.61,7285976.33
1593817200000,9083.99,13604419.25
1593820800000,9058.26,8640779.73
1593824400000,9072.41,6057489.04
1593828000000,9072,10874863.96
1593831600000,9087.83,5064831.61
1593835200000,9085.02,5899331.54
1593838800000,9085.74,7066097.73
1593842400000,9091.59,5844992.49
1593846000000,9078.68,7650085.67
1593849600000,9073.54,6746913.37
1593853200000,9075.99,7874868.5
