time,open,volume
1596240000000,11335.46,36049804.85
1596243600000,11248.35,19006885.35
1596247200000,11266.97,23708593.13
1596250800000,11334.81,30546982.06
1596254400000,11366.16,34889736.88
1596258000000,11388.21,90402396.74
1596261600000,11603.21,80456495.11
1596265200000,11646.07,40230372.11
1596268800000,11657.35,35127935.22
1596272400000,11674.47,38303708.56
1596276000000,11702.63,49095350.03
1596279600000,11626.61,34250911
1596283200000,11657,29712949.29
1596286800000,11666.78,55456466.82
1596290400000,11531.21,31022628.75
1596294000000,11599.99,25038571.81
1596297600000,11632.89,38723703.19
1596301200000,11632.91,41674730.34
1596304800000,11732.02,49206511.66
1596308400000,11665.22,74873734.29
1596312000000,11769.59,46291795.69
1596315600000,11829.99,27921288.04
1596319200000,11755,29975724.26
1596322800000,11783.3,25849742.13
1596326400000,11801.17,33906617.41
1596330000000,11782.63,44004705.94
1596333600000,11942.55,45157950.45
1596337200000,11928.58,44731714.59
1596340800000,12000,245741865.58
1596344400000,11169.84,102672449.39
1596348000000,11252.14,40731553.26
1596351600000,11293.33,41987500.58
1596355200000,11323.78,38159485.82
1596358800000,11281.8,28373101.05
1596362400000,11306.81,37819339.46
1596366000000,11251.3,79324987.17
1596369600000,11109.86,47949280.11
1596373200000,10996.25,29605369.85
1596376800000,11109.44,28595971.01
1596380400000,11137.37,23437919.49
1596384000000,11083.63,34218179.85
1596387600000,11201.24,30856082.15
1596391200000,11263.07,21036184.69
1596394800000,11229.05,26114438.14
1596398400000,11202.8,23500785.15
1596402000000,11087.98,23118467.5
1596405600000,11132.76,17650800.66
1596409200000,11118.32,17062586.22
1596412800000,11071.35,30671167.38
1596416400000,11135.3,19704216.89
1596420000000,11117.97,19879626.6
1596423600000,11178.65,18604582.51
1596427200000,11136.47,12093959.98
1596430800000,11171.32,17794441.48
1596434400000,11200,22215908.39
1596438000000,11190.5,16741385.01
1596441600000,11197.11,21781295.19
1596445200000,11189.87,24373512.51
1596448800000,11127.98,19720985.47
1596452400000,11201.75,32877802.33
1596456000000,11231.14,27242188.29
1596459600000,11218.01,33920555.9
1596463200000,11273.05,42071136.7
1596466800000,11300,39218412.51
1596470400000,11382.37,61799612.35
1596474000000,11352.25,27748518.6
1596477600000,11417.07,21796111.84
1596481200000,11416.12,20884690.4
1596484800000,11399.46,18930992.22
1596488400000,11373.63,39992138.58
1596492000000,11191.28,29651618.52
1596495600000,11213.94,21412733.62
1596499200000,11219.81,34059381.33
1596502800000,11366.68,25107774.51
1596506400000,11321.09,25110301.31
1596510000000,11284.34,22754936.98
1596513600000,11261.43,22391153.6
1596517200000,11311.66,16415151.93
1596520800000,11277.83,22448990.77
1596524400000,11247.18,22924100.82
1596528000000,11291.84,29060848.78
1596531600000,11238.88,21391851.46
1596535200000,11249.99,31867556.19
1596538800000,11220.59,61019009.23
1596542400000,11117.51,41638098.26
