conversion_line,base_line,lagging_span,leading_line1,leading_line2
9453.395,9453.395,9172.16,9276.19,9292.265
9469.395,9453.395,9170.92,9273.693,9292.265
9412.81,9453.395,9182.81,9266.44,9292.265
9364.9,9453.395,9133.41,9285.0,9292.265
9364.9,9453.395,9157.85,9285.0,9292.265
9364.9,9453.395,9153.51,9298.515,9298.515
9360.005,9453.395,9206.47,9340.785,9298.515
9332.21,9441.895,9225.4,9340.785,9298.515
9327.21,9436.895,9228.0,9355.015,9298.515
9316.495,9426.395,9195.57,9355.015,9298.515
9316.495,9426.395,9186.37,9356.64,9298.515
9316.495,9426.395,9204.64,9359.488,9298.515
9303.985,9426.395,9169.09,9359.488,9298.515
9299.895,9426.395,9202.48,9359.488,9298.515
9299.895,9426.395,9197.02,9356.36,9298.515
9294.565,9426.395,9224.65,9356.36,9298.515
9292.0,9426.395,9189.6,9345.888,9298.515
9292.0,9426.395,9226.98,9336.258,9298.515
9300.505,9426.395,9239.19,9411.395,9369.395
9300.505,9375.715,9244.35,9411.395,9369.395
9300.505,9330.3,9276.43,9411.395,9369.395
9288.79,9327.09,9267.0,9411.395,9369.395
9288.79,9327.09,9274.53,9411.395,9369.395
9288.79,9322.79,9258.53,9453.395,9369.395
9288.79,9313.5,9254.68,9453.395,9369.395
9252.51,9280.21,9383.46,9453.395,9369.395
9240.39,9276.385,9418.48,9461.395,9369.395
9217.5,9253.495,9451.17,9433.102,9369.395
9213.5,9249.495,9448.87,9409.148,9369.395
9210.005,9233.49,9445.62,9409.148,9369.395
9210.005,9229.4,9485.08,9409.148,9369.395
9210.005,9229.4,9563.0,9406.7,9369.395
9210.005,9224.07,9560.52,9387.052,9369.395
9210.005,9221.505,9657.11,9382.052,9369.395
9171.455,9221.505,9655.99,9371.445,9369.395
9171.455,9221.505,9672.87,9371.445,9369.395
9166.505,9221.505,9692.5,9371.445,9369.395
9166.505,9221.505,9635.0,9365.19,9369.395
9177.5,9221.505,9612.04,9363.145,9369.395
9192.0,9221.505,9550.59,9363.145,9369.395
9195.5,9221.505,9634.5,9360.48,9369.395
9198.435,9221.505,9582.97,9359.198,9369.395
9198.435,9218.515,9635.7,9359.198,9369.395
9198.435,9210.005,9644.84,9363.45,9369.395
9198.435,9210.005,9637.15,9338.11,9369.395
9225.585,9210.005,9649.07,9315.402,9369.395
9230.59,9210.005,9628.8,9307.94,9369.395
9238.61,9210.005,9645.9,9307.94,9369.395
9238.61,9210.005,9662.24,9305.79,9369.395
9238.61,9210.005,9678.5,9301.145,9423.185
9290.45,9248.345,9698.89,9266.36,9389.895
9313.82,9257.38,9825.22,9258.388,9386.285
9345.965,9284.095,9744.19,9235.498,9363.395
9353.605,9284.095,9824.3,9231.498,9359.395
9355.875,9286.005,9786.88,9221.748,9355.9
9363.475,9304.6,9788.64,9219.703,9355.9
9399.47,9355.095,9771.57,9219.703,9355.9
9407.075,9359.5,9769.18,9217.038,9355.9
9497.225,9447.725,9747.29,9215.755,9355.9
9554.115,9447.725,9783.43,9196.48,9355.9
9577.225,9447.725,9750.19,9196.48,9355.9
9577.225,9447.725,9692.7,9194.005,9355.9
9578.225,9452.815,9772.0,9194.005,9355.9
9587.45,9452.815,9791.15,9199.502,9355.9
9608.375,9460.835,9808.04,9206.752,9355.9
9634.46,9460.835,9800.0,9208.502,9355.9
9635.4,9460.835,9779.78,9209.97,9355.9
9625.675,9460.835,9792.12,9208.475,9355.9
9625.675,9475.17,9756.7,9204.22,9355.9
9625.675,9480.6,9779.74,9204.22,9355.9
9610.03,9488.24,9801.83,9217.795,9305.22
9612.065,9488.6,9773.08,9220.298,9259.805
9612.065,9488.6,9793.48,9224.308,9259.805
9618.89,9488.6,9816.57,9224.308,9259.805
9633.285,9495.3,9809.33,9224.308,9255.505
9639.105,9497.225,9755.88,9269.398,9248.345
9718.935,9598.05,9782.04,9285.6,9257.38
9734.055,9636.28,9823.22,9315.03,9284.095
9734.06,9636.285,9802.02,9318.85,9284.095
9734.06,9637.285,9798.39,9320.94,9286.005
9734.06,9646.51,9781.03,9334.038,9293.605
9740.935,9667.435,9799.35,9377.283,9329.6
9750.285,9693.52,9775.59,9383.288,9330.505
9750.285,9694.46,9741.49,9472.475,9418.73
9750.285,9694.46,9759.0,9500.92,9418.73
9750.285,9694.46,9810.88,9512.475,9418.73
9772.005,9694.46,9813.73,9512.475,9418.73
9749.815,9694.46,9790.0,9515.52,9418.73
9749.815,9694.46,9786.43,9520.132,9418.73
9744.86,9694.46,9729.08,9534.605,9418.73
9757.5,9701.285,9714.11,9547.648,9418.73
9757.5,9715.57,9757.11,9548.118,9418.73
9757.5,9716.785,9760.99,9543.255,9418.73
9757.5,9734.06,9762.97,9550.422,9418.73
9757.5,9734.06,9771.39,9553.138,9418.73
9757.5,9734.06,9805.49,9549.135,9418.73
9798.085,9734.06,9809.31,9550.332,9418.73
9798.085,9734.06,9796.28,9550.332,9418.73
9798.085,9740.935,9810.02,9553.745,9418.73
9813.085,9761.5,9810.15,9564.292,9418.73
9807.77,9761.5,9793.51,9568.165,9418.73
9807.77,9761.5,9840.99,9658.492,9462.665
9807.77,9761.5,9829.47,9685.168,9477.785
9807.77,9772.5,9858.41,9685.172,9477.79
9807.77,9772.5,9862.19,9685.672,9477.79
9807.77,9772.5,9841.76,9690.285,9477.79
9807.77,9772.5,9862.69,9704.185,9488.785
9807.77,9772.5,9856.87,9721.902,9503.285
9787.77,9772.5,9914.67,9722.372,9506.785
9787.5,9772.5,9913.26,9722.372,9506.785
9787.5,9772.5,9895.05,9722.372,9506.785
9783.135,9772.5,9936.95,9733.232,9506.785
9783.135,9772.5,9938.9,9722.137,9506.785
9780.5,9807.5,10052.63,9722.137,9511.875
9768.87,9795.87,10091.27,9719.66,9511.875
9749.055,9776.055,10099.99,9729.392,9519.895
9749.055,9776.055,10096.76,9736.535,9519.895
9749.055,9776.055,10127.87,9737.142,9519.895
9749.055,9776.055,10110.93,9745.78,9519.895
9749.055,9776.055,10075.0,9745.78,9534.23
9748.585,9776.055,10121.59,9745.78,9539.66
9744.305,9776.055,10109.52,9766.072,9547.3
9756.055,9776.055,10126.5,9766.072,9547.66
9756.055,9776.055,10098.36,9769.51,9547.66
9772.51,9776.055,10084.35,9787.292,9558.875
9800.575,9766.555,10097.1,9784.635,9565.575
9808.0,9766.555,10112.03,9784.635,9567.5
9808.0,9766.555,10090.42,9784.635,9624.39
9810.5,9769.055,10078.3,9790.135,9647.5
9819.0,9777.555,10074.85,9790.135,9647.5
9819.0,9777.555,10064.3,9790.135,9648.5
9819.0,9777.555,10084.98,9790.135,9657.725
9819.0,9777.555,10126.17,9790.135,9678.65
9845.0,9803.555,10151.75,9780.135,9704.735
9861.625,9803.555,10184.19,9780.0,9705.675
9875.05,9803.555,10133.32,9780.0,9705.675
9878.8,9807.305,10120.59,9777.818,9705.675
9881.75,9807.305,10090.47,9777.818,9705.675
9934.335,9859.89,10055.96,9794.0,9705.675
9985.5,9899.055,9835.71,9782.37,9705.675
9985.5,9899.055,9955.91,9762.555,9705.675
9985.5,9915.51,9968.99,9762.555,9712.5
10003.0,9950.575,9892.56,9762.555,9726.785
10023.375,9958.0,9835.2,9762.555,9728.0
10023.375,9958.0,9847.78,9762.555,9745.275
10037.78,9958.0,9821.43,9762.32,9745.275
10051.96,9958.0,9845.86,9760.18,9745.275
10103.0,9958.0,9822.61,9766.055,9745.275
10103.0,9958.0,9886.63,9766.055,9745.275
10108.0,9958.0,9865.05,9774.283,9752.15
10083.05,9958.0,9832.49,9783.565,9761.5
10075.57,9974.625,9846.42,9787.278,9761.5
10072.87,9988.05,9842.26,9787.278,9761.5
10072.87,9988.05,9829.56,9789.778,9761.5
10072.87,9991.0,9852.43,9798.278,9774.0
10072.87,9991.0,9869.6,9798.278,9774.0
10070.055,10003.0,9842.83,9798.278,9774.0
10063.425,10003.0,9851.83,9798.278,9774.0
10080.05,10003.0,9779.69,9824.278,9800.0
10120.5,10014.0,9814.07,9832.59,9800.0
10120.5,10034.375,9759.76,9839.302,9800.0
10120.5,10034.375,9733.39,9843.052,9803.75
10120.5,10048.78,9749.12,9844.528,9803.75
10106.6,10062.96,9754.01,9897.112,9856.335
9972.0,9972.0,9765.38,9942.278,9899.055
9972.0,9972.0,9739.94,9942.278,9899.055
9972.0,9972.0,9789.88,9950.505,9899.055
9972.0,9972.0,9780.35,9976.788,9916.555
9970.2,9972.0,9786.87,9990.688,9916.555
9951.63,9972.0,9801.04,9990.688,9916.555
9938.295,9972.0,9847.74,9997.89,9916.555
9930.77,9972.0,9871.43,10004.98,9916.555
9920.07,9972.0,9857.95,10030.5,9916.555
9893.0,9972.0,10164.99,10030.5,9916.555
9879.0,9972.0,10220.12,10033.0,9916.555
9868.24,9972.0,10280.0,10020.525,9916.555
9845.315,9972.0,10206.22,10025.098,9916.555
9845.315,9972.0,10247.73,10030.46,9916.555
9845.315,9972.0,10222.04,10030.46,9916.555
9851.615,9972.0,10199.73,10031.935,9916.555
9862.825,9972.0,10204.0,10031.935,9916.555
9862.825,9972.0,10223.08,10036.528,9916.555
9862.825,9972.0,10318.97,10033.212,9916.555
9833.21,9972.0,10279.4,10041.525,9916.555
9797.28,9944.0,10252.94,10067.25,9927.555
9797.28,9942.2,10263.0,10077.438,9927.555
9797.28,9923.63,10269.0,10077.438,9927.555
9797.28,9910.295,10319.53,10084.64,9927.555
9797.28,9902.77,10328.24,10084.78,9927.555
9797.28,9892.07,10366.0,9972.0,9927.555
9797.28,9860.5,10292.3,9972.0,9927.555
9781.09,9846.5,10275.96,9972.0,9927.555
9760.63,9835.74,10305.83,9972.0,9944.01
9768.0,9812.815,10343.4,9971.1,9961.575
9765.0,9812.815,10336.39,9961.815,9969.0
9796.27,9812.815,10370.0,9955.148,9969.0
9817.5,9812.815,10346.12,9951.385,9969.0
9817.5,9812.815,10314.56,9946.035,9969.0
9960.5,9947.0,10339.77,9932.5,9969.0
10020.945,10005.5,10354.91,9925.5,9969.0
10036.5,10005.5,10345.78,9920.12,9969.0
10042.795,10011.795,10313.47,9908.658,9969.0
10049.33,10011.795,10377.9,9908.658,9972.0
10055.735,10011.795,10373.28,9908.658,9972.0
10085.025,10011.795,10337.26,9911.807,9972.0
10085.295,10011.795,10326.46,9917.412,9972.0
10088.085,10011.795,10366.62,9917.412,9972.0
10241.87,10011.795,10393.26,9917.412,9972.0
10241.87,10011.795,10405.75,9902.605,9972.0
10241.87,10011.795,10379.74,9870.64,9944.0
10240.075,10019.295,10395.08,9869.74,9944.0
10244.375,10019.295,10435.82,9860.455,9944.0
10251.015,10024.14,10452.97,9853.787,9944.0
10261.465,10035.005,10338.96,9850.025,9944.0
10316.735,10088.5,10260.86,9844.675,9944.0
10336.54,10088.5,10166.97,9828.89,9944.0
10338.215,10090.445,10169.93,9813.795,9944.0
10338.215,10106.0,10151.11,9798.185,9944.0
10338.22,10106.0,10211.08,9790.408,9944.0
10338.22,10112.535,10199.0,9788.908,9944.0
10338.22,10118.94,10248.93,9804.542,9944.0
10338.22,10148.23,10254.93,9815.158,9944.0
10338.22,10148.5,10162.74,9815.158,9944.0
10320.72,10151.29,10199.68,9953.75,9947.0
10325.72,10305.075,10206.44,10013.222,10005.5
10329.125,10305.075,10250.31,10021.0,10005.5
10332.5,10305.075,10226.61,10027.295,10011.795
10332.5,10305.075,10189.01,10030.562,10011.795
10332.5,10309.375,10224.15,10033.765,10011.795
10332.5,10309.375,10229.63,10048.41,10011.795
10330.0,10314.96,10224.81,10048.545,10011.795
10352.0,10316.735,10227.89,10049.94,10011.795
10356.5,10336.54,10260.68,10126.832,10011.795
10363.44,10338.215,10258.7,10126.832,10011.795
10371.835,10338.215,10221.9,10126.832,10011.795
10371.835,10338.22,10173.25,10129.685,10011.795
10371.835,10338.22,10196.27,10131.835,10011.795
10380.315,10342.035,10124.98,10137.578,10016.64
10397.0,10358.72,10165.14,10148.235,10021.505
10300.5,10300.5,10223.85,10202.618,10075.0
10295.5,10295.5,10252.96,10212.52,10075.0
10295.5,10295.5,10269.24,10214.33,10075.0
10285.5,10285.5,10258.57,10222.108,10075.0
10285.5,10285.5,10252.9,10222.11,10075.0
10290.0,10290.0,10240.23,10225.378,10075.0
10290.0,10290.0,10249.94,10228.58,10075.0
10290.0,10290.0,10285.0,10243.225,10075.0
10290.0,10290.0,10281.46,10243.36,10075.0
10290.0,10290.0,10356.89,10236.005,10075.0
10290.0,10290.0,10341.64,10315.398,10075.0
10290.0,10290.0,10354.47,10317.1,10075.0
10300.1,10290.0,10329.81,10318.788,10075.0
10311.8,10290.0,10346.0,10318.788,10075.0
10237.8,10290.0,10344.36,10320.938,10075.0
10230.575,10290.0,10333.09,10320.938,10075.0
10219.245,10290.0,10244.5,10322.48,10075.0
10213.34,10290.0,10240.64,10334.368,10075.0
10229.725,10290.0,10272.39,10346.52,10075.0
10234.135,10290.0,10260.63,10350.828,10075.0
10234.135,10290.0,10224.72,10355.025,10075.0
10226.185,10290.0,10240.01,10355.028,10075.0
10222.0,10290.0,10221.76,10355.028,10082.5
10200.685,10290.0,10252.8,10361.175,10086.315
10200.685,10290.0,10256.63,10377.86,10103.0
10200.685,10290.0,10242.99,10300.5,10109.0
10204.685,10290.0,10229.36,10295.5,10109.0
10204.685,10290.0,10240.0,10295.5,10109.0
10204.685,10290.0,10236.06,10285.5,10110.945
10204.685,10300.1,10241.65,10285.5,10126.5
10235.785,10305.685,9983.18,10290.0,10131.0
10235.785,10235.785,9903.95,10290.0,10137.535
10235.885,10235.785,9844.69,10290.0,10143.94
10255.105,10235.785,9914.13,10290.0,10173.23
10283.25,10235.785,9893.99,10290.0,10173.5
10294.635,10243.41,9892.89,10290.0,10176.29
10299.725,10243.41,9923.53,10290.0,10290.0
10302.78,10246.465,9923.82,10295.05,10290.0
10302.78,10246.465,9904.72,10300.9,10290.0
10306.435,10246.465,9929.31,10263.9,10290.0
10312.64,10246.465,9931.0,10260.288,10290.0
10308.32,10246.465,10041.53,10254.622,10290.0
10292.54,10246.465,10000.58,10251.67,10290.0
10292.54,10246.465,10021.36,10259.862,10290.0
10292.54,10246.465,9955.43,10262.068,10290.0
10292.54,10246.465,9966.07,10262.068,10290.0
10287.5,10246.465,9959.51,10258.092,10290.0
10282.95,10246.465,9989.31,10256.0,10290.0
10282.95,10246.465,9971.5,10245.342,10290.0
10270.215,10246.565,9935.57,10245.342,10290.0
10238.95,10265.785,9922.63,10245.342,10290.0
10238.95,10286.23,9917.42,10247.342,10290.0
10234.95,10286.23,9938.11,10247.342,10290.0
10232.54,10286.23,9895.2,10247.342,10290.0
10232.54,10286.23,9858.54,10252.393,10290.0
10037.59,10091.28,9734.99,10270.735,10290.0
10037.59,10091.28,9755.03,10235.785,10290.0
10037.59,10091.28,9796.01,10235.835,10290.0
10037.59,10091.28,9745.57,10245.445,10290.0
10030.485,10091.28,9781.18,10259.518,10290.0
10030.485,10091.28,9758.55,10269.022,10290.0
10030.485,10091.28,9877.59,10271.568,10290.0
10030.485,10091.28,9917.27,10274.622,10290.0
10022.88,10088.0,9862.18,10274.622,10290.0
9880.42,10088.0,9852.83,10276.45,10290.0
9880.42,10088.0,9840.51,10279.552,10290.0
9927.255,10075.265,9808.4,10277.392,10290.0
9951.51,10044.0,9742.16,10269.502,10290.0
9951.51,10044.0,9761.78,10269.502,10290.0
9951.51,10040.0,9774.11,10269.502,10290.0
9951.51,10037.59,9753.26,10269.502,10290.0
9951.51,10037.59,9802.59,10266.982,10290.0
9951.51,10037.59,9792.53,10264.708,10290.0
9980.015,10037.59,9715.34,10264.708,10290.0
9983.535,10037.59,9609.94,10258.39,10290.0
9975.64,10037.59,9633.14,10252.368,10290.0
9955.245,10030.485,9532.77,10262.59,10290.0
9944.965,10030.485,9591.77,10260.59,10290.0
9936.8,10030.485,9633.45,10259.385,10290.0
9921.08,10030.485,9671.73,10259.385,10290.0
9827.56,9941.44,9640.01,10064.435,10150.5
9823.89,9844.06,9645.06,10064.435,10150.5
9813.47,9844.06,9666.15,10064.435,10091.28
9806.55,9844.06,9625.04,10064.435,10091.28
9806.55,9844.06,9632.48,10060.882,10091.28
9806.55,9844.06,9630.1,10060.882,10091.28
9806.55,9844.06,9706.0,10060.882,10091.28
9817.35,9844.06,9660.87,10060.882,10091.28
9817.35,9844.06,9710.65,10055.44,10091.28
9844.305,9844.06,9714.29,9984.21,10091.28
9853.94,9844.06,9724.82,9984.21,10091.28
9853.94,9844.06,9800.0,10001.26,10091.28
9853.29,9844.06,9785.74,9997.755,10091.28
9853.29,9835.725,9775.48,9997.755,10091.28
9853.29,9835.725,9790.58,9995.755,10091.28
9853.29,9827.56,9741.61,9994.55,10091.28
9837.08,9827.56,9694.15,9994.55,10091.28
9809.55,9827.56,9731.41,9994.55,10091.28
9770.625,9823.89,9702.27,10008.802,10091.28
9708.755,9782.29,9656.92,10010.562,10091.28
9705.17,9782.29,9627.27,10006.615,10091.28
9679.725,9756.845,9696.65,9992.865,10091.28
9647.505,9724.625,9830.68,9987.725,10091.28
9642.795,9724.625,9918.91,9983.642,10091.28
9642.795,9724.625,9946.38,9975.783,10091.28
9642.795,9724.625,9985.73,9884.5,10009.84
9623.08,9724.625,10043.49,9833.975,10009.84
9589.23,9724.625,10155.01,9828.765,10009.84
9589.23,9724.625,10134.71,9825.305,10009.84
9589.23,9724.625,10168.26,9825.305,10009.84
9589.23,9724.625,10164.71,9825.305,10009.84
9633.955,9724.625,10102.41,9825.305,10009.84
9651.72,9724.625,10112.83,9830.705,10009.84
9659.515,9708.415,10150.74,9830.705,10009.84
9669.5,9680.885,10149.63,9844.182,10006.56
9679.5,9658.12,10111.65,9849.0,10006.56
9703.525,9651.09,10118.55,9849.0,10006.56
9708.525,9647.505,10069.02,9848.675,9993.825
9708.525,9647.505,10059.3,9844.508,9962.56
9714.06,9647.505,10159.65,9844.508,9962.56
9719.85,9642.795,10112.99,9840.425,9958.56
9737.915,9642.795,10126.09,9832.32,9956.15
9723.0,9642.795,10148.93,9818.555,9956.15
9723.0,9633.835,10158.94,9797.258,9956.15
9723.0,9633.835,10194.77,9745.523,9921.09
9695.505,9633.835,10139.22,9743.73,9921.09
9695.505,9633.835,10152.55,9718.285,9895.645
9725.76,9664.09,9615.72,9686.065,9856.32
9750.215,9732.46,9693.13,9683.71,9856.32
9764.005,9764.005,9593.79,9683.71,9856.32
9812.005,9812.005,9626.38,9683.71,9856.32
9812.005,9812.005,9600.84,9673.852,9848.715
9869.505,9869.505,9588.41,9656.928,9751.335
9913.005,9913.005,9571.5,9656.928,9751.335
9938.635,9913.005,9581.37,9656.928,9751.335
9972.87,9913.005,9570.02,9656.928,9751.335
10032.95,9913.005,9619.58,9679.29,9751.335
10063.675,9913.005,9607.23,9688.172,9751.335
10098.19,9913.005,9582.53,9683.965,9751.335
10111.5,9913.005,9604.76,9675.193,9751.335
10143.36,9913.005,9607.05,9668.81,9751.335
10143.36,9913.005,9565.39,9677.307,9751.335
10125.81,9913.005,9554.77,9678.015,9751.335
10116.97,9913.005,9589.38,9678.015,9751.335
10098.705,9913.005,9598.99,9680.783,9743.0
10092.03,9913.005,9574.26,9681.322,9743.0
10092.03,9913.005,9631.35,9690.355,9734.835
10092.03,9913.005,9498.77,9682.898,9734.835
10130.53,9913.005,9530.63,9678.418,9734.835
10130.53,9913.005,9551.96,9678.418,9731.165
10130.53,9913.005,9582.8,9664.67,9724.625
10130.53,9938.635,9609.21,9664.67,9724.625
9800.0,9800.0,9611.57,9694.925,9724.625
9800.0,9800.0,9596.42,9741.338,9724.625
9800.0,9800.0,9600.1,9764.005,9724.625
9800.0,9800.0,9647.99,9812.005,9750.335
9800.0,9800.0,9643.57,9812.005,9750.335
9778.845,9800.0,9708.17,9869.505,9807.835
9778.845,9800.0,9688.99,9913.005,9851.335
9753.24,9800.0,9674.22,9925.82,9851.335
9753.24,9800.0,9669.7,9942.938,9851.335
9605.54,9800.0,9673.43,9972.978,9851.335
9598.25,9800.0,9632.07,9988.34,9851.335
9584.0,9800.0,9659.91,10005.598,9851.335
9584.0,9800.0,9677.94,10012.252,9851.335
9575.0,9800.0,9694.56,10028.182,9851.335
9594.0,9800.0,9747.01,10028.182,9851.335
9587.85,9800.0,9726.37,10019.408,9851.335
9584.04,9800.0,9675.01,10014.988,9851.335
9584.04,9800.0,9722.56,10005.855,9851.335
9584.04,9800.0,9724.22,10002.518,9851.335
9549.5,9800.0,9709.79,10002.518,9851.335
9549.5,9800.0,9701.11,10002.518,9851.335
9549.5,9800.0,9681.84,10021.768,9851.335
9549.5,9778.845,9695.41,10021.768,9851.335
9549.5,9778.845,9663.29,10021.768,9851.335
9549.5,9753.24,9656.45,10034.582,9851.335
9549.5,9753.24,9677.05,9800.0,9800.0
9549.5,9555.54,9689.67,9800.0,9800.0
9549.5,9549.5,9651.09,9800.0,9800.0
9536.57,9549.5,9646.59,9800.0,9800.0
9561.58,9549.5,9665.9,9800.0,9800.0
9615.335,9557.03,9622.72,9789.422,9800.0
9635.0,9566.5,9613.52,9789.422,9800.0
9646.5,9566.5,9600.11,9776.62,9800.0
9651.21,9566.5,9590.9,9776.62,9800.0
9651.21,9566.5,9642.0,9702.77,9800.0
9651.21,9566.5,9616.85,9699.125,9800.0
9658.605,9566.5,9624.58,9692.0,9800.0
9671.465,9566.5,9634.61,9692.0,9800.0
9671.465,9566.5,9649.02,9687.5,9800.0
9684.255,9577.755,9653.67,9697.0,9800.0
9684.255,9577.755,9645.0,9693.925,9800.0
9684.255,9577.755,9630.19,9692.02,9800.0
9684.255,9577.755,9642.87,9692.02,9800.0
9684.255,9577.755,9656.29,9692.02,9800.0
9684.255,9577.755,9655.64,9674.75,9800.0
9700.26,9582.755,9666.93,9674.75,9800.0
9707.755,9607.765,9676.46,9674.75,9800.0
9652.86,9636.06,9682.01,9664.172,9800.0
9649.39,9646.255,9667.25,9664.172,9800.0
9646.32,9652.86,9650.86,9651.37,9800.0
9646.27,9652.86,9676.24,9651.37,9800.0
9646.27,9652.86,9666.49,9552.52,9800.0
9641.055,9652.86,9680.54,9549.5,9800.0
9638.605,9652.86,9787.08,9543.035,9800.0
9635.105,9652.86,9848.34,9555.54,9800.0
9635.105,9652.86,9868.38,9586.182,9800.0
9647.86,9652.86,9891.74,9600.75,9800.0
9636.86,9652.86,9880.7,9606.5,9800.0
9636.86,9652.86,9880.1,9608.855,9800.0
9634.595,9652.86,9885.86,9608.855,9800.0
9626.05,9652.86,9852.98,9608.855,9800.0
9621.125,9652.86,9825.57,9612.552,9800.0
9621.125,9652.86,9844.15,9618.982,9800.0
9615.01,9652.86,9867.84,9618.982,9800.0
9615.01,9652.86,9895.63,9631.005,9800.0
9615.01,9649.39,9861.9,9631.005,9800.0
9624.45,9646.32,9868.8,9631.005,9800.0
9624.45,9646.27,9877.99,9631.005,9800.0
9629.45,9646.27,9874.96,9631.005,9800.0
9640.005,9641.055,9871.76,9631.005,9800.0
9640.005,9638.605,9865.0,9641.508,9800.0
9648.505,9635.105,9859.38,9657.76,9800.0
9648.505,9635.105,9909.94,9644.46,9800.0
9648.505,9636.86,9936.4,9647.822,9778.845
9648.505,9636.86,9946.07,9649.59,9778.845
9648.505,9636.86,9885.04,9649.565,9753.24
9661.66,9634.595,9741.09,9649.565,9753.24
9668.5,9628.51,9753.71,9646.958,9577.755
9721.22,9678.995,9756.8,9645.732,9577.755
9782.235,9740.01,9759.49,9643.982,9577.755
9782.235,9740.01,9726.19,9643.982,9577.755
9782.235,9740.01,9752.83,9650.36,9577.755
9782.235,9740.01,9757.52,9644.86,9577.755
9782.5,9749.45,9717.8,9644.86,9577.755
9789.485,9749.45,9748.74,9643.728,9577.755
9824.98,9784.45,9811.38,9639.455,9577.755
9832.595,9795.005,9795.16,9636.992,9577.755
9888.23,9795.005,9751.01,9636.992,9577.755
9895.0,9795.005,9736.45,9633.935,9577.755
9895.0,9795.005,9703.28,9633.935,9577.755
9895.0,9795.005,9650.0,9632.2,9577.755
9895.0,9795.005,9600.76,9635.385,9577.755
9895.0,9795.005,9588.3,9635.36,9577.755
9895.0,9808.16,9601.09,9637.86,9577.755
9853.825,9815.0,9594.81,9640.53,9577.755
9853.825,9817.235,9609.61,9639.305,9577.755
9871.58,9817.235,9633.5,9641.805,9582.755
9874.255,9817.235,9656.13,9641.805,9607.765
9903.34,9817.235,9616.74,9642.682,9636.06
9912.755,9817.235,9590.44,9642.682,9646.255
9912.755,9817.5,9608.24,9642.682,9652.86
9795.0,9795.0,9579.44,9648.128,9652.86
9795.0,9795.0,9576.22,9648.505,9652.86
9795.0,9795.0,9556.3,9700.107,9674.09
9795.0,9795.0,9540.53,9761.123,9735.105
9795.0,9795.0,9520.16,9761.123,9735.105
9795.0,9795.0,9552.43,9761.123,9735.105
9795.0,9795.0,9561.36,9761.123,9735.105
9774.96,9795.0,9552.72,9765.975,9735.105
9758.5,9795.0,9627.22,9769.468,9735.105
9743.855,9795.0,9615.51,9804.715,9770.105
9755.605,9795.0,9567.8,9813.8,9770.105
9755.605,9795.0,9404.87,9841.618,9770.105
9755.605,9795.0,9397.47,9845.002,9770.105
9755.605,9795.0,9308.85,9845.002,9770.105
9738.895,9795.0,9335.24,9845.002,9770.105
