rsi
50.0
50.355
49.987
50.27
49.878
49.436
49.106
45.212
38.296
62.972
65.888
79.371
46.545
84.238
45.906
23.849
57.042
20.962
20.161
13.614
75.716
56.535
80.877
89.149
33.342
73.455
58.073
68.487
65.792
96.264
98.015
98.499
99.294
27.614
49.188
69.16
96.922
98.97
72.995
85.318
94.759
96.743
97.473
97.672
6.674
48.472
63.017
64.469
78.445
84.605
90.684
49.115
88.383
95.184
96.635
98.599
81.913
47.954
19.468
73.47
41.373
25.367
20.511
7.582
1.711
31.455
23.076
23.789
90.727
69.305
31.001
23.852
14.863
68.18
83.678
86.267
33.934
10.677
52.613
12.03
11.618
2.972
1.392
40.385
66.825
75.193
91.701
54.383
28.018
16.728
39.819
79.725
37.701
23.887
62.122
87.687
93.547
96.346
44.404
12.727
8.841
5.031
60.438
39.792
67.228
82.924
52.886
80.324
52.912
36.614
88.149
60.934
79.889
88.278
95.995
97.615
98.576
54.74
82.568
51.783
47.054
29.074
50.885
85.65
98.207
65.359
72.992
31.06
25.667
6.661
55.397
78.255
78.748
31.267
15.117
59.245
64.131
85.563
93.79
38.539
86.464
73.008
78.469
94.231
96.638
59.986
67.911
89.795
88.925
56.656
22.541
8.986
64.826
81.905
31.764
78.172
81.944
88.978
94.582
98.062
98.588
99.562
36.003
45.984
52.205
87.452
82.964
38.919
9.968
7.909
1.209
57.354
67.542
33.274
63.4
77.547
49.886
82.084
94.836
96.752
96.876
95.494
97.368
20.998
63.934
38.181
9.594
43.905
13.597
58.356
74.135
66.429
39.567
32.176
16.157
59.165
57.883
6.68
4.167
62.912
81.461
86.065
87.073
93.511
97.526
98.551
47.134
20.333
6.664
55.156
71.203
72.568
53.516
76.645
15.741
9.258
70.791
88.5
62.108
21.341
25.365
47.934
85.136
87.953
45.748
39.483
9.589
1.46
33.641
55.17
28.833
56.097
23.417
8.472
4.481
1.923
32.752
62.783
81.298
46.662
11.862
17.7
4.999
1.983
13.858
5.623
1.177
54.447
74.068
79.653
52.727
17.67
24.307
5.99
37.344
11.107
23.446
69.33
52.789
34.544
81.803
89.282
93.198
97.697
61.044
30.322
40.644
76.866
85.821
94.377
95.413
98.08
35.352
50.449
14.123
44.865
23.962
4.742
15.403
49.224
84.709
84.954
85.892
33.436
14.144
61.884
17.593
43.241
10.596
43.833
39.469
78.03
38.396
49.533
77.099
94.084
59.729
46.878
78.049
37.366
30.361
64.719
32.273
70.758
77.514
80.652
97.433
98.34
98.928
99.761
87.676
91.348
96.383
50.022
48.29
14.412
67.488
69.555
88.106
95.102
96.859
34.535
75.171
58.974
42.653
87.778
94.713
89.383
46.388
64.991
46.043
88.396
33.181
15.227
40.431
58.784
81.426
40.971
55.615
13.694
7.925
2.737
35.046
70.721
47.37
77.761
46.092
21.516
10.329
8.155
1.767
0.466
37.755
29.437
13.776
9.747
57.274
84.197
90.886
93.142
97.204
67.683
16.553
47.727
52.515
12.594
43.418
75.008
92.06
89.917
80.7
92.119
38.091
21.445
42.357
75.777
35.025
12.839
5.617
4.24
61.881
16.161
38.778
28.809
72.995
86.41
44.979
25.18
11.469
5.756
3.79
1.01
0.948
0.276
62.142
79.745
61.58
32.334
24.715
87.5
90.455
76.034
44.886
36.454
86.438
94.947
48.295
24.671
45.265
66.832
24.186
7.265
12.096
52.63
31.951
88.254
90.481
95.258
46.417
67.443
88.685
58.373
29.042
25.507
11.417
3.228
21.093
58.936
75.866
84.281
94.747
97.064
97.651
99.254
59.868
18.295
10.513
9.079
76.289
93.059
93.524
54.026
66.636
84.917
19.279
58.789
45.433
79.776
82.213
35.164
7.447
4.886
36.105
40.116
75.26
12.936
55.215
37.311
34.685
5.04
27.898
54.238
32.033
73.687
46.146
13.197
11.277
5.448
53.2
74.493
56.453
11.513
59.242
69.5
86.68
75.347
34.671
26.895
48.97
91.499
58.344
18.787
11.75
14.866
4.812
58.928
69.721
58.143
4.388
2.962
2.71
0.892
37.234
25.331
4.866
26.427
15.841
73.775
57.552
85.268
41.524
19.363
12.762
11.236
1.869
41.629
70.285
78.074
74.097
94.572
64.638
23.789
65.889
55.816
51.813
81.81
50.586
87.023
93.292
81.104
59.537
45.181
94.761
96.717
80.168
43.447
14.708
35.369
17.075
18.661
3.918
30.46
66.909
92.979
44.54
54.472
56.176
13.905
10.411
2.469
2.258
52.281
33.53
62.591
84.265
89.882
62.59
85.258
41.54
70.708
24.211
32.649
12.548
11.657
75.693
92.846
96.772
97.315
59.545
68.832
24.798
30.575
59.683
87.575
15.451
10.496
5.783
3.813
1.482
40.555
35.92
5.113
56.833
74.632
85.61
90.549
96.417
98.33
72.523
94.854
68.509
60.08
78.42
42.834
64.618
14.262
41.259
55.118
94.333
96.545
82.867
80.179
16.381
11.974
8.114
3.242
23.813
3.691
2.344
1.47
44.901
74.246
27.621
8.635
50.301
55.549
21.13
31.983
68.019
49.09
86.119
34.719
14.919
56.651
27.339
65.481
77.004
85.31
87.177
79.077
22.315
22.385
92.731
56.342
40.545
19.624
9.085
9.034
38.559
8.222
46.831
61.205
11.746
18.426
57.508
11.455
29.75
11.159
3.965
59.585
69.379
66.99
14.442
71.571
85.86
49.783
30.084
23.543
58.992
74.952
81.713
94.435
70.427
90.474
59.491
22.536
17.131
71.428
73.478
55.465
67.634
93.529
95.016
97.225
99.505
67.47
87.354
70.481
72.52
96.244
97.931
73.68
94.413
63.416
68.699
32.925
8.304
7.014
2.444
1.556
93.107
94.69
79.743
86.456
94.17
96.294
30.884
36.054
10.925
7.911
3.96
1.501
27.563
35.663
23.023
10.921
10.819
5.074
1.597
0.39
37.341
37.46
78.963
89.625
53.306
83.676
85.999
17.544
32.826
77.392
76.771
67.766
19.789
69.831
77.862
58.547
26.338
86.222
58.801
27.727
15.515
46.235
13.064
45.06
61.451
23.699
16.407
12.688
11.466
1.896
67.207
50.074
84.943
43.43
19.222
7.876
14.196
3.766
29.698
69.508
73.298
27.964
73.759
80.785
23.33
76.767
82.739
70.267
66.13
86.325
35.516
73.342
92.931
73.283
44.196
48.485
11.636
9.308
4.66
1.458
53.272
83.371
51.643
63.608
61.723
24.135
13.114
11.925
79.498
71.043
33.14
16.291
81.253
87.939
95.769
73.23
93.126
97.893
71.998
30.774
40.09
53.628
39.614
21.061
79.251
48.004
86.595
95.196
95.481
57.969
39.294
21.273
88.389
53.504
54.91
88.942
93.346
58.477
68.909
26.706
10.78
6.497
44.027
40.209
81.83
94.629
94.855
98.426
99.335
99.405
69.178
16.654
61.624
80.151
81.723
95.197
98.351
98.68
45.098
16.579
46.912
33.376
82.786
48.876
17.607
42.51
57.788
23.074
65.515
58.726
9.353
6.277
54.057
48.02
77.183
90.558
93.816
94.576
21.801
10.101
25.099
8.025
58.732
82.657
64.464
34.095
73.127
86.989
89.067
23.266
47.842
77.386
85.953
95.334
61.064
39.539
22.039
47.955
9.955
45.682
64.14
74.564
59.145
94.069
97.649
98.0
99.448
99.452
49.102
27.077
69.303
78.382
84.833
97.079
97.893
98.953
39.783
68.579
80.098
95.226
57.622
25.379
38.624
26.941
17.117
11.65
8.429
0.621
46.779
14.146
27.159
41.159
13.034
42.485
46.228
87.164
94.709
94.925
50.459
20.494
10.557
5.79
1.961
1.012
47.114
22.337
65.173
41.615
77.657
80.917
91.82
91.3
57.1
18.007
6.355
3.491
73.569
79.104
91.686
95.679
70.71
31.847
79.403
79.67
99.081
94.667
96.822
97.335
45.942
39.056
16.737
59.708
89.921
93.917
94.382
99.086
99.342
53.181
31.489
73.766
80.266
80.768
96.855
53.7
33.936
14.648
6.601
54.863
21.848
62.729
72.603
77.78
44.019
46.004
86.248
87.868
89.161
95.296
23.694
9.097
29.323
13.454
19.077
13.289
4.158
45.674
86.2
88.602
93.237
48.582
68.76
48.187
3.487
3.316
0.937
0.41
42.634
60.888
71.384
80.099
16.711
60.458
73.208
32.399
12.538
10.883
64.798
70.165
49.488
74.866
92.325
97.541
99.228
71.659
86.866
96.195
97.326
97.742
44.399
26.737
63.693
73.205
15.336
11.703
76.456
83.812
84.582
95.273
37.488
21.062
11.738
11.281
46.66
33.386
11.659
63.486
70.469
88.509
93.334
97.413
10.78
45.472
72.382
76.302
33.625
34.237
73.887
87.687
81.773
16.842
44.311
66.113
83.014
79.102
87.519
74.281
19.077
2.441
52.032
34.11
13.516
10.462
57.251
67.846
59.897
82.043
88.193
21.157
15.776
48.287
68.308
90.634
59.819
78.809
96.072
65.998
44.927
25.355
76.792
96.98
78.706
75.591
71.374
93.107
66.781
71.337
93.46
24.997
24.876
12.883
71.681
33.753
50.185
42.124
77.975
49.965
78.05
21.879
51.618
12.646
3.852
26.106
17.676
12.933
46.058
80.402
90.74
69.858
88.753
75.706
87.357
88.105
15.126
66.913
88.231
89.819
49.487
78.206
60.582
18.9
36.888
11.734
6.231
72.941
79.279
95.895
69.904
52.236
35.8
59.009
75.479
71.095
17.464
10.923
85.781
32.996
58.015
33.467
11.123
19.662
63.173
51.669
76.58
41.098
83.39
84.428
66.492
87.171
96.07
96.106
29.077
72.887
93.053
96.482
84.4
93.034
55.956
65.364
29.355
53.524
72.571
43.371
65.133
85.821
90.359
98.983
99.183
99.434
41.906
45.808
76.414
37.606
74.047
26.507
52.324
56.536
14.858
14.557
4.648
34.123
15.306
4.595
35.124
80.59
93.185
31.869
66.386
44.145
47.41
31.273
79.357
56.032
28.665
10.878
9.219
3.883
2.626
2.55
1.115
83.833
91.86
88.605
97.975
99.179
98.381
98.55
37.464
78.261
84.929
98.026
98.963
99.406
99.745
57.725
76.053
86.18
52.944
82.215
90.292
79.574
67.536
14.351
38.512
22.357
69.799
15.844
20.657
25.391
87.211
94.153
98.176
95.703
24.872
20.71
67.299
80.438
83.191
52.334
22.239
10.524
1.926
40.575
40.102
79.45
73.847
86.173
93.039
51.953
40.152
8.894
65.418
81.123
94.538
62.531
31.672
58.875
75.534
60.93
88.572
49.437
85.857
69.594
28.696
14.233
21.852
44.469
4.691
51.192
50.801
12.44
11.187
27.56
52.819
86.578
21.067
9.81
19.592
10.528
3.361
0.814
55.878
46.921
43.648
11.924
65.009
74.627
80.394
94.65
46.305
46.49
17.541
6.445
2.239
41.672
17.724
9.832
6.799
18.449
1.997
47.758
35.979
17.163
72.798
74.008
24.863
66.112
36.009
31.581
22.892
6.459
72.663
74.591
85.473
89.591
49.296
88.96
86.527
94.021
67.101
36.829
27.544
25.79
84.263
90.272
23.959
50.689
74.544
17.729
16.206
56.36
25.862
70.959
39.809
18.643
34.716
16.527
34.62
85.809
94.335
93.99
95.772
34.204
12.77
67.034
70.197
59.994
13.286
5.076
52.108
79.015
92.511
80.412
40.836
42.914
23.758
4.404
4.359
3.354
1.434
0.28
17.254
4.362
3.23
2.005
67.774
66.404
34.404
5.972
42.35
16.907
54.077
74.634
81.726
53.511
76.505
24.194
68.927
83.987
90.644
52.46
32.355
17.998
6.644
3.187
2.355
68.276
89.783
91.874
55.078
59.122
78.3
86.313
39.279
13.659
5.022
15.107
41.005
85.48
89.43
89.933
23.129
7.095
50.899
65.514
74.461
89.739
36.748
19.027
3.998
33.357
56.356
65.857
11.528
5.211
3.861
48.337
24.765
29.432
76.407
85.403
89.545
93.287
20.685
7.647
49.68
13.137
24.817
13.337
62.408
84.82
91.303
94.222
94.868
79.292
97.702
89.551
94.119
73.404
83.835
31.534
11.853
65.665
88.719
93.098
95.7
96.703
98.2
63.593
86.746
97.774
82.535
36.322
29.695
17.059
59.525
80.861
91.932
96.734
59.872
61.631
38.492
11.545
52.608
15.238
13.874
5.277
69.708
82.585
36.587
52.102
46.041
76.824
47.778
17.851
2.384
34.861
25.85
15.899
31.446
18.187
77.491
93.503
94.336
97.536
52.886
66.301
88.993
81.885
95.214
97.232
99.485
99.706
94.964
97.156
99.292
36.97
18.461
18.251
54.145
72.285
57.552
18.855
8.566
62.234
30.752
19.161
71.155
87.831
37.2
12.188
7.797
49.966
35.394
61.073
83.615
23.62
35.611
47.148
52.478
82.54
42.086
40.229
82.906
11.802
5.1
36.763
53.765
32.656
64.008
74.157
9.249
8.142
48.827
63.544
21.65
61.28
74.517
71.205
14.234
55.353
57.03
84.151
89.728
96.153
96.919
41.611
22.053
73.725
87.818
96.303
79.769
57.329
61.479
18.791
35.155
16.357
21.743
6.086
28.56
87.048
62.541
31.485
11.636
5.211
36.797
10.493
5.37
44.013
22.066
70.766
87.06
91.391
65.382
80.371
84.828
95.763
82.345
94.692
69.925
91.997
92.02
51.492
29.942
65.589
94.438
97.122
98.908
57.117
65.334
70.33
73.725
29.705
18.36
88.074
88.999
16.268
15.127
5.862
19.928
77.062
91.303
96.319
96.793
23.047
18.529
12.059
62.475
23.88
10.35
29.57
29.534
68.53
91.413
52.53
87.163
58.392
77.785
36.05
54.207
52.983
90.424
96.023
96.77
47.177
87.421
51.494
89.458
89.639
93.049
65.096
88.878
45.272
26.24
68.387
73.929
78.015
85.265
15.396
80.785
56.584
31.378
31.548
13.239
35.81
71.565
86.373
70.35
94.23
95.309
98.853
32.814
15.001
8.891
30.588
31.272
67.539
87.173
95.417
98.281
53.725
56.283
82.976
96.235
76.748
85.122
95.163
73.401
52.578
54.351
10.883
72.189
70.258
13.192
9.522
35.437
76.014
43.194
30.385
9.76
46.446
18.528
11.388
6.295
78.183
89.157
89.821
96.31
79.697
31.598
70.942
61.598
89.701
37.179
69.582
74.053
86.145
66.109
22.923
9.32
23.09
51.293
15.708
67.489
53.134
20.33
13.287
24.872
66.7
28.134
17.522
3.102
56.596
83.154
89.936
65.395
76.844
30.09
17.346
54.775
75.317
80.494
18.023
9.57
28.763
65.713
82.404
47.636
74.335
92.106
93.949
96.83
99.71
99.792
99.809
99.811
54.86
40.34
71.081
94.382
81.264
94.881
98.572
54.166
49.254
61.095
71.484
30.685
27.264
83.219
49.476
21.535
17.641
3.36
51.362
67.495
17.282
20.105
47.98
12.468
26.311
9.973
6.927
45.811
85.508
50.526
78.655
48.4
65.672
8.315
43.333
73.76
73.89
86.957
29.425
11.064
8.014
2.387
2.283
0.373
30.398
24.264
51.768
76.433
27.557
37.528
41.755
18.902
42.203
86.738
52.799
79.89
26.632
11.883
2.856
29.785
38.361
21.926
45.113
19.49
81.713
85.806
94.603
90.516
73.166
24.754
9.887
48.088
76.117
85.683
48.881
17.017
37.091
77.92
93.066
94.046
53.473
87.573
47.279
30.186
11.815
7.146
21.507
72.763
87.7
35.094
31.524
5.741
38.269
25.066
59.761
52.617
13.431
57.143
77.615
87.138
98.278
98.621
81.657
92.971
74.508
90.713
90.979
93.797
75.002
21.688
45.55
74.0
56.278
8.524
4.129
55.699
66.674
27.309
19.481
9.804
16.606
94.778
62.831
70.342
20.417
8.962
27.766
58.751
36.777
40.15
8.04
55.544
51.902
81.4
85.133
95.521
58.836
28.502
73.382
67.026
85.613
92.742
93.247
17.765
63.902
77.47
57.483
58.35
36.886
51.596
5.752
54.719
35.223
10.731
68.084
72.92
44.871
24.932
14.063
9.82
65.845
74.5
92.38
95.134
58.986
92.647
71.825
47.524
82.6
55.609
25.777
51.789
60.674
80.941
9.222
39.144
22.86
9.229
46.032
29.971
8.321
36.639
8.909
33.926
28.164
21.467
64.167
8.118
26.458
43.911
34.559
88.48
91.118
86.305
89.965
91.819
96.849
98.775
99.597
99.855
33.814
20.787
5.979
11.362
60.146
86.188
87.61
81.673
88.505
45.657
10.176
46.713
85.618
55.941
21.393
11.971
17.03
45.888
13.246
64.018
20.65
6.374
2.6
8.874
17.411
5.623
63.234
80.026
35.799
49.175
28.053
6.739
4.891
69.114
74.966
85.817
88.016
28.701
80.998
84.938
69.972
64.496
91.44
94.79
35.519
15.531
5.635
34.684
19.047
16.365
3.333
66.653
62.887
50.113
23.237
21.056
86.361
95.936
98.328
98.582
98.766
99.065
99.718
64.541
30.578
14.215
4.212
50.991
16.941
7.885
3.706
2.498
0.701
0.551
37.891
13.292
48.781
38.865
56.114
84.955
91.971
28.109
56.984
75.907
76.741
15.185
4.756
44.926
29.523
18.708
53.732
75.253
91.247
83.934
45.924
81.528
27.114
14.581
67.515
74.431
31.261
72.228
81.232
85.569
46.3
88.638
66.802
61.811
68.357
11.538
48.694
73.156
79.259
53.029
88.035
89.621
50.29
68.85
87.08
97.397
65.054
89.183
55.659
47.64
59.298
63.464
89.112
96.085
52.568
35.95
29.775
68.132
13.301
6.202
3.686
71.487
53.568
81.971
96.689
86.949
46.58
51.177
66.262
92.952
79.351
22.015
49.032
56.256
22.11
63.558
81.305
80.242
20.512
63.568
73.828
35.725
30.667
7.83
3.398
51.012
59.823
91.945
74.924
30.615
7.692
10.56
4.582
50.021
80.512
86.753
37.283
24.497
47.669
53.36
33.997
7.702
69.719
89.726
97.519
98.756
98.898
71.769
82.166
62.939
82.009
23.528
17.689
67.941
47.636
26.179
7.468
52.989
72.753
49.481
29.809
19.133
9.362
4.214
76.141
82.976
94.586
95.535
47.132
91.703
86.836
94.42
68.935
35.477
32.105
8.731
47.457
47.905
79.149
92.049
25.651
43.651
36.244
58.548
88.709
54.479
19.82
16.53
57.381
54.469
97.438
24.822
20.763
20.221
11.411
57.287
71.642
90.652
87.861
97.686
57.856
74.829
78.144
15.195
53.493
54.134
21.761
45.867
84.538
68.609
53.883
62.88
15.589
9.532
7.656
54.337
63.683
46.683
7.557
5.346
66.518
87.94
91.649
74.934
17.927
6.511
55.073
77.292
58.827
34.609
79.295
30.62
23.42
70.418
94.295
95.594
49.602
48.476
41.584
19.313
50.852
81.326
67.095
36.985
20.051
3.291
49.725
70.593
28.368
18.709
11.037
3.547
1.752
29.135
56.453
81.377
96.071
65.042
80.012
39.155
68.775
77.716
53.816
23.978
6.529
70.128
54.141
37.549
37.477
81.368
24.128
9.154
8.477
1.574
40.922
59.589
17.416
8.283
6.991
2.246
1.014
45.299
74.603
80.779
84.086
58.396
44.179
83.037
33.576
74.978
77.365
16.109
69.558
84.713
84.828
39.868
61.493
80.2
53.496
23.216
50.176
73.813
76.822
90.073
16.037
9.588
4.192
2.395
1.08
0.324
47.248
62.508
40.385
84.057
89.285
92.566
96.931
98.376
99.783
79.85
73.177
64.251
38.687
73.457
23.974
14.872
66.201
86.093
93.227
26.467
23.197
14.351
58.016
69.933
58.937
13.015
8.558
63.732
21.59
54.612
41.013
29.016
5.072
3.465
57.203
75.253
72.239
63.842
52.243
4.884
16.371
56.965
13.287
8.518
63.847
77.541
30.76
81.722
53.744
32.936
23.931
9.493
2.433
1.203
24.531
61.705
46.587
22.646
53.686
12.879
8.352
55.987
67.135
54.441
85.358
22.807
67.784
72.781
70.82
78.349
96.088
79.557
92.744
61.454
32.469
12.776
35.197
9.683
84.449
80.135
88.641
91.075
73.133
78.152
92.992
37.408
25.974
24.857
86.926
93.715
97.428
36.026
27.876
51.815
81.946
33.037
21.002
66.682
25.394
55.632
89.949
73.314
67.857
39.051
31.599
13.016
9.846
77.27
65.707
57.391
30.595
59.401
6.817
31.571
23.98
85.858
94.657
98.25
99.702
83.089
58.817
48.822
57.069
82.163
52.706
34.586
6.872
58.438
48.75
28.031
34.568
12.875
7.978
1.511
0.343
47.172
38.443
79.994
88.177
93.974
79.185
41.827
17.309
9.982
25.332
16.97
76.568
32.742
25.081
57.146
57.917
9.198
54.8
65.909
43.923
84.369
84.415
33.039
34.18
13.913
87.697
65.128
34.409
44.985
17.484
85.825
53.804
62.975
90.875
70.925
66.723
11.091
7.337
62.335
74.212
52.644
17.174
37.183
34.738
11.401
63.729
75.824
59.885
37.525
62.801
16.258
85.442
90.464
94.346
38.442
53.534
67.828
76.643
94.866
99.418
99.526
75.916
84.178
85.724
39.497
65.92
90.752
55.264
74.959
17.263
53.812
67.577
61.612
76.437
93.505
44.101
63.602
28.133
79.648
91.444
60.399
84.694
51.115
25.683
12.874
64.758
81.657
32.766
27.655
8.008
15.563
65.913
15.159
13.031
18.417
59.111
83.758
86.681
91.763
34.57
28.328
68.8
88.191
56.405
79.028
37.132
23.609
8.53
8.576
1.387
43.716
73.693
87.458
42.094
55.896
44.045
25.62
70.431
95.052
92.033
92.726
44.226
24.253
74.389
22.657
12.991
41.873
4.702
20.342
11.317
10.237
5.017
1.43
0.703
61.142
47.914
31.238
82.428
89.144
92.474
60.04
81.375
56.01
80.05
39.691
20.148
9.32
40.81
85.027
92.232
95.48
59.305
45.367
20.449
55.545
86.109
19.916
11.235
5.095
