SAR
28995.13
29409.99
29031.34
29120.03
29367.0
29395.0
29395.0
29387.688
29364.442
29342.126
28806.54
28817.309
28840.719
28886.276
28929.099
28969.353
29007.192
29600.0
29586.74
29548.253
29511.306
29475.836
29441.786
29409.097
29377.716
28624.57
28640.079
28673.235
28705.066
28735.623
28786.886
28863.535
28959.232
29066.017
29182.635
29282.926
29369.176
29612.188
29741.39
30106.69
30445.352
30956.282
31365.025
31752.02
33300.0
33245.0
33127.2
33014.112
32905.548
32801.326
30300.0
30351.682
30402.33
30516.237
30736.063
30942.699
31249.532
31531.818
31791.521
32030.448
32250.261
32452.489
32638.539
34778.11
34737.088
34653.604
34521.672
34341.298
34175.354
34022.686
33882.231
33861.92
33734.326
33616.94
32267.0
32293.42
32319.312
32370.539
32419.718
33600.0
33558.1
33473.776
33280.28
32868.258
32489.197
32140.462
28130.0
28210.759
28369.755
28522.392
28668.923
28809.593
28944.636
29074.277
29198.733
29318.21
29432.909
29638.137
29831.052
30012.391
30182.851
32853.38
32794.312
32736.426
32679.698
32624.104
32569.622
32516.229
32463.905
32412.626
29900.0
29949.501
29998.013
30104.892
30265.999
30519.403
30886.172
31216.263
31513.346
31854.945
32155.551
32420.085
32652.875
32857.73
33038.002
33420.003
33748.524
34031.052
35766.58
35731.548
35636.602
35545.454
35457.952
35373.95
35293.308
35215.892
35141.572
35076.42
33357.9
33395.642
33487.616
33653.359
33878.691
34085.995
34371.317
34721.274
35029.237
35300.244
35636.07
35924.88
36209.027
36447.711
37700.8
37672.784
37645.328
36300.0
36332.274
36406.983
36528.304
36697.621
36924.901
37233.913
39775.0
40365.0
40365.0
40287.7
40211.946
40137.707
40064.953
39993.654
39923.781
39855.305
39788.199
39722.435
39657.986
39594.827
39532.93
39472.272
36500.0
36591.156
36787.528
37087.43
37369.338
37634.332
37979.585
38297.218
38589.441
38858.286
41950.0
41888.76
41759.29
41634.998
41515.678
41401.131
41291.166
41185.599
41084.255
40986.965
40893.566
40803.904
40717.828
38652.0
38694.76
38778.97
38926.478
39065.136
39195.474
39370.236
39531.017
39678.936
39815.021
39940.219
41380.0
41353.4
41327.332
41301.785
41246.87
39928.91
39957.332
39985.185
40012.481
40039.232
40050.0
40076.0
40101.48
40126.45
41350.0
41323.0
41225.6
41059.064
40902.52
40755.369
40617.047
40487.024
40224.062
39982.137
39695.023
39144.954
35111.11
35188.888
35265.11
35339.808
35413.012
39000.0
38892.0
38786.16
38682.437
38437.139
38083.191
37750.48
37437.731
37143.747
36867.402
36607.638
36363.46
35943.583
35557.296
35043.567
34581.21
34165.089
33790.58
30420.0
30500.92
30676.593
30974.31
31254.165
31517.228
31764.507
31996.95
32215.446
32509.33
32893.197
33341.373
33735.769
34082.836
34388.256
34657.025
36628.0
36560.44
36399.262
36244.532
36095.991
35953.391
35816.495
35685.076
35558.913
35437.796
35321.524
35209.903
35040.109
34880.502
34730.472
34589.444
34456.877
34332.265
32380.0
32436.013
32490.907
32544.702
32597.421
32703.524
32805.383
32903.168
32997.041
33087.16
33173.673
33256.726
33415.383
33637.192
33918.474
34339.497
34830.967
35253.632
35720.606
36112.864
36442.361
38172.22
38142.8
38113.969
36701.23
36739.144
36821.022
36899.625
36975.084
37047.525
37117.068
37230.044
37432.656
37699.391
37939.452
38155.506
38349.956
38524.96
40100.0
40063.185
40027.106
39991.749
39957.099
39923.142
39889.864
39857.252
39825.292
39744.6
39613.221
39489.724
39373.637
39264.515
39161.941
39065.521
38916.279
38778.977
38565.179
38168.317
37641.873
37189.131
36799.772
36464.924
34408.0
34448.475
34546.056
34639.734
34807.033
35035.99
35246.631
35440.42
37669.0
37626.02
37583.9
37542.622
35520.0
35562.933
35658.416
35750.079
35838.076
35922.553
36003.651
36081.505
36156.245
36227.995
37950.0
37915.0
37880.7
37792.865
37646.761
37509.423
37380.326
37258.974
37144.904
37037.678
36936.885
36842.14
36697.565
36479.613
36218.059
35907.531
35578.326
33850.0
33883.907
33917.135
33949.7
34030.667
34158.815
34279.275
34392.506
34498.944
34598.996
34779.276
34945.134
35097.723
35238.105
35367.257
36852.5
36812.31
36772.923
36694.006
36618.246
36545.516
34800.0
34837.0
34873.26
34908.795
35011.236
35109.58
35203.99
35294.624
35381.632
35400.0
35400.0
35482.793
35562.275
35638.577
35711.827
35782.147
35849.654
35914.461
35976.676
36036.402
37469.83
37440.795
37383.244
36002.01
36032.675
36062.727
36092.178
36121.04
36149.324
36177.043
36204.208
36230.829
36295.596
36357.772
37850.0
37814.041
37778.801
37744.266
37710.421
37635.767
37514.231
37399.987
37292.598
37109.19
36871.971
36658.474
36466.327
36293.394
36137.755
35941.224
35717.768
35442.925
35212.057
34000.0
34022.844
35142.18
35107.336
33400.0
33437.334
33512.281
33620.648
33722.512
33818.265
33966.404
34102.691
34228.076
35670.0
35641.215
35581.969
35485.335
35394.5
35309.114
35139.985
34879.987
34535.55
34232.445
33821.903
33468.837
33079.743
32752.904
32478.359
32247.742
31037.0
31071.285
31104.884
32751.24
32697.635
32645.102
32508.22
32288.726
32082.403
31888.459
28850.0
28911.489
29041.145
29165.615
29285.107
29399.819
29509.942
29615.66
29717.15
29873.474
30086.61
30354.693
30595.968
30813.115
31114.181
31470.006
31847.05
32163.767
32429.809
33826.53
33797.999
33735.575
33634.64
33539.762
33450.576
32053.33
32081.383
32108.876
32135.818
32162.222
33456.0
33417.105
33339.191
33222.249
33112.323
33008.994
32911.864
32820.561
32734.737
32654.063
32578.229
31390.16
31413.129
31435.639
31457.698
31479.316
31500.502
31521.264
31575.613
31659.877
31772.766
31876.625
31972.175
32060.081
32140.955
33071.0
33052.143
33014.362
32949.259
32862.012
32725.811
32603.23
32492.907
32301.758
32133.547
30900.0
30928.968
30986.593
31097.262
31242.199
31417.479
31688.319
31983.669
32237.67
32456.11
32643.969
33797.96
33778.001
33736.884
32750.09
32781.088
32857.602
32978.646
33092.427
33199.381
33299.919
34875.0
34844.978
34773.624
34616.523
34400.002
34200.801
33956.521
33736.669
33538.802
