time,BUP,MA,BDOWN
1613196000000.0,48244.633,47569.294,46893.955
1613199600000.0,48261.139,47540.959,46820.779
1613203200000.0,48248.15,47528.964,46809.778
1613206800000.0,48209.999,47495.671,46781.343
1613210400000.0,48177.486,47503.754,46830.022
1613214000000.0,48238.952,47482.162,46725.372
1613217600000.0,48243.18,47445.432,46647.684
1613221200000.0,48221.591,47408.313,46595.035
1613224800000.0,48228.314,47392.196,46556.078
1613228400000.0,48228.432,47382.349,46536.266
1613232000000.0,48207.874,47360.319,46512.764
1613235600000.0,48152.206,47310.054,46467.902
1613239200000.0,48091.542,47257.598,46423.654
1613242800000.0,48087.35,47236.725,46386.1
1613246400000.0,48064.379,47210.451,46356.523
1613250000000.0,48018.289,47185.643,46352.997
1613253600000.0,47924.312,47146.598,46368.884
1613257200000.0,47824.926,47112.822,46400.718
1613260800000.0,47750.859,47097.313,46443.767
1613264400000.0,47649.458,47076.474,46503.49
1613268000000.0,47569.313,47059.005,46548.697
1613271600000.0,47589.828,47072.58,46555.332
1613275200000.0,47615.006,47078.645,46542.284
1613278800000.0,48134.183,47164.828,46195.473
1613282400000.0,48431.211,47266.634,46102.057
1613286000000.0,48655.737,47373.433,46091.129
1613289600000.0,48850.39,47464.951,46079.512
1613293200000.0,49116.246,47573.096,46029.946
1613296800000.0,49314.302,47676.962,46039.622
1613300400000.0,49493.292,47775.919,46058.546
1613304000000.0,49725.733,47890.918,46056.103
1613307600000.0,49793.534,47986.137,46178.74
1613311200000.0,49834.219,48084.404,46334.589
1613314800000.0,49835.521,48167.955,46500.389
1613318400000.0,49875.967,48271.589,46667.211
1613322000000.0,49867.773,48346.007,46824.241
1613325600000.0,49839.749,48430.063,47020.377
1613329200000.0,49792.175,48507.048,47221.921
1613332800000.0,49799.717,48573.797,47347.877
1613336400000.0,49761.134,48641.369,47521.604
1613340000000.0,49690.545,48723.072,47755.599
1613343600000.0,49495.101,48788.601,48082.101
1613347200000.0,49271.548,48849.22,48426.892
1613350800000.0,49359.242,48803.333,48247.424
1613354400000.0,49718.626,48709.769,47700.912
1613358000000.0,49853.156,48629.525,47405.894
1613361600000.0,49980.808,48537.345,47093.882
1613365200000.0,50033.192,48416.753,46800.314
1613368800000.0,50030.731,48309.911,46589.091
1613372400000.0,49962.826,48220.506,46478.186
1613376000000.0,49796.907,48128.662,46460.417
1613379600000.0,49728.889,48065.964,46403.039
1613383200000.0,49654.853,48020.594,46386.335
1613386800000.0,49602.509,47983.668,46364.827
1613390400000.0,49480.197,47930.882,46381.567
1613394000000.0,49415.017,47897.958,46380.899
1613397600000.0,49311.622,47839.167,46366.712
1613401200000.0,49222.17,47801.439,46380.708
1613404800000.0,49142.899,47779.712,46416.525
1613408400000.0,49094.302,47766.694,46439.086
1613412000000.0,48965.989,47733.997,46502.005
1613415600000.0,48981.293,47737.973,46494.653
1613419200000.0,48944.266,47728.842,46513.418
1613422800000.0,48966.135,47738.646,46511.157
1613426400000.0,48991.131,47809.19,46627.249
1613430000000.0,48987.982,47848.73,46709.478
1613433600000.0,48940.036,47888.852,46837.668
1613437200000.0,48885.89,47967.992,47050.094
1613440800000.0,48839.302,48045.727,47252.152
1613444400000.0,49138.846,48163.576,47188.306
1613448000000.0,49318.094,48251.077,47184.06
1613451600000.0,49417.156,48334.745,47252.334
1613455200000.0,49491.514,48393.433,47295.352
1613458800000.0,49573.25,48461.472,47349.694
1613462400000.0,49670.642,48528.585,47386.528
1613466000000.0,49750.668,48594.714,47438.76
1613469600000.0,49734.652,48667.506,47600.36
1613473200000.0,49733.868,48716.338,47698.808
1613476800000.0,49863.389,48774.09,47684.791
1613480400000.0,49880.876,48793.52,47706.164
1613484000000.0,49928.665,48840.04,47751.415
1613487600000.0,49941.417,48855.02,47768.623
1613491200000.0,49955.97,48834.355,47712.74
1613494800000.0,49954.593,48835.503,47716.413
1613498400000.0,49947.632,48852.098,47756.564
1613502000000.0,49902.718,48883.412,47864.106
1613505600000.0,49795.475,48938.425,48081.375
1613509200000.0,49776.558,48951.914,48127.27
1613512800000.0,49778.037,48985.245,48192.453
1613516400000.0,49701.591,48960.716,48219.841
1613520000000.0,49668.812,48947.215,48225.618
1613523600000.0,49682.041,48952.404,48222.767
1613527200000.0,49775.205,48983.961,48192.717
1613530800000.0,49850.014,49008.657,48167.3
1613534400000.0,49856.444,49011.263,48166.082
1613538000000.0,49923.78,49032.438,48141.096
1613541600000.0,50220.612,49109.241,47997.87
1613545200000.0,50626.883,49219.086,47811.289
1613548800000.0,50895.275,49288.171,47681.067
1613552400000.0,51260.665,49412.179,47563.693
1613556000000.0,51510.117,49507.309,47504.501
1613559600000.0,51749.364,49623.136,47496.908
1613563200000.0,51868.146,49766.73,47665.314
1613566800000.0,51972.164,49912.703,47853.242
1613570400000.0,52094.269,50044.964,47995.659
1613574000000.0,52158.742,50176.592,48194.442
1613577600000.0,52223.328,50300.196,48377.064
1613581200000.0,52244.881,50440.286,48635.691
1613584800000.0,52301.132,50556.381,48811.63
1613588400000.0,52453.747,50706.826,48959.905
1613592000000.0,52565.615,50864.826,49164.037
1613595600000.0,52673.235,51018.186,49363.137
1613599200000.0,52735.484,51140.663,49545.842
1613602800000.0,52758.606,51263.78,49768.954
1613606400000.0,52680.504,51409.876,50139.248
1613610000000.0,52570.384,51531.159,50491.934
1613613600000.0,52610.688,51619.301,50627.914
1613617200000.0,52643.658,51665.314,50686.97
1613620800000.0,52676.343,51721.396,50766.449
1613624400000.0,52722.633,51758.345,50794.057
1613628000000.0,52724.055,51794.028,50864.001
1613631600000.0,52724.97,51825.453,50925.936
1613635200000.0,52685.84,51858.819,51031.798
1613638800000.0,52652.205,51889.87,51127.535
1613642400000.0,52625.182,51908.946,51192.71
1613646000000.0,52597.81,51919.15,51240.49
1613649600000.0,52570.246,51930.316,51290.386
1613653200000.0,52542.963,51951.286,51359.609
1613656800000.0,52543.997,51991.428,51438.859
1613660400000.0,52538.607,51963.574,51388.541
1613664000000.0,52520.402,51956.126,51391.85
1613667600000.0,52466.789,51930.604,51394.419
1613671200000.0,52449.36,51918.525,51387.69
1613674800000.0,52427.249,51900.54,51373.831
1613678400000.0,52401.893,51892.768,51383.643
1613682000000.0,52386.687,51886.506,51386.325
1613685600000.0,52321.72,51862.421,51403.122
1613689200000.0,52309.644,51838.418,51367.192
1613692800000.0,52274.816,51806.317,51337.818
1613696400000.0,52245.91,51764.088,51282.266
1613700000000.0,52257.527,51731.231,51204.935
1613703600000.0,52258.854,51698.384,51137.914
1613707200000.0,52277.829,51671.354,51064.879
1613710800000.0,52266.919,51659.007,51051.095
1613714400000.0,52272.326,51663.576,51054.826
1613718000000.0,52275.68,51681.227,51086.774
1613721600000.0,52351.999,51719.81,51087.621
1613725200000.0,52525.466,51764.533,51003.6
1613728800000.0,52625.927,51787.241,50948.555
1613732400000.0,52766.994,51843.476,50919.958
1613736000000.0,52832.22,51865.663,50899.106
1613739600000.0,52962.25,51913.688,50865.126
1613743200000.0,53095.997,51965.045,50834.093
1613746800000.0,53465.554,52070.204,50674.854
1613750400000.0,53901.267,52183.042,50464.817
1613754000000.0,54371.282,52320.956,50270.63
1613757600000.0,54929.002,52498.32,50067.638
1613761200000.0,55287.991,52670.19,50052.389
1613764800000.0,55667.669,52862.04,50056.411
1613768400000.0,56039.414,53078.326,50117.238
1613772000000.0,56291.642,53287.22,50282.798
1613775600000.0,56577.519,53520.27,50463.021
1613779200000.0,56846.961,53773.292,50699.623
1613782800000.0,57068.167,54006.048,50943.929
1613786400000.0,57237.171,54226.477,51215.783
1613790000000.0,57270.492,54425.426,51580.36
1613793600000.0,57323.59,54604.37,51885.15
1613797200000.0,57361.686,54753.606,52145.526
1613800800000.0,57390.543,54916.083,52441.623
1613804400000.0,57300.233,55040.979,52781.725
1613808000000.0,57120.97,55176.068,53231.166
1613811600000.0,56909.452,55298.686,53687.92
1613815200000.0,56638.526,55448.951,54259.376
1613818800000.0,56580.83,55573.587,54566.344
1613822400000.0,56828.462,55719.75,54611.038
1613826000000.0,57056.608,55845.193,54633.778
1613829600000.0,57096.243,55890.012,54683.781
1613833200000.0,57084.794,55947.81,54810.826
1613836800000.0,57165.898,56016.401,54866.904
1613840400000.0,57306.148,56086.26,54866.372
1613844000000.0,57429.384,56170.702,54912.02
1613847600000.0,57523.487,56224.159,54924.831
1613851200000.0,57565.955,56248.798,54931.641
1613854800000.0,57583.692,56263.446,54943.2
1613858400000.0,57597.118,56227.472,54857.826
1613862000000.0,57594.823,56234.228,54873.633
1613865600000.0,57594.621,56235.216,54875.811
1613869200000.0,57604.24,56268.83,54933.42
1613872800000.0,57614.659,56287.878,54961.097
1613876400000.0,57585.505,56352.743,55119.981
1613880000000.0,57554.392,56425.97,55297.548
1613883600000.0,57482.579,56490.606,55498.633
1613887200000.0,57474.211,56520.502,55566.793
1613890800000.0,57476.939,56507.295,55537.651
1613894400000.0,57368.929,56468.36,55567.791
1613898000000.0,57281.249,56444.434,55607.619
1613901600000.0,57471.429,56508.392,55545.355
1613905200000.0,57569.704,56565.333,55560.962
1613908800000.0,57585.994,56573.765,55561.536
1613912400000.0,57602.204,56579.057,55555.91
1613916000000.0,57649.369,56592.351,55535.333
1613919600000.0,57700.62,56609.295,55517.97
1613923200000.0,57856.363,56660.017,55463.671
1613926800000.0,57958.125,56711.361,55464.597
1613930400000.0,58106.464,56849.346,55592.228
1613934000000.0,58236.284,56960.918,55685.552
1613937600000.0,58250.314,57051.91,55853.506
1613941200000.0,58256.664,57099.202,55941.74
1613944800000.0,58253.348,57149.722,56046.096
1613948400000.0,58262.669,57194.889,56127.109
1613952000000.0,58300.057,57171.592,56043.127
1613955600000.0,58288.866,57187.338,56085.81
1613959200000.0,58272.097,57205.433,56138.769
1613962800000.0,58312.401,57193.851,56075.301
1613966400000.0,58402.267,57157.508,55912.749
1613970000000.0,58470.088,57111.174,55752.26
1613973600000.0,58458.609,57032.642,55606.675
1613977200000.0,58434.399,56989.549,55544.699
1613980800000.0,58506.915,56919.149,55331.383
1613984400000.0,58638.185,56799.759,54961.333
1613988000000.0,58675.617,56673.088,54670.559
1613991600000.0,58718.376,56533.636,54348.896
1613995200000.0,58753.421,56335.994,53918.567
1613998800000.0,59050.816,56064.567,53078.318
1614002400000.0,58851.806,55829.324,52806.842
1614006000000.0,58627.166,55587.527,52547.888
1614009600000.0,58420.527,55363.79,52307.053
1614013200000.0,58338.244,55104.114,51869.984
1614016800000.0,58062.338,54899.051,51735.764
1614020400000.0,57698.942,54707.707,51716.472
1614024000000.0,57516.329,54584.517,51652.705
1614027600000.0,57231.338,54485.673,51740.008
1614031200000.0,56871.288,54347.165,51823.042
1614034800000.0,56686.596,54258.543,51830.49
1614038400000.0,56488.035,54141.258,51794.481
1614042000000.0,56279.166,53975.11,51671.054
1614045600000.0,56142.663,53736.573,51330.483
1614049200000.0,55704.354,53510.745,51317.136
1614052800000.0,55583.476,53274.43,50965.384
1614056400000.0,55653.705,53033.61,50413.515
1614060000000.0,55659.421,52768.576,49877.731
1614063600000.0,55599.831,52524.345,49448.859
1614067200000.0,56128.942,52163.548,48198.154
1614070800000.0,56311.845,51963.797,47615.749
1614074400000.0,56357.342,51667.156,46976.97
1614078000000.0,56485.861,51323.786,46161.711
1614081600000.0,56310.087,51098.294,45886.501
1614085200000.0,56217.832,50930.794,45643.756
1614088800000.0,56061.885,50618.341,45174.797
1614092400000.0,55702.37,50369.358,45036.346
1614096000000.0,55295.07,50049.072,44803.074
1614099600000.0,54552.895,49663.678,44774.461
1614103200000.0,53888.707,49303.504,44718.301
1614106800000.0,53184.718,48875.27,44565.822
1614110400000.0,52376.989,48593.962,44810.935
1614114000000.0,51689.345,48363.52,45037.695
1614117600000.0,51293.427,48232.072,45170.717
1614121200000.0,50663.5,48081.305,45499.11
1614124800000.0,50249.804,47966.408,45683.012
1614128400000.0,50305.865,47978.488,45651.111
1614132000000.0,50432.592,48009.159,45585.726
1614135600000.0,50710.634,48070.892,45431.15
1614139200000.0,51038.897,48273.497,45508.097
1614142800000.0,51275.479,48382.094,45488.709
1614146400000.0,51470.449,48510.254,45550.059
1614150000000.0,51561.106,48696.318,45831.53
1614153600000.0,51781.078,48794.526,45807.974
1614157200000.0,52016.781,48899.402,45782.023
1614160800000.0,52080.848,49054.243,46027.638
1614164400000.0,52212.898,49142.142,46071.386
1614168000000.0,52343.194,49310.858,46278.522
1614171600000.0,52295.941,49426.176,46556.411
1614175200000.0,52174.694,49552.303,46929.912
1614178800000.0,51627.116,49767.128,47907.14
1614182400000.0,51490.089,49841.817,48193.545
1614186000000.0,51345.288,49947.041,48548.794
1614189600000.0,51263.115,49996.056,48728.997
1614193200000.0,51254.839,49999.502,48744.165
1614196800000.0,51152.889,50031.733,48910.577
1614200400000.0,51214.704,49957.539,48700.374
1614204000000.0,51237.934,49890.099,48542.264
1614207600000.0,51101.945,49830.16,48558.375
1614211200000.0,51083.662,49824.658,48565.654
1614214800000.0,51118.609,49837.523,48556.437
1614218400000.0,51189.682,49864.61,48539.538
1614222000000.0,51200.434,49870.43,48540.426
1614225600000.0,51106.108,49820.079,48534.05
1614229200000.0,51024.034,49797.133,48570.232
1614232800000.0,51070.885,49816.06,48561.235
1614236400000.0,51075.896,49817.859,48559.822
1614240000000.0,50951.009,49765.862,48580.715
1614243600000.0,50969.583,49740.633,48511.683
1614247200000.0,50970.543,49748.006,48525.469
1614250800000.0,51017.208,49771.772,48526.336
1614254400000.0,51312.185,49880.711,48449.237
1614258000000.0,51513.557,49946.001,48378.445
1614261600000.0,51612.06,50009.044,48406.028
1614265200000.0,51670.47,50103.548,48536.626
1614268800000.0,51692.131,50180.022,48667.913
1614272400000.0,51609.618,50222.183,48834.748
1614276000000.0,51529.094,50258.808,48988.522
1614279600000.0,51542.579,50247.192,48951.805
1614283200000.0,51552.68,50179.466,48806.252
1614286800000.0,51693.347,50059.33,48425.313
1614290400000.0,51729.3,49938.575,48147.85
1614294000000.0,51958.053,49781.913,47605.773
1614297600000.0,52175.956,49640.599,47105.242
1614301200000.0,52301.882,49445.193,46588.504
1614304800000.0,52246.719,49289.692,46332.665
1614308400000.0,52165.122,49136.404,46107.686
1614312000000.0,52153.785,49002.657,45851.529
1614315600000.0,52328.113,48829.682,45331.251
1614319200000.0,52332.765,48656.76,44980.755
1614322800000.0,52315.783,48390.704,44465.625
1614326400000.0,51920.505,48102.738,44284.971
1614330000000.0,51433.374,47855.896,44278.418
1614333600000.0,50984.695,47649.694,44314.693
1614337200000.0,50457.926,47428.577,44399.228
1614340800000.0,49894.262,47238.214,44582.166
1614344400000.0,49545.222,47058.587,44571.952
1614348000000.0,49134.668,46924.829,44714.99
1614351600000.0,48748.045,46832.368,44916.691
1614355200000.0,48489.256,46781.094,45072.932
1614358800000.0,48408.82,46759.044,45109.268
1614362400000.0,48242.619,46713.106,45183.593
1614366000000.0,48232.297,46707.378,45182.459
1614369600000.0,48216.749,46680.825,45144.901
1614373200000.0,48236.273,46640.674,45045.075
1614376800000.0,48185.431,46547.314,44909.197
1614380400000.0,48096.009,46494.645,44893.281
1614384000000.0,48168.267,46519.646,44871.025
1614387600000.0,48297.822,46631.868,44965.914
1614391200000.0,48372.719,46695.981,45019.243
1614394800000.0,48323.086,46818.451,45313.816
1614398400000.0,48374.234,46914.937,45455.64
1614402000000.0,48473.642,46984.585,45495.528
1614405600000.0,48531.639,47027.572,45523.505
1614409200000.0,48543.415,47064.116,45584.817
1614412800000.0,48542.489,47053.972,45565.455
1614416400000.0,48503.775,47089.604,45675.433
1614420000000.0,48502.601,47084.93,45667.259
1614423600000.0,48472.413,47070.197,45667.981
1614427200000.0,48363.4,47035.334,45707.268
1614430800000.0,48335.126,47024.38,45713.634
1614434400000.0,48316.719,47012.508,45708.297
1614438000000.0,48312.105,46990.981,45669.857
1614441600000.0,48302.253,47021.64,45741.027
1614445200000.0,48212.417,47089.894,45967.371
1614448800000.0,48016.811,47172.894,46328.977
1614452400000.0,47970.738,47229.32,46487.902
1614456000000.0,47938.304,47207.12,46475.936
1614459600000.0,47862.741,47160.286,46457.831
1614463200000.0,47985.732,47082.941,46180.15
1614466800000.0,47999.592,47017.109,46034.626
1614470400000.0,47929.362,46951.532,45973.702
1614474000000.0,47802.278,46883.472,45964.666
1614477600000.0,47845.327,46775.003,45704.679
1614481200000.0,48053.212,46648.535,45243.858
1614484800000.0,48253.82,46536.717,44819.614
1614488400000.0,48318.58,46442.729,44566.878
1614492000000.0,48395.289,46322.574,44249.859
1614495600000.0,48359.278,46177.616,43995.954
1614499200000.0,48223.517,46048.948,43874.379
1614502800000.0,48046.103,45930.232,43814.361
1614506400000.0,47906.318,45835.11,43763.902
1614510000000.0,47831.755,45772.922,43714.089
1614513600000.0,47704.617,45666.611,43628.605
1614517200000.0,47557.029,45523.425,43489.821
1614520800000.0,47327.035,45394.706,43462.377
1614524400000.0,47082.655,45193.994,43305.333
1614528000000.0,46829.955,45015.679,43201.403
1614531600000.0,46624.452,44830.365,43036.278
1614535200000.0,46522.569,44722.813,42923.057
1614538800000.0,46325.201,44637.758,42950.315
1614542400000.0,46064.057,44563.48,43062.903
1614546000000.0,45759.745,44497.83,43235.915
1614549600000.0,45721.167,44486.969,43252.771
1614553200000.0,45777.519,44512.294,43247.069
1614556800000.0,46068.611,44603.946,43139.281
1614560400000.0,46286.426,44672.474,43058.522
1614564000000.0,46551.172,44774.83,42998.488
1614567600000.0,46763.07,44871.607,42980.144
1614571200000.0,46965.513,44951.693,42937.873
1614574800000.0,47094.442,45008.336,42922.23
1614578400000.0,47160.279,45042.342,42924.405
1614582000000.0,47277.514,45092.508,42907.502
1614585600000.0,47536.625,45205.127,42873.629
1614589200000.0,47822.319,45363.693,42905.067
1614592800000.0,48131.201,45516.38,42901.559
1614596400000.0,48325.253,45732.962,43140.671
1614600000000.0,48501.168,45952.913,43404.658
1614603600000.0,48499.981,46186.929,43873.877
1614607200000.0,48555.607,46407.211,44258.815
1614610800000.0,48911.716,46646.345,44380.974
1614614400000.0,49199.141,46856.596,44514.051
1614618000000.0,49342.816,47028.37,44713.924
1614621600000.0,49423.861,47192.634,44961.407
1614625200000.0,49413.797,47348.992,45284.187
1614628800000.0,49519.293,47463.753,45408.213
1614632400000.0,49635.979,47594.866,45553.753
1614636000000.0,49802.506,47730.774,45659.042
1614639600000.0,50011.484,47893.307,45775.13
1614643200000.0,50140.035,48038.121,45936.207
1614646800000.0,50195.606,48196.528,46197.45
1614650400000.0,50104.226,48367.3,46630.374
1614654000000.0,49969.274,48501.628,47033.982
1614657600000.0,49931.569,48609.118,47286.667
1614661200000.0,49864.828,48675.215,47485.602
1614664800000.0,49812.84,48726.35,47639.86
1614668400000.0,49760.031,48756.792,47753.553
1614672000000.0,49730.016,48804.005,47877.994
1614675600000.0,49684.075,48871.25,48058.425
1614679200000.0,49635.866,48903.153,48170.44
1614682800000.0,49607.176,48885.959,48164.742
1614686400000.0,49590.312,48873.241,48156.17
1614690000000.0,49599.625,48894.991,48190.357
1614693600000.0,49593.226,48916.693,48240.16
1614697200000.0,49555.467,48937.356,48319.245
1614700800000.0,49746.729,48887.736,48028.743
1614704400000.0,49811.386,48841.163,47870.94
1614708000000.0,49851.182,48768.196,47685.21
1614711600000.0,49816.439,48662.216,47507.993
1614715200000.0,49779.109,48570.963,47362.817
1614718800000.0,49723.82,48472.884,47221.948
1614722400000.0,49626.829,48398.741,47170.653
1614726000000.0,49571.762,48372.036,47172.31
1614729600000.0,49486.16,48339.476,47192.792
1614733200000.0,49507.742,48348.304,47188.866
1614736800000.0,49503.47,48346.09,47188.71
1614740400000.0,49532.574,48364.746,47196.918
1614744000000.0,49570.544,48377.116,47183.688
1614747600000.0,49559.315,48373.886,47188.457
1614751200000.0,49695.68,48414.327,47132.974
1614754800000.0,49858.001,48459.769,47061.537
1614758400000.0,50321.529,48564.688,46807.847
1614762000000.0,50842.967,48686.954,46530.941
1614765600000.0,51275.153,48812.697,46350.241
1614769200000.0,51718.872,48962.21,46205.548
1614772800000.0,52294.018,49213.212,46132.406
1614776400000.0,52574.202,49398.555,46222.908
1614780000000.0,52680.214,49553.454,46426.694
1614783600000.0,52733.769,49718.45,46703.131
1614787200000.0,52790.161,49895.822,47001.483
1614790800000.0,52808.385,50090.86,47373.335
1614794400000.0,52806.33,50263.021,47719.712
1614798000000.0,52795.574,50383.848,47972.122
1614801600000.0,52737.49,50484.52,48231.55
1614805200000.0,52720.999,50590.018,48459.037
1614808800000.0,52614.024,50689.182,48764.34
1614812400000.0,52478.301,50771.412,49064.523
1614816000000.0,52387.107,50860.863,49334.619
1614819600000.0,52289.442,50980.64,49671.838
1614823200000.0,52176.537,51043.727,49910.917
1614826800000.0,52210.079,51034.823,49859.567
1614830400000.0,52398.591,50942.619,49486.647
1614834000000.0,52391.543,50853.421,49315.299
1614837600000.0,52392.061,50752.365,49112.669
1614841200000.0,52298.777,50653.873,49008.969
1614844800000.0,51944.295,50537.951,49131.607
1614848400000.0,51875.7,50413.475,48951.25
1614852000000.0,51875.978,50335.628,48795.278
1614855600000.0,51850.719,50263.426,48676.133
1614859200000.0,51765.524,50177.368,48589.212
1614862800000.0,51609.504,50093.651,48577.798
1614866400000.0,51450.684,50003.122,48555.56
1614870000000.0,51344.553,49930.894,48517.235
1614873600000.0,51279.863,49889.503,48499.143
1614877200000.0,51190.399,49766.977,48343.555
1614880800000.0,51275.004,49618.11,47961.216
1614884400000.0,51263.213,49500.66,47738.107
1614888000000.0,51091.537,49366.986,47642.435
1614891600000.0,50727.119,49191.015,47654.911
1614895200000.0,50463.836,49063.933,47664.03
1614898800000.0,50413.953,49003.893,47593.833
1614902400000.0,50590.011,48892.118,47194.225
1614906000000.0,50649.744,48744.548,46839.352
1614909600000.0,50637.527,48630.308,46623.089
1614913200000.0,50535.571,48509.974,46484.377
1614916800000.0,50348.3,48332.848,46317.396
1614920400000.0,50285.169,48237.005,46188.841
1614924000000.0,50173.173,48145.862,46118.551
1614927600000.0,50026.639,48048.697,46070.755
1614931200000.0,49886.587,47912.622,45938.657
1614934800000.0,49623.269,47784.126,45944.983
1614938400000.0,49366.939,47667.048,45967.157
1614942000000.0,49070.337,47570.361,46070.385
1614945600000.0,48611.778,47468.181,46324.584
1614949200000.0,48521.99,47445.586,46369.182
1614952800000.0,48588.918,47472.426,46355.934
1614956400000.0,48571.151,47465.781,46360.411
1614960000000.0,48492.154,47437.638,46383.122
1614963600000.0,48514.606,47444.65,46374.694
1614967200000.0,48564.288,47456.056,46347.824
1614970800000.0,48816.591,47502.125,46187.659
1614974400000.0,49082.683,47619.325,46155.967
1614978000000.0,49259.694,47735.589,46211.484
1614981600000.0,49432.569,47833.263,46233.957
1614985200000.0,49533.026,47906.358,46279.69
1614988800000.0,49581.911,48012.806,46443.701
1614992400000.0,49627.808,48087.519,46547.23
1614999600000.0,49675.741,48150.577,46625.413
1615003200000.0,49692.075,48204.135,46716.195
1615006800000.0,49602.422,48297.232,46992.042
1615010400000.0,49591.254,48390.156,47189.058
1615014000000.0,49529.05,48477.114,47425.178
1615017600000.0,49483.495,48535.252,47587.009
1615021200000.0,49433.073,48569.508,47705.943
1615024800000.0,49434.551,48568.466,47702.381
1615028400000.0,49432.974,48570.176,47707.378
1615032000000.0,49460.198,48559.841,47659.484
1615035600000.0,49519.771,48542.949,47566.127
1615039200000.0,49567.019,48516.197,47465.375
1615042800000.0,49639.302,48455.685,47272.068
1615046400000.0,49533.667,48378.783,47223.899
1615050000000.0,49429.024,48332.625,47236.226
1615053600000.0,49355.323,48304.53,47253.737
1615057200000.0,49260.741,48268.492,47276.243
1615060800000.0,49231.417,48256.832,47282.247
1615064400000.0,49198.906,48245.364,47291.822
1615068000000.0,49242.623,48259.04,47275.457
1615071600000.0,49276.646,48270.263,47263.88
1615075200000.0,49391.703,48307.868,47224.033
1615078800000.0,49477.672,48339.151,47200.63
1615082400000.0,49602.59,48370.58,47138.57
1615086000000.0,49730.388,48407.146,47083.904
1615089600000.0,49841.664,48446.873,47052.082
1615093200000.0,49943.957,48497.218,47050.479
1615096800000.0,50056.656,48568.378,47080.1
1615100400000.0,50271.379,48662.462,47053.545
1615104000000.0,50503.257,48798.579,47093.901
1615107600000.0,50784.528,48979.716,47174.904
1615111200000.0,50947.555,49132.314,47317.073
1615114800000.0,51029.508,49304.196,47578.884
1615118400000.0,51134.334,49453.634,47772.934
1615122000000.0,51257.354,49579.322,47901.29
1615125600000.0,51346.774,49687.974,48029.174
1615129200000.0,51381.135,49800.184,48219.233
1615132800000.0,51482.697,49926.905,48371.113
1615136400000.0,51554.647,50051.765,48548.883
1615140000000.0,51542.892,50126.337,48709.782
1615143600000.0,51500.391,50201.311,48902.231
1615147200000.0,51462.349,50242.98,49023.611
1615150800000.0,51400.758,50291.189,49181.62
1615154400000.0,51397.388,50338.588,49279.788
1615158000000.0,51437.778,50409.603,49381.428
1615161600000.0,51541.588,50512.349,49483.11
1615165200000.0,51600.297,50623.134,49645.971
1615168800000.0,51505.12,50686.747,49868.374
1615172400000.0,51480.787,50714.037,49947.287
1615176000000.0,51479.68,50715.755,49951.83
1615179600000.0,51464.149,50706.892,49949.635
1615183200000.0,51469.648,50689.984,49910.32
1615186800000.0,51521.985,50642.47,49762.955
1615190400000.0,51537.295,50599.178,49661.061
1615194000000.0,51539.955,50554.956,49569.957
1615197600000.0,51532.627,50525.689,49518.751
1615201200000.0,51527.898,50521.268,49514.638
1615204800000.0,51463.626,50482.374,49501.122
1615208400000.0,51447.814,50477.498,49507.182
1615212000000.0,51470.381,50493.928,49517.475
1615215600000.0,51532.265,50527.594,49522.923
1615219200000.0,51539.304,50559.007,49578.71
1615222800000.0,51556.16,50595.153,49634.146
1615226400000.0,51574.435,50610.384,49646.333
1615230000000.0,51627.463,50627.338,49627.213
1615233600000.0,51692.777,50640.765,49588.753
1615237200000.0,51764.067,50655.296,49546.525
1615240800000.0,51881.618,50698.754,49515.89
1615244400000.0,52175.992,50787.588,49399.184
1615248000000.0,52343.687,50867.728,49391.769
1615251600000.0,52895.978,51008.207,49120.436
1615255200000.0,53337.88,51174.104,49010.328
1615258800000.0,53730.914,51378.373,49025.832
1615262400000.0,54017.75,51568.299,49118.848
1615266000000.0,54371.891,51787.025,49202.159
1615269600000.0,54582.416,51976.358,49370.3
1615273200000.0,54727.713,52128.862,49530.011
1615276800000.0,54893.951,52316.301,49738.651
1615280400000.0,55087.07,52473.004,49858.938
1615284000000.0,55229.531,52643.936,50058.341
1615287600000.0,55368.893,52802.852,50236.811
1615291200000.0,55353.169,52955.881,50558.593
1615294800000.0,55463.757,53154.429,50845.101
1615298400000.0,55447.549,53338.681,51229.813
1615302000000.0,55391.696,53477.991,51564.286
1615305600000.0,55353.874,53594.915,51835.956
1615309200000.0,55258.675,53692.186,52125.697
1615312800000.0,55044.904,53806.485,52568.066
1615316400000.0,54947.762,53893.166,52838.57
1615320000000.0,54636.886,54008.462,53380.038
1615323600000.0,54649.471,54043.624,53437.777
1615327200000.0,54759.163,54104.427,53449.691
1615330800000.0,54881.58,54156.621,53431.662
1615334400000.0,55149.685,54248.177,53346.669
1615338000000.0,55189.989,54269.294,53348.599
1615341600000.0,55187.08,54273.734,53360.388
1615345200000.0,55196.271,54269.78,53343.289
1615348800000.0,55211.328,54250.972,53290.616
1615352400000.0,55222.009,54227.916,53233.823
1615356000000.0,55219.561,54213.16,53206.759
1615359600000.0,55216.664,54210.164,53203.664
1615363200000.0,55252.299,54255.528,53258.757
1615366800000.0,55338.904,54277.928,53216.952
1615370400000.0,55380.179,54295.166,53210.153
1615374000000.0,55440.968,54333.238,53225.508
1615377600000.0,55555.818,54389.333,53222.848
1615381200000.0,55902.23,54512.772,53123.314
1615384800000.0,56140.507,54623.106,53105.705
