adx,DI_plus,DI_minus
11.55,18.68,19.72
10.72,17.8,20.15
9.11,19.67,19.16
7.82,18.39,19.07
7.35,17.25,19.4
6.87,16.71,18.79
5.74,19.19,17.87
5.44,19.96,16.75
5.95,18.88,15.85
6.6,18.6,14.96
8.1,24.58,13.38
9.89,23.27,12.67
10.98,21.82,12.69
12.33,23.27,12.08
16.94,44.27,8.71
21.29,41.41,8.15
25.98,39.48,7.77
30.77,39.32,7.27
35.61,42.62,6.46
40.59,41.78,5.83
45.8,39.5,5.27
50.73,37.24,4.66
55.66,34.96,4.37
60.51,34.55,4.12
64.7,48.39,3.03
68.89,42.89,2.69
71.54,38.09,8.52
73.92,38.15,8.09
73.79,37.31,7.82
72.95,34.79,10.0
71.07,32.26,13.6
69.11,31.75,13.17
67.13,33.08,12.23
65.39,35.42,11.47
63.65,34.03,10.72
62.9,43.54,8.52
62.15,38.6,7.55
61.48,37.37,6.75
60.18,34.7,6.15
55.57,29.66,18.27
52.74,27.23,16.78
49.31,22.36,31.53
46.55,18.75,32.38
44.06,20.46,31.04
43.32,18.57,34.78
42.54,17.3,32.39
41.42,16.8,31.47
40.58,15.33,35.19
40.1,13.62,36.16
38.65,12.49,34.64
36.31,15.69,32.22
33.06,18.58,30.31
29.78,17.88,29.16
30.08,16.85,29.87
30.7,15.84,31.03
32.04,14.47,30.61
32.69,13.61,28.8
33.73,13.39,27.9
33.78,13.99,26.6
33.83,13.38,25.46
32.99,16.34,23.82
30.6,19.81,22.27
27.79,19.05,21.42
25.61,17.66,24.65
24.33,17.01,23.74
23.3,18.74,22.75
22.19,18.49,21.86
20.44,21.72,20.27
18.79,19.72,23.77
17.19,18.26,23.87
15.71,17.21,23.38
14.11,16.97,21.9
13.28,15.93,23.61
12.44,15.37,22.78
12.04,16.76,21.78
12.98,16.08,23.58
14.06,15.35,23.52
13.25,19.83,21.99
12.43,19.27,21.34
11.97,21.56,20.21
11.47,20.26,20.78
11.31,19.52,20.03
10.98,18.75,20.57
10.05,19.78,19.63
9.17,19.87,18.77
8.29,19.25,19.12
7.04,19.36,18.6
6.49,18.1,22.87
6.5,17.14,22.36
6.03,16.62,21.3
5.04,17.78,20.51
4.8,19.04,19.77
4.65,19.65,18.55
4.62,18.89,17.83
5.3,20.99,16.91
5.25,19.23,19.02
5.86,22.29,17.08
6.78,21.12,16.18
7.06,18.86,21.61
7.53,17.59,20.16
7.61,18.06,19.25
6.93,17.7,18.45
6.13,17.0,17.72
5.38,17.67,17.05
7.09,27.21,14.33
9.82,29.74,12.7
12.48,28.02,11.97
15.26,27.16,11.15
17.47,25.76,10.58
19.6,24.59,13.14
19.54,20.36,26.13
19.48,19.34,24.82
19.73,18.96,23.3
19.54,20.55,22.32
20.22,18.63,24.05
20.98,17.66,22.79
23.02,15.72,29.61
25.08,14.47,27.26
26.5,11.82,36.29
27.77,10.09,37.88
28.69,10.72,34.96
29.47,10.02,32.3
30.24,9.6,30.96
31.84,9.23,29.78
34.97,8.61,30.75
36.8,12.42,27.66
38.24,13.89,26.03
40.24,13.32,25.93
42.21,12.08,28.42
45.45,9.99,37.59
47.4,9.34,35.13
49.36,8.9,33.48
50.69,7.5,41.72
51.75,6.66,42.4
53.04,6.73,39.73
54.35,6.39,37.69
53.97,12.48,34.92
53.77,11.32,33.82
53.37,10.53,32.15
54.27,9.94,30.35
54.2,15.03,27.55
52.64,20.01,24.6
50.13,20.48,22.72
46.36,19.24,21.34
42.86,17.6,21.1
39.75,16.33,21.87
35.76,15.92,20.94
31.87,15.1,21.88
26.8,19.92,19.95
22.17,21.15,18.66
19.37,20.73,17.62
15.86,19.25,19.52
12.38,19.16,18.45
8.87,18.07,17.52
7.23,16.92,19.28
7.29,16.03,20.07
8.0,24.15,17.81
9.07,24.67,16.39
9.46,23.43,17.51
9.67,23.69,16.68
9.67,22.48,17.05
8.6,20.62,19.28
10.31,17.91,29.21
11.58,17.07,27.85
12.86,16.23,27.66
13.83,18.99,25.31
14.72,18.1,24.13
15.41,18.0,22.53
15.74,17.13,21.44
15.74,16.32,20.42
15.45,15.89,19.89
14.6,16.32,19.27
13.58,18.56,18.49
12.67,19.52,17.81
11.92,18.55,19.77
11.73,18.56,18.82
11.23,16.42,23.14
10.73,15.13,21.33
10.08,14.47,20.41
10.21,24.3,17.58
10.33,22.84,16.52
10.24,21.59,17.71
10.25,21.42,17.08
10.7,22.78,16.02
11.51,22.87,14.47
12.53,21.86,13.83
14.94,25.72,12.66
17.3,25.95,11.77
19.18,23.53,12.79
20.31,22.03,15.8
20.27,21.4,15.35
20.62,23.21,14.84
20.52,21.91,16.03
20.48,21.05,15.4
19.8,19.98,17.55
19.98,17.88,22.99
20.55,16.48,24.34
20.18,18.16,23.25
19.83,16.8,23.98
21.77,12.65,37.53
23.14,10.0,32.79
24.26,9.58,31.43
23.18,20.12,26.86
23.03,18.99,25.36
23.05,17.85,25.04
22.79,17.17,24.92
23.38,16.16,26.25
23.97,15.31,24.85
24.59,17.27,23.44
24.8,16.4,22.36
24.59,15.47,21.52
25.1,14.91,22.06
24.2,21.64,19.59
21.49,22.43,17.73
18.52,21.69,17.14
15.13,19.65,22.07
14.52,18.34,20.59
14.14,22.2,18.49
15.5,32.66,15.45
16.75,31.21,14.76
16.85,28.63,17.1
16.95,27.44,16.39
17.8,27.38,15.71
18.75,26.98,14.96
20.29,29.94,13.48
21.83,29.58,12.38
23.11,27.08,16.98
23.92,25.66,16.09
24.72,24.73,15.51
24.58,22.62,20.96
24.7,20.65,24.01
24.59,19.33,22.47
22.18,20.78,21.67
19.98,19.9,21.99
18.49,22.41,20.53
17.09,22.31,19.95
15.56,21.01,23.48
13.97,19.97,22.7
11.62,23.44,21.19
9.15,22.72,19.99
8.95,26.29,17.47
8.76,25.08,16.67
7.9,23.15,18.57
8.18,22.02,18.85
8.63,23.31,17.67
9.24,23.55,17.0
9.41,21.53,19.73
9.48,19.84,22.37
10.16,17.65,23.36
9.99,20.57,21.94
9.97,19.59,21.8
9.83,19.11,20.88
10.04,17.81,20.93
10.56,16.51,21.71
9.78,16.31,19.64
9.38,14.92,20.0
9.64,14.23,19.08
9.93,14.49,18.41
10.6,13.51,21.68
11.77,12.27,24.03
13.77,11.61,22.76
14.81,13.92,21.1
14.45,16.67,19.94
14.86,15.78,18.88
14.63,18.55,17.81
14.52,17.62,18.7
14.84,16.48,21.2
15.01,15.28,21.07
15.01,16.47,19.82
15.18,15.62,22.02
15.7,14.58,22.75
16.59,13.54,22.2
20.8,6.2,63.72
24.37,5.78,59.46
27.98,5.46,59.02
32.62,4.9,62.3
38.08,4.63,58.81
42.99,7.14,56.69
48.39,6.95,55.18
52.46,12.73,50.84
55.2,15.61,47.97
57.7,15.09,46.39
60.81,14.43,46.68
63.49,13.55,46.05
65.82,13.15,44.66
67.63,14.46,42.82
65.73,12.94,45.55
63.84,12.28,43.24
62.59,10.04,48.41
61.18,9.16,44.2
59.32,10.76,42.08
57.76,11.41,40.2
54.89,16.69,36.72
52.81,18.13,34.27
51.37,17.29,32.67
50.54,15.63,35.9
48.87,18.22,33.34
47.07,17.36,31.77
45.27,16.59,30.37
43.91,15.79,29.66
42.47,14.94,31.45
41.03,14.35,30.21
38.73,14.7,29.41
36.95,13.71,32.6
35.93,12.47,32.84
35.2,11.67,31.28
34.31,16.47,27.46
33.55,16.96,25.5
31.38,21.99,21.82
28.72,20.76,21.64
26.77,20.1,20.96
24.69,20.08,19.99
24.62,16.65,29.76
24.45,15.65,27.97
25.18,13.09,35.18
24.63,17.37,30.82
24.18,16.69,29.12
23.58,15.24,29.82
22.68,14.79,28.95
21.99,13.98,29.64
22.14,16.13,28.16
22.65,15.54,27.13
23.87,18.1,25.82
24.98,17.55,25.04
26.23,16.75,24.92
27.48,16.72,23.97
26.75,16.14,23.21
26.33,15.34,24.22
24.12,17.02,22.93
22.62,19.2,22.03
21.51,18.18,22.96
19.91,18.22,22.22
18.12,18.24,21.14
16.59,17.18,22.99
14.72,21.1,21.57
12.86,20.35,20.8
11.82,19.38,20.6
11.02,17.97,20.39
10.07,17.5,19.86
9.83,16.26,21.73
9.83,15.4,22.14
10.41,13.88,26.09
11.35,13.19,23.41
12.72,13.18,22.5
13.12,14.97,21.18
13.49,15.06,20.38
14.02,14.53,19.57
13.92,14.45,18.79
15.06,13.9,19.64
16.36,13.33,19.67
17.51,12.9,19.04
18.43,12.48,18.41
20.34,11.45,22.71
21.59,11.39,22.09
22.71,10.92,21.97
22.21,12.92,20.87
21.38,24.47,17.59
21.13,25.7,16.24
22.76,32.98,14.13
24.68,31.83,13.04
26.9,31.09,11.53
28.68,29.23,13.13
30.17,28.25,12.69
31.32,26.95,12.88
33.19,31.3,11.74
35.72,34.73,10.19
37.27,31.39,9.21
38.89,29.55,8.67
40.61,29.16,7.84
41.97,27.21,10.96
43.44,25.06,11.56
44.58,24.77,10.97
44.34,23.37,10.85
42.21,20.22,15.85
39.8,19.38,15.19
38.73,22.29,13.94
38.36,24.38,12.32
39.23,30.77,10.95
38.49,26.0,12.51
37.09,24.49,11.79
34.72,23.02,14.89
32.35,22.02,14.24
30.21,23.6,13.36
29.07,22.44,13.01
26.91,18.76,21.42
25.06,17.21,22.22
22.7,19.11,20.53
23.32,27.52,18.06
24.12,26.7,16.61
24.13,25.84,16.07
23.86,28.02,15.4
22.37,26.92,15.61
21.35,25.27,16.59
20.1,24.18,16.99
19.42,21.1,26.79
18.73,19.85,25.21
17.69,18.98,24.7
16.79,18.15,24.06
16.38,22.24,22.64
15.54,22.0,21.58
15.38,21.13,21.69
14.39,20.36,23.37
13.49,19.25,23.88
11.84,22.39,22.45
10.33,20.75,24.35
9.0,19.6,23.0
8.05,19.17,22.28
8.81,17.06,30.34
9.96,16.23,28.87
11.28,15.08,28.25
12.52,14.54,27.24
15.11,12.35,37.29
19.11,10.93,39.87
22.07,14.3,35.3
24.26,16.93,32.84
26.52,15.51,34.99
28.74,13.69,33.31
31.32,14.59,31.2
32.32,18.5,29.0
33.22,18.21,27.66
33.16,22.0,25.11
31.25,22.86,23.45
29.42,22.05,23.17
27.74,20.62,23.63
26.44,19.26,24.63
23.65,18.8,23.48
20.1,19.07,22.1
17.6,18.25,21.15
16.1,23.63,18.96
14.13,22.25,17.86
11.28,20.37,21.14
8.82,19.43,20.17
8.19,17.69,23.1
8.04,16.1,23.38
8.88,15.34,22.28
9.46,17.28,20.84
9.8,17.35,20.06
9.64,20.63,18.8
9.14,19.91,17.93
8.48,18.9,18.23
8.29,17.36,19.06
7.88,18.77,18.17
7.22,18.11,17.53
6.53,17.55,17.1
6.91,16.5,19.07
7.35,15.84,18.61
6.64,18.63,17.43
5.81,19.14,16.69
4.65,18.06,18.85
4.31,17.06,18.7
4.12,16.57,18.17
4.51,15.75,19.31
6.92,33.46,14.67
9.65,32.14,13.78
12.88,35.97,12.05
16.32,33.4,11.19
19.28,30.74,12.21
22.27,29.66,11.78
24.07,27.9,14.22
25.82,26.94,13.73
27.96,26.52,13.28
30.63,31.65,12.23
32.03,28.08,18.08
33.25,26.28,16.92
35.03,28.48,15.51
38.24,41.43,12.0
39.5,39.95,11.03
40.82,38.94,10.21
41.61,38.64,9.38
42.41,36.56,8.87
42.26,33.55,14.03
42.11,31.99,13.38
40.84,27.39,20.35
38.87,24.51,22.22
36.84,23.14,20.98
34.2,23.51,20.32
32.76,22.12,22.77
31.39,23.26,22.1
29.3,22.16,22.25
26.28,20.07,25.95
23.63,17.96,26.72
20.71,17.49,25.0
17.34,18.29,24.1
13.55,19.42,22.75
11.19,18.92,22.17
8.61,19.39,21.38
8.1,23.07,19.81
8.47,23.15,18.89
9.06,20.11,26.19
9.48,19.27,25.1
11.21,17.36,29.37
12.93,15.9,27.42
14.9,14.82,26.27
15.12,17.98,24.72
14.71,17.95,23.76
14.66,17.13,24.12
14.16,24.09,21.08
14.07,23.05,20.17
13.83,22.13,20.2
14.68,24.59,17.51
14.27,22.44,21.65
13.67,21.13,20.38
13.11,22.01,19.8
12.22,21.05,21.34
11.41,25.86,19.4
10.53,24.13,18.1
9.56,23.45,17.59
8.44,21.48,21.39
8.13,19.58,23.68
7.33,20.18,22.66
7.12,22.55,20.93
7.36,23.58,19.26
7.77,22.56,18.34
7.19,21.46,18.06
7.22,19.94,20.84
7.25,18.76,19.61
7.04,17.89,18.78
7.07,17.86,18.23
7.53,23.5,15.41
8.0,21.89,14.35
8.6,21.28,13.42
10.2,20.39,12.86
10.91,19.26,13.0
11.37,18.38,14.37
12.53,20.18,13.44
13.34,19.99,12.94
14.37,20.33,12.26
17.26,13.74,40.23
20.61,12.3,36.01
23.96,11.7,34.26
26.93,12.86,33.07
30.08,12.4,32.77
31.24,14.23,31.0
32.2,14.54,29.69
33.05,14.06,28.93
34.17,13.34,29.89
34.3,17.68,27.23
34.95,16.57,25.53
35.36,15.6,26.46
35.94,14.91,27.39
36.46,14.21,27.6
34.94,15.08,26.7
33.64,14.32,27.13
32.6,13.82,28.37
33.38,11.0,37.78
34.08,10.22,35.08
35.58,9.35,35.34
36.83,10.82,33.96
38.28,10.02,34.35
39.94,8.94,37.58
43.97,6.46,51.36
47.99,5.96,47.42
51.76,5.56,46.16
55.34,5.19,45.76
59.13,4.31,53.8
62.4,6.76,44.3
65.35,6.85,42.54
67.26,9.75,40.55
67.51,10.15,38.62
67.88,9.51,38.15
68.33,8.85,40.96
68.48,11.7,38.92
68.41,11.24,37.41
68.15,10.52,39.52
66.76,10.04,38.1
64.81,11.92,36.02
61.89,15.5,34.24
57.58,21.38,31.59
52.87,20.33,30.04
48.97,19.54,28.63
44.24,23.97,27.04
40.29,23.04,25.99
36.19,24.4,24.82
32.88,22.58,29.85
29.1,22.39,28.23
25.47,27.02,25.51
22.88,32.18,22.55
20.14,31.77,21.34
17.68,32.31,19.9
15.35,29.66,20.78
13.95,27.73,19.2
13.88,26.59,18.41
13.69,25.42,18.16
12.62,23.41,21.64
13.12,25.91,19.96
13.61,25.16,19.38
15.37,29.74,17.67
16.2,28.22,16.77
16.35,25.99,19.72
16.71,24.76,21.17
15.92,23.42,20.52
14.78,22.11,20.53
13.31,20.58,21.89
12.76,18.8,22.97
12.42,17.87,23.39
11.25,21.21,22.02
11.18,19.09,26.14
12.01,18.23,24.95
11.41,20.45,22.38
10.8,19.55,21.39
10.01,17.48,23.39
9.23,16.72,22.36
9.05,16.89,21.17
9.64,15.82,21.9
9.58,18.42,20.63
9.71,17.96,20.11
9.68,18.32,19.28
10.01,16.78,22.51
10.36,15.46,22.37
11.05,16.7,21.08
10.35,21.52,19.19
9.65,20.15,17.97
9.77,19.31,17.06
9.65,18.07,17.07
9.76,21.87,15.84
9.87,20.7,15.0
10.21,19.91,14.42
10.53,20.89,13.74
11.35,20.05,14.18
12.62,16.78,27.05
14.47,15.13,27.16
15.75,13.56,26.64
17.28,12.21,28.27
18.53,14.18,25.79
21.42,12.17,33.16
24.32,11.54,31.44
27.37,10.79,31.45
28.82,17.07,27.35
29.25,16.89,26.41
29.06,18.91,24.72
29.06,17.93,24.77
30.99,13.88,39.07
33.49,11.77,37.44
35.54,11.27,35.86
37.24,10.81,34.39
38.73,10.39,34.32
39.13,12.47,33.05
40.42,11.83,32.87
39.87,13.26,30.01
38.97,14.0,28.18
37.74,13.78,26.56
38.83,12.26,27.56
40.01,11.41,25.71
41.99,10.88,25.97
42.7,14.54,24.72
40.83,14.82,22.92
38.41,14.64,21.2
36.07,14.08,20.86
33.02,16.25,19.63
29.48,19.73,18.21
26.54,18.98,17.52
23.85,20.06,16.62
21.75,19.51,16.16
19.45,18.53,18.0
17.48,17.39,18.84
15.02,16.71,18.1
13.54,15.2,21.78
11.88,14.4,20.64
11.11,14.71,19.93
10.33,15.28,18.93
10.0,14.67,19.3
9.74,14.14,19.42
11.26,12.72,24.0
13.55,11.32,24.07
15.45,12.23,23.03
17.47,11.62,25.64
19.88,10.78,27.2
22.97,10.2,26.7
26.54,9.06,30.2
30.12,8.29,27.87
32.37,8.95,26.33
35.91,7.33,37.7
39.71,6.53,34.47
42.88,9.45,32.69
45.85,9.13,31.56
48.93,8.57,33.05
48.55,17.05,28.68
47.79,15.92,26.79
47.65,15.4,27.79
46.81,15.65,26.53
45.06,17.19,25.1
42.98,17.43,23.88
40.02,17.55,22.57
37.05,17.07,21.94
34.26,17.26,21.18
30.04,22.75,19.23
26.24,24.39,18.06
23.01,23.45,19.23
20.33,25.73,18.01
17.54,25.88,17.31
18.55,34.01,14.73
19.56,32.36,14.02
20.78,34.16,12.7
22.03,32.11,12.72
23.08,29.76,14.86
24.54,29.32,13.77
26.43,29.43,12.9
28.47,29.13,12.18
30.67,28.03,11.72
31.98,26.52,15.36
32.82,25.75,14.91
32.75,23.97,20.01
32.35,23.46,18.44
33.07,29.78,16.03
32.69,29.71,14.56
32.29,27.18,13.42
30.56,25.55,16.47
28.88,24.1,16.15
27.16,22.32,18.55
25.24,21.15,17.58
23.12,20.37,16.89
20.77,18.17,21.39
18.48,16.54,19.82
16.63,18.43,18.71
14.78,17.54,17.81
14.95,20.3,16.17
16.56,28.8,14.01
17.18,29.13,12.88
18.18,31.98,11.18
19.99,38.44,9.85
22.87,38.86,9.11
25.89,37.09,8.69
29.84,37.05,8.0
33.4,34.35,8.82
37.0,33.38,8.42
39.89,31.22,10.78
43.63,37.74,9.06
48.49,42.08,7.78
53.91,50.01,6.58
58.54,45.35,6.17
61.51,41.87,5.68
64.18,39.86,5.41
65.68,37.81,6.87
64.96,34.94,11.93
64.22,35.49,11.29
63.49,34.0,10.81
63.01,35.06,9.38
62.33,33.34,11.25
60.75,30.66,13.91
59.72,28.46,13.92
58.07,28.79,12.86
55.89,27.68,12.37
53.36,28.42,11.8
49.76,26.61,15.75
47.1,31.94,14.05
44.52,30.55,13.1
41.83,29.25,15.21
40.22,27.65,16.06
38.42,26.43,15.35
35.88,24.87,17.92
33.31,25.58,16.42
31.57,26.28,15.75
29.48,23.95,20.23
27.63,22.91,19.36
25.53,22.23,18.61
24.92,29.53,16.0
26.07,45.16,12.23
28.6,44.63,10.78
30.5,46.46,9.69
32.32,44.07,9.19
34.89,44.1,8.57
37.18,42.04,10.97
39.82,44.59,9.94
43.61,48.78,8.88
46.99,44.94,8.18
50.15,42.54,7.7
54.69,43.48,7.11
57.54,38.46,13.38
60.36,35.38,12.32
61.7,34.16,11.89
61.38,35.88,11.05
60.79,34.38,10.59
58.64,31.31,14.97
57.2,34.82,13.1
56.74,44.03,10.62
56.92,39.48,9.53
56.68,36.41,9.07
56.06,34.14,8.38
55.45,32.81,8.05
51.49,27.62,20.88
47.34,26.34,19.91
45.32,28.23,18.82
43.26,27.01,18.19
41.67,28.67,16.81
39.33,26.47,17.57
36.51,24.77,18.93
35.5,27.22,17.68
33.78,26.07,16.93
30.75,24.55,16.85
27.28,23.1,17.94
23.56,20.61,24.24
20.21,19.14,25.2
16.35,20.61,23.5
15.81,19.84,22.51
15.31,18.98,21.78
13.95,20.06,20.47
12.63,19.29,19.69
11.91,17.87,24.65
11.12,18.68,22.43
11.96,16.75,28.07
12.25,15.5,25.97
10.96,21.66,23.05
10.38,26.12,21.17
10.23,25.31,20.52
11.37,30.64,18.75
11.45,28.47,21.12
12.04,27.36,20.29
12.6,26.21,19.69
12.49,24.28,21.87
12.79,22.97,20.68
12.8,21.88,22.37
11.75,21.74,21.17
12.37,26.02,18.18
11.83,24.98,17.45
11.76,26.83,16.35
12.16,24.6,20.65
12.27,24.7,19.43
12.37,23.62,18.57
11.28,22.68,19.03
11.18,23.41,17.85
12.05,26.85,15.46
12.96,25.15,14.48
15.5,30.68,12.86
19.02,38.49,11.32
22.84,35.53,10.45
26.61,33.74,10.05
29.21,32.6,9.71
31.61,31.35,10.1
33.58,31.01,9.8
37.05,33.87,9.19
40.3,32.76,8.89
43.5,31.67,8.71
47.1,32.5,8.35
50.36,31.35,8.05
53.44,38.58,6.81
56.52,36.64,6.46
58.22,34.52,7.4
58.95,33.29,7.13
58.48,17.43,49.55
58.03,15.05,42.79
57.59,14.45,41.08
57.03,15.7,39.73
56.41,15.41,39.0
54.85,17.76,37.24
53.28,17.04,35.72
50.95,20.53,33.68
48.57,18.96,32.12
46.19,18.01,30.52
42.81,18.46,29.3
39.43,17.7,28.11
36.93,16.55,30.58
34.44,16.1,29.76
32.91,16.49,28.39
31.96,14.95,30.79
30.71,15.86,29.78
29.75,15.49,28.7
28.62,15.69,27.57
27.83,16.09,26.47
25.77,21.59,24.63
24.51,20.51,23.4
23.4,19.03,23.36
22.29,18.5,22.71
22.17,17.08,26.23
21.95,16.82,25.03
20.89,17.74,23.96
19.95,16.96,23.71
18.07,21.1,21.19
15.99,21.28,19.05
14.21,20.12,18.0
12.6,19.97,17.23
11.78,22.19,16.07
11.89,25.24,14.83
13.28,23.67,13.91
14.73,22.96,13.22
16.58,26.14,12.27
18.43,24.8,11.64
18.46,23.27,15.01
17.71,21.38,17.84
17.28,19.8,16.53
16.74,19.02,15.87
16.87,18.18,17.49
18.9,14.68,29.84
20.94,13.79,28.02
21.07,18.69,22.48
20.25,19.16,21.0
18.93,22.41,19.3
17.28,20.21,21.43
15.57,18.88,20.02
13.14,18.03,18.77
10.78,17.39,18.5
10.72,15.29,23.3
11.55,14.71,22.41
12.77,13.65,23.27
13.8,13.82,22.3
14.23,17.7,20.76
12.03,18.52,19.73
10.38,17.39,21.67
9.74,20.35,20.44
9.42,19.7,19.79
9.58,18.32,22.23
10.06,17.62,21.38
10.49,17.35,20.75
11.56,16.13,22.74
12.55,15.49,21.85
12.03,23.04,17.61
11.5,21.17,16.18
10.02,18.78,20.92
8.9,17.42,20.33
8.97,16.31,19.54
9.37,15.59,18.59
9.22,14.87,17.73
11.06,13.58,23.17
12.55,14.37,22.04
13.37,13.88,21.29
14.04,14.11,20.73
15.23,13.44,22.68
16.34,12.39,24.36
17.45,11.71,23.05
19.05,11.0,23.24
20.7,10.3,22.14
23.59,9.09,24.41
26.3,8.59,23.05
29.2,8.11,24.09
31.68,8.9,22.57
34.15,8.52,21.61
35.47,8.08,21.04
36.34,10.11,20.16
37.58,9.44,21.23
38.97,9.1,20.47
37.51,19.87,17.92
35.56,19.12,17.24
33.75,19.22,16.59
31.64,16.86,19.07
29.47,15.99,18.08
26.64,15.48,17.51
23.44,16.35,16.66
21.23,14.2,20.71
19.46,13.59,19.81
17.69,13.23,19.29
15.12,15.31,18.18
12.86,17.6,17.06
10.42,17.68,16.22
8.31,18.1,15.17
8.34,17.08,15.24
8.51,15.78,18.33
7.99,17.23,17.26
8.65,21.2,15.53
9.31,20.18,14.79
9.88,19.07,14.36
10.43,18.1,15.2
9.16,17.2,16.9
7.91,16.62,16.25
8.17,14.59,22.96
9.15,13.6,21.4
10.93,12.97,22.31
13.68,11.39,28.4
16.68,10.02,30.76
20.55,8.58,34.09
24.37,7.65,31.54
28.62,7.71,30.39
32.17,7.07,33.58
35.73,6.55,31.12
38.1,10.44,29.2
37.77,22.27,24.15
37.87,23.35,22.3
37.95,22.29,21.29
36.94,23.61,20.09
36.77,27.96,18.64
36.31,26.15,17.43
34.31,24.66,18.3
31.77,23.91,17.58
28.59,23.32,17.14
25.52,23.68,16.46
21.97,22.66,18.63
18.16,22.76,17.91
14.35,22.07,17.37
11.13,20.27,21.2
11.17,21.67,19.79
11.33,20.56,18.78
11.48,19.44,21.24
11.22,18.63,20.36
10.51,17.39,21.27
11.04,15.49,27.24
11.95,14.07,24.74
12.59,14.0,22.92
13.01,14.22,21.87
13.68,13.38,23.47
14.98,12.83,22.78
15.86,13.33,21.85
16.49,13.56,20.67
17.5,14.21,19.78
19.51,30.24,15.35
19.81,19.56,23.32
20.12,18.84,22.46
20.42,18.2,21.66
20.71,17.48,23.19
19.75,17.03,22.6
18.53,17.75,21.87
17.55,17.39,21.42
16.51,18.05,20.66
15.26,17.24,20.97
14.17,16.54,21.39
14.08,15.34,24.46
13.81,16.44,23.24
12.78,20.99,21.8
11.12,19.59,23.66
11.16,18.55,22.39
11.21,17.9,21.61
11.39,17.02,21.31
11.18,16.5,20.66
11.02,15.92,20.19
12.65,13.76,27.38
13.94,14.21,25.5
14.39,18.02,23.47
15.39,15.53,25.17
16.17,14.39,23.32
16.22,13.68,22.17
16.38,14.35,21.21
17.78,13.84,21.43
18.81,13.33,21.64
20.02,12.85,22.07
19.88,17.69,20.55
19.62,17.01,19.76
20.19,15.63,23.06
21.19,14.27,24.22
20.67,13.39,22.72
20.28,13.58,21.65
21.15,12.88,21.61
20.82,13.53,19.9
20.14,14.3,19.02
19.82,13.63,20.12
19.77,13.27,19.31
19.2,14.02,18.41
18.96,13.32,20.17
20.62,38.22,12.86
23.63,31.53,10.61
26.67,29.59,9.85
28.01,27.17,12.24
28.87,25.72,11.59
29.77,25.06,11.13
31.45,28.8,10.53
33.36,30.81,9.74
35.71,28.83,9.12
37.6,26.86,11.33
39.11,25.64,10.9
40.51,24.79,11.11
39.83,21.71,20.03
38.65,20.68,19.08
35.36,19.74,18.39
32.36,18.17,21.19
29.33,17.08,19.92
27.87,15.54,22.09
27.12,13.89,24.37
27.9,11.52,34.02
28.11,10.59,31.28
28.51,9.45,35.1
30.44,6.21,52.58
33.17,4.97,42.31
35.93,4.74,40.38
38.96,4.48,41.52
44.6,4.09,43.79
49.85,5.31,42.15
55.21,4.99,41.53
60.34,4.73,41.52
65.62,4.27,42.1
69.72,5.81,40.14
72.96,6.18,39.18
73.91,8.71,38.07
74.96,8.28,37.79
75.45,7.88,36.45
73.89,9.58,35.08
71.24,13.22,32.24
67.89,15.55,30.24
64.43,14.8,28.79
60.8,14.3,27.82
57.07,15.79,26.51
53.38,14.85,25.78
48.85,17.1,23.66
43.91,16.63,21.4
39.88,15.91,23.02
35.54,17.23,21.9
32.85,15.87,26.51
29.88,15.84,25.04
26.48,16.98,23.83
22.8,19.92,22.27
20.21,19.15,21.41
18.13,19.28,20.47
16.27,18.35,20.69
14.76,17.05,21.25
14.05,15.99,21.82
13.23,15.38,20.98
13.33,14.74,20.98
14.23,13.97,23.4
14.6,14.05,22.62
14.97,15.34,21.68
14.07,16.3,20.94
13.41,15.65,20.47
12.68,17.23,19.64
13.44,16.0,22.2
14.69,15.13,24.23
15.36,17.28,22.16
15.82,16.46,21.12
15.81,23.6,18.99
15.48,22.36,17.99
14.72,21.06,19.18
13.8,20.32,18.51
12.63,21.08,17.65
11.26,18.33,19.93
10.62,16.69,19.66
10.31,16.08,18.93
9.46,17.64,18.18
9.4,19.63,17.55
8.43,18.61,19.63
7.03,17.9,19.23
6.66,20.74,17.98
6.28,20.02,17.37
5.56,19.0,19.31
6.1,17.04,24.68
8.49,14.25,31.84
10.88,12.97,28.98
11.63,17.55,25.97
12.72,17.03,25.19
13.52,16.51,24.48
13.64,19.05,23.16
14.86,17.66,25.74
16.12,16.47,26.44
18.75,14.05,32.39
21.31,12.83,29.59
23.63,12.09,27.89
26.26,11.19,28.75
29.34,10.73,27.57
30.92,11.23,26.44
31.39,10.45,27.43
32.87,9.12,35.13
36.28,7.26,36.83
39.69,6.6,33.51
43.39,6.05,36.16
48.21,5.17,40.13
52.4,4.77,37.29
56.72,3.89,43.99
59.89,3.5,39.62
63.34,2.85,44.46
66.92,2.45,44.24
68.98,6.31,40.32
71.05,6.06,38.7
73.44,5.82,38.63
75.59,5.46,37.95
76.78,5.11,36.6
77.38,4.86,34.83
78.25,4.32,37.13
77.73,7.77,35.55
75.93,10.52,33.26
72.37,17.06,30.03
68.36,16.56,29.14
62.41,25.13,25.41
56.65,27.51,23.79
50.77,26.32,22.77
45.83,24.69,22.93
41.11,22.49,25.76
36.32,21.84,25.02
32.13,20.34,28.2
27.89,19.59,27.17
23.91,18.23,27.17
18.53,25.99,24.04
14.23,24.82,22.96
