moving12
226.544
226.067
225.824
225.564
225.239
224.709
224.065
223.245
222.502
221.887
221.612
221.439
221.231
221.405
221.278
221.05
221.194
221.478
221.749
222.103
222.148
222.221
221.873
221.514
221.239
220.932
220.773
220.583
220.41
220.302
220.107
220.083
220.31
220.557
220.83
221.644
222.72
224.142
225.532
227.155
228.587
229.856
231.181
232.355
234.343
236.097
237.88
239.165
240.28
241.147
242.175
243.44
244.683
246.068
247.511
249.088
249.796
250.775
251.773
252.608
254.032
255.535
256.966
257.969
259.72
261.115
262.252
263.096
264.483
265.949
267.318
268.55
269.171
269.788
270.33
270.41
269.422
268.688
268.258
268.015
267.694
267.235
267.024
267.138
266.909
266.517
266.088
266.319
266.699
266.877
267.167
267.625
267.602
267.522
267.372
267.068
267.078
266.832
266.593
266.077
266.028
266.447
266.783
267.002
267.223
267.463
267.806
268.318
269.232
270.457
272.126
273.762
275.168
276.347
277.427
278.61
279.879
280.634
281.345
282.111
282.392
282.334
282.024
281.772
281.767
281.908
281.868
281.567
281.312
281.56
281.655
280.985
279.809
278.505
277.505
276.434
275.153
273.829
272.54
271.152
269.73
268.537
267.848
267.618
268.11
268.78
268.962
269.263
269.577
269.729
269.665
269.757
269.742
269.627
268.713
267.673
265.453
263.762
262.305
260.598
259.079
257.568
256.634
256.04
255.212
254.212
253.372
252.593
252.534
252.45
252.072
251.978
251.899
251.83
251.167
250.278
249.658
248.87
248.853
249.437
250.707
251.467
252.289
253.269
253.824
254.554
255.689
257.329
258.737
260.728
262.042
263.1
263.953
264.801
265.499
266.192
266.907
267.314
267.789
267.76
267.649
267.164
266.973
267.346
268.138
269.113
270.229
271.56
272.963
274.312
275.485
276.744
277.914
279.185
280.473
281.014
280.85
280.839
280.56
279.891
279.786
279.612
279.556
279.463
279.762
280.018
280.048
280.16
280.399
280.392
280.73
280.728
280.113
278.799
277.512
275.592
274.022
272.365
270.702
268.977
267.233
265.481
263.873
262.57
261.035
260.662
260.094
259.667
258.653
258.197
257.842
257.358
257.028
256.483
255.763
255.347
255.358
255.421
255.513
255.817
256.286
256.627
256.782
257.369
257.716
258.403
259.011
259.362
259.508
259.629
259.772
260.178
260.982
261.37
261.654
261.918
262.437
262.827
263.257
263.578
263.996
264.178
264.421
264.708
264.677
264.502
264.482
264.27
263.752
263.331
262.679
262.201
261.922
261.582
261.244
260.959
260.717
260.699
260.658
260.519
260.632
260.765
261.041
261.241
261.332
261.667
261.868
261.844
261.924
261.873
261.983
262.368
262.697
263.242
264.068
264.87
265.65
266.428
267.134
267.68
268.217
268.967
269.712
270.077
270.404
270.559
270.532
270.555
270.502
270.417
270.583
271.113
271.603
271.717
271.392
271.228
271.028
270.862
270.512
270.259
270.058
269.655
269.23
269.023
268.604
268.321
268.348
268.31
268.297
267.946
267.589
267.236
266.731
266.383
266.085
265.546
264.956
264.382
263.944
263.454
262.932
262.54
262.189
261.717
261.436
261.184
260.767
260.517
260.304
260.061
259.266
258.473
257.297
256.416
255.887
255.279
254.473
253.763
253.2
251.88
250.689
249.097
247.966
246.867
246.326
245.64
244.805
243.766
242.932
241.677
240.497
239.578
239.082
238.623
237.909
236.854
235.317
233.785
232.967
232.283
231.412
230.431
229.4
228.424
226.388
225.04
223.833
223.208
222.874
222.775
222.093
221.734
221.715
221.719
221.932
222.163
223.035
223.919
224.986
225.999
227.531
228.736
229.564
230.352
230.739
230.965
231.039
231.131
231.414
231.755
231.93
231.827
231.196
230.485
229.837
228.927
228.172
227.583
226.955
226.353
225.312
224.526
223.893
223.686
223.265
222.898
222.533
222.415
222.402
222.928
223.622
224.137
225.101
225.388
225.766
225.993
226.643
227.402
227.954
228.506
228.933
228.909
228.33
228.278
227.922
227.689
227.199
226.692
225.922
225.366
225.083
224.749
224.418
224.256
224.31
223.566
223.001
222.948
222.974
222.947
222.948
222.716
222.342
221.912
221.505
221.141
220.959
221.55
221.823
221.715
221.469
221.201
220.793
220.251
219.635
219.329
218.897
218.567
218.382
217.842
217.615
217.35
217.414
217.283
217.578
218.03
218.682
218.987
219.595
220.214
220.616
221.19
221.618
222.297
222.842
223.638
224.529
225.369
226.262
227.268
228.109
228.953
229.517
230.123
230.455
230.529
230.719
230.985
230.802
230.673
230.299
229.857
229.434
229.112
229.013
228.942
228.974
229.01
228.584
228.001
227.361
226.763
226.445
226.186
225.814
225.389
224.976
224.375
224.098
224.004
224.193
224.317
224.783
225.084
225.232
225.48
225.828
225.964
226.053
225.997
225.803
225.554
225.2
224.84
224.45
224.165
223.941
223.588
223.171
222.936
222.75
222.834
223.143
223.345
223.721
224.11
224.43
224.92
225.434
225.886
226.477
227.208
227.942
228.607
229.034
229.45
229.587
230.003
230.47
230.747
231.034
231.441
231.65
231.601
231.335
231.013
230.698
230.437
230.472
230.287
230.022
230.106
230.363
230.597
231.033
231.482
232.242
233.214
234.133
234.775
235.412
235.87
236.499
236.937
237.175
237.36
237.569
237.924
238.094
238.497
238.942
239.48
240.092
240.858
241.39
241.764
242.123
242.567
243.007
243.394
243.702
243.6
243.525
243.552
243.583
243.831
244.005
243.677
243.396
243.023
242.488
241.911
241.617
241.082
240.314
239.437
238.197
236.929
235.749
234.967
234.161
233.434
232.718
232.006
231.296
230.822
230.136
229.478
228.673
227.433
225.911
224.729
223.501
222.09
220.459
218.808
216.486
213.81
211.917
210.224
208.562
207.287
206.272
205.413
204.627
204.028
203.86
203.328
203.304
203.438
203.562
203.409
203.2
202.623
202.243
201.286
200.403
199.725
198.956
198.348
197.973
198.121
198.017
197.911
198.14
198.803
199.407
200.17
200.676
200.789
200.843
201.025
201.403
201.426
201.597
201.702
201.922
201.437
201.108
200.979
200.887
201.146
201.479
201.833
201.808
201.609
201.339
201.308
201.095
201.524
201.643
201.483
201.402
201.146
200.746
200.3
199.779
199.426
198.949
198.486
197.915
197.088
196.368
195.114
194.407
193.649
193.199
192.549
192.322
192.168
191.903
190.932
190.118
189.387
188.525
188.315
186.982
185.455
183.517
181.729
176.618
171.783
167.09
162.923
159.22
155.722
152.192
148.876
145.828
143.058
139.667
136.585
136.114
133.717
131.208
128.008
125.629
124.224
121.753
119.642
118.718
117.793
117.501
117.373
117.696
119.344
121.208
124.151
125.465
125.42
126.567
127.144
126.54
126.627
126.756
126.703
126.862
127.401
127.717
127.808
128.262
129.063
129.766
130.348
131.328
131.65
131.767
131.526
131.164
130.718
130.333
129.748
129.32
128.766
128.445
128.238
128.068
127.652
127.569
127.623
127.29
126.777
126.327
125.921
125.431
124.972
124.511
124.058
123.638
123.308
122.891
122.525
122.666
122.962
123.105
123.433
123.657
123.893
124.005
124.032
124.002
124.002
123.851
124.744
124.533
124.339
124.076
123.904
123.891
123.762
123.537
123.008
122.135
120.785
120.013
117.949
116.084
114.439
113.28
112.087
111.055
110.405
109.636
109.33
109.449
109.7
109.536
109.654
110.153
110.735
111.092
111.66
112.093
112.34
112.716
113.059
113.288
113.941
114.57
115.056
115.827
116.238
116.495
116.288
116.183
116.172
116.218
116.278
116.366
116.33
116.472
116.617
116.672
116.647
116.79
117.093
117.217
117.214
117.274
117.082
116.856
116.423
115.946
115.558
115.078
114.837
114.446
114.355
114.193
114.055
113.747
113.654
113.681
114.001
114.277
114.604
114.982
115.427
115.881
116.04
116.151
116.161
116.343
116.6
116.748
116.979
117.218
117.846
118.417
118.898
119.822
120.572
121.384
122.39
123.966
125.682
127.122
128.564
130.059
131.192
132.602
133.637
134.415
135.193
136.002
136.568
136.711
136.618
136.867
137.161
137.958
138.972
139.834
140.615
141.091
141.443
142.107
142.774
142.963
143.125
142.549
141.841
140.081
138.586
136.998
135.983
134.91
134.466
133.703
132.998
132.422
131.656
131.862
131.866
132.325
132.062
131.81
131.567
131.547
131.291
131.082
130.966
130.87
130.807
130.755
130.882
131.237
131.584
131.933
132.108
132.245
132.477
132.607
132.854
133.163
133.738
133.922
134.062
133.852
133.946
133.987
133.839
133.482
133.037
132.611
131.949
131.265
130.432
129.699
128.802
128.093
127.544
126.729
126.015
125.698
125.217
124.861
124.628
124.496
124.362
124.302
124.305
124.092
123.644
123.673
123.713
124.433
125.117
125.59
125.943
126.582
127.067
127.444
127.976
128.837
129.676
130.481
131.575
131.748
132.016
132.544
132.912
132.973
133.305
133.793
134.257
134.916
135.635
136.23
136.626
136.926
137.208
137.307
137.485
137.703
137.95
138.05
138.366
138.332
138.105
138.045
137.858
137.972
137.955
137.974
137.983
138.078
138.232
138.391
138.295
138.318
138.514
138.26
137.923
137.553
137.251
137.092
137.04
136.946
136.693
136.483
136.275
135.903
135.409
135.366
135.51
135.644
135.787
135.811
135.942
136.028
135.954
135.863
135.788
135.785
135.855
135.781
135.656
135.477
135.402
135.265
135.059
134.846
134.794
134.773
134.796
134.89
134.958
135.048
135.365
135.716
136.028
136.427
136.821
137.148
137.352
137.531
137.722
137.74
137.735
137.704
137.48
137.179
136.858
136.537
136.263
136.108
136.075
136.058
135.997
136.075
136.187
136.273
135.908
135.472
134.993
134.482
133.657
132.962
132.27
131.532
130.811
130.144
129.439
128.777
128.499
128.322
128.232
128.211
128.378
128.397
128.161
128.104
128.127
128.235
128.403
128.582
128.83
129.021
129.17
129.228
129.38
129.522
129.865
130.019
130.117
130.001
129.794
129.672
129.523
129.372
129.279
129.251
129.173
128.996
128.895
128.7
128.328
128.027
127.733
127.412
127.022
126.779
126.529
126.307
126.131
126.093
126.227
126.476
126.892
127.308
127.757
128.205
128.949
129.484
129.952
130.391
130.827
131.273
131.483
131.677
131.854
132.117
132.439
132.626
132.512
132.538
132.757
132.849
132.848
132.696
132.626
132.635
132.615
132.555
132.409
132.326
132.311
132.321
132.166
132.147
132.197
132.3
132.409
132.454
132.568
132.673
132.814
132.913
132.983
132.942
132.886
132.853
132.861
132.903
132.842
132.795
132.724
132.525
132.365
132.232
132.197
132.144
132.076
132.01
131.865
131.584
131.384
131.155
130.948
130.927
130.893
131.009
131.292
131.676
132.048
132.418
132.852
133.398
133.946
134.593
135.213
135.676
136.1
136.418
136.581
136.687
136.797
137.043
137.292
137.923
138.693
138.964
139.254
139.521
139.988
140.422
140.725
141.028
141.5
141.784
141.972
141.829
141.519
141.66
141.977
142.269
142.476
142.802
143.208
143.535
143.628
143.579
143.566
143.502
143.422
143.377
143.183
142.899
142.585
142.22
141.817
141.525
141.367
141.197
141.058
141.002
140.952
140.88
140.768
140.885
141.042
141.182
141.14
141.116
141.153
141.313
141.527
141.811
142.053
142.246
142.398
142.51
142.594
142.618
142.892
143.183
143.434
143.673
143.806
143.754
143.739
143.742
143.74
143.708
143.602
143.472
143.375
143.277
143.189
143.078
143.057
143.027
143.064
143.053
143.091
143.038
143.019
143.109
143.088
143.19
143.224
143.273
143.308
143.746
144.205
144.811
145.33
145.951
146.92
147.726
148.689
149.657
150.627
151.646
153.081
154.37
155.789
157.102
158.406
159.58
160.569
161.612
163.035
164.292
165.472
166.635
167.444
167.931
168.288
168.703
169.426
170.183
170.828
171.567
171.658
171.591
171.674
171.537
171.378
171.657
171.811
171.697
171.307
170.525
169.96
169.288
168.64
168.139
167.551
167.593
167.85
167.83
168.012
168.052
168.145
168.578
168.733
168.804
169.139
169.517
169.763
169.743
169.49
169.322
169.013
169.083
169.093
169.357
169.585
170.042
170.414
170.737
171.085
171.33
171.417
171.367
171.387
171.395
171.569
171.607
171.511
171.369
170.94
170.769
170.784
170.745
170.728
170.72
170.673
170.481
170.209
170.039
170.063
170.042
170.172
170.102
169.9
169.668
169.119
168.582
167.811
167.133
166.207
165.172
164.135
163.148
162.174
161.222
160.318
159.395
158.536
157.968
157.678
157.433
157.439
157.521
157.543
157.458
157.456
157.533
157.7
157.922
158.502
158.797
159.076
159.297
159.343
159.338
159.316
159.262
159.354
159.288
159.127
158.857
158.635
158.282
157.863
157.568
157.313
156.972
156.866
156.903
156.853
156.768
156.704
156.735
156.588
156.641
156.753
156.758
156.878
157.09
157.152
157.114
157.088
157.241
157.469
157.744
158.276
158.876
159.364
159.844
160.4
160.915
161.402
161.777
161.824
161.321
160.778
160.257
159.456
158.546
157.656
156.895
155.954
155.043
154.019
153.336
153.059
153.059
152.884
152.812
152.949
153.033
153.143
153.161
153.342
153.653
154.075
154.43
154.515
154.723
155.203
155.559
155.889
156.251
156.597
156.888
157.05
157.055
157.172
157.038
157.076
157.17
157.256
157.388
157.544
157.799
157.948
158.215
158.508
158.726
158.812
159.081
159.223
159.213
159.251
159.318
159.359
159.241
159.329
159.282
159.236
159.204
159.202
159.047
158.987
158.908
158.743
158.503
158.123
157.879
157.594
157.403
157.188
157.099
156.943
156.773
156.356
155.983
155.673
155.357
155.128
154.778
154.45
154.272
154.906
155.984
156.995
158.012
159.453
161.148
162.471
163.925
165.551
167.052
168.508
169.778
170.435
170.584
170.893
171.398
171.588
171.555
171.881
171.911
171.824
171.734
171.747
171.653
171.427
171.279
171.19
170.968
170.722
170.639
170.428
170.303
170.162
170.252
170.197
170.233
170.335
170.353
170.197
170.128
170.24
170.411
170.657
170.986
171.243
171.423
171.699
171.97
172.161
172.371
172.658
172.846
173.132
173.635
174.5
175.277
176.243
177.088
177.832
178.603
179.376
180.196
181.097
182.352
183.459
184.109
184.372
184.758
184.951
185.197
185.026
185.053
185.03
184.997
184.987
184.62
184.249
183.955
183.417
182.742
182.072
181.665
181.803
181.739
181.652
181.53
181.454
181.398
181.155
181.104
181.254
181.599
182.03
182.283
182.447
182.567
182.804
182.887
182.81
182.631
182.277
182.051
181.765
181.445
181.062
180.562
179.729
178.929
177.546
176.673
175.682
175.03
174.565
173.982
173.447
172.743
172.112
171.583
171.572
171.467
171.936
171.957
172.007
171.731
171.643
171.469
171.347
171.312
171.189
171.109
170.994
170.938
170.835
170.885
171.038
171.332
171.464
171.472
171.53
171.621
171.724
171.766
171.888
172.091
172.365
172.582
172.763
172.938
173.336
173.756
174.481
175.322
176.25
177.122
177.726
178.322
178.866
179.497
180.023
180.622
181.221
181.778
182.262
182.433
182.412
182.532
182.578
182.352
182.211
182.05
182.131
182.026
182.098
182.273
182.249
182.694
183.262
183.633
184.27
185.144
185.918
186.585
187.273
187.948
188.11
188.277
188.375
188.304
188.222
188.327
188.097
188.016
188.025
188.007
187.879
187.818
187.876
187.93
187.92
187.823
187.766
187.685
187.779
187.77
187.699
187.648
187.523
187.383
187.498
187.474
187.46
187.399
187.31
187.324
187.878
188.517
189.042
189.513
190.118
190.796
191.291
191.917
192.716
193.453
194.025
194.535
194.5
194.311
194.251
194.279
194.146
194.053
194.11
194.216
194.129
194.098
194.223
194.251
194.139
194.148
194.11
194.107
194.32
194.595
194.815
194.918
195.257
195.425
195.349
195.377
195.564
195.682
195.808
196.045
196.089
195.913
195.958
196.056
195.863
195.928
196.197
196.416
196.496
196.433
196.517
196.435
196.412
196.429
196.306
196.071
195.862
195.369
194.998
194.588
194.266
194.209
194.027
193.822
193.731
193.875
193.912
193.902
193.82
193.997
194.151
194.291
194.518
194.67
194.786
194.839
194.929
194.917
194.883
195.061
195.273
195.298
195.379
195.521
195.614
195.712
195.733
195.925
195.97
196.013
196.038
195.999
196.121
196.421
196.63
196.876
197.17
197.905
198.713
199.449
200.263
201.158
202.095
203.212
204.135
205.089
206.062
207.353
208.663
209.421
210.305
211.262
212.034
212.616
213.273
213.843
214.588
215.347
216.668
217.375
218.287
219.017
219.384
219.381
218.622
218.418
218.118
217.463
216.947
216.348
214.888
213.612
211.926
210.746
210.002
209.584
209.818
209.66
209.186
209.178
208.921
208.819
208.888
209.283
210.008
210.317
210.416
210.551
210.999
211.364
212.127
212.453
212.676
212.833
212.91
212.724
212.417
212.177
211.907
211.632
211.461
211.238
210.971
210.972
211.093
211.11
211.372
211.609
211.76
211.971
212.12
212.195
212.162
212.176
212.185
212.15
212.232
212.32
212.321
212.434
212.589
212.602
212.803
213.078
213.218
213.362
213.509
213.916
214.239
214.519
214.93
215.182
215.365
215.462
215.476
215.517
215.66
215.652
215.663
215.286
214.903
214.169
213.354
212.652
211.938
211.457
211.049
210.501
210.009
209.68
209.332
208.91
208.177
207.839
207.463
206.648
205.808
205.049
204.26
203.784
202.914
201.981
201.128
200.597
200.757
200.758
200.957
201.422
201.877
202.29
202.653
203.038
203.816
204.533
205.104
205.702
205.87
206.033
206.038
206.472
206.893
207.334
207.731
207.937
207.786
207.45
207.191
206.772
206.539
206.392
206.192
205.72
205.303
204.828
204.474
204.086
203.928
204.053
204.213
204.148
204.118
204.168
204.43
204.624
204.89
205.22
205.497
205.692
205.948
206.279
206.677
207.112
207.387
207.673
207.792
207.953
208.05
207.997
207.75
207.613
207.469
207.228
206.304
205.879
205.446
205.336
205.14
204.843
204.569
204.27
204.292
204.337
204.293
204.162
204.58
204.917
205.211
205.194
205.207
205.302
205.595
206.379
207.049
207.523
208.088
208.789
209.457
210.195
210.881
211.396
211.968
212.488
212.675
212.312
212.018
211.843
211.625
211.549
211.499
210.987
210.678
210.578
210.454
210.652
210.939
211.286
211.579
211.966
212.376
212.441
212.433
212.709
212.916
213.016
213.22
213.062
213.053
213.012
212.836
212.657
212.428
212.304
212.219
212.032
211.957
211.969
211.899
211.903
211.823
211.753
211.887
211.887
211.801
211.79
211.772
210.253
208.435
206.354
204.098
201.892
199.792
197.818
196.015
194.278
192.574
190.903
189.21
188.965
188.962
188.933
189.134
188.672
188.432
188.167
187.707
187.43
187.32
187.11
186.925
186.966
186.84
187.048
187.058
187.592
187.873
188.171
188.345
188.235
187.808
187.752
187.883
187.663
187.556
187.388
187.373
187.073
186.689
186.362
186.352
186.369
186.515
186.358
186.077
186.045
186.027
186.036
186.054
186.409
186.822
187.192
187.265
187.527
187.872
188.247
188.67
188.941
189.172
189.433
189.632
189.912
190.124
190.313
190.433
190.405
190.291
190.243
190.156
190.225
190.287
190.29
190.287
190.251
190.174
190.174
190.198
190.264
190.407
190.466
190.568
190.816
191.129
191.587
192.195
192.715
193.252
193.717
194.299
194.933
195.789
196.523
197.239
197.61
197.834
198.007
198.087
198.153
198.368
198.591
198.843
199.161
199.513
199.745
199.992
200.258
200.623
200.895
201.172
201.303
201.22
201.341
201.647
201.731
201.589
201.723
201.786
201.878
201.877
201.661
201.408
201.371
201.513
201.541
201.354
201.139
200.863
200.553
200.362
200.095
199.926
199.95
199.82
199.708
199.587
199.372
198.832
198.292
197.998
197.685
197.173
196.95
196.744
196.688
196.753
197.094
197.256
197.498
197.893
198.476
198.816
199.222
199.673
200.129
200.531
200.716
200.888
200.781
200.657
200.499
200.547
200.513
200.626
200.659
200.674
200.642
200.593
200.629
200.698
200.766
200.956
201.221
201.393
201.468
201.453
201.484
201.554
201.969
202.429
203.037
203.641
204.19
204.77
205.223
205.702
206.273
206.903
207.379
207.855
208.002
208.626
209.086
209.611
210.345
210.975
211.541
212.067
212.43
212.594
212.965
213.384
213.688
213.529
213.374
213.063
212.638
212.347
212.146
212.053
212.112
212.317
212.542
212.782
212.765
212.766
212.693
212.606
212.572
212.601
212.594
212.461
212.567
212.638
212.566
212.398
212.312
212.292
212.365
212.538
212.758
212.802
212.893
212.893
212.751
212.599
212.547
212.687
212.909
213.053
213.106
213.149
213.123
213.178
213.158
213.313
213.416
213.555
213.574
213.436
213.446
213.487
213.53
213.117
212.772
212.436
212.183
211.872
211.599
211.276
210.997
210.752
210.555
210.206
209.867
209.983
209.994
210.009
209.933
209.841
209.509
209.171
208.929
208.744
208.321
207.893
207.106
206.261
205.428
204.428
203.035
202.207
201.576
200.98
200.423
199.672
198.987
198.489
198.335
198.169
198.019
198.105
198.769
199.039
199.267
199.557
199.782
200.157
200.569
200.814
201.173
201.836
202.709
203.415
204.078
204.564
205.099
205.597
206.023
206.367
206.863
207.43
208.048
208.45
208.512
208.651
208.658
208.707
208.647
208.458
208.304
208.287
208.058
207.809
207.595
207.403
207.224
207.082
206.965
206.873
206.91
207.065
207.191
207.145
207.224
207.366
207.477
207.551
207.69
207.837
208.111
208.312
208.46
208.607
208.737
208.68
208.668
208.532
208.273
208.019
207.68
207.267
206.733
206.473
206.195
205.96
205.694
205.193
204.836
204.576
204.289
204.023
203.924
203.761
203.683
203.498
203.21
202.823
202.44
202.648
202.649
202.721
202.713
202.748
202.776
203.009
203.151
