date,open,high,low,adjClose,value,volume,count,yesterday,close
2001-04-24,4200.0,4200.0,4200.0,4200.0,20832000,4960,3,0.0,4200.0
2001-04-24,4200.0,4200.0,4200.0,4200.0,20832000,4960,3,0.0,4200.0
2001-04-28,4201.0,4201.0,4201.0,4201.0,84020,20,1,4200.0,4201.0
2001-04-28,4201.0,4201.0,4201.0,4201.0,84020,20,1,4200.0,4201.0
2001-05-19,4199.0,4398.0,4199.0,4230.0,56740400,13420,9,4201.0,4230.0
2001-05-19,4199.0,4398.0,4199.0,4230.0,56740400,13420,9,4201.0,4230.0
2001-06-16,4400.0,4400.0,4400.0,4400.0,4400000,1000,1,4230.0,4400.0
2001-06-16,4400.0,4400.0,4400.0,4400.0,4400000,1000,1,4230.0,4400.0
2001-08-18,4389.0,4389.0,4389.0,4389.0,8778000,2000,1,4400.0,4389.0
2001-08-18,4389.0,4389.0,4389.0,4389.0,8778000,2000,1,4400.0,4389.0
2001-09-01,4388.0,4388.0,4388.0,4388.0,1053120,240,1,4389.0,4388.0
2001-09-01,4388.0,4388.0,4388.0,4388.0,1053120,240,1,4389.0,4388.0
2001-11-25,3200.0,3200.0,3200.0,3200.0,1600000,500,1,4388.0,3200.0
2001-11-25,3200.0,3200.0,3200.0,3200.0,1600000,500,1,4388.0,3200.0
2001-12-05,3360.0,3360.0,3360.0,3360.0,3360000,1000,2,3200.0,3360.0
2001-12-05,3360.0,3360.0,3360.0,3360.0,3360000,1000,2,3200.0,3360.0
2001-12-10,3361.0,3361.0,3361.0,3361.0,1680500,500,1,3360.0,3361.0
2001-12-10,3361.0,3361.0,3361.0,3361.0,1680500,500,1,3360.0,3361.0
2002-01-16,3400.0,3400.0,3400.0,3400.0,3400000,1000,1,3361.0,3400.0
2002-01-16,3400.0,3400.0,3400.0,3400.0,3400000,1000,1,3361.0,3400.0
2002-01-21,3400.0,3400.0,3400.0,3400.0,3400000,1000,1,3400.0,3400.0
2002-01-21,3400.0,3400.0,3400.0,3400.0,3400000,1000,1,3400.0,3400.0
2002-03-06,3570.0,3570.0,3570.0,3570.0,3570000,1000,1,3400.0,3570.0
2002-03-06,3570.0,3570.0,3570.0,3570.0,3570000,1000,1,3400.0,3570.0
2002-03-10,3747.0,3748.0,3747.0,3748.0,9443960,2520,2,3570.0,3748.0
2002-03-10,3747.0,3748.0,3747.0,3748.0,9443960,2520,2,3570.0,3748.0
2002-03-13,3935.0,3935.0,3935.0,3935.0,7870000,2000,1,3748.0,3935.0
2002-03-13,3935.0,3935.0,3935.0,3935.0,7870000,2000,1,3748.0,3935.0
2002-04-07,3935.0,3935.0,3935.0,3935.0,1967500,500,1,3935.0,3935.0
2002-04-07,3935.0,3935.0,3935.0,3935.0,1967500,500,1,3935.0,3935.0
2002-04-09,3801.0,3801.0,3801.0,3801.0,1976520,520,1,3935.0,3801.0
2002-04-09,3801.0,3801.0,3801.0,3801.0,1976520,520,1,3935.0,3801.0
2002-04-10,3800.0,3800.0,3800.0,3800.0,7600000,2000,3,3801.0,3800.0
2002-04-10,3800.0,3800.0,3800.0,3800.0,7600000,2000,3,3801.0,3800.0
2002-04-23,3801.0,3801.0,3801.0,3801.0,15204000,4000,1,3800.0,3801.0
2002-04-23,3801.0,3801.0,3801.0,3801.0,15204000,4000,1,3800.0,3801.0
2002-07-01,4500.0,4500.0,4500.0,4500.0,4500000,1000,1,3801.0,4500.0
2002-07-01,4500.0,4500.0,4500.0,4500.0,4500000,1000,1,3801.0,4500.0
2002-07-02,4499.0,4500.0,4499.0,4500.0,40319040,8960,10,4500.0,4500.0
2002-07-02,4499.0,4500.0,4499.0,4500.0,40319040,8960,10,4500.0,4500.0
2002-07-03,4521.0,4521.0,4503.0,4503.0,18049000,4000,4,4500.0,4503.0
2002-07-03,4521.0,4521.0,4503.0,4503.0,18049000,4000,4,4500.0,4503.0
2002-07-07,4503.0,4503.0,4503.0,4503.0,450300,100,1,4503.0,4503.0
2002-07-07,4503.0,4503.0,4503.0,4503.0,450300,100,1,4503.0,4503.0
2002-07-08,4725.0,4725.0,4725.0,4725.0,7182000,1520,3,4503.0,4725.0
2002-07-08,4725.0,4725.0,4725.0,4725.0,7182000,1520,3,4503.0,4725.0
2002-07-10,4731.0,4731.0,4731.0,4731.0,369018,78,1,4725.0,4731.0
2002-07-10,4731.0,4731.0,4731.0,4731.0,369018,78,1,4725.0,4731.0
2002-07-14,4960.0,4961.0,4960.0,4961.0,9921000,2000,2,4731.0,4961.0
2002-07-14,4960.0,4961.0,4960.0,4961.0,9921000,2000,2,4731.0,4961.0
2002-07-15,5085.0,5085.0,5085.0,5085.0,12204000,2400,1,4961.0,5085.0
2002-07-15,5085.0,5085.0,5085.0,5085.0,12204000,2400,1,4961.0,5085.0
2002-07-16,5211.0,5212.0,5211.0,5212.0,18145724,3482,5,5085.0,5212.0
2002-07-16,5211.0,5212.0,5211.0,5212.0,18145724,3482,5,5085.0,5212.0
2002-07-17,5212.0,5212.0,5212.0,5212.0,396112,76,2,5212.0,5212.0
2002-07-17,5212.0,5212.0,5212.0,5212.0,396112,76,2,5212.0,5212.0
2002-07-22,5180.0,5180.0,5180.0,5180.0,18130000,3500,1,5212.0,5180.0
2002-07-22,5180.0,5180.0,5180.0,5180.0,18130000,3500,1,5212.0,5180.0
2002-07-28,5150.0,5150.0,5150.0,5150.0,695250,135,1,5180.0,5150.0
2002-07-28,5150.0,5150.0,5150.0,5150.0,695250,135,1,5180.0,5150.0
2002-07-29,5100.0,5100.0,5100.0,5100.0,4508400,884,1,5150.0,5100.0
2002-07-29,5100.0,5100.0,5100.0,5100.0,4508400,884,1,5150.0,5100.0
2002-07-31,4973.0,4973.0,4973.0,4973.0,7683285,1545,2,5100.0,4973.0
2002-07-31,4973.0,4973.0,4973.0,4973.0,7683285,1545,2,5100.0,4973.0
2002-08-03,4849.0,4849.0,4849.0,4849.0,4849000,1000,1,4973.0,4849.0
2002-08-03,4849.0,4849.0,4849.0,4849.0,4849000,1000,1,4973.0,4849.0
2002-08-04,4730.0,4730.0,4730.0,4730.0,16640140,3518,2,4849.0,4730.0
2002-08-04,4730.0,4730.0,4730.0,4730.0,16640140,3518,2,4849.0,4730.0
2002-09-30,3000.0,3000.0,3000.0,3000.0,3000000,1000,1,4730.0,3000.0
2002-09-30,3000.0,3000.0,3000.0,3000.0,3000000,1000,1,4730.0,3000.0
2002-10-01,3000.0,3000.0,3000.0,3000.0,720000,240,1,3000.0,3000.0
2002-10-01,3000.0,3000.0,3000.0,3000.0,720000,240,1,3000.0,3000.0
2002-10-30,3000.0,3000.0,3000.0,3000.0,600000,200,1,3000.0,3000.0
2002-10-30,3000.0,3000.0,3000.0,3000.0,600000,200,1,3000.0,3000.0
2002-12-02,3150.0,3150.0,3150.0,3150.0,2069550,657,3,3000.0,3150.0
2002-12-02,3150.0,3150.0,3150.0,3150.0,2069550,657,3,3000.0,3150.0
2002-12-25,3109.0,3114.0,3109.0,3114.0,3110285,1000,4,3150.0,3114.0
2002-12-25,3109.0,3114.0,3109.0,3114.0,3110285,1000,4,3150.0,3114.0
2003-05-21,2000.0,2000.0,2000.0,2000.0,10020000,5010,3,3114.0,2000.0
2003-05-21,2000.0,2000.0,2000.0,2000.0,10020000,5010,3,3114.0,2000.0
2003-06-01,1900.0,1900.0,1900.0,1900.0,1900000,1000,1,2000.0,1900.0
2003-06-01,1900.0,1900.0,1900.0,1900.0,1900000,1000,1,2000.0,1900.0
2003-06-16,1900.0,1900.0,1810.0,1810.0,13809080,7580,8,1900.0,1810.0
2003-06-16,1900.0,1900.0,1810.0,1810.0,13809080,7580,8,1900.0,1810.0
2003-11-19,1020.0,1020.0,1020.0,1020.0,3536340,3467,3,1810.0,1020.0
2003-11-19,1020.0,1020.0,1020.0,1020.0,3536340,3467,3,1810.0,1020.0
2003-12-02,1071.0,1071.0,1045.0,1045.0,3212974,3000,4,1020.0,1045.0
2003-12-02,1071.0,1071.0,1045.0,1045.0,3212974,3000,4,1020.0,1045.0
2003-12-13,1046.0,1046.0,1046.0,1046.0,24842500,23750,5,1045.0,1046.0
2003-12-13,1046.0,1046.0,1046.0,1046.0,24842500,23750,5,1045.0,1046.0
2003-12-14,1097.0,1097.0,1046.0,1046.0,120160,110,2,1046.0,1046.0
2003-12-14,1097.0,1097.0,1046.0,1046.0,120160,110,2,1046.0,1046.0
2003-12-16,1097.0,1097.0,1051.0,1051.0,783895,715,2,1046.0,1051.0
2003-12-16,1097.0,1097.0,1051.0,1051.0,783895,715,2,1046.0,1051.0
2003-12-21,1097.0,1097.0,1068.0,1068.0,2489900,2270,3,1051.0,1068.0
2003-12-21,1097.0,1097.0,1068.0,1068.0,2489900,2270,3,1051.0,1068.0
2003-12-27,1121.0,1121.0,1071.0,1071.0,406423,363,2,1068.0,1071.0
2003-12-27,1121.0,1121.0,1071.0,1071.0,406423,363,2,1068.0,1071.0
2003-12-28,1071.0,1121.0,1071.0,1084.0,4113724,3764,3,1071.0,1084.0
2003-12-28,1071.0,1121.0,1071.0,1084.0,4113724,3764,3,1071.0,1084.0
2003-12-30,1138.0,1138.0,1092.0,1092.0,1126160,990,3,1084.0,1092.0
2003-12-30,1138.0,1138.0,1092.0,1092.0,1126160,990,3,1084.0,1092.0
2004-02-22,1155.0,1155.0,1155.0,1155.0,2887500,2500,1,1092.0,1155.0
2004-02-22,1155.0,1155.0,1155.0,1155.0,2887500,2500,1,1092.0,1155.0
2004-05-05,1150.0,1150.0,1150.0,1150.0,11500000,10000,2,1155.0,1150.0
2004-05-05,1150.0,1150.0,1150.0,1150.0,11500000,10000,2,1155.0,1150.0
2004-05-09,1150.0,1150.0,1150.0,1150.0,4317100,3754,1,1150.0,1150.0
2004-05-09,1150.0,1150.0,1150.0,1150.0,4317100,3754,1,1150.0,1150.0
2004-06-19,1150.0,1150.0,1150.0,1150.0,1955000,1700,1,1150.0,1150.0
2004-06-19,1150.0,1150.0,1150.0,1150.0,1955000,1700,1,1150.0,1150.0
2004-06-23,1150.0,1150.0,1150.0,1150.0,575000,500,1,1150.0,1150.0
2004-06-23,1150.0,1150.0,1150.0,1150.0,575000,500,1,1150.0,1150.0
2004-06-26,1150.0,1150.0,1150.0,1150.0,11500000,10000,1,1150.0,1150.0
2004-06-26,1150.0,1150.0,1150.0,1150.0,11500000,10000,1,1150.0,1150.0
2004-12-27,1050.0,1143.0,1050.0,1143.0,536430,510,2,1150.0,1143.0
2004-12-27,1050.0,1143.0,1050.0,1143.0,536430,510,2,1150.0,1143.0
2005-09-19,1000.0,1000.0,1000.0,1000.0,312000,312,1,1143.0,1000.0
2005-09-19,1000.0,1000.0,1000.0,1000.0,312000,312,1,1143.0,1000.0
2006-02-19,1000.0,1000.0,1000.0,1000.0,250000,250,1,1000.0,1000.0
2006-02-19,1000.0,1000.0,1000.0,1000.0,250000,250,1,1000.0,1000.0
2006-04-29,980.0,999.0,980.0,999.0,450990,460,2,1000.0,999.0
2006-04-29,980.0,999.0,980.0,999.0,450990,460,2,1000.0,999.0
2006-05-03,999.0,999.0,999.0,999.0,449550,450,1,999.0,999.0
2006-05-03,999.0,999.0,999.0,999.0,449550,450,1,999.0,999.0
2006-05-27,1250.0,1500.0,1250.0,1269.0,4137690,3260,3,999.0,1269.0
2006-05-27,1250.0,1500.0,1250.0,1269.0,4137690,3260,3,999.0,1269.0
2006-05-28,1294.0,1294.0,1269.0,1269.0,142090,110,2,1269.0,1269.0
2006-05-28,1294.0,1294.0,1269.0,1269.0,142090,110,2,1269.0,1269.0
2006-05-29,1294.0,1294.0,1276.0,1276.0,3894760,3010,2,1269.0,1276.0
2006-05-29,1294.0,1294.0,1276.0,1276.0,3894760,3010,2,1269.0,1276.0
2006-06-07,1301.0,1301.0,1277.0,1277.0,663270,510,2,1276.0,1277.0
2006-06-07,1301.0,1301.0,1277.0,1277.0,663270,510,2,1276.0,1277.0
2006-06-14,1302.0,1302.0,1278.0,1278.0,793980,610,3,1277.0,1278.0
2006-06-14,1302.0,1302.0,1278.0,1278.0,793980,610,3,1277.0,1278.0
2006-06-24,1303.0,1303.0,1280.0,1280.0,1175076,902,2,1278.0,1280.0
2006-06-24,1303.0,1303.0,1280.0,1280.0,1175076,902,2,1278.0,1280.0
2006-08-12,1305.0,1305.0,1281.0,1281.0,665310,510,2,1280.0,1281.0
2006-08-12,1305.0,1305.0,1281.0,1281.0,665310,510,2,1280.0,1281.0
2006-09-04,1306.0,1306.0,1293.0,1293.0,6922976,5301,2,1281.0,1293.0
2006-09-04,1306.0,1306.0,1293.0,1293.0,6922976,5301,2,1281.0,1293.0
2006-09-05,1318.0,1318.0,1318.0,1318.0,22406000,17000,2,1293.0,1318.0
2006-09-05,1318.0,1318.0,1318.0,1318.0,22406000,17000,2,1293.0,1318.0
2006-09-06,1344.0,1344.0,1342.0,1342.0,13453420,10010,2,1318.0,1342.0
2006-09-06,1344.0,1344.0,1342.0,1342.0,13453420,10010,2,1318.0,1342.0
2006-09-10,1368.0,1368.0,1368.0,1368.0,26847000,19625,8,1342.0,1368.0
2006-09-10,1368.0,1368.0,1368.0,1368.0,26847000,19625,8,1342.0,1368.0
2006-09-12,1395.0,1395.0,1370.0,1370.0,1408700,1010,2,1368.0,1370.0
2006-09-12,1395.0,1395.0,1370.0,1370.0,1408700,1010,2,1368.0,1370.0
2006-09-13,1397.0,1397.0,1395.0,1395.0,13577423,9719,2,1370.0,1395.0
2006-09-13,1397.0,1397.0,1395.0,1395.0,13577423,9719,2,1370.0,1395.0
2006-09-16,1422.0,1422.0,1405.0,1405.0,5702050,4010,2,1395.0,1405.0
2006-09-16,1422.0,1422.0,1405.0,1405.0,5702050,4010,2,1395.0,1405.0
2006-09-18,1433.0,1433.0,1410.0,1410.0,2880100,2010,2,1405.0,1410.0
2006-09-18,1433.0,1433.0,1410.0,1410.0,2880100,2010,2,1405.0,1410.0
2006-09-19,1438.0,1438.0,1434.0,1434.0,12956340,9010,2,1410.0,1434.0
2006-09-19,1438.0,1438.0,1434.0,1434.0,12956340,9010,2,1410.0,1434.0
2006-09-23,1462.0,1462.0,1460.0,1460.0,14634600,10010,2,1434.0,1460.0
2006-09-23,1462.0,1462.0,1460.0,1460.0,14634600,10010,2,1434.0,1460.0
2006-09-24,1489.0,1489.0,1466.0,1466.0,3290460,2210,2,1460.0,1466.0
2006-09-24,1489.0,1489.0,1466.0,1466.0,3290460,2210,2,1460.0,1466.0
2006-09-25,1495.0,1495.0,1487.0,1487.0,11675870,7810,5,1466.0,1487.0
2006-09-25,1495.0,1495.0,1487.0,1487.0,11675870,7810,5,1466.0,1487.0
2007-01-16,1400.0,1400.0,1400.0,1400.0,2800000,2000,1,1487.0,1400.0
2007-01-16,1400.0,1400.0,1400.0,1400.0,2800000,2000,1,1487.0,1400.0
2007-01-17,1428.0,1428.0,1425.0,1425.0,13127574,9193,5,1400.0,1425.0
2007-01-17,1428.0,1428.0,1425.0,1425.0,13127574,9193,5,1400.0,1425.0
2007-01-20,1453.0,1453.0,1435.0,1435.0,5403527,3719,12,1425.0,1435.0
2007-01-20,1453.0,1453.0,1435.0,1435.0,5403527,3719,12,1425.0,1435.0
2007-01-21,1463.0,1463.0,1463.0,1463.0,15215200,10400,6,1435.0,1463.0
2007-01-21,1463.0,1463.0,1463.0,1463.0,15215200,10400,6,1435.0,1463.0
2007-01-22,1492.0,1492.0,1492.0,1492.0,27140972,18191,15,1463.0,1492.0
2007-01-22,1492.0,1492.0,1492.0,1492.0,27140972,18191,15,1463.0,1492.0
2007-01-23,1521.0,1521.0,1493.0,1520.0,18638550,12260,12,1492.0,1520.0
2007-01-23,1521.0,1521.0,1493.0,1520.0,18638550,12260,12,1492.0,1520.0
2007-01-24,1550.0,1550.0,1496.0,1548.0,23270280,15030,7,1520.0,1548.0
2007-01-24,1550.0,1550.0,1496.0,1548.0,23270280,15030,7,1520.0,1548.0
2007-01-27,1578.0,1578.0,1577.0,1577.0,18749486,11882,6,1548.0,1577.0
2007-01-27,1578.0,1578.0,1577.0,1577.0,18749486,11882,6,1548.0,1577.0
2007-01-28,1608.0,1608.0,1603.0,1607.0,21926923,13641,4,1577.0,1607.0
2007-01-28,1608.0,1608.0,1603.0,1607.0,21926923,13641,4,1577.0,1607.0
2007-01-31,1607.0,1639.0,1607.0,1624.0,68344941,42077,13,1607.0,1624.0
2007-01-31,1607.0,1639.0,1607.0,1624.0,68344941,42077,13,1607.0,1624.0
2007-02-03,1656.0,1656.0,1656.0,1656.0,36432000,22000,3,1624.0,1656.0
2007-02-03,1656.0,1656.0,1656.0,1656.0,36432000,22000,3,1624.0,1656.0
2007-02-04,1689.0,1689.0,1661.0,1661.0,2751101,1629,2,1656.0,1661.0
2007-02-04,1689.0,1689.0,1661.0,1661.0,2751101,1629,2,1656.0,1661.0
2007-02-05,1694.0,1694.0,1661.0,1671.0,73804952,44153,13,1661.0,1671.0
2007-02-05,1694.0,1694.0,1661.0,1671.0,73804952,44153,13,1661.0,1671.0
2007-02-06,1671.0,1672.0,1671.0,1671.0,36497240,21840,10,1671.0,1671.0
2007-02-06,1671.0,1672.0,1671.0,1671.0,36497240,21840,10,1671.0,1671.0
2007-02-07,1671.0,1704.0,1671.0,1696.0,16325860,9610,4,1671.0,1696.0
2007-02-07,1671.0,1704.0,1671.0,1696.0,16325860,9610,4,1671.0,1696.0
2007-02-10,1663.0,1685.0,1663.0,1685.0,5990346,3602,3,1696.0,1685.0
2007-02-10,1663.0,1685.0,1663.0,1685.0,5990346,3602,3,1696.0,1685.0
2007-02-12,1718.0,1718.0,1715.0,1715.0,16509950,9610,2,1685.0,1715.0
2007-02-12,1718.0,1718.0,1715.0,1715.0,16509950,9610,2,1685.0,1715.0
