time,BUP,MA,BDOWN
1087155000000.0,17863.11,17465.05,17066.99
1087241400000.0,17804.243,17435.15,17066.057
1087846200000.0,18002.956,17463.85,16924.744
1087932600000.0,18161.288,17496.1,16830.912
1088191800000.0,18275.321,17525.2,16775.079
1088278200000.0,18355.567,17549.7,16743.833
1088364600000.0,18422.278,17576.45,16730.622
1088451000000.0,18485.05,17605.3,16725.55
1088537400000.0,18523.702,17636.7,16749.698
1088796600000.0,18550.236,17665.3,16780.364
1088883000000.0,18563.445,17688.85,16814.255
1088969400000.0,18572.937,17712.45,16851.963
1089055800000.0,18569.784,17718.25,16866.716
1089142200000.0,18607.263,17696.5,16785.737
1089401400000.0,18642.808,17673.25,16703.692
1089487800000.0,18675.105,17649.3,16623.495
1089574200000.0,18794.033,17596.5,16398.967
1089660600000.0,19026.651,17500.05,15973.449
1089747000000.0,19197.79,17398.65,15599.51
1091993400000.0,22157.165,16825.85,11494.535
1092079800000.0,23416.131,16252.45,9088.769
1092166200000.0,24167.949,15674.2,7180.451
1092425400000.0,24496.365,15029.6,5562.835
1092511800000.0,24577.751,14384.45,4191.149
1092598200000.0,24467.636,13742.35,3017.064
1092684600000.0,24197.961,13104.85,2011.739
1092771000000.0,23786.732,12471.55,1156.368
1093030200000.0,23232.608,11838.25,443.892
1093116600000.0,22559.914,11214.7,-130.514
1093203000000.0,21758.186,10597.0,-564.186
1093289400000.0,20834.342,9983.9,-866.542
1093375800000.0,19759.812,9370.55,-1018.712
1093635000000.0,18594.618,8776.15,-1042.318
1093721400000.0,17375.749,8210.75,-954.249
1093894200000.0,15962.859,7650.8,-661.259
1093980600000.0,14286.71,7093.15,-100.41
1094239800000.0,12440.853,6569.15,697.447
1094326200000.0,10328.9,6086.4,1843.9
1094412600000.0,5867.694,5611.15,5354.606
1094499000000.0,5857.281,5609.1,5360.919
1094585400000.0,5872.08,5612.25,5352.42
1094844600000.0,5916.323,5624.4,5332.477
1094931000000.0,5971.448,5647.2,5322.952
1095103800000.0,6031.136,5674.55,5317.964
1095190200000.0,6137.236,5713.3,5289.364
1095449400000.0,6247.895,5756.9,5265.905
1095535800000.0,6354.183,5804.0,5253.817
1095622200000.0,6440.788,5851.7,5262.612
1095708600000.0,6514.003,5896.95,5279.897
1095798600000.0,6576.51,5939.45,5302.39
1096057800000.0,6625.152,5982.3,5339.448
1096144200000.0,6656.88,6024.65,5392.42
1096230600000.0,6674.942,6065.05,5455.158
1096317000000.0,6682.392,6103.3,5524.208
1096403400000.0,6673.467,6130.45,5587.433
1096662600000.0,6658.692,6155.75,5652.808
1096749000000.0,6638.636,6178.95,5719.264
1096835400000.0,6617.792,6198.25,5778.708
1096921800000.0,6596.657,6214.75,5832.843
1097008200000.0,6574.642,6228.25,5881.858
1097267400000.0,6552.255,6239.9,5927.545
1097353800000.0,6537.792,6245.75,5953.708
1097440200000.0,6530.372,6248.85,5967.328
1097526600000.0,6530.785,6248.65,5966.515
1097613000000.0,6537.483,6236.5,5935.517
1097872200000.0,6531.793,6219.5,5907.207
1097958600000.0,6511.096,6199.0,5886.904
1098045000000.0,6485.03,6177.25,5869.47
1098131400000.0,6453.784,6154.85,5855.916
1098217800000.0,6420.616,6129.75,5838.884
1098477000000.0,6379.984,6104.85,5829.716
1098563400000.0,6336.831,6080.6,5824.369
1098649800000.0,6290.357,6057.25,5824.143
1098736200000.0,6237.017,6034.4,5831.783
1098822600000.0,6215.854,6018.5,5821.146
1099081800000.0,6192.909,6003.0,5813.091
1099168200000.0,6168.658,5987.8,5806.942
1099254600000.0,6145.208,5973.25,5801.292
1099341000000.0,6120.514,5958.2,5795.886
1099427400000.0,6097.265,5944.25,5791.235
1099686600000.0,6070.066,5930.65,5791.234
1099773000000.0,6056.112,5920.7,5785.288
1099859400000.0,6039.969,5910.95,5781.931
1099945800000.0,6021.422,5901.4,5781.378
1100032200000.0,6005.269,5893.0,5780.731
1100291400000.0,5986.119,5884.6,5783.081
1100464200000.0,5963.251,5876.2,5789.149
1100550600000.0,5941.301,5868.65,5795.999
1100637000000.0,5918.294,5861.7,5805.106
1100896200000.0,5910.332,5857.2,5804.068
1100982600000.0,5903.771,5851.55,5799.329
1101069000000.0,5898.151,5846.35,5794.549
1101155400000.0,5892.187,5841.4,5790.613
1101241800000.0,5886.752,5836.4,5786.048
1101501000000.0,5883.245,5830.9,5778.555
1101587400000.0,5878.848,5825.6,5772.352
1101673800000.0,5875.947,5820.15,5764.353
1101760200000.0,5873.351,5815.0,5756.649
1101846600000.0,5872.634,5810.85,5749.066
1102105800000.0,5871.591,5806.75,5741.909
1102192200000.0,5869.41,5802.65,5735.89
1102278600000.0,5866.261,5798.2,5730.139
1102365000000.0,5861.654,5793.95,5726.246
1102710600000.0,5856.204,5789.5,5722.796
1102797000000.0,5849.766,5784.85,5719.934
1102883400000.0,5844.428,5779.0,5713.572
1102969800000.0,5839.257,5772.55,5705.843
1103056200000.0,5833.037,5765.85,5698.663
1103315400000.0,5827.011,5758.45,5689.889
1103401800000.0,5820.737,5751.2,5681.663
1103488200000.0,5818.771,5744.75,5670.729
1103574600000.0,5815.745,5738.05,5660.355
1103661000000.0,5816.829,5729.4,5641.971
1103920200000.0,5816.504,5720.7,5624.896
1104006600000.0,5815.95,5712.65,5609.35
1104093000000.0,5814.094,5704.1,5594.106
1104179400000.0,5811.705,5695.9,5580.095
1104265800000.0,5809.345,5686.95,5564.555
1104525000000.0,5805.491,5677.4,5549.309
1104611400000.0,5803.671,5666.2,5528.729
1104697800000.0,5800.588,5653.95,5507.312
1104784200000.0,5795.309,5641.45,5487.591
1104870600000.0,5791.055,5626.5,5461.945
1105129800000.0,5782.63,5611.45,5440.27
1105216200000.0,5770.545,5596.25,5421.955
1105302600000.0,5759.644,5581.9,5404.156
1105389000000.0,5747.91,5567.85,5387.79
1105475400000.0,5735.656,5553.0,5370.344
1105734600000.0,5722.356,5538.8,5355.244
1105821000000.0,5706.288,5524.55,5342.812
1105907400000.0,5684.652,5515.15,5345.648
1105993800000.0,5661.54,5505.95,5350.36
1106080200000.0,5644.662,5498.15,5351.638
1106339400000.0,5627.287,5490.65,5354.013
1106425800000.0,5608.065,5483.15,5358.235
1106512200000.0,5588.696,5476.1,5363.504
1106598600000.0,5566.778,5468.6,5370.422
1106685000000.0,5546.239,5460.9,5375.561
1107030600000.0,5524.757,5453.75,5382.743
1107117000000.0,5510.651,5448.3,5385.949
1107203400000.0,5500.068,5443.85,5387.632
1107289800000.0,5490.494,5439.6,5388.706
1107549000000.0,5489.72,5436.9,5384.08
1107635400000.0,5493.62,5432.65,5371.68
1107721800000.0,5496.489,5428.65,5360.811
1107808200000.0,5500.0,5424.5,5349.0
1107894600000.0,5503.573,5420.35,5337.127
1108153800000.0,5507.157,5417.2,5327.243
1108240200000.0,5510.144,5414.1,5318.056
1108326600000.0,5512.722,5411.2,5309.678
1108413000000.0,5504.883,5403.8,5302.717
1108499400000.0,5495.741,5396.4,5297.059
1108931400000.0,5498.962,5385.25,5271.538
1109017800000.0,5502.289,5372.7,5243.111
1109104200000.0,5503.204,5359.35,5215.496
1109363400000.0,5500.293,5345.55,5190.807
1109449800000.0,5494.868,5332.3,5169.732
1109536200000.0,5489.088,5320.15,5151.212
1109622600000.0,5479.857,5308.05,5136.243
1109709000000.0,5467.592,5296.05,5124.508
1109968200000.0,5452.287,5284.0,5115.713
1110054600000.0,5434.873,5272.15,5109.427
1110141000000.0,5417.636,5260.5,5103.364
1110227400000.0,5405.322,5250.4,5095.478
1110313800000.0,5390.989,5240.15,5089.311
1110573000000.0,5376.235,5230.35,5084.465
1110659400000.0,5360.507,5220.85,5081.193
1110745800000.0,5342.706,5211.25,5079.794
1110832200000.0,5321.917,5201.7,5081.483
1110918600000.0,5297.403,5194.45,5091.497
1111782600000.0,5267.582,5187.3,5107.018
1111869000000.0,5225.754,5180.3,5134.846
1111951800000.0,5212.969,5177.75,5142.531
1112038200000.0,5209.179,5176.9,5144.621
1112124600000.0,5216.678,5178.45,5140.222
1112470200000.0,5225.017,5180.7,5136.383
1112556600000.0,5233.05,5183.2,5133.35
1112643000000.0,5240.523,5185.8,5131.077
1112729400000.0,5247.348,5188.45,5129.552
1113075000000.0,5253.841,5191.2,5128.559
1113161400000.0,5261.244,5194.45,5127.656
1113247800000.0,5360.331,5210.65,5060.969
1113334200000.0,5528.721,5241.1,4953.479
1113593400000.0,5680.848,5277.85,4874.852
1113679800000.0,5794.865,5314.75,4834.635
1113766200000.0,5877.623,5349.65,4821.677
1113852600000.0,5944.313,5383.85,4823.387
1113939000000.0,5979.595,5412.2,4844.805
1114198200000.0,6009.854,5440.85,4871.846
1114284600000.0,6035.108,5466.7,4898.292
1114371000000.0,6056.92,5493.05,4929.18
1114543800000.0,6074.57,5519.75,4964.93
1114803000000.0,6086.287,5546.05,5005.813
1114889400000.0,6091.53,5571.6,5051.67
1114975800000.0,6093.347,5595.5,5097.653
1115062200000.0,6089.477,5619.15,5148.823
1115148600000.0,6078.526,5642.2,5205.874
1115407800000.0,6059.608,5665.1,5270.592
1115494200000.0,6029.618,5687.75,5345.882
1115580600000.0,5982.812,5709.95,5437.088
1115667000000.0,5903.968,5731.75,5559.532
1115753400000.0,5879.615,5741.15,5602.685
1116185400000.0,5890.612,5744.8,5598.988
1116271800000.0,5879.984,5742.55,5605.116
1116358200000.0,5871.788,5740.95,5610.112
1116617400000.0,5879.778,5742.6,5605.422
1116703800000.0,5888.768,5744.7,5600.632
1116790200000.0,5909.734,5753.35,5596.966
1116876600000.0,5953.724,5766.9,5580.076
1116963000000.0,5992.331,5781.55,5570.769
1117222200000.0,6047.117,5800.0,5552.883
1117308600000.0,6097.204,5819.05,5540.896
1117395000000.0,6143.896,5839.4,5534.904
1117481400000.0,6177.539,5859.0,5540.461
1117567800000.0,6204.602,5878.5,5552.398
1118172600000.0,6222.843,5896.9,5570.957
1118431800000.0,6233.04,5914.65,5596.26
1118518200000.0,6236.577,5931.5,5626.423
1118604600000.0,6230.249,5945.85,5661.451
1118691000000.0,6216.387,5958.95,5701.513
1118777400000.0,6196.778,5972.8,5748.822
1119036600000.0,6174.454,5990.2,5805.946
1119123000000.0,6170.591,5997.75,5824.909
1119209400000.0,6164.732,6005.15,5845.568
1119295800000.0,6159.721,6013.6,5867.479
1119382200000.0,6169.306,6026.05,5882.794
1119641400000.0,6165.921,6027.25,5888.579
1119727800000.0,6159.902,6029.75,5899.598
1119814200000.0,6159.884,6029.9,5899.916
1119900600000.0,6161.985,6032.35,5902.715
1119987000000.0,6160.698,6031.85,5903.002
1120246200000.0,6159.409,6031.45,5903.491
1120332600000.0,6148.999,6028.0,5907.001
1120419000000.0,6140.113,6023.8,5907.487
1120505400000.0,6131.021,6018.1,5905.179
1120591800000.0,6125.315,6012.7,5900.085
1120851000000.0,6121.905,6010.5,5899.095
1124047800000.0,6988.08,5883.4,4778.72
1124134200000.0,7274.997,5759.4,4243.803
1124220600000.0,7441.131,5637.0,3832.869
1124479800000.0,7534.055,5514.6,3495.145
1124566200000.0,7567.413,5389.45,3211.487
1124652600000.0,7565.183,5267.15,2969.117
1124739000000.0,7531.017,5145.6,2760.183
1124825400000.0,7465.033,5022.8,2580.567
1125084600000.0,7357.364,4895.8,2434.236
1125171000000.0,7257.843,4781.05,2304.257
1125257400000.0,7130.994,4665.55,2200.106
1125343800000.0,6972.684,4547.7,2122.716
1125430200000.0,6779.771,4427.4,2075.029
1125689400000.0,6553.413,4305.75,2058.087
1125775800000.0,6289.218,4182.95,2076.682
1125862200000.0,5994.269,4061.55,2128.831
1125948600000.0,5659.819,3941.4,2222.981
1126035000000.0,5267.277,3822.55,2377.823
1126294200000.0,4764.851,3704.05,2643.249
1126380600000.0,3686.47,3583.05,3479.63
1126467000000.0,3681.372,3587.45,3493.528
1126553400000.0,3675.764,3590.9,3506.036
1126639800000.0,3668.563,3594.15,3519.737
1126899000000.0,3662.721,3596.55,3530.379
1126985400000.0,3660.643,3597.5,3534.357
1127071800000.0,3661.484,3597.05,3532.616
1127248200000.0,3663.61,3595.6,3527.59
1127507400000.0,3666.005,3593.55,3521.095
1127593800000.0,3668.702,3589.85,3510.998
1127680200000.0,3670.592,3584.85,3499.108
1127766600000.0,3671.944,3577.4,3482.856
1127853000000.0,3671.992,3568.4,3464.808
1128112200000.0,3668.409,3558.55,3448.691
1128198600000.0,3661.886,3548.4,3434.914
1128285000000.0,3652.759,3538.1,3423.441
1128371400000.0,3643.599,3528.2,3412.801
1128457800000.0,3634.909,3519.0,3403.091
1128717000000.0,3625.683,3510.2,3394.717
1128803400000.0,3616.755,3501.6,3386.445
1128889800000.0,3607.135,3493.3,3379.465
1128976200000.0,3597.31,3485.25,3373.19
1129062600000.0,3588.155,3477.3,3366.445
1129321800000.0,3578.064,3469.2,3360.336
1129408200000.0,3566.143,3461.05,3355.957
1129494600000.0,3552.595,3453.0,3353.405
1129581000000.0,3538.944,3444.8,3350.656
1129667400000.0,3523.886,3436.75,3349.614
1129926600000.0,3507.148,3428.6,3350.052
1130013000000.0,3491.707,3420.6,3349.493
1130099400000.0,3477.194,3412.85,3348.506
1130272200000.0,3470.067,3405.8,3341.533
1130531400000.0,3466.7,3399.5,3332.3
1130617800000.0,3463.948,3393.4,3322.852
1130704200000.0,3461.418,3387.15,3312.882
1130790600000.0,3458.973,3380.65,3302.327
1130877000000.0,3456.241,3374.0,3291.759
1131136200000.0,3452.117,3367.25,3282.383
1131222600000.0,3446.652,3360.4,3274.148
1131309000000.0,3440.792,3353.75,3266.708
1131395400000.0,3433.887,3346.9,3259.913
1131481800000.0,3425.805,3340.2,3254.595
1131741000000.0,3417.897,3333.8,3249.703
1131827400000.0,3409.741,3327.65,3245.559
1131913800000.0,3400.353,3321.65,3242.947
1132000200000.0,3389.403,3315.75,3242.097
1132086600000.0,3379.115,3310.4,3241.685
1132345800000.0,3367.501,3305.2,3242.899
1132432200000.0,3355.473,3300.35,3245.227
1132518600000.0,3344.247,3296.05,3247.853
1132605000000.0,3333.027,3292.15,3251.273
1132691400000.0,3324.255,3289.05,3253.845
1132950600000.0,3320.539,3288.35,3256.161
1133037000000.0,3326.944,3289.35,3251.756
1133209800000.0,3338.831,3291.5,3244.169
1133296200000.0,3356.351,3295.2,3234.049
1133555400000.0,3380.129,3300.8,3221.471
1133641800000.0,3460.602,3315.1,3169.598
1133728200000.0,3558.836,3335.8,3112.764
1133814600000.0,3620.656,3355.05,3089.444
1134160200000.0,3659.859,3372.15,3084.441
1134246600000.0,3692.628,3389.05,3085.472
1134333000000.0,3720.91,3406.1,3091.29
1134419400000.0,3745.134,3423.25,3101.366
1134505800000.0,3765.607,3440.4,3115.193
1134851400000.0,3784.591,3458.25,3131.909
1134937800000.0,3799.656,3476.1,3152.544
1135024200000.0,3810.699,3493.95,3177.201
1135110600000.0,3817.45,3511.8,3206.15
1135369800000.0,3819.539,3529.7,3239.861
1135456200000.0,3816.326,3547.75,3279.174
1135542600000.0,3806.212,3565.8,3325.388
1135629000000.0,3795.19,3581.8,3368.41
1135715400000.0,3781.804,3596.65,3411.496
1135974600000.0,3761.978,3611.05,3460.122
1136061000000.0,3733.732,3624.85,3515.968
1136147400000.0,3686.902,3637.7,3588.498
1136233800000.0,3690.119,3643.15,3596.181
1136320200000.0,3686.838,3642.6,3598.362
1136579400000.0,3694.605,3644.2,3593.795
1136665800000.0,3707.438,3648.85,3590.262
1136752200000.0,3725.774,3655.2,3584.626
1136838600000.0,3742.781,3662.0,3581.219
1137184200000.0,3765.557,3670.45,3575.343
1137270600000.0,3792.982,3680.55,3568.118
1137357000000.0,3822.101,3691.15,3560.199
1137443400000.0,3849.933,3702.55,3555.167
1137875400000.0,3875.27,3714.45,3553.63
1137961800000.0,3897.379,3726.6,3555.821
1138048200000.0,3916.319,3738.85,3561.381
1138134600000.0,3932.341,3751.05,3569.759
1138393800000.0,3945.488,3763.3,3581.112
1138480200000.0,3955.663,3775.65,3595.637
1138566600000.0,3962.939,3787.75,3612.561
1138653000000.0,3967.428,3799.65,3631.872
1138739400000.0,3969.36,3811.1,3652.84
1138998600000.0,3968.961,3822.0,3675.039
1139085000000.0,3968.121,3831.85,3695.579
1139171400000.0,3960.19,3839.45,3718.71
1139257800000.0,3950.291,3846.5,3742.709
1139689800000.0,3938.11,3852.95,3767.79
1139776200000.0,3927.787,3857.3,3786.813
1139862600000.0,3915.41,3861.15,3806.89
1139949000000.0,3908.345,3863.35,3818.355
1140208200000.0,3907.041,3863.9,3820.759
1140294600000.0,3907.877,3863.25,3818.623
1140381000000.0,3908.463,3861.8,3815.137
1140467400000.0,3908.047,3859.85,3811.653
1140553800000.0,3906.706,3857.65,3808.594
1140813000000.0,3904.543,3855.3,3806.057
1140899400000.0,3901.608,3852.85,3804.092
1140985800000.0,3897.738,3850.45,3803.162
1141072200000.0,3892.89,3848.05,3803.21
1141158600000.0,3887.396,3845.8,3804.204
1141417800000.0,3880.89,3843.6,3806.31
1141504200000.0,3873.334,3841.5,3809.666
1141590600000.0,3864.212,3839.55,3814.888
1141677000000.0,3850.832,3837.75,3824.668
1141763400000.0,3853.188,3838.25,3823.312
1142022600000.0,3856.38,3838.95,3821.52
1142109000000.0,3859.965,3839.8,3819.635
1142195400000.0,3864.604,3841.5,3818.396
1142281800000.0,3868.91,3843.35,3817.79
1142368200000.0,3872.963,3845.3,3817.637
1142627400000.0,3877.246,3847.45,3817.654
1142713800000.0,3886.294,3850.65,3815.006
1143232200000.0,3894.569,3854.05,3813.531
1143318600000.0,3902.023,3857.6,3813.177
1143401400000.0,3908.798,3861.3,3813.802
1143487800000.0,3914.951,3865.15,3815.349
1144006200000.0,3920.27,3869.1,3817.93
1144092600000.0,3925.267,3873.05,3820.833
1144179000000.0,3931.125,3877.35,3823.575
1144438200000.0,3938.555,3882.1,3825.645
1144524600000.0,3956.764,3889.0,3821.236
1144611000000.0,3983.295,3897.8,3812.305
1144697400000.0,4016.16,3908.45,3800.74
1144783800000.0,4060.686,3921.95,3783.214
1145043000000.0,4107.759,3937.3,3766.841
1145215800000.0,4143.021,3952.05,3761.079
1145302200000.0,4167.517,3965.6,3763.683
1145388600000.0,4186.257,3978.45,3770.643
1145647800000.0,4200.471,3990.8,3781.129
1145734200000.0,4211.139,4002.8,3794.461
1145820600000.0,4218.922,4014.45,3809.978
1145907000000.0,4225.545,4024.95,3824.355
1145993400000.0,4229.956,4035.15,3840.344
1146252600000.0,4232.172,4045.15,3858.128
1146339000000.0,4232.057,4054.95,3877.843
1146425400000.0,4229.36,4064.55,3899.74
1146511800000.0,4223.554,4074.05,3924.546
1146598200000.0,4213.875,4083.4,3952.925
1146857400000.0,4200.111,4092.3,3984.489
1146943800000.0,4180.688,4100.6,4020.512
1147030200000.0,4164.606,4106.65,4048.694
1147116600000.0,4153.103,4110.7,4068.297
1147203000000.0,4148.61,4112.75,4076.89
1147462200000.0,4149.28,4113.05,4076.82
1147548600000.0,4144.001,4112.15,4080.299
1147635000000.0,4148.429,4112.8,4077.171
1147721400000.0,4156.965,4114.55,4072.135
1147807800000.0,4165.583,4116.85,4068.117
1148067000000.0,4173.738,4119.6,4065.462
1148153400000.0,4181.42,4122.7,4063.98
1148239800000.0,4188.556,4126.05,4063.544
1148326200000.0,4195.533,4129.7,4063.867
1148412600000.0,4202.855,4133.8,4064.745
1148671800000.0,4210.202,4138.25,4066.298
1148758200000.0,4221.367,4143.95,4066.533
1148844600000.0,4233.222,4150.3,4067.378
1148931000000.0,4247.056,4157.55,4068.044
1149017400000.0,4265.117,4166.2,4067.283
1149276600000.0,4284.342,4175.8,4067.258
1149535800000.0,4307.883,4187.0,4066.117
1149622200000.0,4338.977,4200.5,4062.023
1149881400000.0,4378.645,4216.7,4054.755
1149967800000.0,4430.014,4236.4,4042.786
1150054200000.0,4488.929,4257.75,4026.571
1150140600000.0,4536.884,4278.25,4019.616
1150227000000.0,4577.387,4297.6,4017.813
1150486200000.0,4605.116,4315.35,4025.584
1150572600000.0,4619.526,4330.35,4041.174
1150659000000.0,4624.197,4342.5,4060.803
1150745400000.0,4625.094,4353.65,4082.206
1150831800000.0,4623.87,4364.7,4105.53
1151091000000.0,4622.576,4376.9,4131.224
1151177400000.0,4628.815,4393.1,4157.385
1151263800000.0,4636.914,4410.95,4184.986
1151350200000.0,4640.556,4427.0,4213.444
1151436600000.0,4638.906,4441.95,4244.994
1151695800000.0,4632.186,4455.15,4278.114
1151782200000.0,4621.394,4465.05,4308.706
1151868600000.0,4608.225,4471.85,4335.475
1151955000000.0,4601.272,4474.4,4347.528
1152991800000.0,4601.16,4474.45,4347.74
1153078200000.0,4607.366,4470.6,4333.834
1153164600000.0,4611.32,4462.45,4313.58
1153251000000.0,4606.39,4450.45,4294.51
1153510200000.0,4599.968,4437.3,4274.632
1153596600000.0,4587.888,4424.75,4261.612
1157311800000.0,4681.101,4391.6,4102.099
1157398200000.0,4729.486,4361.0,3992.514
1157484600000.0,4760.843,4333.15,3905.457
1157830200000.0,4780.508,4306.05,3831.592
1157916600000.0,4800.113,4275.1,3750.087
1158003000000.0,4814.895,4239.1,3663.305
1158089400000.0,4804.453,4199.1,3593.747
1158348600000.0,4774.177,4158.05,3541.923
1158435000000.0,4734.45,4118.05,3501.65
1158521400000.0,4686.759,4078.15,3469.541
1158607800000.0,4632.851,4038.25,3443.649
1158697800000.0,4576.632,3999.6,3422.568
1158957000000.0,4519.15,3962.75,3406.35
1159043400000.0,4463.105,3928.15,3393.195
1159129800000.0,4398.013,3893.3,3388.587
1159216200000.0,4327.379,3859.0,3390.621
1159302600000.0,4247.493,3825.15,3402.807
1159561800000.0,4155.804,3791.75,3427.696
1159648200000.0,4047.002,3759.1,3471.198
1159734600000.0,3874.562,3725.5,3576.438
1159821000000.0,3855.234,3713.65,3572.066
1159907400000.0,3833.032,3701.35,3569.668
1160166600000.0,3805.594,3688.9,3572.206
1160253000000.0,3770.974,3676.5,3582.026
1160339400000.0,3755.261,3667.9,3580.539
1160425800000.0,3752.973,3662.95,3572.927
1160512200000.0,3748.812,3657.4,3565.988
1160771400000.0,3739.759,3650.9,3562.041
1160944200000.0,3726.417,3643.85,3561.283
1161030600000.0,3712.355,3637.2,3562.045
1161117000000.0,3700.259,3631.35,3562.441
1161376200000.0,3689.311,3626.15,3562.989
1161462600000.0,3687.941,3617.75,3547.559
1161549000000.0,3684.434,3609.7,3534.966
1161981000000.0,3680.385,3601.85,3523.315
1162067400000.0,3677.166,3594.3,3511.434
1162153800000.0,3674.569,3586.4,3498.231
1162240200000.0,3672.043,3578.5,3484.957
1162326600000.0,3668.935,3570.6,3472.265
1162585800000.0,3665.961,3562.45,3458.939
1162672200000.0,3662.336,3554.45,3446.564
1162758600000.0,3659.11,3546.7,3434.29
1162845000000.0,3655.879,3538.4,3420.921
1162931400000.0,3651.446,3529.75,3408.054
1163190600000.0,3644.656,3521.15,3397.644
1163277000000.0,3635.576,3512.65,3389.724
1163363400000.0,3624.973,3504.55,3384.127
1163449800000.0,3612.097,3496.7,3381.303
1163536200000.0,3597.122,3489.1,3381.078
1163795400000.0,3579.392,3481.3,3383.208
1163881800000.0,3558.096,3473.45,3388.804
1163968200000.0,3530.598,3465.5,3400.402
1164054600000.0,3522.951,3460.0,3397.049
1164141000000.0,3514.277,3454.15,3394.023
1164400200000.0,3504.889,3448.4,3391.911
1164486600000.0,3496.743,3442.3,3387.857
1164573000000.0,3491.113,3436.5,3381.887
1164659400000.0,3485.773,3431.05,3376.327
1164745800000.0,3480.363,3425.85,3371.337
1165005000000.0,3475.949,3421.25,3366.551
1165091400000.0,3471.242,3416.85,3362.458
1165177800000.0,3466.779,3412.75,3358.721
1165264200000.0,3464.142,3409.35,3354.558
1165350600000.0,3462.194,3406.35,3350.506
1165609800000.0,3459.649,3403.3,3346.951
1165696200000.0,3456.326,3400.15,3343.974
1165782600000.0,3456.905,3394.55,3332.195
1165869000000.0,3453.96,3388.85,3323.74
1165955400000.0,3448.142,3383.05,3317.958
1166214600000.0,3441.135,3377.5,3313.865
1166301000000.0,3432.358,3372.2,3312.042
1166387400000.0,3421.737,3367.15,3312.563
1166473800000.0,3414.907,3363.3,3311.693
1166560200000.0,3408.617,3360.0,3311.383
1166819400000.0,3401.895,3357.0,3312.105
1166905800000.0,3397.496,3354.95,3312.404
1166992200000.0,3394.488,3353.65,3312.812
1167078600000.0,3391.904,3352.65,3313.396
1167165000000.0,3389.815,3351.9,3313.985
1167424200000.0,3387.844,3351.25,3314.656
1167597000000.0,3386.373,3350.8,3315.227
1167683400000.0,3385.668,3350.6,3315.532
1167769800000.0,3385.854,3350.65,3315.446
1168029000000.0,3387.003,3350.95,3314.897
1168115400000.0,3388.907,3351.45,3313.993
1168288200000.0,3391.735,3352.2,3312.665
1168374600000.0,3396.397,3355.5,3314.603
1168633800000.0,3401.265,3358.95,3316.635
1168720200000.0,3406.182,3362.6,3319.018
1168806600000.0,3411.532,3366.55,3321.568
1168893000000.0,3416.743,3370.55,3324.357
1168979400000.0,3421.584,3374.55,3327.516
1169238600000.0,3425.951,3378.6,3331.249
1169325000000.0,3430.39,3382.75,3335.11
1169411400000.0,3434.643,3386.95,3339.257
1169497800000.0,3438.958,3391.1,3343.242
1169584200000.0,3443.589,3395.1,3346.611
1169843400000.0,3448.212,3399.1,3349.988
1169929800000.0,3452.504,3403.1,3353.696
1170189000000.0,3456.554,3407.2,3357.846
1170448200000.0,3460.864,3411.45,3362.036
1170534600000.0,3465.304,3415.75,3366.196
1170621000000.0,3469.638,3420.05,3370.462
1170707400000.0,3473.869,3424.35,3374.831
1170793800000.0,3481.163,3429.4,3377.637
1171053000000.0,3487.481,3434.35,3381.219
1171225800000.0,3492.862,3439.1,3385.338
1171312200000.0,3497.667,3443.7,3389.733
1171398600000.0,3501.977,3448.15,3394.323
1171657800000.0,3505.903,3452.3,3398.697
1171744200000.0,3509.212,3456.3,3403.388
1171830600000.0,3511.843,3460.2,3408.557
1171917000000.0,3518.369,3465.1,3411.831
1172003400000.0,3528.998,3470.8,3412.602
1172262600000.0,3541.312,3477.0,3412.688
1172349000000.0,3554.711,3483.65,3412.589
1172435400000.0,3570.34,3491.0,3411.66
1172521800000.0,3591.504,3499.7,3407.896
1172608200000.0,3630.336,3511.85,3393.364
1173731400000.0,3802.06,3480.9,3159.74
1173817800000.0,3870.816,3451.45,3032.084
1174077000000.0,3908.751,3423.05,2937.349
1174249800000.0,3930.629,3395.1,2859.571
1174768200000.0,3942.07,3367.15,2792.23
1174851000000.0,3943.687,3338.55,2733.413
1174937400000.0,3937.792,3310.3,2682.808
1175023800000.0,3924.828,3283.05,2641.272
1175283000000.0,3906.445,3256.05,2605.655
1175542200000.0,3882.743,3229.7,2576.657
1175628600000.0,3854.206,3204.35,2554.494
1175887800000.0,3821.353,3181.5,2541.647
1175974200000.0,3786.005,3161.55,2537.095
1176060600000.0,3743.767,3140.5,2537.233
1176147000000.0,3693.766,3118.5,2543.234
1176233400000.0,3635.805,3095.85,2555.895
1176492600000.0,3568.2,3072.65,2577.1
1176579000000.0,3486.24,3048.6,2610.96
1176665400000.0,3377.703,3023.05,2668.397
1176751800000.0,3181.56,2993.25,2804.94
1176838200000.0,3180.995,3005.75,2830.505
1177097400000.0,3179.842,3015.8,2851.758
1177183800000.0,3177.782,3023.9,2870.018
1177270200000.0,3174.157,3030.75,2887.343
1177356600000.0,3168.365,3036.8,2905.235
1177443000000.0,3160.869,3041.9,2922.931
1177702200000.0,3152.924,3046.0,2939.076
1177788600000.0,3147.601,3048.45,2949.299
1177875000000.0,3143.638,3050.0,2956.362
1177961400000.0,3142.853,3050.3,2957.747
1178047800000.0,3145.734,3049.05,2952.366
1178307000000.0,3150.752,3044.75,2938.748
1178393400000.0,3149.905,3037.0,2924.095
