atr
0.0
24.659285714285684
38.39647959183667
61.76815962099109
68.15400536234874
77.04871926503814
99.07666788896391
113.84190589689487
129.8339126185452
134.28077600293486
138.2700062884396
160.5364344106939
168.35526052421574
175.1763133439145
188.43943381934923
191.76518854653858
206.8362465075
237.44865747125
233.01089622330352
244.892260778782
238.81567072315468
237.6266942429295
228.56407322557737
240.2423537094648
244.5107570159316
237.68784580050803
229.6844282433291
225.84982622594845
226.8869814955235
231.75219710298612
229.28346873848702
227.842506685738
234.49304192247104
243.10711035658025
237.0094596168244
301.9809267870513
354.75871773083327
365.3395236072023
379.5031290638308
451.22290555927157
457.5805551621807
487.6819440791678
490.70466235922726
635.0379007621398
711.5309078505583
724.061557289804
725.6764460548178
712.0431284794735
703.2593335880825
676.8900954746479
653.6836600836016
664.1348272204872
693.1651967047379
676.4341112258281
702.4688175668404
717.5153305977805
722.6128069836531
738.6404636276778
733.1982876542721
728.7734099646813
718.5053092529181
717.1835014491382
747.845394202771
778.1914374740018
785.3634776544303
783.8782292505424
761.7647843040751
785.1315854252126
754.4736150376973
747.8040711064331
765.8180660274021
761.9160613111592
759.245628360362
749.9866549060507
721.4668938413326
699.4949728526661
686.2203319346187
679.7045939392889
748.560694372197
774.9406447741829
855.5377415760273
1015.6657600348826
1050.2753486038196
1045.2428237035467
1027.7254791532935
1009.1686592137725
982.4901835556457
997.8123133016709
990.5864337801229
953.0045456529712
938.5585066777588
915.8721847722046
902.0898858599041
875.1391797270537
875.5585240322641
874.7807723156737
853.1357171502685
835.5660230681068
876.2563071346706
893.6987137679085
934.5888056416294
965.7203195243702
936.2088681297721
919.6525204062169
901.3944832343441
879.7791630033195
852.1413656459393
826.509125242658
802.0249020110396
834.972409010251
807.1100940809474
814.2286587894513
794.3423260187762
793.5693027317211
814.619352536598
808.2986844982694
787.9980641769642
779.1696310214669
768.8653716627908
772.4885594011627
753.4450908725081
725.8790129530431
711.0305120278257
778.5819040258382
800.1117680239926
774.8652131651357
783.7055550819116
794.5673011474892
827.0832082083829
819.1051219077841
821.8211846286565
811.1475285837524
806.7798479706272
787.8012874012968
777.2440525869185
771.9766202592815
752.2504330979042
723.573973590911
746.3472611915604
833.751028249306
832.7688119457843
821.7903253782282
833.8117307083545
836.0337499434719
820.0156249475095
806.5152231655447
804.0834215108631
781.926034260087
768.933460384367
766.1346417854836
755.6050245150919
776.6332370497282
763.7301486890332
750.6065666398165
759.4739547369725
753.9401008271888
737.8729507681038
725.5777399989539
738.5843299990285
727.1504492848123
723.328274335897
947.7333975976187
1004.5095834835035
993.2196132346822
991.843926575062
979.4979318197004
990.9023652611506
984.8836248853542
1000.249080250686
1085.4334316613515
1107.3117579712548
1084.958060973308
1064.9610566180716
1068.9788382882093
1054.31177841048
1019.7437942383029
1029.2063803641386
1086.9623531952716
1091.8264708241807
1080.162437193882
1070.2815488228905
1036.2971524783984
1117.4902130156556
1126.2644835145375
1093.4820204063565
1112.0190189487596
1089.7069461667054
1127.0135928690836
1151.1104790927207
1143.4633020146694
1095.502351870764
1088.3850410228522
1054.3518238069341
1054.895979249296
1027.1948378743466
1002.7502065976076
1006.2651918406356
987.1826781377331
986.098201127895
984.4883296187594
958.8798775031338
939.9948862529099
942.9031086634162
911.4436009017437
885.1190579801906
870.4676966958913
862.077146931899
856.283065008192
838.0785603647502
805.5472346244107
777.3367178655242
774.0762380179868
738.2015067309878
730.0063991073459
712.5845134568211
708.0863339241911
721.7908815010344
693.8893899652461
697.2687192534426
686.9130964496253
666.7928752746523
670.826241326463
651.8915098031446
639.4706876743485
617.222781411895
633.8497255967595
698.6861737684194
743.6207327849606
740.4628233003208
730.4097644931551
740.5126384579296
728.4324499966489
832.7015607111737
851.9871635175183
892.9630804091242
1020.7792889513296
1002.3629111690916
1012.759131799871
994.481336671309
1049.4283840519297
1054.7484994767922
1071.377178085593
1216.1338082223363
1250.6921076350263
1263.0719570896674
1341.0475315832628
1402.5427078987443
1432.278943048834
1400.5490185453457
1380.6519457921065
1385.676806806956
1415.4134634636018
1439.3125017876303
1526.155180231371
1578.8469530719872
1596.786456423988
1688.6852809651316
1630.0420466104792
1622.353328995445
1653.4288054957706
1634.608890817501
1606.618255759108
1583.2512374906005
1560.1511490984153
1561.3546384485285
1517.4607357022053
1467.4063974377623
1420.1437976207792
1384.2592406478666
1330.210009173019
1307.361437089232
1279.1299058685727
1243.5106268779602
1254.2391535295344
1218.657071134568
1191.5258517678133
1259.9668623558264
1279.4870864732673
1250.8687231537483
1245.8702429284806
1208.9987970050174
1175.498168647516
1153.0982994584078
1140.1784209256646
1135.6113908595455
1179.7248629410064
1158.1802298737916
1194.8273563113778
1178.2604022891367
1164.456087839913
1180.821367279919
1154.9841267599247
1124.0538319913587
1115.2464154205475
1152.062385747651
1114.3893581942473
1099.6094040375153
1072.7108751776927
1068.0779555221432
1027.14381584199
1005.0078289961335
996.3644126392668
971.6240974507476
940.8988047756942
898.5446044345733
918.7199898321038
896.7007048440962
885.9220830695182
916.659077135981
924.2534287691253
900.0017552856167
893.5537727652157
859.9870747105576
845.6037122312322
821.2748756432869
820.6373845259092
797.7532856312016
787.9137652289729
795.4792105697607
781.0492669576348
768.2664621749464
757.7752863053073
743.8341944263567
742.1396091101884
749.5424941737464
765.6116017327641
768.4464873232812
769.8324525144753
757.2422773348699
729.0035432395222
719.016147293842
712.1042796299961
755.9361167992821
763.3099655993332
751.488539485095
749.56221523616
740.8706284335769
736.4977264026073
748.1464602309926
730.2852845002071
752.5499070359065
737.5863422476274
740.5458892299395
726.7090399992296
724.9333942849988
706.4238661217848
702.4535899702286
723.2811906866409
717.1732484947378
747.7851593165421
818.7290765082178
902.5341424719164
895.5495608667795
947.3874493762952
940.3340601351312
940.6737701254787
936.1699294022303
936.2556487306426
904.1502452498823
889.8452277320339
881.0434257511745
905.7660381975194
904.3184640405536
880.6414308947996
898.1977572594568
873.593631740924
874.2733723308581
892.1195600215113
861.7295914485466
846.6060492022218
833.1927599734917
857.5361342610994
840.7999818138777
829.6756973986011
820.1952904415579
818.2484839814467
795.515735125629
793.4003254737985
766.8217307970988
752.3630357401632
772.349961758723
776.948535918814
762.8807833531844
776.4407273993855
760.3092468708579
742.362157808654
729.6134322508927
717.4810442329715
704.3952553591878
703.9577371192461
725.9578987535855
712.2759059854725
746.2561984150816
785.6550413854327
777.5475384293304
782.7141428272353
777.7517040538612
763.4580109071568
796.3452958423596
780.6863461393341
762.0751785579529
728.7290943752416
711.3205876341532
699.0234028031425
704.772445460061
704.403699355771
719.1970065446446
701.0322203628842
692.0142046226781
680.1589042924869
703.3039825573095
682.0036980889302
681.6505767968636
660.9148213113732
693.5909055034178
670.9679836817453
654.8881277044776
644.5368328684435
653.1699162349834
684.0027793610561
659.7882951209807
679.596988326625
665.252917731866
670.1005664653043
686.5219545749253
663.0325292481448
642.0516343018489
642.2615175660025
620.4499805970024
602.8714105543594
595.9941669433335
592.8681550188101
595.8990010888954
584.35264386826
573.2945978776701
562.0535551721221
559.0761583741136
572.8064327759623
586.4095447205364
590.1088629547836
579.9818013151563
577.8052440783596
569.1884409299053
588.4606951491977
572.4785026385406
556.577895307216
557.7866170709863
564.08971585163
560.069021862228
567.3783774434976
580.277064768962
574.2694172854646
561.5337446222167
553.1099057206302
576.3627695977282
588.0390003407477
575.7012146021227
564.4211278448281
602.6767615701975
609.8427071723263
588.2210852314458
601.6531505720567
607.591496959767
606.2392471769268
639.1364438071466
638.8038406780644
655.174280629631
663.9282605846576
671.7740991143246
648.2216634633015
672.1201160730653
719.3258220678464
706.6425490630003
691.9880812727862
675.401075467587
668.8309986484736
665.9194987450112
643.4902488346535
659.7845167750354
649.9891941482473
657.9685374233723
644.3043561788455
640.485473594642
649.237939766453
649.1673726402778
624.5697031659723
613.4582957969744
675.8348460971907
696.1323570902485
721.9936172980881
730.9112160625103
778.2147006294738
764.3643648702255
810.6954816652094
823.2593758319802
847.3394204154102
855.9523189571668
842.5528676030834
864.6019484885776
851.9382378822507
857.62264946209
880.508174500512
888.5004477504756
942.2468443397274
988.2477840297468
994.000085170479
976.344364801159
