conversion_line,base_line,lagging_span,leading_line1,leading_line2
4882.0,4715.5,5074.0,3616.75,3054.5
4918.5,4751.0,5154.0,3627.5,3054.5
5022.0,4806.5,5254.0,3630.25,3056.0
5095.0,4809.0,5345.0,3633.25,3059.0
5130.0,4811.0,5451.0,3636.25,3061.5
5207.0,4813.5,5560.0,3639.5,3063.5
5218.5,4815.0,5550.0,3642.5,3066.0
5215.0,4816.0,5645.0,3645.75,3068.0
5215.0,4817.0,5700.0,3648.25,3069.0
5215.0,4820.5,5692.0,3651.25,3070.0
5175.5,4823.5,5804.0,3656.25,3073.5
5120.0,4826.5,5919.0,3660.5,3076.5
5075.5,4829.5,6037.0,3664.5,3079.5
5010.0,4831.5,6149.0,3668.75,3082.5
3758.0,3891.0,6227.0,3671.5,3084.5
3767.0,3891.0,6337.0,3715.0,3127.5
3767.0,3891.0,6442.0,4314.5,3171.5
3767.0,3891.0,6447.0,4370.75,3216.0
3767.0,3891.0,6451.0,4425.0,3259.5
3767.0,3891.0,6580.0,4446.0,3279.0
3767.0,3891.0,6594.0,4491.5,3323.0
3767.0,3891.0,6609.0,4540.0,3370.0
3767.0,3891.0,6618.0,4610.25,3418.0
4952.0,3891.0,6623.0,4681.75,3467.5
4889.5,3891.0,6662.0,4743.5,3506.0
4919.5,3891.0,6674.0,4798.75,3557.0
4948.5,3891.0,6757.0,4834.75,3588.5
4989.5,3891.0,6800.0,4914.25,3641.0
5071.5,3875.5,6669.0,4952.0,3641.0
5146.5,3901.5,6795.0,4970.5,3641.0
5228.0,3956.0,6930.0,5010.25,3641.0
5314.5,4011.5,7065.0,5016.75,3641.0
5344.0,4011.5,7106.0,5015.5,3641.0
5415.5,4054.5,7235.0,5016.0,3641.0
5465.5,4064.5,7175.0,5017.75,3641.0
5529.5,4078.5,7106.0,4999.5,3641.0
5632.5,4136.0,7243.0,4973.25,3641.0
5743.0,4194.5,7256.0,4952.5,3641.0
5803.0,4254.5,7282.0,4920.75,3641.0
5860.0,4311.5,7330.0,3824.5,3641.0
5929.0,5536.5,7342.0,3829.0,3641.0
6050.0,5592.5,7488.0,3829.0,3641.0
6104.0,5646.0,7637.0,3829.0,3891.0
6164.0,5648.5,8679.0,3829.0,3891.0
6224.5,5651.0,8774.0,3829.0,3891.0
6374.0,5747.5,8607.0,3829.0,3891.0
6403.0,5783.5,8435.0,3829.0,3891.0
6446.5,5818.5,8431.0,3829.0,3891.0
6505.5,5854.0,8430.0,4421.5,3891.0
6598.5,5886.0,8424.0,4390.25,3891.0
6621.0,5934.5,8256.0,4405.25,3891.0
6629.0,5980.5,8417.0,4419.75,3891.0
6736.0,6073.0,8514.0,4440.25,3891.0
6746.5,6122.0,8474.0,4473.5,3891.0
6754.0,6174.0,8626.0,4524.0,3901.5
6774.0,6189.5,8564.0,4592.0,3956.0
6845.5,6258.5,8601.0,4663.0,4011.5
6931.0,6353.5,8504.0,4677.75,4011.5
6956.0,6442.5,8520.0,4735.0,4054.5
6956.0,6443.0,8682.0,4765.0,4064.5
6956.0,6500.5,8854.0,4804.0,4078.5
6956.0,6558.5,9030.0,4884.25,4136.0
7044.0,6712.0,9172.0,4968.75,4194.5
7165.5,6741.0,9072.0,5028.75,4254.5
7188.5,6789.5,9236.0,5085.75,4311.5
7254.0,6868.5,9229.0,5732.75,4351.5
7260.0,6965.0,9183.0,5821.25,4407.5
7334.5,7042.0,9077.0,5875.0,4461.0
7958.0,7667.5,9022.0,5906.25,4463.5
8017.5,7732.0,8871.0,5937.75,4466.0
8070.0,7739.0,8732.0,6060.75,4531.5
8083.0,7746.5,8764.0,6093.25,4538.5
8107.0,7751.0,8635.0,6132.5,4546.5
8113.0,7753.5,8658.0,6179.75,4551.0
8186.0,7773.0,8501.0,6242.25,4553.5
8260.5,7774.0,8420.0,6277.75,4573.5
8570.0,7774.0,8266.0,6304.75,4579.5
8554.0,7774.0,8356.0,6404.5,4622.0
8515.0,7774.0,8281.0,6434.25,4625.5
8449.5,7792.5,8208.0,6464.0,4625.5
8449.5,7907.0,8066.0,6481.75,4641.0
8495.0,7917.0,8060.0,6552.0,4710.0
8495.0,7958.0,8055.0,6642.25,4776.0
8495.0,7958.0,8051.0,6699.25,4800.0
8513.0,7958.0,8048.0,6699.5,4800.0
8628.0,7958.0,8045.0,6728.25,4800.0
8716.0,8091.0,8041.0,6757.25,4800.0
8805.5,8233.0,8041.0,6878.0,4869.5
8822.5,8263.0,8041.0,6953.25,4876.5
8827.0,8291.5,8041.0,6989.0,4889.5
8900.0,8370.5,8041.0,7061.25,4914.0
8900.0,8443.5,7881.0,7112.5,6105.0
8982.0,8518.0,7724.0,7188.25,6179.5
9090.5,8827.5,7570.0,7812.75,6803.0
9120.5,8827.5,7570.0,7874.75,6803.0
9046.5,8827.5,7564.0,7904.5,6803.0
9024.5,8827.5,7477.0,7914.75,6834.0
8994.0,8827.5,7477.0,7929.0,6863.0
8975.5,8827.5,7477.0,7933.25,6890.0
8842.5,8827.5,7476.0,7979.5,6921.0
8765.5,8827.5,7476.0,8017.25,6950.5
8695.0,8825.5,7476.0,8172.0,6979.0
8610.0,8769.5,7460.0,8164.0,7019.0
8569.5,8769.5,7311.0,8144.5,7069.0
8511.0,8757.5,7165.0,8121.0,7114.5
8422.0,8721.5,7022.0,8178.25,7166.5
8351.0,8652.0,6891.0,8206.0,7166.5
8336.5,8649.0,6890.0,8226.5,7166.5
8334.0,8646.5,6982.0,8226.5,7195.5
8194.5,8644.5,7073.0,8235.5,7260.5
8193.5,8643.5,6933.0,8293.0,7261.0
8192.0,8642.0,6948.0,8403.5,7392.0
8044.5,8640.0,6966.0,8519.25,7539.5
7973.5,8640.0,6968.0,8542.75,7640.5
7970.5,8640.0,7548.0,8559.25,7667.0
7968.0,8640.0,7400.0,8635.25,7775.5
7966.0,8540.5,7392.0,8671.75,7830.0
7886.0,8462.0,7443.0,8750.0,7920.5
7807.5,8354.0,7295.0,8959.0,7923.0
7730.0,8249.5,7217.0,8974.0,7925.0
7730.0,8209.0,7217.0,8937.0,7989.5
7727.0,8159.5,7184.0,8926.0,7996.5
7684.5,8064.0,7255.0,8910.75,8004.0
7684.5,8062.5,7248.0,8901.5,8008.5
7604.5,8051.0,7243.0,8835.0,8011.0
7525.5,8050.5,7255.0,8796.5,8030.5
7448.5,7913.0,7249.0,8760.25,8031.5
7448.5,7913.0,7219.0,8689.75,8031.5
7437.5,7905.0,7122.0,8669.5,8031.5
7321.0,7686.5,7221.0,8634.25,8031.5
7249.5,7544.0,7150.0,8571.75,8050.0
7179.5,7471.0,7021.0,8501.5,8164.5
7153.5,7443.0,7011.0,8492.75,8174.5
7138.0,7425.5,7001.0,8490.25,8215.5
7138.0,7424.0,7069.0,8419.5,8215.5
7130.0,7422.5,7144.0,8418.5,8215.5
7055.5,7420.5,7279.0,8417.0,8215.5
6982.5,7420.5,7322.0,8342.25,8275.0
6981.0,7420.5,7300.0,8306.75,8327.5
7650.0,7650.0,7261.0,8305.25,8340.5
7650.0,7650.0,7253.0,8304.0,8364.5
5715.5,5715.5,7243.0,8253.25,8370.5
5715.5,5715.5,7243.0,8174.0,8443.5
5715.5,5715.5,7274.0,8080.75,8484.5
5715.5,5715.5,7299.0,7989.75,8409.0
5715.5,5715.5,7304.0,7969.5,8409.0
5715.5,5715.5,7299.0,7943.25,8406.0
5715.5,5715.5,7333.0,7874.25,8363.5
5240.0,5715.5,7400.0,7873.5,8363.5
5235.0,5715.5,7458.0,7827.75,8363.5
7306.0,5715.5,7481.0,7788.0,8363.0
7230.0,5715.5,7492.0,7680.75,8363.0
7230.0,5715.5,7496.0,7680.75,8363.0
7230.0,5715.5,7575.0,7671.25,8355.0
7230.0,5715.5,7717.0,7503.75,8282.0
7194.0,5715.5,7682.0,7396.75,8210.5
7194.0,5715.5,7672.0,7325.25,8140.5
7173.5,5715.5,7600.0,7298.25,8115.0
7143.5,5715.5,7622.0,7281.75,8099.5
7100.0,5715.5,7623.0,7281.0,8099.5
7082.0,5715.5,7611.0,7276.25,8099.5
7093.0,5715.5,7595.0,7238.0,8099.5
7160.5,5715.5,7559.0,7201.5,8099.5
7160.5,5715.5,7552.0,7200.75,8099.5
7160.5,5715.5,7587.0,7650.0,8099.5
7160.5,5240.0,7608.0,7650.0,8099.5
7160.5,5235.0,7620.0,5715.5,6165.0
7195.5,7219.5,7602.0,5715.5,6065.5
7249.0,7160.5,7592.0,5715.5,6065.5
7287.5,7160.5,7583.0,5715.5,6034.5
7299.0,7172.0,7533.0,5715.5,6005.5
7299.0,7172.0,7487.0,5715.5,5965.0
7299.0,7172.0,7484.0,5715.5,5918.5
7330.5,7189.5,7504.0,5477.75,5865.5
7365.0,7224.0,7645.0,5475.25,5864.0
7399.5,7253.5,7874.0,6510.75,5852.5
7411.0,7265.0,7927.0,6472.75,5852.5
7416.5,7270.5,7878.0,6472.75,5715.5
7418.5,7272.5,7874.0,6472.75,5715.5
7459.0,7313.0,7870.0,6472.75,5715.5
7529.5,7313.0,7862.0,6454.75,5715.5
7563.0,7313.0,7859.0,6454.75,5715.5
7592.0,7313.0,7864.0,6444.5,5715.5
7616.5,7326.0,7846.0,6429.5,5715.5
7622.0,7361.0,8016.0,6407.75,5715.5
7618.0,7414.5,8008.0,6398.75,5715.5
7615.5,7453.0,8095.0,6404.25,5715.5
7598.0,7453.0,8023.0,6438.0,5715.5
7591.5,7453.0,7919.0,6438.0,5715.5
7591.5,7453.0,7892.0,6438.0,5715.5
7591.5,7467.0,7857.0,6200.25,5715.5
7591.5,7467.0,7863.0,6197.75,5715.5
7580.5,7472.0,8038.0,7207.5,5715.5
7580.5,7472.0,8138.0,7204.75,5715.5
7580.5,7472.0,7961.0,7224.0,5715.5
7580.5,7472.0,7894.0,7235.5,5715.5
7556.5,7472.0,8004.0,7235.5,5715.5
7539.5,7542.5,8017.0,7235.5,5715.5
7539.5,7550.5,8153.0,7260.0,5715.5
7539.5,7550.5,8394.0,7294.5,5715.5
7611.5,7611.5,8616.0,7326.5,5715.5
7697.0,7697.0,8518.0,7338.0,5715.5
7697.0,7697.0,8424.0,7343.5,5715.5
7697.0,7697.0,8407.0,7345.5,5715.5
7697.0,7697.0,8454.0,7386.0,5715.5
7697.0,7697.0,8469.0,7421.25,5715.5
7765.0,7697.0,8722.0,7438.0,5715.5
7845.0,7697.0,8983.0,7452.5,5715.5
7878.0,7697.0,9034.0,7471.25,5715.5
7896.0,7715.0,9034.0,7491.5,5715.5
7904.0,7723.0,9034.0,7516.25,5715.5
7975.0,7794.0,7790.0,7534.25,5715.5
7975.0,7794.0,7795.0,7525.5,5715.5
7977.0,7794.0,7805.0,7522.25,5715.5
7981.0,7794.0,7590.0,7522.25,5715.5
7967.5,7794.0,7461.0,7529.25,5715.5
7967.5,7794.0,7427.0,7529.25,5341.5
7967.5,7794.0,7490.0,7526.25,5341.5
7984.5,7811.0,7397.0,7526.25,7326.0
7984.5,7811.0,7284.0,7526.25,7326.0
7984.5,7811.0,7212.0,7526.25,7326.0
7984.5,7811.0,7002.0,7514.25,7326.0
7984.5,7811.0,6938.0,7541.0,7326.0
7984.5,7879.0,6845.0,7545.0,7326.0
8079.5,8021.0,6841.0,7545.0,7326.0
8203.5,8170.5,6804.0,7611.5,7387.0
8203.5,8170.5,6687.0,7697.0,7472.5
6392.5,6392.5,6517.0,7697.0,7472.5
6392.5,6392.5,6514.0,7697.0,7472.5
6392.5,6392.5,6507.0,7697.0,7472.5
6392.5,6392.5,6503.0,7697.0,7472.5
6431.5,6431.5,6605.0,7731.0,7472.5
6561.5,6561.5,6642.0,7771.0,7472.5
5551.5,5551.5,6646.0,7787.5,7472.5
5551.5,5551.5,6765.0,7805.5,7490.5
5551.5,5551.5,6863.0,7813.5,7533.5
5551.5,5551.5,6859.0,7884.5,7658.0
5551.5,5551.5,6824.0,7884.5,7696.5
5551.5,5551.5,6754.0,7885.5,7696.5
5551.5,5551.5,6748.0,7887.5,7696.5
5551.5,5551.5,6722.0,7880.75,7696.5
5551.5,5551.5,6713.0,7880.75,7710.5
6587.0,5551.5,6513.0,7880.75,7710.5
6587.0,5551.5,6442.0,7897.75,7732.5
6071.0,5551.5,6408.0,7897.75,7732.5
6067.5,5551.5,6379.0,7897.75,7732.5
6067.5,5551.5,6188.0,7897.75,7732.5
7298.5,5551.5,6003.0,7897.75,7732.5
7169.5,5551.5,6003.0,7931.75,7803.0
7169.5,5551.5,6044.0,8050.25,7873.0
7122.5,5551.5,6084.0,8187.0,7997.0
7049.5,5551.5,6111.0,8187.0,7997.0
7076.5,5551.5,6225.0,6392.5,6392.5
7028.5,5551.5,6323.0,6392.5,6392.5
7028.5,5551.5,6329.0,6392.5,6392.5
7028.5,5551.5,6332.0,6392.5,6392.5
7028.5,5551.5,6377.0,6431.5,6431.5
7028.5,5551.5,6360.0,6561.5,6561.5
7028.5,5551.5,6362.0,5551.5,5551.5
7028.5,6587.0,6307.0,5551.5,5551.5
7028.5,6587.0,6303.0,5551.5,5551.5
6679.0,6071.0,6301.0,5551.5,5551.5
6696.0,6067.5,6301.0,5551.5,5551.5
6703.0,6067.5,6301.0,5551.5,5551.5
6755.0,7098.0,6301.0,5551.5,5551.5
6756.5,7028.5,6301.0,5551.5,5551.5
6748.5,7028.5,6300.0,5551.5,5551.5
6739.5,7028.5,6233.0,6069.25,5551.5
6642.5,6992.0,6232.0,6069.25,5551.5
6573.0,6957.5,6231.0,5811.25,5551.5
6520.0,6941.0,6045.0,5809.5,5551.5
6489.0,6927.0,5864.0,5809.5,5551.5
6396.5,6834.5,5689.0,6425.0,5551.5
6309.0,6747.0,5519.0,6360.5,5551.5
6270.5,6747.0,5511.0,6360.5,5551.5
6171.0,6747.0,5410.0,6337.0,5551.5
6135.0,6747.0,5375.0,6300.5,5551.5
6118.0,6747.0,5375.0,6314.0,5551.5
6103.5,6397.5,5343.0,6290.0,5551.5
6123.5,6397.5,5326.0,6290.0,5551.5
6139.0,6397.5,5263.0,6290.0,5551.5
6139.0,6397.5,5263.0,6290.0,5551.5
6215.0,6397.5,5263.0,6290.0,5551.5
6239.5,6397.5,5262.0,6290.0,5551.5
6239.5,6397.5,5262.0,6807.75,5551.5
6249.5,6397.5,5105.0,6807.75,5551.5
6306.5,6362.5,4952.0,6375.0,5551.5
6305.5,6326.0,4804.0,6381.75,5551.5
6305.5,6309.0,4660.0,6385.25,5551.5
6305.5,6309.0,4660.0,6926.5,5551.5
6305.5,6309.0,4521.0,6892.5,5551.5
6305.5,6270.5,4386.0,6888.5,5551.5
6209.0,6171.0,4255.0,6884.0,5551.5
6175.0,6163.5,4128.0,6817.25,5551.5
6173.5,6163.5,4005.0,6765.25,5551.5
6173.0,6163.5,3885.0,6730.5,5551.5
6082.5,6163.5,3769.0,6708.0,5551.5
5995.0,6094.0,3769.0,6615.5,5551.5
5910.0,6009.0,3656.0,6528.0,5551.5
5827.0,5926.5,3656.0,6508.75,5551.5
5789.5,5922.5,3547.0,6459.0,5551.5
5740.0,5873.5,3547.0,6441.0,5551.5
5722.5,5856.5,3441.0,6432.5,5551.5
5629.5,5856.5,3441.0,6250.5,5551.5
5523.5,5841.0,3338.0,6260.5,5551.5
5428.0,5833.0,3238.0,6268.25,5551.5
5312.5,5802.5,3237.0,6268.25,5551.5
5308.5,5802.5,3140.0,6306.25,5551.5
5258.0,5802.5,3046.0,6318.5,5551.5
5240.0,5706.0,2955.0,6318.5,5551.5
5240.0,5704.0,2867.0,6323.5,6587.0
5147.5,5626.5,2953.0,6334.5,6587.0
5065.0,5552.5,2962.0,6315.75,6071.0
4961.5,5480.5,2963.0,6307.25,6067.5
4892.0,5411.0,2965.0,6307.25,6067.5
4892.0,5411.0,2966.0,6307.25,6816.5
4824.0,5343.0,2968.0,6288.0,6747.0
4758.5,5244.0,2969.0,6190.0,6747.0
4616.5,5180.0,2969.0,6169.25,6747.0
4478.5,5118.0,2970.0,6168.5,6747.0
4344.5,4965.0,2971.0,6168.25,6747.0
4214.5,4816.5,2973.0,6123.0,6747.0
4214.5,4729.0,3062.0,6044.5,6677.5
4088.5,4587.5,3153.0,5959.5,6592.5
4021.0,4583.5,3073.0,5876.75,6510.0
3901.0,4478.5,3089.0,5856.0,6506.0
3837.5,4461.0,3040.0,5806.75,6457.0
3723.0,4408.0,3218.0,5789.5,6440.0
3663.0,4392.0,3230.0,5743.0,6440.0
3553.5,4332.0,3243.0,5682.25,6075.0
3503.5,4250.5,3252.0,5630.5,6067.0
3446.5,4250.0,3257.0,5557.5,6036.5
3398.0,4201.5,3099.0,5555.5,6036.5
3296.5,4154.0,3180.0,5530.25,6036.5
3251.0,4108.5,3197.0,5473.0,6036.0
3154.0,3986.0,3150.0,5472.0,6036.0
3154.0,3909.5,3100.0,5387.0,5959.5
3102.5,3835.5,3023.0,5308.75,5850.5
3052.5,3763.5,3020.0,5221.0,5742.0
3052.0,3763.5,3014.0,5151.5,5655.5
3003.5,3694.0,3005.0,5151.5,5655.5
2956.5,3626.5,2895.0,5083.5,5588.0
2918.0,3561.0,2675.0,5001.25,5484.0
2918.0,3497.5,2650.0,4898.25,5321.0
2918.5,3436.0,2649.0,4798.25,5252.0
2966.5,3376.0,2647.0,4654.75,5192.0
2968.0,3318.0,2646.0,4515.5,5134.0
3013.5,3318.0,2646.0,4471.75,5134.0
3059.5,3261.5,2644.0,4338.0,5077.5
3107.5,3261.5,2644.0,4302.25,5077.5
3108.0,3207.0,2543.0,4189.75,5023.0
3108.0,3207.0,2680.0,4149.25,5023.0
3108.5,3154.0,2702.0,4065.5,4970.0
3109.0,3154.0,2705.0,4027.5,4970.0
3110.0,3102.5,2707.0,3942.75,4918.5
3146.0,3059.5,2707.0,3877.0,4868.5
3148.5,3062.0,2707.0,3848.25,4868.0
3148.5,3062.0,2708.0,3799.75,4819.5
3148.5,3062.0,2789.0,3725.25,4772.5
3148.5,3062.0,2789.0,3679.75,4727.0
3153.5,3062.0,2872.0,3570.0,4587.0
3153.5,3062.0,2872.0,3531.75,4585.0
3140.0,3109.5,2958.0,3469.0,4584.0
3138.5,3110.0,3046.0,3408.0,4584.0
3135.0,3111.0,3137.0,3407.75,4584.0
3101.5,3111.5,3231.0,3348.75,4584.0
2899.5,2928.5,3327.0,3291.5,4584.0
2899.5,2928.5,3328.0,3239.5,4583.5
2898.0,2928.5,3427.0,3207.75,4550.0
2898.0,2928.5,3529.0,3177.25,4549.5
2850.0,2928.5,3634.0,3171.25,4549.0
2818.5,2928.5,3743.0,3143.0,4456.0
2818.5,2928.5,3855.0,3165.75,4365.5
2818.5,2928.5,3970.0,3160.5,4278.0
2732.5,2911.0,4089.0,3184.5,4193.0
2646.5,2900.0,4104.0,3157.5,4189.0
2621.0,2900.0,4227.0,3157.5,4138.5
2622.5,2900.0,4101.0,3131.25,4121.0
2624.0,2900.0,4138.0,3131.5,4121.0
2625.0,2900.0,4210.0,3106.25,4105.0
2625.0,2900.0,4179.0,3102.75,4096.5
2625.0,2900.0,4280.0,3105.25,4065.0
2625.5,2871.0,4315.0,3105.25,4065.0
2666.0,2871.0,4347.0,3105.25,4065.0
2706.5,2871.0,4352.0,3105.25,4064.5
2748.0,2869.5,4356.0,3107.75,4064.5
2788.5,2869.5,4200.0,3107.75,3986.0
2832.5,2821.5,4290.0,3124.75,3909.5
2876.5,2794.5,4180.0,3124.25,3835.5
2922.0,2840.0,4220.0,3123.0,3763.5
2969.5,2887.0,4260.0,3106.5,3763.5
3058.0,2935.0,4210.0,2914.0,3560.5
3058.5,2935.5,4344.0,2914.0,3493.0
3149.5,2985.0,4289.0,2913.25,3427.5
3200.5,3036.0,4390.0,2913.25,3364.0
3296.0,3088.5,4300.0,2889.25,3302.5
3394.5,3143.0,4409.0,2873.5,3242.5
3496.0,3199.0,4439.0,2873.5,3184.5
3600.5,3256.5,4441.0,2873.5,3184.5
3708.0,3316.0,4443.0,2821.75,3110.5
3716.0,3323.5,4447.0,2773.25,3099.5
3827.0,3425.5,4449.0,2760.5,3045.0
3941.0,3488.5,4452.0,2761.25,3045.0
3993.5,3529.0,4452.0,2762.0,2992.0
4048.0,3530.0,4456.0,2762.5,2992.0
4104.0,3530.0,4456.0,2762.5,2940.5
4161.5,3530.0,4589.0,2762.5,2900.0
4221.0,3530.5,4726.0,2748.25,2900.0
4227.0,3571.0,4867.0,2768.5,2900.0
4227.0,3571.0,4761.0,2788.75,2900.0
4228.5,3614.0,4840.0,2808.75,2900.0
4242.0,3617.5,4965.0,2829.0,2900.0
4242.0,3660.5,5033.0,2827.0,2900.0
4251.5,3704.5,5067.0,2835.5,2900.0
4262.0,3750.0,5200.0,2881.0,2900.0
4262.0,3797.0,5248.0,2928.25,2900.0
4262.0,3845.0,5283.0,2996.5,2935.0
4262.0,3845.5,5558.0,2997.0,2935.5
4262.0,3895.0,5492.0,3067.25,2985.0
4276.0,3960.0,4584.0,3118.25,3036.0
4285.0,4021.5,4730.0,3192.25,3088.5
4285.0,4076.0,4720.0,3268.75,3143.0
4300.0,4147.0,4899.0,3347.5,3199.0
4302.5,4205.5,4910.0,3428.5,3256.5
4303.5,4266.0,4924.0,3512.0,3316.0
4305.5,4274.0,4928.0,3519.75,3323.5
4306.5,4275.0,4932.0,3626.25,3385.0
4326.0,4276.5,5025.0,3714.75,3448.0
4326.0,4286.5,5028.0,3761.25,3448.0
4378.0,4288.5,5029.0,3789.0,3448.0
4447.5,4298.0,5033.0,3817.0,3448.0
4515.0,4375.0,5034.0,3845.75,3448.0
4584.5,4443.5,5035.0,3875.75,3448.0
4657.0,4514.0,5038.0,3899.0,3448.0
4700.5,4556.5,5041.0,3899.0,3448.0
4702.0,4556.5,5045.0,3921.25,3449.5
4708.5,4563.0,5047.0,3929.75,3453.0
4744.5,4597.0,5048.0,3951.25,3453.0
4761.5,4614.0,5199.0,3978.0,3453.0
4894.5,4680.5,5354.0,4006.0,3453.0
4968.0,4706.0,5514.0,4029.5,3453.0
4985.5,4723.5,5679.0,4053.5,3453.0
5244.0,4982.0,5849.0,4053.75,3453.0
5244.0,4982.0,7100.0,4078.5,3453.0
5170.5,5000.0,6747.0,4118.0,3467.0
5170.5,5000.0,7049.0,4153.25,3476.0
5170.5,5050.0,6946.0,4180.5,3476.0
5170.5,5119.5,6788.0,4223.5,3491.0
5170.5,5120.5,6745.0,4254.0,3492.0
5170.5,5121.5,6691.0,4284.75,3493.0
5170.5,5123.5,6900.0,4289.75,3495.0
5060.5,5124.5,6925.0,4290.75,3496.0
4783.0,5126.0,7125.0,4301.25,3538.0
4811.0,5126.0,6865.0,4306.25,3538.0
4864.5,5128.0,6801.0,4333.25,3580.5
4966.0,5128.0,6735.0,4372.75,3581.5
4972.0,5170.5,6667.0,4445.0,3648.0
4979.5,5170.5,6790.0,4514.0,3716.5
4983.0,5170.5,6999.0,4585.5,3787.5
4986.5,5170.5,6860.0,4628.5,3870.5
5035.0,5170.5,7113.0,4629.25,3870.5
5037.5,5170.5,7099.0,4635.75,3918.5
5038.5,5170.5,6957.0,4670.75,3952.5
5116.0,5170.5,6950.0,4687.75,4012.5
5194.0,5170.5,6920.0,4787.5,4123.0
5274.5,5170.5,6920.0,4837.0,4192.5
5358.5,5170.5,7029.0,4854.5,4257.0
5445.0,5195.0,6937.0,5113.0,4563.5
6122.5,5870.5,6905.0,5113.0,4564.0
6123.5,5870.5,6948.0,5085.25,4613.5
6124.0,5897.0,6990.0,5085.25,4664.5
6199.5,5950.0,7100.0,5110.25,4717.0
6277.0,6049.5,7050.0,5145.0,4771.5
6357.0,6055.0,7050.0,5145.5,4827.5
6439.5,6062.0,7210.0,5146.0,4885.0
6524.5,6064.0,7343.0,5147.0,4944.5
6900.0,6066.0,7300.0,5092.5,4950.5
6905.5,6112.5,7609.0,4954.5,4950.5
6893.0,6114.0,7449.0,4968.5,4950.5
6893.0,6114.5,7368.0,4996.25,4960.5
6893.0,6116.5,7239.0,5047.0,4960.5
6893.0,6117.0,7175.0,5071.25,4970.0
6885.0,6117.5,7200.0,5075.0,4980.5
6885.0,6119.0,7184.0,5076.75,4980.5
6885.0,6120.5,7090.0,5078.5,4980.5
6885.0,6122.5,7120.0,5102.75,4980.5
6879.0,6123.5,7180.0,5104.0,4980.5
6879.0,6124.0,7460.0,5104.5,4980.5
6879.0,6199.5,7500.0,5143.25,4980.5
6879.0,6277.0,7492.0,5182.25,4980.5
6879.0,6357.0,7499.0,5222.5,4980.5
6955.5,6439.5,7500.0,5264.5,4982.0
6956.5,6524.5,7470.0,5320.0,5006.5
6956.5,6900.0,7300.0,5996.5,5682.0
6937.5,6897.5,7209.0,5997.0,5682.0
6932.5,6885.0,7225.0,6010.5,5700.0
6952.0,6886.5,7405.0,6074.75,5700.0
6963.0,6897.5,7460.0,6163.25,5750.0
6963.0,6897.5,7450.0,6206.0,5819.5
7006.5,6941.0,7350.0,6250.75,5820.5
7061.0,6995.5,7315.0,6294.25,5821.5
7137.5,7072.0,7161.0,6483.0,5823.5
7288.0,7222.5,7086.0,6509.0,5824.5
7304.5,7222.5,7170.0,6503.5,5826.0
7399.0,7222.5,7151.0,6503.75,5826.0
7399.0,7222.5,7016.0,6504.75,5828.0
7400.0,7222.5,7001.0,6505.0,5828.0
7400.0,7222.5,7120.0,6501.25,5870.5
7450.0,7288.0,7080.0,6502.0,5870.5
7435.0,7288.0,7170.0,6502.75,5870.5
7435.0,7288.0,7427.0,6503.75,5870.5
7394.5,7288.0,7400.0,6501.25,5870.5
7285.0,7288.0,7301.0,6501.5,5870.5
7290.0,7288.0,7398.0,6539.25,5870.5
7330.0,7288.0,7549.0,6578.0,5870.5
